Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Gress Jannek,5659073,16,Deutschland,Man,60,Zonder specialiteit,20,1,15,169,67,[],9,1,1,3,3,2,1,0,0
Onbekend,Gribble Joshua,5660332,17,Australia,Man,710,Zonder specialiteit,14,1,15,181,79,[],18,1,5,7,0,1,3,0,0
Onbekend,Grimendelli Enzo,5659865,16,Italia,Man,270,Zonder specialiteit,17,1,15,177,79,[],15,2,0,6,2,4,3,0,0
Onbekend,Grimm Lenhard,5660308,17,Österreich,Man,190,Zonder specialiteit,16,1,15,184,79,[],13,1,1,2,0,3,5,0,0
Onbekend,Grisales Julen,5659517,16,Colombia,Man,1250,Zonder specialiteit,16,1,15,179,83,[],20,9,3,2,2,1,2,0,0
Onbekend,Groen Kevin,5640814,15,Nederland,Man,870,Meerkampers,18,1,15,168,70,"[('Vijfkamp Mannen - Verspringen', '3.02 m', '472', 8), ('Vijfkamp Mannen - Speerwerpen', '25.68 m', '412', 8), ('Vijfkamp Mannen - 200 meter', '28.29 s', '515', 8), ('Vijfkamp Mannen - Discuswerpen', '21.12 m', '356', 8), ('Vijfkamp Mannen - 1500 meter', '4:57.14', '508', 8), ('Tienkamp - 100 meter', '14.06 s', '499', 8), ('Tienkamp - Verspringen', '3.01 m', '470', 8), ('Tienkamp - Kogelstoten', '5.36 m', '303', 8), ('Tienkamp - Hoogspringen', '0.64 m', '380', 8), ('Tienkamp - 400 meter', '1:02.24', '586', 8), ('Tienkamp - 110 meter horden', '20.88 s', '555', 8), ('Tienkamp - Discuswerpen', '21.75 m', '366', 8), ('Tienkamp - Polsstokhoogspringen', '1.91 m', '402', 8), ('Tienkamp - Speerwerpen', '25.74 m', '413', 8), ('Tienkamp - 1500 meter', '4:58.06', '498', 8), ('Vijfkamp Mannen', '2263 p', '453', 8), ('Tienkamp', '4472 p', '447', 8)]",9,2,2,6,3,5,9,6,8
Onbekend,Grozavu Matilda,5658301,16,România,Vrouw,300,Zonder specialiteit,15,1,15,170,63,[],8,2,2,1,0,3,8,0,0
Onbekend,Grübel Isabell,5660365,17,Deutschland,Vrouw,1650,Middenafstandslopers,17,1,15,173,66,[],6,3,1,3,10,1,10,6,6
Onbekend,Gtaib Amal,5658016,18,Al-Maghrib,Vrouw,630,Zonder specialiteit,12,1,15,159,54,[],14,1,2,1,9,4,6,0,0
Onbekend,Guadarrama Valeria,5660382,21,México,Vrouw,460,Zonder specialiteit,15,1,15,170,69,[],6,3,3,3,3,7,8,0,0
Onbekend,Guegan Francis,5659584,17,France,Man,990,Zonder specialiteit,11,1,15,177,69,[],16,10,3,2,7,3,5,0,0
Onbekend,Guerra Idoia,5559563,17,España,Vrouw,220,Sprinters,19,2,18,168,75,"[('100 meter', '15.61 s', '515', 8), ('200 meter', '31.19 s', '471', 8), ('400 meter', '1:11.08', '530', 8), ('100 meter horden', '21.62 s', '605', 8), ('400 meter horden', '1:19.45', '664', 8)]",6,1,2,0,7,3,1,4,4
Onbekend,Guerrero Catalina,5658905,16,Argentina,Vrouw,980,Zonder specialiteit,18,1,15,172,67,[],7,2,2,10,2,1,0,0,0
Onbekend,Guerrón Adelmo,5659550,16,Ecuador,Man,620,Zonder specialiteit,13,1,15,171,76,[],7,6,2,2,2,9,2,0,0
Onbekend,Guggenberger Andreu,5657979,17,Colombia,Man,330,Zonder specialiteit,15,1,15,174,72,[],12,6,3,2,8,3,3,0,0
Onbekend,Gulino Marika,5659459,15,Italia,Vrouw,620,Zonder specialiteit,13,1,15,167,64,[],18,2,2,6,3,3,2,0,0
Onbekend,Gunduz Svetla,5658710,22,Türkiye,Vrouw,70,Zonder specialiteit,14,1,15,180,68,[],9,2,1,1,4,2,3,0,0
Onbekend,Guo Meijuan,5658458,20,China,Man,1070,Zonder specialiteit,20,1,15,171,71,[],14,1,10,3,1,2,3,0,0
Onbekend,Gutiérrez Fernando,5658316,21,Perú,Man,430,Zonder specialiteit,13,1,15,177,74,[],14,4,3,8,2,1,4,0,0
Onbekend,Gutiérrez Virginia,5660375,22,Uruguay,Vrouw,450,Zonder specialiteit,12,1,15,185,82,[],8,7,2,3,8,3,3,0,0
Hoogspringen,Guy Xavier,5377371,24,United States,Man,1430,Springers,20,4,12,188,95,"[('Hoogspringen', '1.02 m', '227', 7), ('Polsstokhoogspringen', '2.67 m', '194', 7), ('Verspringen', '3.63 m', '207', 7), ('Hinkstapspringen', '7.26 m', '187', 7)]",16,3,3,4,9,8,0,8,8
Onbekend,Guzik Justyna,5651385,14,Polska,Vrouw,640,Snelwandelaars,17,1,15,155,51,"[('10 km snelwandelen', '1h:10:22.33', '533', 7), ('20 km snelwandelen', '2h:22:01.53', '500', 7), ('50 km snelwandelen', '5h:58:22.72', '390', 7)]",10,0,3,9,2,1,1,7,5
Onbekend,Guzmán Anahi,5658389,16,Costa Rica,Vrouw,1100,Zonder specialiteit,18,1,15,158,52,[],7,7,1,2,3,10,1,0,0
Onbekend,Gysells Dario,5658045,15,België,Man,60,Zonder specialiteit,19,1,15,168,68,[],6,1,5,3,0,2,1,0,0
Onbekend,Gyulay Móric,5659802,14,Magyarország,Man,390,Zonder specialiteit,20,1,15,168,64,[],12,7,3,1,3,4,8,0,0
Onbekend,Haberzettl Piet,5659035,14,Deutschland,Man,1000,Zonder specialiteit,17,1,15,164,60,[],7,2,1,6,2,3,10,0,0
Onbekend,Haddad Sha'ul,5660402,17,Yisra'el,Man,810,Zonder specialiteit,14,1,15,179,80,[],19,1,0,7,1,2,2,0,0
Onbekend,Haetberdinck Aiden,5600246,17,Nederland,Man,440,Langeafstandslopers,15,2,15,174,79,"[('5.000 meter', '17:52.64', '517', 8), ('10.000 meter', '41:30.83', '499', 8), ('Marathon', '2h:48:53.35', '562', 8)]",6,2,8,3,2,2,2,6,5
Onbekend,Hagelaar Toon,5647333,17,Nederland,Man,550,Middenafstandslopers,18,1,15,174,72,"[('800 meter', '2:29.73', '588', 8), ('1.500 meter', '4:54.76', '606', 8), ('3.000 meter steeplechase', '14:32.74', '632', 8)]",14,2,8,3,1,3,0,4,6
Onbekend,Hagen Thomas,5658642,17,Danmark,Man,600,Zonder specialiteit,20,1,15,184,86,[],6,2,3,3,1,9,1,0,0
Onbekend,Hálfdanardóttir Bergrún,5658423,21,Ísland,Vrouw,890,Zonder specialiteit,16,1,15,171,64,[],18,2,2,3,3,5,8,0,0
Onbekend,Hallsson Hálfdan,5658169,20,Ísland,Man,1850,Zonder specialiteit,20,1,15,164,62,[],20,3,2,1,1,3,10,0,0
Onbekend,Halvardsson Ronja,5659639,17,Sverige,Vrouw,110,Zonder specialiteit,12,1,15,162,61,[],8,3,6,3,2,3,2,0,0
Onbekend,Hanák Libor,5658149,19,Slovensko,Man,1540,Zonder specialiteit,11,1,15,187,86,[],20,1,6,1,3,3,9,0,0
Onbekend,Handoyo Sukmo,5658363,23,Indonesia,Man,660,Zonder specialiteit,20,1,15,173,73,[],11,2,1,7,3,2,9,0,0
Hoogspringen,Handrahan Makenna,4983151,36,Canada,Vrouw,2550,Springers,18,11,12,177,63,"[('Hoogspringen', '0.93 m', '225', 7), ('Polsstokhoogspringen', '2.22 m', '265', 7), ('Verspringen', '3.16 m', '263', 7), ('Hinkstapspringen', '6.32 m', '267', 7)]",10,0,0,0,5,11,0,7,9
Onbekend,Hanefi Mugdat,5660477,15,Türkiye,Man,480,Zonder specialiteit,18,1,15,159,60,[],14,3,3,8,3,0,2,0,0
Onbekend,Hanfei Ningyan,5658406,22,China,Vrouw,950,Zonder specialiteit,11,1,15,168,63,[],16,1,2,0,0,10,4,0,0
Onbekend,Hanoun Batyah,5658331,15,Yisra'el,Vrouw,1570,Zonder specialiteit,14,1,15,156,57,[],20,3,2,1,3,9,1,0,0
20 km snelwandelen,Hanski Taija,5531343,28,Suomi,Vrouw,750,Snelwandelaars,14,4,17,185,82,"[('10 km snelwandelen', '1h:07:59.91', '625', 7), ('20 km snelwandelen', '2h:17:08.41', '595', 7), ('50 km snelwandelen', '5h:42:49.55', '515', 7)]",7,3,9,3,8,2,2,3,2
Onbekend,Hanvere Keiu,5658885,17,Eesti,Vrouw,740,Zonder specialiteit,15,1,15,163,62,[],16,6,9,2,1,2,2,0,0
Onbekend,Harder Ida,5660105,16,Danmark,Vrouw,510,Zonder specialiteit,13,1,15,178,72,[],15,1,2,1,1,8,3,0,0
Onbekend,Harding Chloe,5659889,17,United States,Vrouw,130,Zonder specialiteit,13,1,15,153,50,[],12,1,3,2,2,3,4,0,0
Onbekend,Harding Dervla,5660493,18,Ireland,Vrouw,530,Zonder specialiteit,20,1,15,180,76,[],7,5,3,1,2,9,2,0,0
Onbekend,Harris Erika,5659629,16,United States,Vrouw,460,Zonder specialiteit,16,1,15,155,52,[],13,3,3,9,2,3,2,0,0
Onbekend,Harrison Breana,5657920,16,Jamaica,Vrouw,770,Zonder specialiteit,12,1,15,154,53,[],19,1,2,1,2,6,4,0,0
Onbekend,Hartmann Jette,5660371,22,Danmark,Vrouw,360,Zonder specialiteit,19,1,15,164,61,[],7,4,2,3,8,3,6,0,0
Onbekend,Haugen Helene,5658720,23,Norge,Vrouw,450,Zonder specialiteit,18,1,15,185,80,[],15,4,8,2,2,1,3,0,0
Onbekend,Havrančík Michal,5658595,23,Slovensko,Man,880,Zonder specialiteit,20,1,15,176,79,[],7,9,2,0,9,3,2,0,0
Onbekend,Havrančíková Dobroslava,5656354,16,Slovensko,Vrouw,970,Springers,12,1,14,168,66,[],11,3,3,2,3,9,7,6,9
Onbekend,Hawrylak Teofil,5658320,22,Ukrajina,Man,490,Zonder specialiteit,12,1,15,193,93,[],10,3,1,3,9,2,4,0,0
Onbekend,Háza Miroslav,5659376,16,Česká republika,Man,930,Zonder specialiteit,18,1,15,182,79,[],11,1,3,4,10,1,3,0,0
Onbekend,Hebký Vratislav,5651686,16,Česká republika,Man,1010,Meerkampers,11,1,14,169,70,"[('Vijfkamp Mannen - Verspringen', '2.59 m', '405', 8), ('Vijfkamp Mannen - Speerwerpen', '25.24 m', '405', 8), ('Vijfkamp Mannen - 200 meter', '28.27 s', '517', 8), ('Vijfkamp Mannen - Discuswerpen', '21.02 m', '354', 8), ('Vijfkamp Mannen - 1500 meter', '4:56.80', '511', 8), ('Tienkamp - 100 meter', '13.98 s', '516', 8), ('Tienkamp - Verspringen', '2.65 m', '414', 8), ('Tienkamp - Kogelstoten', '5.13 m', '290', 8), ('Tienkamp - Hoogspringen', '0.47 m', '279', 8), ('Tienkamp - 400 meter', '1:02.06', '595', 8), ('Tienkamp - 110 meter horden', '21.23 s', '506', 8), ('Tienkamp - Discuswerpen', '20.43 m', '344', 8), ('Tienkamp - Polsstokhoogspringen', '1.51 m', '318', 8), ('Tienkamp - Speerwerpen', '25.26 m', '406', 8), ('Tienkamp - 1500 meter', '4:58.64', '492', 8), ('Vijfkamp Mannen', '2192 p', '438', 8), ('Tienkamp', '4160 p', '416', 8)]",16,2,1,7,3,2,8,8,5
Discuswerpen,Heikkinen Toivo,5531354,22,Suomi,Man,1310,Werpers,20,4,17,161,50,"[('Kogelstoten', '8.74 m', '85', 7), ('Discuswerpen', '31.64 m', '155', 7), ('Kogelslingeren', '29.68 m', '74', 7), ('Speerwerpen', '31.68 m', '121', 7)]",15,9,1,2,2,2,8,5,7
1.500 meter,Heinle Fernanda,4964494,33,Deutschland,Vrouw,49260,Middenafstandslopers,20,14,15,174,43,"[('800 meter', '2:17.46', '1009', 8), ('1.500 meter', '4:22.88', '1105', 8), ('3.000 meter steeplechase', '14:35.28', '1060', 8)]",20,1,19,19,0,0,0,12,9
Onbekend,Heiss Kristian,5659169,17,Deutschland,Man,400,Zonder specialiteit,12,1,15,185,83,[],13,7,5,1,2,7,1,0,0
Onbekend,Helgesen Ella,5658100,16,Norge,Vrouw,60,Zonder specialiteit,19,1,15,163,58,[],7,2,1,1,2,3,3,0,0
Onbekend,Henestrosa Suzelly,5658261,23,México,Vrouw,890,Zonder specialiteit,17,1,15,172,70,[],14,7,10,3,3,2,3,0,0
Onbekend,Henningsen Bela,5658761,15,Deutschland,Man,120,Zonder specialiteit,19,1,15,169,70,[],11,5,2,3,2,3,2,0,0
Onbekend,Henríquez Edurne,5658257,22,Colombia,Vrouw,1020,Zonder specialiteit,16,1,15,170,63,[],18,2,1,9,3,3,3,0,0
Onbekend,Hermannsdóttir Sóldís,5660157,18,Ísland,Vrouw,410,Zonder specialiteit,16,1,15,174,70,[],11,6,0,8,1,3,5,0,0
Onbekend,Hermoso Mariela,5659178,17,España,Vrouw,270,Zonder specialiteit,12,1,15,167,63,[],15,2,2,1,1,2,0,0,0
Onbekend,Herrón Ángela,5658439,22,Costa Rica,Vrouw,100,Zonder specialiteit,12,1,15,171,64,[],6,3,1,2,2,6,2,0,0
Hinkstapspringen,Hester Alan,5101488,34,United States,Man,14780,Springers,16,14,13,168,64,"[('Hoogspringen', '1.48 m', '589', 7), ('Polsstokhoogspringen', '4.11 m', '611', 7), ('Verspringen', '5.43 m', '597', 7), ('Hinkstapspringen', '11.24 m', '606', 7)]",19,0,0,2,10,16,0,9,11
Onbekend,Heutz Emil Alexander,5659389,16,Deutschland,Man,880,Zonder specialiteit,12,1,15,178,76,[],8,3,0,4,0,1,10,0,0
Onbekend,Heuvel Senn,5653925,14,Nederland,Man,700,Meerkampers,19,1,15,159,60,"[('Vijfkamp Mannen - Verspringen', '2.10 m', '328', 8), ('Vijfkamp Mannen - Speerwerpen', '21.14 m', '339', 8), ('Vijfkamp Mannen - 200 meter', '28.57 s', '486', 8), ('Vijfkamp Mannen - Discuswerpen', '17.78 m', '299', 8), ('Vijfkamp Mannen - 1500 meter', '4:56.74', '512', 8), ('Tienkamp - 100 meter', '14.22 s', '465', 8), ('Tienkamp - Verspringen', '2.13 m', '333', 8), ('Tienkamp - Kogelstoten', '4.44 m', '251', 8), ('Tienkamp - Hoogspringen', '0.39 m', '232', 8), ('Tienkamp - 400 meter', '1:03.07', '548', 8), ('Tienkamp - 110 meter horden', '21.62 s', '451', 8), ('Tienkamp - Discuswerpen', '17.47 m', '294', 8), ('Tienkamp - Polsstokhoogspringen', '1.31 m', '276', 8), ('Tienkamp - Speerwerpen', '21.11 m', '339', 8), ('Tienkamp - 1500 meter', '4:55.94', '520', 8), ('Vijfkamp Mannen', '1964 p', '393', 8), ('Tienkamp', '3709 p', '371', 8)]",17,3,4,5,3,1,6,6,7
Onbekend,Hill Themba,5658670,21,South Africa,Vrouw,450,Zonder specialiteit,13,1,15,187,79,[],9,1,2,3,9,3,2,0,0
Onbekend,Hineva Liliya,5658321,24,Bulgaria,Vrouw,1670,Zonder specialiteit,19,1,15,182,79,[],19,3,10,3,0,3,1,0,0
Onbekend,Hintikka Jere,5659152,16,Suomi,Man,530,Zonder specialiteit,20,1,15,173,73,[],15,3,7,3,0,8,3,0,0
Onbekend,Hintnaus Lúcia,5660243,15,Brasil,Vrouw,300,Zonder specialiteit,16,1,15,158,52,[],10,3,3,3,1,8,3,0,0
Onbekend,Hlevnjak Ruža,5658359,23,Hrvatska,Vrouw,500,Zonder specialiteit,18,1,15,169,65,[],17,1,0,5,4,3,2,0,0
Onbekend,Hmied Fatima,5658740,21,Al-Maghrib,Vrouw,210,Zonder specialiteit,18,1,15,171,69,[],11,2,7,2,3,3,1,0,0
Onbekend,Hobrack Arne,5658213,16,Deutschland,Man,250,Zonder specialiteit,14,1,15,178,75,[],15,2,2,3,3,5,1,0,0
Onbekend,Hobusch Patricia,5580166,17,Deutschland,Vrouw,4720,Middenafstandslopers,16,1,15,182,84,"[('800 meter', '2:36.23', '700', 8), ('1.500 meter', '5:12.64', '696', 8), ('3.000 meter steeplechase', '16:27.31', '778', 8)]",9,1,14,7,1,7,3,7,6
Onbekend,Hočevar Aleksander,5660273,21,Slovenija,Man,840,Zonder specialiteit,16,1,15,179,77,[],14,6,2,5,1,10,3,0,0
Onbekend,Hočevar Zdenka,5657991,18,Slovenija,Vrouw,60,Zonder specialiteit,17,1,15,157,55,[],7,4,2,3,3,0,3,0,0
Onbekend,Hochstetter Mara,5636994,15,Deutschland,Vrouw,480,Meerkampers,12,1,15,171,68,"[('Vijfkamp Vrouwen - 100 meter horden', '21.66 s', '554', 8), ('Vijfkamp Vrouwen - Hoogspringen', '0.48 m', '314', 8), ('Vijfkamp Vrouwen - Kogelstoten', '5.45 m', '320', 8), ('Vijfkamp Vrouwen - Verspringen', '2.03 m', '390', 8), ('Vijfkamp Vrouwen - 800 meter', '2:47.88', '519', 8), ('Zevenkamp - 100 meter horden', '21.82 s', '533', 8), ('Zevenkamp - Hoogspringen', '0.49 m', '320', 8), ('Zevenkamp - Kogelstoten', '5.33 m', '313', 8), ('Zevenkamp - 200 meter', '30.69 s', '387', 8), ('Zevenkamp - Verspringen', '2.00 m', '384', 8), ('Zevenkamp - Speerwerpen', '18.00 m', '379', 8), ('Zevenkamp - 800 meter', '2:49.49', '491', 8), ('Vijfkamp Vrouwen', '2097 p', '419', 8), ('Zevenkamp', '2807 p', '401', 8)]",15,6,3,3,3,3,3,6,7
Onbekend,Hofman Sam,5643196,17,Nederland,Man,210,Springers,10,2,14,169,66,"[('Hoogspringen', '0.56 m', '0', 7), ('Polsstokhoogspringen', '1.64 m', '0', 7), ('Verspringen', '2.36 m', '0', 7), ('Hinkstapspringen', '4.52 m', '0', 7)]",12,1,2,2,2,7,0,4,4
Onbekend,Höllwarth Erwin,5660069,17,Österreich,Man,840,Zonder specialiteit,20,1,15,169,68,[],13,1,1,10,2,1,1,0,0
Onbekend,Holman Jose,5658896,17,United States,Man,870,Zonder specialiteit,13,1,15,172,76,[],19,2,2,6,3,7,1,0,0
Onbekend,Holstein Kim,5660461,18,Switzerland,Vrouw,580,Zonder specialiteit,17,1,15,182,77,[],15,9,2,3,3,1,2,0,0
Onbekend,Homoki Xavér,5659482,16,Magyarország,Man,150,Zonder specialiteit,11,1,15,167,65,[],9,6,2,5,1,2,2,0,0
Onbekend,Hong Kayden,5660417,15,Singapore,Man,1420,Zonder specialiteit,12,1,15,155,59,[],17,8,10,0,1,4,1,0,0
Onbekend,Hovland Klara,5658476,22,Norge,Vrouw,160,Zonder specialiteit,20,1,15,179,69,[],8,4,2,3,7,3,2,0,0
Onbekend,Hovmand Andrea,5659510,18,Danmark,Vrouw,370,Zonder specialiteit,14,1,15,174,68,[],16,6,2,2,3,1,1,0,0
Onbekend,Howie Layla,5624540,18,Great Britain,Vrouw,910,Middenafstandslopers,20,1,17,170,70,"[('800 meter', '2:42.38', '599', 8), ('1.500 meter', '5:22.86', '612', 8), ('3.000 meter steeplechase', '17:09.20', '672', 8)]",18,4,6,6,2,3,2,6,7
Onbekend,Hoy Chloe,5659999,16,Canada,Vrouw,120,Zonder specialiteit,20,1,15,153,49,[],12,2,4,2,3,2,3,0,0
Onbekend,Hruby Bruno,5658462,18,Österreich,Man,680,Zonder specialiteit,19,1,15,169,74,[],19,5,2,2,2,1,3,0,0
Onbekend,Hua Zixuan,5658082,23,China,Vrouw,100,Zonder specialiteit,19,1,15,165,63,[],11,5,2,2,3,1,3,0,0
Onbekend,Hunt Jenna,5659644,14,United States,Vrouw,1230,Zonder specialiteit,16,1,15,162,55,[],20,8,3,1,3,1,2,0,0
Onbekend,Huss Corinne,5658494,21,Lëtzebuerg,Vrouw,910,Zonder specialiteit,14,1,15,168,63,[],12,3,10,1,1,7,1,0,0
Kogelslingeren,Hussein Jonathan,5102563,32,Danmark,Man,11000,Werpers,20,10,15,185,76,"[('Kogelstoten', '14.75 m', '541', 7), ('Discuswerpen', '49.85 m', '577', 7), ('Kogelslingeren', '49.82 m', '517', 7), ('Speerwerpen', '51.82 m', '565', 7)]",19,14,0,0,3,0,13,11,9
Onbekend,Hýllová Liliána,5660137,17,Slovensko,Vrouw,870,Zonder specialiteit,19,1,15,153,54,[],19,1,2,1,1,6,3,0,0
Onbekend,Hyssälä Tove,5660457,17,Suomi,Vrouw,140,Zonder specialiteit,13,1,15,157,50,[],13,1,4,3,3,1,1,0,0
Onbekend,Hyypiä Sisko,5660456,16,Suomi,Vrouw,1110,Zonder specialiteit,13,1,15,172,62,[],15,0,1,10,3,3,3,0,0
Onbekend,Højbjerg Sebastian,5657972,21,Danmark,Man,1170,Zonder specialiteit,13,1,15,189,87,[],20,2,4,6,2,5,8,0,0
Onbekend,Iacazio Lara,5659156,17,Italia,Vrouw,1030,Zonder specialiteit,13,1,15,173,68,[],13,1,3,3,10,1,1,0,0
3.000 meter steeplechase,Iaccarino Diana,4665648,41,Italia,Vrouw,4940,Middenafstandslopers,11,15,12,165,76,"[('800 meter', '2:42.48', '598', 7), ('1.500 meter', '5:22.71', '613', 7), ('3.000 meter steeplechase', '16:48.03', '726', 7)]",7,0,9,3,0,0,0,4,5
Onbekend,Iacoboni Antonella,5575216,17,Italia,Vrouw,470,Middenafstandslopers,20,2,16,179,79,"[('800 meter', '2:45.41', '550', 8), ('1.500 meter', '5:32.58', '532', 8), ('3.000 meter steeplechase', '17:40.53', '593', 8)]",11,3,1,6,1,2,3,6,8
Onbekend,Ibarra Pepillo,5657977,21,Chile,Man,60,Zonder specialiteit,14,1,15,180,79,[],9,2,1,3,3,2,1,0,0
Onbekend,Ibeas Carles,5659404,16,España,Man,290,Zonder specialiteit,12,1,15,177,74,[],12,2,6,0,2,2,7,0,0
Onbekend,Ibsen Valdemar,5658250,23,Danmark,Man,90,Zonder specialiteit,13,1,15,183,82,[],8,3,4,2,5,3,4,0,0
Onbekend,Idrissi Shada,5658994,16,Al-Maghrib,Vrouw,550,Zonder specialiteit,16,1,15,151,47,[],17,1,2,2,5,7,1,0,0
Onbekend,Ieronimidou Mikaella,5660271,21,Cyprus,Vrouw,390,Zonder specialiteit,16,1,15,168,64,[],7,2,4,3,3,1,9,0,0
Onbekend,Ige Nourbese,5651388,16,Nigeria,Vrouw,950,Werpers,16,1,16,171,65,"[('Kogelstoten', '3.88 m', '0', 7), ('Discuswerpen', '16.37 m', '0', 7), ('Kogelslingeren', '13.75 m', '0', 7), ('Speerwerpen', '14.34 m', '0', 7)]",9,3,0,2,2,2,1,9,9
Kogelstoten,Ignat Iustin,5554641,20,România,Man,1130,Werpers,17,2,19,162,65,"[('Kogelstoten', '8.58 m', '73', 7), ('Discuswerpen', '29.14 m', '97', 7), ('Kogelslingeren', '27.00 m', '16', 7), ('Speerwerpen', '29.25 m', '67', 7)]",8,10,3,5,2,3,4,5,5
Onbekend,Ignatov Spas,5659531,19,Bulgaria,Man,730,Zonder specialiteit,20,1,15,166,67,[],18,2,1,7,1,2,1,0,0
Onbekend,Iguarán Àxel,5658773,23,Colombia,Man,820,Zonder specialiteit,16,1,15,177,76,[],18,3,3,8,6,1,3,0,0
Onbekend,Ikodinović Dragomir,5658704,16,Srbija,Man,1770,Zonder specialiteit,20,1,15,167,70,[],8,2,10,0,1,1,10,0,0
Onbekend,Ikoma Sayuri,5660287,15,Nippon,Vrouw,1040,Zonder specialiteit,12,1,15,173,69,[],15,0,3,1,2,10,0,0,0
Onbekend,Ilerika Ige,5658687,17,Nigeria,Vrouw,920,Zonder specialiteit,16,1,15,175,66,[],14,2,3,10,2,2,2,0,0
Onbekend,Ilievski Branimir,5660297,21,FYR Makedonija,Man,220,Zonder specialiteit,15,1,15,178,74,[],10,1,7,5,3,2,0,0,0
Onbekend,Impagliazzo Alvaro,5659031,16,Italia,Man,550,Zonder specialiteit,14,1,15,178,78,[],16,8,5,1,3,1,3,0,0
Onbekend,Inamoto Yuna,5658675,23,Nippon,Vrouw,330,Zonder specialiteit,15,1,15,175,71,[],11,8,1,4,3,2,0,0,0
Onbekend,Iness Jason,5660020,14,United States,Man,320,Sprinters,12,1,15,171,71,[],10,2,3,8,1,2,3,6,4
Onbekend,Innocenzi Alessandro,5612997,25,Italia,Man,1820,Sprinters,16,1,18,174,82,"[('100 meter', '13.92 s', '600', 8), ('200 meter', '27.67 s', '654', 8), ('400 meter', '1:02.20', '668', 8), ('110 meter horden', '20.99 s', '650', 8), ('400 meter horden', '1:11.22', '726', 8)]",18,3,2,4,2,2,1,9,9
Onbekend,Inuma Irene,5660387,17,Perú,Vrouw,270,Zonder specialiteit,20,1,15,157,51,[],14,2,3,0,4,7,3,0,0
Onbekend,Isla Aurkene,5658355,24,Chile,Vrouw,210,Zonder specialiteit,11,1,15,186,82,[],10,2,3,2,7,2,1,0,0
Onbekend,Isleifsdóttir Ædís,5658475,23,Ísland,Vrouw,90,Zonder specialiteit,16,1,15,167,68,[],6,4,0,1,3,1,5,0,0
Onbekend,Israilevich Ethan,5658107,20,Yisra'el,Man,590,Zonder specialiteit,18,1,15,193,93,[],8,3,1,9,3,6,3,0,0
Onbekend,Istrăţescu Estera,5648269,17,România,Vrouw,790,Zonder specialiteit,18,1,15,178,70,[],19,3,3,5,2,2,2,0,0
Onbekend,Iwabuchi Hitomi,5658005,22,Nippon,Vrouw,1660,Zonder specialiteit,20,1,15,180,73,[],14,3,4,9,10,1,0,0,0
Onbekend,Iwamaru Shizuka,5658625,17,Nippon,Vrouw,1690,Zonder specialiteit,13,1,15,159,54,[],20,10,3,3,3,3,6,0,0
Onbekend,Iwaniuk Grzegorz,5657446,20,Polska,Man,880,Sprinters,13,1,15,170,73,"[('100 meter', '13.90 s', '604', 8), ('200 meter', '27.46 s', '674', 8), ('400 meter', '1:00.84', '725', 8), ('110 meter horden', '20.47 s', '715', 8), ('400 meter horden', '1:10.58', '749', 8)]",15,5,1,9,6,2,0,5,2
Onbekend,Izing Endre,5659798,16,Magyarország,Man,620,Zonder specialiteit,11,1,15,177,77,[],18,2,3,2,5,0,2,0,0
Onbekend,Jääger Gilbert,5658695,20,Eesti,Man,230,Zonder specialiteit,20,1,15,190,85,[],6,5,6,2,2,7,1,0,0
Onbekend,Jacobs Alexa,5659647,17,United States,Vrouw,110,Zonder specialiteit,16,1,15,164,61,[],7,4,3,5,5,5,2,0,0
Onbekend,Jacobsen Marius,5660278,21,Norge,Man,880,Zonder specialiteit,20,1,15,169,68,[],6,1,3,10,7,1,1,0,0
Onbekend,Jácome Freddy,5549855,18,Ecuador,Man,360,Zonder specialiteit,20,3,15,183,93,[],16,5,4,2,1,2,3,0,0
Onbekend,Jagersberger Romy,5660473,19,Österreich,Vrouw,490,Zonder specialiteit,19,1,15,162,63,[],17,3,7,3,3,3,1,0,0
Onbekend,Jaimes Víctor,5658607,17,Venezuela,Man,860,Zonder specialiteit,19,1,15,173,67,[],7,0,10,3,3,3,2,0,0
Onbekend,Jakob Kalle,5660367,17,Deutschland,Man,250,Zonder specialiteit,16,1,15,161,62,[],6,2,1,8,2,1,1,0,0
Onbekend,James Terry-ann,5658009,19,Barbados,Vrouw,590,Zonder specialiteit,19,1,15,179,71,[],11,3,2,2,9,2,3,0,0
Onbekend,Jarencio Fermin,5658432,21,Pilipinas,Man,1350,Zonder specialiteit,18,1,15,177,76,[],20,1,6,3,1,2,9,0,0
Kogelstoten,Jarvis Samuel,4825116,37,United States,Man,9400,Werpers,19,15,12,172,71,"[('Kogelstoten', '13.25 m', '427', 7), ('Discuswerpen', '43.67 m', '434', 7), ('Kogelslingeren', '41.97 m', '344', 7), ('Speerwerpen', '44.72 m', '408', 7)]",19,12,0,0,0,0,12,8,8
Onbekend,Jasiukevičius Ovidijus,5658722,15,Lietuva,Man,670,Zonder specialiteit,16,1,15,168,64,[],17,2,3,1,2,1,8,0,0
Onbekend,Jaspar Glenn,5659092,16,België,Man,2030,Werpers,18,1,15,167,67,[],20,10,0,2,2,1,2,4,8
