Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Gamboa Carlos,5660552,19,Chile,Man,2090,Zonder specialiteit,17,1,15,173,71,[],19,0,9,1,1,10,3,0,0
Onbekend,Gamboa Milagros,5636462,14,España,Vrouw,210,Zonder specialiteit,20,1,14,166,62,[],6,5,3,0,3,3,7,0,0
Onbekend,Gameiro Sérgio,5658237,15,Portugal,Man,290,Middenafstandslopers,13,1,14,177,77,"[('800 meter', '2:29.89', '586', 8), ('1.500 meter', '4:56.40', '592', 8), ('3.000 meter steeplechase', '14:44.68', '596', 8)]",11,2,7,2,1,1,3,5,6
Zevenkamp,Gandía Nuria,5087692,31,España,Vrouw,13460,Meerkampers,20,12,16,182,70,"[('Vijfkamp Vrouwen - 100 meter horden', '20.19 s', '754', 9), ('Vijfkamp Vrouwen - Hoogspringen', '1.04 m', '681', 9), ('Vijfkamp Vrouwen - Kogelstoten', '7.56 m', '444', 9), ('Vijfkamp Vrouwen - Verspringen', '3.84 m', '738', 9), ('Vijfkamp Vrouwen - 800 meter', '2:36.91', '714', 9), ('Zevenkamp - 100 meter horden', '20.10 s', '766', 9), ('Zevenkamp - Hoogspringen', '1.07 m', '700', 9), ('Zevenkamp - Kogelstoten', '7.86 m', '462', 9), ('Zevenkamp - 200 meter', '28.38 s', '621', 9), ('Zevenkamp - Verspringen', '3.84 m', '738', 9), ('Zevenkamp - Speerwerpen', '30.87 m', '651', 9), ('Zevenkamp - 800 meter', '2:34.39', '759', 9), ('Vijfkamp Vrouwen', '3331 p', '666', 9), ('Zevenkamp', '4697 p', '671', 9)]",16,2,2,2,6,8,8,14,14
Onbekend,Ganigan Malaya,5661467,20,Pilipinas,Vrouw,960,Zonder specialiteit,19,1,15,184,77,[],17,2,4,3,2,9,4,0,0
Onbekend,Garani Daria,5657522,16,Italia,Vrouw,1240,Sprinters,11,1,14,175,67,"[('100 meter', '15.44 s', '545', 9), ('200 meter', '30.85 s', '502', 9), ('400 meter', '1:11.01', '533', 9), ('100 meter horden', '21.25 s', '651', 9), ('400 meter horden', '1:17.74', '720', 9)]",10,1,1,1,10,3,2,8,6
Onbekend,Garavini Davide,5661128,16,Italia,Man,860,Zonder specialiteit,20,1,15,183,82,[],16,3,3,9,2,3,2,0,0
Onbekend,Garcés Alfonso,5662671,17,España,Man,500,Zonder specialiteit,12,1,15,170,70,[],12,9,1,0,2,2,2,0,0
Onbekend,Garcia Marikit,5662236,23,Pilipinas,Vrouw,620,Zonder specialiteit,11,1,15,181,71,[],18,3,1,2,5,2,2,0,0
Onbekend,García Silvia,5660636,15,Costa Rica,Vrouw,280,Zonder specialiteit,11,1,15,158,50,[],15,5,3,1,2,2,3,0,0
Onbekend,García Victoriano,5661451,18,Perú,Man,100,Zonder specialiteit,20,1,15,190,92,[],7,3,2,1,1,6,2,0,0
Onbekend,Gargiulo Bruna,5660867,17,Italia,Vrouw,650,Zonder specialiteit,18,1,15,177,68,[],8,10,1,1,2,1,2,0,0
Onbekend,Garmin Marlene,5660812,19,El Salvador,Vrouw,1120,Zonder specialiteit,14,1,15,178,71,[],20,1,8,1,3,3,3,0,0
Onbekend,Gaspari Abelardo,5656638,17,Italia,Man,1080,Meerkampers,13,1,15,161,62,"[('Vijfkamp Mannen - Verspringen', '2.32 m', '362', 9), ('Vijfkamp Mannen - Speerwerpen', '13.28 m', '213', 9), ('Vijfkamp Mannen - 200 meter', '29.13 s', '427', 9), ('Vijfkamp Mannen - Discuswerpen', '10.74 m', '181', 9), ('Vijfkamp Mannen - 1500 meter', '5:05.25', '426', 9), ('Tienkamp - 100 meter', '14.53 s', '399', 9), ('Tienkamp - Verspringen', '2.33 m', '364', 9), ('Tienkamp - Kogelstoten', '1.90 m', '107', 9), ('Tienkamp - Hoogspringen', '0.49 m', '291', 9), ('Tienkamp - 400 meter', '1:04.41', '485', 9), ('Tienkamp - 110 meter horden', '21.61 s', '452', 9), ('Tienkamp - Discuswerpen', '10.75 m', '181', 9), ('Tienkamp - Polsstokhoogspringen', '1.65 m', '348', 9), ('Tienkamp - Speerwerpen', '13.82 m', '222', 9), ('Tienkamp - 1500 meter', '5:04.22', '436', 9), ('Vijfkamp Mannen', '1609 p', '322', 9), ('Tienkamp', '3285 p', '329', 9)]",20,1,2,3,6,2,0,5,7
Onbekend,Gath Ilai,5661021,20,Yisra'el,Man,140,Zonder specialiteit,19,1,15,187,81,[],6,2,2,7,2,2,2,0,0
Onbekend,Gatti Concetta,5657907,14,Italia,Vrouw,270,Meerkampers,11,1,14,163,58,"[('Vijfkamp Vrouwen - 100 meter horden', '21.92 s', '519', 9), ('Vijfkamp Vrouwen - Hoogspringen', '0.25 m', '163', 9), ('Vijfkamp Vrouwen - Kogelstoten', '4.48 m', '263', 9), ('Vijfkamp Vrouwen - Verspringen', '1.47 m', '282', 9), ('Vijfkamp Vrouwen - 800 meter', '2:47.36', '529', 9), ('Zevenkamp - 100 meter horden', '21.85 s', '529', 9), ('Zevenkamp - Hoogspringen', '0.26 m', '170', 9), ('Zevenkamp - Kogelstoten', '4.41 m', '259', 9), ('Zevenkamp - 200 meter', '30.64 s', '392', 9), ('Zevenkamp - Verspringen', '1.44 m', '276', 9), ('Zevenkamp - Speerwerpen', '15.49 m', '326', 9), ('Zevenkamp - 800 meter', '2:47.01', '535', 9), ('Vijfkamp Vrouwen', '1756 p', '351', 9), ('Zevenkamp', '2487 p', '355', 9)]",7,4,6,6,1,0,6,5,6
Onbekend,Gauchi Eloise,5662391,16,Malta,Vrouw,60,Zonder specialiteit,16,1,15,166,59,[],6,3,4,3,2,2,4,0,0
Onbekend,Gavalovski Ljupco,5661296,24,FYR Makedonija,Man,510,Zonder specialiteit,20,1,15,172,75,[],11,2,9,3,1,1,2,0,0
Onbekend,Gavilán Alaitz,5661799,15,España,Vrouw,210,Zonder specialiteit,12,1,15,150,44,[],12,3,4,1,2,7,4,0,0
1.500 meter,Gaya Yuta,4963933,37,Nippon,Man,14800,Middenafstandslopers,18,17,15,175,67,"[('800 meter', '2:10.10', '940', 8), ('1.500 meter', '4:13.43', '980', 8), ('3.000 meter steeplechase', '12:42.52', '965', 8)]",17,0,12,14,0,0,0,10,10
Onbekend,Geer Carolina,5662270,14,Sverige,Vrouw,250,Zonder specialiteit,14,1,15,158,53,[],13,2,2,5,6,2,3,0,0
Onbekend,Gegic Adrijana,5661159,18,Srbija,Vrouw,650,Zonder specialiteit,18,1,15,166,65,[],17,2,1,8,0,6,0,0,0
Onbekend,Gemeliaris Sakis,5662485,17,Hellas,Man,310,Zonder specialiteit,20,1,15,162,65,[],13,6,5,3,2,0,7,0,0
Onbekend,Gemmill Harrison,5618493,15,Great Britain,Man,630,Langeafstandslopers,20,1,15,159,67,"[('5.000 meter', '17:45.21', '537', 8), ('10.000 meter', '41:36.26', '493', 8), ('Marathon', '2h:49:59.82', '544', 8)]",13,5,6,7,3,2,0,8,5
Onbekend,Genet Franck,5655130,25,France,Man,1430,Werpers,14,1,14,192,92,"[('Kogelstoten', '9.05 m', '109', 8), ('Discuswerpen', '32.03 m', '164', 8), ('Kogelslingeren', '31.78 m', '120', 8), ('Speerwerpen', '36.23 m', '221', 8)]",14,7,1,3,3,2,10,5,8
Onbekend,Gentiletti Mariano,5392009,22,Argentina,Man,15780,Springers,20,3,16,183,69,"[('Hoogspringen', '0.84 m', '86', 8), ('Polsstokhoogspringen', '2.72 m', '208', 8), ('Verspringen', '3.27 m', '129', 8), ('Hinkstapspringen', '7.52 m', '214', 8)]",18,2,4,1,18,2,2,3,4
Polsstokhoogspringen,Georgakoudi Valeria,4844290,39,Hellas,Vrouw,2690,Springers,20,10,18,180,64,"[('Hoogspringen', '0.92 m', '216', 8), ('Polsstokhoogspringen', '2.37 m', '321', 8), ('Verspringen', '3.13 m', '255', 8), ('Hinkstapspringen', '6.52 m', '294', 8)]",20,0,0,0,10,8,0,7,5
Onbekend,George Thialda,5662413,16,România,Vrouw,230,Zonder specialiteit,11,1,15,154,48,[],9,5,3,5,2,3,7,0,0
Onbekend,Gerold Til,5662549,16,Deutschland,Man,480,Zonder specialiteit,15,1,15,179,80,[],7,2,8,6,3,8,1,0,0
Onbekend,Geropanos Aristomenis,5662446,16,Hellas,Man,570,Zonder specialiteit,18,1,15,168,64,[],11,2,1,2,3,9,3,0,0
Onbekend,Gerritsen Huib,5660220,14,Nederland,Man,340,Zonder specialiteit,16,1,14,160,64,[],13,2,1,8,1,3,3,0,0
Onbekend,Gesoska Metodija,5660640,24,FYR Makedonija,Vrouw,160,Zonder specialiteit,19,1,15,181,76,[],7,6,2,0,6,2,3,0,0
Onbekend,Ghedina Arianna,5601188,18,Italia,Vrouw,1020,Snelwandelaars,17,2,17,176,76,"[('10 km snelwandelen', '1h:09:13.45', '577', 8), ('20 km snelwandelen', '2h:20:21.63', '532', 8), ('50 km snelwandelen', '5h:46:25.14', '487', 8)]",14,2,3,5,10,0,0,7,5
Onbekend,Ghi Giada,5587891,23,Italia,Vrouw,2000,Sprinters,20,1,19,175,71,"[('100 meter', '14.61 s', '691', 9), ('200 meter', '29.30 s', '641', 9), ('400 meter', '1:07.26', '678', 9), ('100 meter horden', '20.82 s', '704', 9), ('400 meter horden', '1:16.27', '768', 9)]",13,3,1,6,2,1,1,11,8
Onbekend,Ghidotti Michelangelo,5589524,17,Italia,Man,180,Zonder specialiteit,20,1,18,192,99,[],11,3,3,3,5,2,3,0,0
Onbekend,Ghirardelli Ilaria,5660776,17,Italia,Vrouw,580,Zonder specialiteit,16,1,15,160,56,[],17,2,3,1,7,3,1,0,0
Onbekend,Giassi Camillo,5606503,17,Italia,Man,1250,Langeafstandslopers,17,1,15,173,76,"[('5.000 meter', '17:35.50', '561', 8), ('10.000 meter', '41:07.86', '524', 8), ('Marathon', '2h:46:32.37', '600', 8)]",7,1,11,4,0,2,0,6,6
Onbekend,Gies Erna,5609109,17,Deutschland,Vrouw,1150,Sprinters,16,1,15,158,60,"[('100 meter', '14.98 s', '626', 9), ('200 meter', '29.82 s', '594', 9), ('400 meter', '1:08.05', '647', 9), ('100 meter horden', '21.13 s', '666', 9), ('400 meter horden', '1:18.82', '684', 9)]",7,4,1,10,1,3,1,8,5
Onbekend,Gil Pandora,5542720,18,Portugal,Vrouw,950,Meerkampers,20,2,16,186,85,"[('Vijfkamp Vrouwen - 100 meter horden', '20.52 s', '709', 9), ('Vijfkamp Vrouwen - Hoogspringen', '0.71 m', '465', 9), ('Vijfkamp Vrouwen - Kogelstoten', '5.17 m', '304', 9), ('Vijfkamp Vrouwen - Verspringen', '2.75 m', '528', 9), ('Vijfkamp Vrouwen - 800 meter', '2:39.93', '661', 9), ('Zevenkamp - 100 meter horden', '20.69 s', '686', 9), ('Zevenkamp - Hoogspringen', '0.68 m', '445', 9), ('Zevenkamp - Kogelstoten', '5.16 m', '303', 9), ('Zevenkamp - 200 meter', '29.37 s', '521', 9), ('Zevenkamp - Verspringen', '2.67 m', '513', 9), ('Zevenkamp - Speerwerpen', '22.19 m', '468', 9), ('Zevenkamp - 800 meter', '2:39.87', '662', 9), ('Vijfkamp Vrouwen', '2667 p', '533', 9), ('Zevenkamp', '3598 p', '514', 9)]",9,3,3,9,8,2,2,6,7
Onbekend,Giles Zac,5660398,17,New Zealand,Man,250,Zonder specialiteit,16,1,14,174,72,[],9,8,3,2,2,2,3,0,0
Onbekend,Gilkes James,5661543,18,Barbados,Man,260,Zonder specialiteit,14,1,15,172,78,[],15,0,2,5,3,5,3,0,0
Onbekend,Gill Bachendri,5661173,18,India,Vrouw,1520,Zonder specialiteit,20,1,15,155,49,[],20,10,3,1,5,0,1,0,0
Onbekend,Gill Judy,5662708,21,South Africa,Vrouw,1020,Zonder specialiteit,17,1,15,179,69,[],11,1,1,1,9,0,9,0,0
Onbekend,Gillespie Cara,5660284,19,Ireland,Vrouw,710,Zonder specialiteit,12,1,14,162,60,[],16,5,3,1,2,9,2,0,0
Onbekend,Gilroy Nathan,5660700,15,Ireland,Man,700,Zonder specialiteit,11,1,15,172,74,[],7,3,10,0,3,2,2,0,0
Onbekend,Giouvri Trigona,5662469,17,Hellas,Vrouw,1030,Zonder specialiteit,14,1,15,168,65,[],20,6,3,1,0,6,1,0,0
Onbekend,Giudice Evelin,5662409,17,Italia,Vrouw,880,Werpers,10,1,15,170,63,[],8,4,2,2,3,3,9,5,8
Onbekend,Gladiš Oldřich,5660437,17,Česká republika,Man,1030,Zonder specialiteit,15,1,14,172,71,[],12,3,10,5,2,1,1,0,0
Onbekend,Glass Rory,5653835,17,Great Britain,Man,1700,Werpers,11,1,14,181,82,"[('Kogelstoten', '5.66 m', '0', 8), ('Discuswerpen', '21.08 m', '0', 8), ('Kogelslingeren', '20.95 m', '0', 8), ('Speerwerpen', '24.87 m', '0', 8)]",17,2,10,1,1,2,8,8,6
Onbekend,Glazer Esther,5660758,20,Yisra'el,Vrouw,1120,Zonder specialiteit,17,1,15,177,71,[],19,1,1,3,2,2,9,0,0
Onbekend,Glazkov Simon,5661321,18,Rossiya,Man,360,Zonder specialiteit,13,1,15,160,56,[],16,2,2,1,2,3,2,0,0
Onbekend,Glenn Ricardo,5660533,16,United States,Man,1250,Zonder specialiteit,11,1,14,168,74,[],16,1,3,1,11,1,3,0,0
Onbekend,God Oden,5660697,18,New Zealand,Man,370,Zonder specialiteit,14,1,15,160,62,[],15,2,3,0,7,0,2,0,0
1.500 meter,Godbold Blake,5203020,30,United States,Man,9280,Middenafstandslopers,20,8,16,179,73,"[('800 meter', '2:12.77', '892', 8), ('1.500 meter', '4:14.55', '970', 8), ('3.000 meter steeplechase', '12:50.69', '940', 8)]",19,0,13,10,1,0,0,12,11
Onbekend,Goikoetxea Asdrúbal,5603780,17,España,Man,510,Sprinters,20,1,18,187,86,"[('100 meter', '13.86 s', '611', 9), ('200 meter', '28.02 s', '621', 9), ('400 meter', '1:01.51', '697', 9), ('110 meter horden', '20.42 s', '721', 9), ('400 meter horden', '1:10.80', '741', 9)]",9,3,1,8,7,3,3,4,4
Onbekend,Goldschmit Armand,5618759,17,Lëtzebuerg,Man,1410,Snelwandelaars,16,1,16,170,80,"[('10 km snelwandelen', '1h:00:32.86', '689', 8), ('20 km snelwandelen', '1h:58:38.31', '680', 8), ('50 km snelwandelen', '5h:03:20.51', '619', 8)]",9,3,10,3,7,4,0,8,7
Onbekend,Golke Matthis,5660058,14,Deutschland,Man,310,Zonder specialiteit,12,1,14,157,57,[],13,3,8,2,2,3,2,0,0
Onbekend,Golles Oscar,5661814,17,Italia,Man,700,Zonder specialiteit,16,1,15,178,76,[],19,3,2,3,1,1,3,0,0
Onbekend,Gómez Ascensión,5660637,19,Ecuador,Vrouw,70,Zonder specialiteit,15,1,15,162,53,[],8,1,3,1,2,1,5,0,0
Onbekend,Gómez Darío,5662514,16,Argentina,Man,1240,Werpers,10,1,15,162,65,[],8,10,1,0,2,1,7,5,7
Kogelstoten,Gonçalves Justine,5013641,34,France,Vrouw,4640,Werpers,19,8,11,173,48,"[('Kogelstoten', '8.01 m', '63', 8), ('Discuswerpen', '27.71 m', '75', 8), ('Kogelslingeren', '23.66 m', '26', 8), ('Speerwerpen', '22.57 m', '76', 8)]",20,10,0,0,0,0,5,11,11
Onbekend,Goncharov Gleb,5660383,17,Rossiya,Man,1080,Zonder specialiteit,11,1,15,167,66,[],9,3,7,3,10,2,1,0,0
Onbekend,Gonda Pavol,5661438,22,Slovensko,Man,1770,Zonder specialiteit,20,1,15,181,78,[],20,3,2,3,1,10,8,0,0
400 meter horden,Góngora Bernat,5084729,31,España,Man,18260,Sprinters,20,14,14,178,69,"[('100 meter', '12.02 s', '964', 9), ('200 meter', '24.20 s', '982', 9), ('400 meter', '55.27 s', '958', 9), ('110 meter horden', '19.13 s', '882', 9), ('400 meter horden', '1:02.90', '1023', 9)]",18,14,1,12,2,1,0,13,14
Onbekend,Gonzales Luis Antonio,5607499,17,España,Man,620,Meerkampers,20,1,15,164,65,"[('Vijfkamp Mannen - Verspringen', '2.53 m', '395', 9), ('Vijfkamp Mannen - Speerwerpen', '20.78 m', '334', 9), ('Vijfkamp Mannen - 200 meter', '27.95 s', '551', 9), ('Vijfkamp Mannen - Discuswerpen', '18.03 m', '304', 9), ('Vijfkamp Mannen - 1500 meter', '4:49.63', '583', 9), ('Tienkamp - 100 meter', '13.98 s', '516', 9), ('Tienkamp - Verspringen', '2.54 m', '397', 9), ('Tienkamp - Kogelstoten', '4.59 m', '260', 9), ('Tienkamp - Hoogspringen', '0.50 m', '297', 9), ('Tienkamp - 400 meter', '1:02.21', '588', 9), ('Tienkamp - 110 meter horden', '21.28 s', '499', 9), ('Tienkamp - Discuswerpen', '17.92 m', '302', 9), ('Tienkamp - Polsstokhoogspringen', '1.62 m', '341', 9), ('Tienkamp - Speerwerpen', '21.00 m', '337', 9), ('Tienkamp - 1500 meter', '4:49.41', '585', 9), ('Vijfkamp Mannen', '2167 p', '433', 9), ('Tienkamp', '4122 p', '412', 9)]",10,5,7,5,4,2,2,7,8
Onbekend,Gonzato Carmine,5662407,17,Italia,Man,970,Zonder specialiteit,20,1,15,171,74,[],15,2,2,10,3,0,2,0,0
Onbekend,Goodman Emile,5660707,16,Barbados,Man,250,Zonder specialiteit,20,1,15,165,61,[],14,1,1,1,1,3,7,0,0
Onbekend,Gorbunova Kira,5660914,22,Belarus,Vrouw,190,Zonder specialiteit,14,1,15,177,74,[],12,3,7,3,3,3,2,0,0
Onbekend,Gören Viviana,5537962,17,Deutschland,Vrouw,1260,Werpers,20,2,15,175,84,"[('Kogelstoten', '6.00 m', '0', 8), ('Discuswerpen', '24.67 m', '3', 8), ('Kogelslingeren', '21.76 m', '0', 8), ('Speerwerpen', '21.45 m', '44', 8)]",16,3,0,0,2,1,7,9,7
Onbekend,Göritz Ulrike,5662191,17,Deutschland,Vrouw,1260,Zonder specialiteit,12,1,15,175,67,[],18,3,2,1,2,7,10,0,0
Onbekend,Górna Maja,5600585,17,Polska,Vrouw,760,Middenafstandslopers,17,1,15,173,72,"[('800 meter', '2:39.09', '653', 8), ('1.500 meter', '5:21.32', '624', 8), ('3.000 meter steeplechase', '17:12.57', '664', 8)]",8,0,5,9,1,0,1,7,7
Onbekend,Gorza Jerica,5661378,22,Slovenija,Vrouw,890,Zonder specialiteit,17,1,15,160,54,[],20,1,3,6,2,4,1,0,0
Onbekend,Gostomelsky Noomi,5662235,23,Yisra'el,Vrouw,250,Zonder specialiteit,20,1,15,167,60,[],9,1,4,2,0,8,1,0,0
Onbekend,Gou Yuanfeng,5662210,24,China,Man,60,Zonder specialiteit,20,1,15,189,91,[],9,1,1,1,1,4,2,0,0
Onbekend,Goutis Mimis,5612272,17,Hellas,Man,400,Zonder specialiteit,19,1,15,168,69,[],16,2,2,3,1,1,7,0,0
Onbekend,Graci Celeste,5661766,15,Italia,Man,180,Zonder specialiteit,12,1,15,154,54,[],14,4,3,1,1,1,2,0,0
Onbekend,Gradi Ludovico,5660870,14,Italia,Man,80,Zonder specialiteit,12,1,15,159,54,[],10,2,1,3,5,2,3,0,0
Onbekend,Gragnoli Quarto,5659895,17,Italia,Man,1230,Werpers,16,1,15,176,79,"[('Kogelstoten', '6.53 m', '0', 8), ('Discuswerpen', '24.58 m', '0', 8), ('Kogelslingeren', '24.57 m', '0', 8), ('Speerwerpen', '28.19 m', '44', 8)]",14,3,2,3,2,0,10,3,8
Onbekend,Graňák Martin,5662427,15,Slovensko,Man,410,Zonder specialiteit,19,1,15,157,59,[],13,2,2,2,8,3,1,0,0
800 meter,Granda Aleix,5084739,32,España,Man,11750,Middenafstandslopers,19,15,14,186,83,"[('800 meter', '2:09.09', '958', 8), ('1.500 meter', '4:24.39', '881', 8), ('3.000 meter steeplechase', '12:56.42', '923', 8)]",7,1,13,13,1,1,0,10,11
Onbekend,Granda Mariví,5662453,15,España,Vrouw,60,Zonder specialiteit,20,1,15,155,52,[],7,0,2,3,3,1,4,0,0
Onbekend,Grandel Grit,5485551,20,Deutschland,Vrouw,3130,Werpers,20,2,17,180,74,"[('Kogelstoten', '10.84 m', '289', 8), ('Discuswerpen', '36.79 m', '288', 8), ('Kogelslingeren', '32.21 m', '244', 8), ('Speerwerpen', '29.88 m', '288', 8)]",15,13,3,0,1,2,8,5,7
Onbekend,Graziano Quarto,5661807,16,Italia,Man,630,Zonder specialiteit,14,1,15,183,79,[],12,1,0,0,5,9,4,0,0
Onbekend,Green Devonie,5660576,18,Jamaica,Vrouw,310,Zonder specialiteit,16,1,15,168,61,[],16,4,0,2,3,1,3,0,0
Onbekend,Greer Lucy,5660982,16,Great Britain,Vrouw,1230,Zonder specialiteit,19,1,15,168,62,[],20,8,1,4,3,2,3,0,0
Onbekend,Gregorio Jayson,5661590,20,Pilipinas,Man,670,Zonder specialiteit,18,1,15,185,87,[],10,10,3,1,1,2,3,0,0
Onbekend,Grela Ida,5661750,17,Italia,Vrouw,800,Zonder specialiteit,19,1,15,163,60,[],10,5,5,10,3,2,3,0,0
Onbekend,Gribble Joshua,5660332,17,Australia,Man,710,Zonder specialiteit,14,1,14,181,80,[],18,1,5,7,0,1,3,0,0
Onbekend,Griffith Tanya,5661187,23,Bahamas,Vrouw,350,Zonder specialiteit,12,1,15,180,78,[],13,8,1,2,1,6,0,0,0
Onbekend,Grillandi Morena,5662629,14,Italia,Vrouw,900,Zonder specialiteit,19,1,15,165,63,[],16,6,3,2,9,2,2,0,0
Onbekend,Grima Chloe,5517557,20,Malta,Vrouw,300,Zonder specialiteit,20,1,11,171,64,[],15,3,1,1,2,6,3,0,0
Onbekend,Grimes Nevaeh,5662449,17,United States,Vrouw,1070,Werpers,13,1,15,167,67,[],16,3,1,1,0,4,10,3,4
Onbekend,Grimm Lenhard,5660308,17,Österreich,Man,190,Zonder specialiteit,17,1,15,185,80,[],13,1,1,2,0,3,5,0,0
Onbekend,Groen Kevin,5640814,15,Nederland,Man,870,Meerkampers,18,1,15,169,71,"[('Vijfkamp Mannen - Verspringen', '3.04 m', '475', 9), ('Vijfkamp Mannen - Speerwerpen', '26.28 m', '422', 9), ('Vijfkamp Mannen - 200 meter', '28.20 s', '525', 9), ('Vijfkamp Mannen - Discuswerpen', '21.42 m', '361', 9), ('Vijfkamp Mannen - 1500 meter', '4:55.11', '528', 9), ('Tienkamp - 100 meter', '14.05 s', '501', 9), ('Tienkamp - Verspringen', '3.07 m', '480', 9), ('Tienkamp - Kogelstoten', '5.37 m', '304', 9), ('Tienkamp - Hoogspringen', '0.64 m', '380', 9), ('Tienkamp - 400 meter', '1:02.18', '589', 9), ('Tienkamp - 110 meter horden', '21.00 s', '538', 9), ('Tienkamp - Discuswerpen', '22.03 m', '371', 9), ('Tienkamp - Polsstokhoogspringen', '1.86 m', '392', 9), ('Tienkamp - Speerwerpen', '26.90 m', '432', 9), ('Tienkamp - 1500 meter', '4:56.74', '512', 9), ('Vijfkamp Mannen', '2311 p', '462', 9), ('Tienkamp', '4499 p', '450', 9)]",9,2,2,6,3,5,9,6,8
Onbekend,Grossutti Giacinto,5662293,14,Italia,Man,370,Zonder specialiteit,13,1,15,167,64,[],6,9,3,2,2,3,1,0,0
Onbekend,Grübel Isabell,5660365,17,Deutschland,Vrouw,1650,Middenafstandslopers,17,1,14,174,67,[],6,3,1,3,10,1,10,6,6
Onbekend,Gruiters Rens,5659578,17,Nederland,Man,460,Zonder specialiteit,14,1,15,175,77,[],15,1,2,7,3,5,6,0,0
Onbekend,Gruss Petra,5662558,16,Switzerland,Vrouw,480,Zonder specialiteit,11,1,15,173,65,[],12,4,4,1,2,9,2,0,0
Onbekend,Gruszka Natasza,5661962,16,Polska,Vrouw,480,Zonder specialiteit,12,1,15,157,53,[],7,2,9,3,7,2,5,0,0
Onbekend,Grzelczak Piotr,5661795,14,Polska,Man,400,Zonder specialiteit,17,1,15,159,58,[],16,1,6,3,1,6,2,0,0
Onbekend,Guadarrama Valeria,5660382,21,México,Vrouw,460,Zonder specialiteit,15,1,15,170,69,[],6,3,3,3,3,7,8,0,0
Onbekend,Gubner Nevaeh,5569405,18,United States,Vrouw,2610,Werpers,18,1,13,166,75,"[('Kogelstoten', '5.56 m', '0', 8), ('Discuswerpen', '22.17 m', '0', 8), ('Kogelslingeren', '19.63 m', '0', 8), ('Speerwerpen', '20.33 m', '11', 8)]",9,1,3,4,1,1,12,8,5
Speerwerpen,Guedes Jorge,5407531,21,Portugal,Man,1860,Werpers,20,3,20,174,87,"[('Kogelstoten', '11.64 m', '305', 8), ('Discuswerpen', '40.89 m', '370', 8), ('Kogelslingeren', '39.44 m', '289', 8), ('Speerwerpen', '44.44 m', '402', 8)]",9,10,3,3,2,1,10,7,7
Onbekend,Guedioura Asma,5661186,23,Al-Jazā'ir,Vrouw,480,Zonder specialiteit,13,1,15,168,66,[],11,2,0,2,2,8,8,0,0
Onbekend,Gueta Yehuda,5661466,18,Yisra'el,Man,310,Zonder specialiteit,20,1,15,163,66,[],9,1,2,3,8,1,2,0,0
Onbekend,Guldbæk Lucas,5661855,16,Danmark,Man,230,Zonder specialiteit,20,1,15,162,61,[],6,1,2,6,1,7,3,0,0
Onbekend,Gulsoy Mevlut,5662694,23,Türkiye,Man,920,Zonder specialiteit,11,1,15,193,91,[],7,1,1,10,1,0,0,0,0
Onbekend,Guo Isaac,5660716,20,Singapore,Man,870,Zonder specialiteit,15,1,15,180,79,[],18,3,4,1,2,8,2,0,0
Onbekend,Gurbindo Santos,5617231,17,España,Man,560,Langeafstandslopers,14,1,11,186,93,[],16,5,5,1,7,2,1,6,5
Onbekend,Gusenbauer Alexander,5661445,24,Österreich,Man,570,Zonder specialiteit,17,1,15,183,84,[],17,5,3,7,3,1,3,0,0
Onbekend,Gutiérrez Virginia,5660375,22,Uruguay,Vrouw,440,Zonder specialiteit,12,1,14,185,82,[],8,7,2,3,8,3,3,0,0
Onbekend,Guttormsdóttir Eik,5661458,17,Ísland,Vrouw,490,Zonder specialiteit,18,1,15,173,67,[],7,3,9,1,0,3,2,0,0
Onbekend,Guyon Laurie,5630458,17,France,Vrouw,1410,Langeafstandslopers,20,1,15,174,74,"[('5.000 meter', '20:37.37', '567', 8), ('10.000 meter', '45:02.92', '555', 8), ('Marathon', '3h:08:09.49', '611', 8)]",13,0,11,2,1,6,2,6,5
Onbekend,Haber Mohammed,5490267,21,Malta,Man,1960,Snelwandelaars,20,1,11,185,89,"[('10 km snelwandelen', '1h:02:08.08', '622', 8), ('20 km snelwandelen', '2h:01:36.24', '615', 8), ('50 km snelwandelen', '5h:11:47.11', '546', 8)]",14,9,11,2,5,2,2,7,6
Onbekend,Haber Tyler,5662393,14,Malta,Man,90,Zonder specialiteit,14,1,15,158,60,[],9,5,0,1,1,2,0,0,0
Onbekend,Haczek Norbert,5662266,16,Polska,Man,210,Zonder specialiteit,20,1,15,183,87,[],12,1,3,1,7,3,3,0,0
Onbekend,Haddad Sha'ul,5660402,17,Yisra'el,Man,810,Zonder specialiteit,14,1,14,179,80,[],19,1,0,7,1,2,2,0,0
Onbekend,Haeberle Frederic,5662138,16,Deutschland,Man,220,Zonder specialiteit,13,1,15,169,69,[],9,2,2,3,0,7,1,0,0
Onbekend,Hagelstein Yannic,5662552,17,Deutschland,Man,1060,Zonder specialiteit,20,1,15,183,81,[],20,8,1,1,3,3,1,0,0
Onbekend,Hahner Liliane,5662142,16,Deutschland,Vrouw,110,Zonder specialiteit,11,1,15,163,56,[],10,2,2,3,1,4,6,0,0
