Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Brossard Marina,5664681,14,France,Vrouw,90,Zonder specialiteit,12,1,15,162,60,[],10,2,1,1,1,4,2,0,0
Marathon,Brown Sharon,4946813,35,Pilipinas,Vrouw,36880,Langeafstandslopers,20,18,15,162,51,"[('5.000 meter', '17:51.25', '930', 9), ('10.000 meter', '38:34.86', '945', 9), ('Marathon', '2h:37:34.81', '1043', 9)]",16,0,20,6,2,0,0,9,10
Onbekend,Brüggen Viktoria,5664671,14,Deutschland,Vrouw,1040,Zonder specialiteit,11,1,15,154,49,[],20,3,2,0,1,5,7,0,0
Onbekend,Brugnoli Svetlana,5617399,15,Italia,Vrouw,1380,Middenafstandslopers,20,2,18,171,70,"[('800 meter', '2:46.05', '539', 9), ('1.500 meter', '5:34.24', '518', 9), ('3.000 meter steeplechase', '17:41.43', '591', 9)]",20,7,4,1,1,1,0,7,6
Onbekend,Bruhl Michel,5653178,17,Deutschland,Man,1210,Sprinters,19,1,17,182,79,"[('100 meter', '14.35 s', '517', 10), ('200 meter', '28.52 s', '574', 10), ('400 meter', '1:03.26', '624', 10), ('110 meter horden', '20.93 s', '657', 10), ('400 meter horden', '1:11.63', '712', 10)]",17,2,3,2,10,3,1,7,5
Onbekend,Brühlsauer Monique,5663472,19,Switzerland,Vrouw,1730,Zonder specialiteit,17,1,15,162,56,[],20,10,3,3,8,3,2,0,0
Onbekend,Brzęczek Sabina,5651722,15,Polska,Vrouw,990,Springers,14,1,15,161,57,"[('Hoogspringen', '0.57 m', '0', 9), ('Polsstokhoogspringen', '1.44 m', '0', 9), ('Verspringen', '2.38 m', '55', 9), ('Hinkstapspringen', '4.12 m', '0', 9)]",18,1,3,7,3,7,3,7,6
Onbekend,Bubień Roksana,5664483,15,Polska,Vrouw,810,Sprinters,15,1,15,151,47,"[('100 meter', '15.71 s', '497', 10), ('200 meter', '31.35 s', '457', 10), ('400 meter', '1:11.25', '524', 10), ('100 meter horden', '22.18 s', '536', 10), ('400 meter horden', '1:20.94', '615', 10)]",18,4,8,2,3,2,5,6,5
10 km snelwandelen,Buchanan Lucy,4934309,35,Australia,Vrouw,25140,Snelwandelaars,20,16,16,177,64,"[('10 km snelwandelen', '58:16.48', '1003', 9), ('20 km snelwandelen', '1h:57:48.33', '972', 9), ('50 km snelwandelen', '4h:45:14.11', '978', 9)]",15,0,18,0,0,0,0,10,14
Onbekend,Buckley Emile,5664042,24,Jamaica,Man,1020,Zonder specialiteit,19,1,15,169,73,[],14,2,1,7,2,10,2,0,0
Onbekend,Buckley Sanjay,5663754,21,Jamaica,Man,150,Zonder specialiteit,14,1,15,170,74,[],6,3,1,3,7,2,4,0,0
Onbekend,Buenahora Jaume,5663869,15,Colombia,Man,350,Zonder specialiteit,16,1,15,171,69,[],13,3,2,7,6,3,3,0,0
400 meter horden,Buhalov Yulian,4985957,35,Bulgaria,Man,19710,Sprinters,20,11,16,177,60,"[('100 meter', '12.48 s', '876', 10), ('200 meter', '24.76 s', '929', 10), ('400 meter', '55.14 s', '964', 10), ('110 meter horden', '18.58 s', '950', 10), ('400 meter horden', '1:02.87', '1024', 10)]",17,5,0,18,8,0,0,8,8
Onbekend,Buhalova Svetla,5663664,19,Bulgaria,Vrouw,1560,Zonder specialiteit,15,1,15,164,59,[],14,10,3,10,1,2,2,0,0
Onbekend,Bulbarelli Adalgisa,5662983,14,Italia,Vrouw,1070,Zonder specialiteit,15,1,14,155,55,[],20,7,2,1,2,3,1,0,0
Onbekend,Bullen Kane,5664715,17,Great Britain,Man,790,Zonder specialiteit,13,1,15,171,70,[],18,3,3,8,3,3,3,0,0
Onbekend,Burak Ryszard,5654531,16,Polska,Man,490,Sprinters,17,1,14,185,83,"[('100 meter', '14.09 s', '567', 10), ('200 meter', '27.97 s', '626', 10), ('400 meter', '1:02.69', '648', 10), ('110 meter horden', '21.30 s', '611', 10), ('400 meter horden', '1:12.53', '680', 10)]",10,5,1,6,3,1,3,5,8
Speerwerpen,Burek Marzena,4773962,38,Polska,Vrouw,29690,Werpers,19,18,15,191,95,"[('Kogelstoten', '17.06 m', '785', 9), ('Discuswerpen', '57.78 m', '782', 9), ('Kogelslingeren', '51.79 m', '743', 9), ('Speerwerpen', '48.85 m', '837', 9)]",20,16,0,0,4,0,16,7,9
Onbekend,Burges Yves,5663522,16,Switzerland,Man,530,Zonder specialiteit,18,1,15,172,72,[],8,2,1,3,9,3,1,0,0
Onbekend,Burgos Venancio,5582152,17,España,Man,1140,Sprinters,20,2,20,193,99,"[('100 meter', '13.84 s', '615', 10), ('200 meter', '27.57 s', '664', 10), ('400 meter', '1:01.24', '709', 10), ('110 meter horden', '20.72 s', '683', 10), ('400 meter horden', '1:10.74', '743', 10)]",17,1,3,9,3,2,3,7,6
Onbekend,Burks Cole,5663402,15,United States,Man,620,Zonder specialiteit,17,1,15,167,67,[],18,1,2,2,4,3,3,0,0
Onbekend,Bush Gary,5640150,17,Jamaica,Man,760,Meerkampers,20,1,14,168,71,"[('Vijfkamp Mannen - Verspringen', '2.37 m', '370', 10), ('Vijfkamp Mannen - Speerwerpen', '19.80 m', '318', 10), ('Vijfkamp Mannen - 200 meter', '28.38 s', '506', 10), ('Vijfkamp Mannen - Discuswerpen', '17.64 m', '297', 10), ('Vijfkamp Mannen - 1500 meter', '4:58.38', '495', 10), ('Tienkamp - 100 meter', '14.26 s', '456', 10), ('Tienkamp - Verspringen', '2.41 m', '376', 10), ('Tienkamp - Kogelstoten', '4.27 m', '241', 10), ('Tienkamp - Hoogspringen', '0.49 m', '291', 10), ('Tienkamp - 400 meter', '1:03.26', '539', 10), ('Tienkamp - 110 meter horden', '21.51 s', '466', 10), ('Tienkamp - Discuswerpen', '17.23 m', '290', 10), ('Tienkamp - Polsstokhoogspringen', '1.55 m', '327', 10), ('Tienkamp - Speerwerpen', '19.68 m', '316', 10), ('Tienkamp - 1500 meter', '5:00.87', '470', 10), ('Vijfkamp Mannen', '1986 p', '397', 10), ('Tienkamp', '3772 p', '377', 10)]",18,3,3,3,2,3,4,7,6
Onbekend,Busi Felice,5664398,15,Italia,Man,410,Zonder specialiteit,14,1,15,176,72,[],16,2,2,2,2,1,7,0,0
Onbekend,Busquets Jennifer,5663466,17,España,Vrouw,70,Zonder specialiteit,19,1,15,179,73,[],9,4,1,2,4,1,2,0,0
Onbekend,Butts Lucas,5665066,15,United States,Man,120,Zonder specialiteit,19,1,15,182,82,[],10,3,3,6,2,1,1,0,0
Onbekend,Buturlina Valentina,5663737,19,Rossiya,Vrouw,910,Zonder specialiteit,15,1,15,177,75,[],19,3,7,3,0,2,3,0,0
Onbekend,Bykowska Roksana,5654143,15,Polska,Vrouw,590,Zonder specialiteit,12,1,14,165,59,[],13,2,9,3,2,1,1,0,0
Onbekend,Błaszczyk Alicja,5624632,15,Polska,Vrouw,840,Springers,20,1,15,159,60,"[('Hoogspringen', '0.65 m', '0', 9), ('Polsstokhoogspringen', '1.57 m', '18', 9), ('Verspringen', '2.35 m', '47', 9), ('Hinkstapspringen', '4.34 m', '2', 9)]",16,3,3,3,4,9,1,6,5
Onbekend,Cabagnot Analyn,5665494,16,Pilipinas,Vrouw,80,Zonder specialiteit,15,1,15,173,67,[],8,1,1,0,5,1,3,0,0
Onbekend,Cabagnot Christine,5663440,17,Pilipinas,Vrouw,540,Zonder specialiteit,18,1,15,167,60,[],15,2,1,8,3,1,3,0,0
Onbekend,Cabral Rosário,5581729,17,Portugal,Vrouw,720,Werpers,20,2,13,162,61,"[('Kogelstoten', '5.18 m', '0', 9), ('Discuswerpen', '18.98 m', '0', 9), ('Kogelslingeren', '15.84 m', '0', 9), ('Speerwerpen', '15.79 m', '0', 9)]",16,7,2,1,1,2,3,8,6
Onbekend,Cabrales Brais,5662850,17,España,Man,1570,Meerkampers,16,1,12,173,69,"[('Vijfkamp Mannen - Verspringen', '2.58 m', '403', 10), ('Vijfkamp Mannen - Speerwerpen', '24.76 m', '398', 10), ('Vijfkamp Mannen - 200 meter', '28.90 s', '451', 10), ('Vijfkamp Mannen - Discuswerpen', '23.24 m', '392', 10), ('Vijfkamp Mannen - 1500 meter', '5:07.51', '403', 10), ('Tienkamp - 100 meter', '14.29 s', '450', 10), ('Tienkamp - Verspringen', '2.66 m', '416', 10), ('Tienkamp - Kogelstoten', '5.33 m', '301', 10), ('Tienkamp - Hoogspringen', '0.62 m', '369', 10), ('Tienkamp - 400 meter', '1:03.60', '523', 10), ('Tienkamp - 110 meter horden', '21.12 s', '521', 10), ('Tienkamp - Discuswerpen', '23.55 m', '397', 10), ('Tienkamp - Polsstokhoogspringen', '2.07 m', '436', 10), ('Tienkamp - Speerwerpen', '24.56 m', '394', 10), ('Tienkamp - 1500 meter', '5:04.87', '430', 10), ('Vijfkamp Mannen', '2047 p', '409', 10), ('Tienkamp', '4237 p', '424', 10)]",19,5,2,2,10,3,4,4,5
Onbekend,Cabukel Sultan,5663002,21,Türkiye,Vrouw,1020,Zonder specialiteit,16,1,14,174,65,[],8,0,10,4,3,9,3,0,0
Onbekend,Caçapa Júlio César,5566165,16,Brasil,Man,530,Meerkampers,20,2,17,181,87,"[('Vijfkamp Mannen - Verspringen', '3.02 m', '472', 10), ('Vijfkamp Mannen - Speerwerpen', '21.33 m', '342', 10), ('Vijfkamp Mannen - 200 meter', '28.53 s', '490', 10), ('Vijfkamp Mannen - Discuswerpen', '17.34 m', '292', 10), ('Vijfkamp Mannen - 1500 meter', '5:01.68', '462', 10), ('Tienkamp - 100 meter', '14.20 s', '469', 10), ('Tienkamp - Verspringen', '2.95 m', '461', 10), ('Tienkamp - Kogelstoten', '4.32 m', '244', 10), ('Tienkamp - Hoogspringen', '0.73 m', '434', 10), ('Tienkamp - 400 meter', '1:02.84', '558', 10), ('Tienkamp - 110 meter horden', '21.36 s', '487', 10), ('Tienkamp - Discuswerpen', '17.28 m', '291', 10), ('Tienkamp - Polsstokhoogspringen', '1.97 m', '415', 10), ('Tienkamp - Speerwerpen', '20.48 m', '329', 10), ('Tienkamp - 1500 meter', '4:59.22', '487', 10), ('Vijfkamp Mannen', '2058 p', '412', 10), ('Tienkamp', '4175 p', '418', 10)]",11,2,1,4,1,6,1,7,7
Kogelstoten,Cacciari Veronica,4863920,36,Italia,Vrouw,39880,Werpers,20,16,16,185,79,"[('Kogelstoten', '18.98 m', '939', 9), ('Discuswerpen', '59.58 m', '825', 9), ('Kogelslingeren', '52.97 m', '773', 9), ('Speerwerpen', '50.04 m', '871', 9)]",17,19,0,0,0,0,17,8,9
Onbekend,Cadet Octave,5659821,15,France,Man,170,Zonder specialiteit,15,1,15,165,63,[],12,4,2,3,6,1,1,0,0
Onbekend,Caiado Emília,5585325,17,Portugal,Vrouw,750,Springers,18,2,15,166,74,"[('Hoogspringen', '0.74 m', '60', 9), ('Polsstokhoogspringen', '1.80 m', '106', 9), ('Verspringen', '2.63 m', '122', 9), ('Hinkstapspringen', '5.16 m', '112', 9)]",7,2,1,2,5,10,1,5,6
Onbekend,Čajka Lubor,5664763,17,Slovensko,Man,150,Zonder specialiteit,11,1,15,180,76,[],13,2,2,2,3,5,3,0,0
Onbekend,Čajková Hedviga,5663328,17,Slovensko,Vrouw,1100,Zonder specialiteit,14,1,15,165,59,[],10,2,2,2,7,3,10,0,0
Onbekend,Čajkovská Broňa,5664016,21,Slovensko,Vrouw,850,Zonder specialiteit,14,1,15,175,74,[],18,9,1,2,3,3,1,0,0
Onbekend,Calahorra Pol,5663233,17,España,Man,160,Zonder specialiteit,16,1,14,162,64,[],13,2,2,3,3,3,1,0,0
Onbekend,Caldazilla Hermenegilda,5664297,18,Venezuela,Vrouw,520,Zonder specialiteit,12,1,15,154,53,[],18,1,2,3,4,1,2,0,0
Onbekend,Calderón Maritza,5663243,23,Chile,Vrouw,1290,Zonder specialiteit,18,1,14,183,81,[],18,3,0,3,1,10,2,0,0
Onbekend,Čale Zagorka,5664260,17,Hrvatska,Vrouw,80,Zonder specialiteit,19,1,15,168,58,[],7,5,1,3,3,2,2,0,0
Onbekend,Calero Oier,5663395,14,Colombia,Man,810,Zonder specialiteit,13,1,15,168,63,[],19,3,1,4,2,7,3,0,0
Onbekend,Calheiros Atílio,5665172,16,Brasil,Man,110,Zonder specialiteit,17,1,15,180,77,[],6,6,2,2,3,1,1,0,0
Onbekend,Calle Ingrid,5614315,17,Colombia,Vrouw,540,Meerkampers,20,1,15,159,60,"[('Vijfkamp Vrouwen - 100 meter horden', '22.30 s', '467', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.51 m', '334', 10), ('Vijfkamp Vrouwen - Kogelstoten', '2.51 m', '147', 10), ('Vijfkamp Vrouwen - Verspringen', '1.87 m', '359', 10), ('Vijfkamp Vrouwen - 800 meter', '2:53.02', '428', 10), ('Zevenkamp - 100 meter horden', '22.07 s', '499', 10), ('Zevenkamp - Hoogspringen', '0.50 m', '327', 10), ('Zevenkamp - Kogelstoten', '2.51 m', '147', 10), ('Zevenkamp - 200 meter', '31.62 s', '293', 10), ('Zevenkamp - Verspringen', '1.82 m', '350', 10), ('Zevenkamp - Speerwerpen', '10.60 m', '223', 10), ('Zevenkamp - 800 meter', '2:52.95', '429', 10), ('Vijfkamp Vrouwen', '1735 p', '347', 10), ('Zevenkamp', '2268 p', '324', 10)]",17,2,2,1,3,6,2,5,6
Onbekend,Calligaro Carmela,5656021,14,Italia,Vrouw,470,Zonder specialiteit,15,1,15,157,56,[],14,3,8,1,2,3,2,0,0
Onbekend,Calmes Thierry,5663367,16,Lëtzebuerg,Man,580,Zonder specialiteit,12,1,15,167,62,[],7,2,3,2,6,3,9,0,0
Onbekend,Calvo Andrea,5664321,23,Costa Rica,Vrouw,200,Zonder specialiteit,18,1,15,174,68,[],14,3,4,1,3,2,5,0,0
Onbekend,Camacho Ana,5665449,16,United States,Vrouw,930,Zonder specialiteit,15,1,15,153,48,[],8,2,3,10,1,7,4,0,0
Onbekend,Camacho Eusebio,5663459,17,España,Man,1800,Zonder specialiteit,11,1,15,173,70,[],19,0,5,8,2,0,10,0,0
400 meter,Camacho Mariola,5506244,20,España,Vrouw,1000,Sprinters,20,4,17,173,70,"[('100 meter', '14.92 s', '637', 10), ('200 meter', '29.80 s', '596', 10), ('400 meter', '1:06.45', '709', 10), ('100 meter horden', '20.78 s', '709', 10), ('400 meter horden', '1:16.50', '760', 10)]",11,3,1,4,7,3,7,8,8
Onbekend,Camara Eléonore,5665441,17,France,Vrouw,1210,Zonder specialiteit,16,1,15,161,54,[],17,5,2,10,1,1,1,0,0
Onbekend,Cambridge Micah,5665112,21,Bahamas,Man,1100,Zonder specialiteit,20,1,15,169,64,[],16,10,3,2,0,3,3,0,0
Onbekend,Cambridge Rohan,5663219,16,Bahamas,Man,380,Zonder specialiteit,16,1,14,160,65,[],17,3,3,1,2,2,0,0,0
Onbekend,Camões Severino,5656175,17,Portugal,Man,200,Zonder specialiteit,15,1,15,175,73,[],6,7,2,3,1,3,1,0,0
Onbekend,Campeny Aitzol,5661845,16,España,Man,480,Meerkampers,17,1,14,172,75,"[('Vijfkamp Mannen - Verspringen', '2.93 m', '458', 10), ('Vijfkamp Mannen - Speerwerpen', '24.48 m', '393', 10), ('Vijfkamp Mannen - 200 meter', '27.74 s', '573', 10), ('Vijfkamp Mannen - Discuswerpen', '21.46 m', '362', 10), ('Vijfkamp Mannen - 1500 meter', '4:54.03', '539', 10), ('Tienkamp - 100 meter', '13.72 s', '571', 10), ('Tienkamp - Verspringen', '2.95 m', '461', 10), ('Tienkamp - Kogelstoten', '5.16 m', '292', 10), ('Tienkamp - Hoogspringen', '0.60 m', '357', 10), ('Tienkamp - 400 meter', '1:00.80', '654', 10), ('Tienkamp - 110 meter horden', '20.54 s', '603', 10), ('Tienkamp - Discuswerpen', '21.38 m', '360', 10), ('Tienkamp - Polsstokhoogspringen', '1.94 m', '409', 10), ('Tienkamp - Speerwerpen', '24.59 m', '395', 10), ('Tienkamp - 1500 meter', '4:55.46', '525', 10), ('Vijfkamp Mannen', '2325 p', '465', 10), ('Tienkamp', '4627 p', '463', 10)]",9,5,3,6,7,1,2,8,6
Onbekend,Campos Arlete,5664837,14,Portugal,Vrouw,60,Zonder specialiteit,16,1,15,160,53,[],7,3,1,1,0,1,5,0,0
3.000 meter steeplechase,Campuzano Luis Javier,5479495,19,España,Man,960,Middenafstandslopers,20,4,19,178,86,"[('800 meter', '2:20.39', '756', 9), ('1.500 meter', '4:45.59', '689', 9), ('3.000 meter steeplechase', '13:53.94', '749', 9)]",6,4,5,10,2,1,2,6,7
20 km snelwandelen,Camuzza Fiamma,5184529,32,Italia,Vrouw,5130,Snelwandelaars,13,8,13,173,69,"[('10 km snelwandelen', '1h:03:18.72', '807', 9), ('20 km snelwandelen', '2h:05:43.52', '818', 9), ('50 km snelwandelen', '5h:14:44.08', '741', 9)]",6,0,11,4,1,0,0,12,9
Onbekend,Canal Xènia,5591038,17,España,Vrouw,1810,Sprinters,20,1,15,175,75,"[('100 meter', '14.35 s', '737', 10), ('200 meter', '28.58 s', '705', 10), ('400 meter', '1:05.81', '734', 10), ('100 meter horden', '20.01 s', '804', 10), ('400 meter horden', '1:14.07', '840', 10)]",9,3,2,10,10,1,1,6,7
Onbekend,Canè Márcia,5642886,17,Brasil,Vrouw,190,Zonder specialiteit,11,1,14,177,73,[],11,3,0,2,7,1,2,0,0
Onbekend,Cannon Haiden,5583467,17,Canada,Man,710,Werpers,20,1,15,174,84,"[('Kogelstoten', '6.49 m', '0', 9), ('Discuswerpen', '26.53 m', '37', 9), ('Kogelslingeren', '27.64 m', '30', 9), ('Speerwerpen', '29.53 m', '74', 9)]",12,3,3,3,8,3,7,7,6
Onbekend,Cano José,5665025,20,Costa Rica,Man,1650,Zonder specialiteit,11,1,15,175,81,[],20,10,2,3,3,1,1,0,0
Verspringen,Capetillo Ion,4989808,34,España,Man,22870,Springers,20,12,17,169,56,"[('Hoogspringen', '1.63 m', '706', 9), ('Polsstokhoogspringen', '4.70 m', '781', 9), ('Verspringen', '6.13 m', '748', 9), ('Hinkstapspringen', '12.55 m', '744', 9)]",19,0,0,0,16,16,0,8,12
Onbekend,Cappelle Lindsay,5663317,16,België,Vrouw,700,Zonder specialiteit,19,1,15,160,58,[],19,2,2,1,6,3,1,0,0
200 meter,Carabott Finlay,5592416,24,Malta,Man,3400,Sprinters,20,3,15,173,80,"[('100 meter', '13.25 s', '728', 10), ('200 meter', '25.78 s', '833', 10), ('400 meter', '59.33 s', '788', 10), ('110 meter horden', '20.29 s', '737', 10), ('400 meter horden', '1:09.49', '788', 10)]",16,2,2,12,2,1,0,9,9
Onbekend,Caraccia Lino,5665559,17,Italia,Man,170,Zonder specialiteit,16,1,15,168,71,[],14,1,2,2,0,3,1,0,0
Onbekend,Cardona Jose,5663506,23,Pilipinas,Man,770,Zonder specialiteit,18,1,15,179,86,[],6,1,1,1,6,8,9,0,0
Onbekend,Cardone Celeste,5554139,17,Italia,Man,580,Meerkampers,20,2,19,190,99,"[('Vijfkamp Mannen - Verspringen', '2.24 m', '350', 10), ('Vijfkamp Mannen - Speerwerpen', '24.41 m', '392', 10), ('Vijfkamp Mannen - 200 meter', '29.01 s', '439', 10), ('Vijfkamp Mannen - Discuswerpen', '18.82 m', '317', 10), ('Vijfkamp Mannen - 1500 meter', '5:08.29', '395', 10), ('Tienkamp - 100 meter', '14.46 s', '413', 10), ('Tienkamp - Verspringen', '2.24 m', '350', 10), ('Tienkamp - Kogelstoten', '5.09 m', '288', 10), ('Tienkamp - Hoogspringen', '0.60 m', '357', 10), ('Tienkamp - 400 meter', '1:04.58', '477', 10), ('Tienkamp - 110 meter horden', '21.65 s', '446', 10), ('Tienkamp - Discuswerpen', '18.69 m', '315', 10), ('Tienkamp - Polsstokhoogspringen', '1.56 m', '329', 10), ('Tienkamp - Speerwerpen', '24.17 m', '388', 10), ('Tienkamp - 1500 meter', '5:07.17', '407', 10), ('Vijfkamp Mannen', '1893 p', '379', 10), ('Tienkamp', '3770 p', '377', 10)]",9,0,2,2,4,1,3,5,9
10 km snelwandelen,Carlone Elia,5504670,20,Italia,Man,1740,Snelwandelaars,20,3,16,174,73,"[('10 km snelwandelen', '59:13.52', '746', 9), ('20 km snelwandelen', '1h:56:35.26', '724', 9), ('50 km snelwandelen', '4h:58:36.17', '661', 9)]",14,1,11,3,5,6,0,8,7
Onbekend,Carlsen Oliver,5665076,18,Danmark,Man,1520,Zonder specialiteit,18,1,15,185,83,[],19,2,2,9,3,9,3,0,0
Onbekend,Carlsson Itati,5664954,17,Colombia,Vrouw,670,Zonder specialiteit,13,1,15,170,66,[],17,2,2,1,2,2,8,0,0
Onbekend,Carmelo Alexandre,5630338,17,Portugal,Man,1390,Zonder specialiteit,19,1,16,173,78,[],18,3,4,2,10,1,2,0,0
Onbekend,Carney Taylor,5613491,18,United States,Vrouw,1710,Snelwandelaars,11,1,14,179,79,"[('10 km snelwandelen', '1h:07:16.93', '653', 9), ('20 km snelwandelen', '2h:16:10.31', '614', 9), ('50 km snelwandelen', '5h:32:36.54', '597', 9)]",7,3,11,2,7,3,5,9,3
Onbekend,Carpintero Mónica,5665623,17,España,Vrouw,730,Werpers,16,1,15,161,56,[],13,2,1,6,2,3,9,7,7
Onbekend,Carpio Alicia,5665011,15,El Salvador,Vrouw,220,Zonder specialiteit,18,1,15,160,57,[],11,2,7,2,1,1,3,0,0
Onbekend,Carr Eva,5663892,15,Ireland,Vrouw,410,Zonder specialiteit,16,1,15,160,54,[],15,1,3,1,2,8,2,0,0
Onbekend,Carr Laura,5663957,19,Ireland,Vrouw,330,Zonder specialiteit,13,1,15,156,49,[],11,5,0,2,1,3,8,0,0
Onbekend,Carrapatoso Helga,5665138,16,Portugal,Vrouw,390,Zonder specialiteit,12,1,15,172,70,[],11,5,3,2,3,8,7,0,0
Onbekend,Carrera Dolores,5663837,19,Ecuador,Vrouw,1100,Zonder specialiteit,17,1,15,168,61,[],14,2,2,2,10,2,1,0,0
100 meter,Carretero Amancio,4849941,36,España,Man,21180,Sprinters,20,15,15,180,84,"[('100 meter', '11.64 s', '1037', 10), ('200 meter', '23.72 s', '1027', 10), ('400 meter', '53.83 s', '1018', 10), ('110 meter horden', '18.70 s', '935', 10), ('400 meter horden', '1:05.33', '937', 10)]",19,12,0,17,0,0,0,10,10
Onbekend,Cartagena Celeste,5633972,17,España,Vrouw,830,Werpers,13,1,15,167,67,"[('Kogelstoten', '6.21 m', '0', 9), ('Discuswerpen', '24.52 m', '0', 9), ('Kogelslingeren', '21.47 m', '0', 9), ('Speerwerpen', '20.83 m', '26', 9)]",10,4,1,3,2,1,10,4,4
Onbekend,Caruana Tarcisio,5664842,16,Malta,Man,70,Zonder specialiteit,19,1,15,163,62,[],8,2,4,1,3,0,3,0,0
Onbekend,Carusi Mimma,5657205,15,Italia,Vrouw,450,Zonder specialiteit,12,1,14,169,65,[],17,0,3,4,2,3,1,0,0
Onbekend,Casaccio Donata,5665201,15,Italia,Vrouw,210,Zonder specialiteit,13,1,15,167,63,[],10,2,1,6,6,2,1,0,0
Onbekend,Casado Koldo,5665511,17,España,Man,150,Zonder specialiteit,16,1,15,174,73,[],13,2,1,4,1,2,3,0,0
Onbekend,Casado Marcel,5636421,17,España,Man,420,Sprinters,14,1,16,184,87,"[('100 meter', '13.88 s', '608', 10), ('200 meter', '27.61 s', '660', 10), ('400 meter', '1:01.37', '703', 10), ('110 meter horden', '21.25 s', '617', 10), ('400 meter horden', '1:12.41', '684', 10)]",10,5,3,7,1,1,7,6,6
Onbekend,Casanova Uxía,5664134,14,España,Vrouw,270,Zonder specialiteit,12,1,15,162,56,[],15,2,3,2,6,0,1,0,0
Onbekend,Casarsa Consuelo,5661936,14,Italia,Vrouw,1210,Meerkampers,11,1,15,160,54,"[('Vijfkamp Vrouwen - 100 meter horden', '21.83 s', '531', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.67 m', '438', 10), ('Vijfkamp Vrouwen - Kogelstoten', '6.20 m', '364', 10), ('Vijfkamp Vrouwen - Verspringen', '2.33 m', '448', 10), ('Vijfkamp Vrouwen - 800 meter', '2:52.19', '443', 10), ('Zevenkamp - 100 meter horden', '21.69 s', '550', 10), ('Zevenkamp - Hoogspringen', '0.67 m', '438', 10), ('Zevenkamp - Kogelstoten', '6.00 m', '353', 10), ('Zevenkamp - 200 meter', '30.66 s', '390', 10), ('Zevenkamp - Verspringen', '2.36 m', '453', 10), ('Zevenkamp - Speerwerpen', '17.46 m', '368', 10), ('Zevenkamp - 800 meter', '2:51.76', '451', 10), ('Vijfkamp Vrouwen', '2224 p', '445', 10), ('Zevenkamp', '3003 p', '429', 10)]",8,10,1,0,5,8,0,6,5
Marathon,Casas José Antonio,4863805,36,España,Man,25580,Langeafstandslopers,17,13,13,178,65,"[('5.000 meter', '16:09.70', '782', 9), ('10.000 meter', '36:52.55', '808', 9), ('Marathon', '2h:25:16.01', '941', 9)]",17,0,18,0,0,0,0,12,12
Onbekend,Casavecchia Vittorio,5664702,17,Italia,Man,490,Zonder specialiteit,15,1,15,163,63,[],17,2,6,3,3,2,4,0,0
Verspringen,Cascini César,4909873,36,Argentina,Man,13880,Springers,17,18,17,182,78,"[('Hoogspringen', '1.40 m', '526', 9), ('Polsstokhoogspringen', '3.80 m', '521', 9), ('Verspringen', '5.16 m', '538', 9), ('Hinkstapspringen', '10.25 m', '502', 9)]",16,0,0,0,9,13,0,6,8
Onbekend,Castañeda Alondra,5663330,18,Chile,Vrouw,590,Zonder specialiteit,20,1,15,165,64,[],9,9,3,5,4,2,3,0,0
Onbekend,Castanheira Noémia,5664870,17,Portugal,Vrouw,460,Zonder specialiteit,15,1,15,177,69,[],16,3,5,2,3,7,3,0,0
Tienkamp,Castelao Anacleto,4838692,37,España,Man,8210,Meerkampers,20,13,17,171,63,"[('Vijfkamp Mannen - Verspringen', '4.73 m', '739', 10), ('Vijfkamp Mannen - Speerwerpen', '41.30 m', '663', 10), ('Vijfkamp Mannen - 200 meter', '24.65 s', '899', 10), ('Vijfkamp Mannen - Discuswerpen', '36.50 m', '615', 10), ('Vijfkamp Mannen - 1500 meter', '4:32.59', '755', 10), ('Tienkamp - 100 meter', '11.97 s', '945', 10), ('Tienkamp - Verspringen', '4.72 m', '738', 10), ('Tienkamp - Kogelstoten', '9.95 m', '563', 10), ('Tienkamp - Hoogspringen', '0.90 m', '535', 10), ('Tienkamp - 400 meter', '54.08 s', '968', 10), ('Tienkamp - 110 meter horden', '18.24 s', '927', 10), ('Tienkamp - Discuswerpen', '36.42 m', '614', 10), ('Tienkamp - Polsstokhoogspringen', '2.93 m', '618', 10), ('Tienkamp - Speerwerpen', '42.42 m', '681', 10), ('Tienkamp - 1500 meter', '4:30.18', '779', 10), ('Vijfkamp Mannen', '3671 p', '734', 10), ('Tienkamp', '7368 p', '737', 10)]",18,11,0,12,8,0,0,10,10
Onbekend,Castell Anxo,5663388,17,España,Man,1200,Zonder specialiteit,12,1,15,176,73,[],6,10,3,1,2,9,2,0,0
Onbekend,Castellón Kevin,5663447,16,Costa Rica,Man,580,Zonder specialiteit,13,1,15,170,69,[],18,3,0,3,7,2,2,0,0
Onbekend,Castiello Federico,5636947,17,Italia,Man,570,Langeafstandslopers,20,1,13,175,76,"[('5.000 meter', '18:10.56', '472', 9), ('10.000 meter', '41:49.74', '478', 9), ('Marathon', '2h:51:13.09', '525', 9)]",11,1,7,3,1,5,6,8,7
