Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Hanefi Mugdat,5660477,15,Türkiye,Man,480,Zonder specialiteit,18,1,14,159,60,[],14,3,3,8,3,0,2,0,0
Onbekend,Hanfei Ningyan,5658406,22,China,Vrouw,950,Zonder specialiteit,11,1,15,168,64,[],16,1,2,0,0,10,4,0,0
20 km snelwandelen,Hanski Taija,5531343,28,Suomi,Vrouw,740,Snelwandelaars,14,4,17,185,82,"[('10 km snelwandelen', '1h:08:23.81', '610', 8), ('20 km snelwandelen', '2h:14:45.72', '642', 8), ('50 km snelwandelen', '5h:40:16.65', '536', 8)]",7,3,9,3,8,2,2,3,2
Onbekend,Hanvere Keiu,5658885,17,Eesti,Vrouw,740,Zonder specialiteit,16,1,14,163,62,[],16,6,9,2,1,2,2,0,0
Onbekend,Harder Ida,5660105,16,Danmark,Vrouw,510,Zonder specialiteit,13,1,15,178,73,[],15,1,2,1,1,8,3,0,0
Onbekend,Harding Chloe,5659889,17,United States,Vrouw,130,Zonder specialiteit,14,1,14,154,51,[],12,1,3,2,2,3,4,0,0
Onbekend,Harding Dervla,5660493,18,Ireland,Vrouw,530,Zonder specialiteit,20,1,15,180,76,[],7,5,3,1,2,9,2,0,0
Onbekend,Harris Erika,5659629,16,United States,Vrouw,460,Zonder specialiteit,16,1,15,155,53,[],13,3,3,9,2,3,2,0,0
Onbekend,Hartmann Jette,5660371,22,Danmark,Vrouw,350,Zonder specialiteit,19,1,14,164,62,[],7,4,2,3,8,3,6,0,0
Onbekend,Haugen Helene,5658720,23,Norge,Vrouw,440,Zonder specialiteit,19,1,14,185,79,[],15,4,8,2,2,1,3,0,0
Onbekend,Havrančík Michal,5658595,23,Slovensko,Man,880,Zonder specialiteit,19,1,14,176,79,[],7,9,2,0,9,3,2,0,0
Onbekend,Havrančíková Dobroslava,5656354,16,Slovensko,Vrouw,990,Springers,12,1,16,168,66,[],11,3,3,2,3,9,7,6,9
Onbekend,Hawrylak Teofil,5658320,22,Ukrajina,Man,490,Zonder specialiteit,12,1,15,193,93,[],10,3,1,3,9,2,4,0,0
Onbekend,Háza Miroslav,5659376,16,Česká republika,Man,930,Zonder specialiteit,18,1,14,182,80,[],11,1,3,4,10,1,3,0,0
Onbekend,Hebký Vratislav,5651686,16,Česká republika,Man,1020,Meerkampers,11,1,15,169,71,"[('Vijfkamp Mannen - Verspringen', '2.59 m', '405', 8), ('Vijfkamp Mannen - Speerwerpen', '25.24 m', '405', 8), ('Vijfkamp Mannen - 200 meter', '28.27 s', '517', 8), ('Vijfkamp Mannen - Discuswerpen', '21.02 m', '354', 8), ('Vijfkamp Mannen - 1500 meter', '4:56.80', '511', 8), ('Tienkamp - 100 meter', '13.98 s', '516', 8), ('Tienkamp - Verspringen', '2.65 m', '414', 8), ('Tienkamp - Kogelstoten', '5.13 m', '290', 8), ('Tienkamp - Hoogspringen', '0.47 m', '279', 8), ('Tienkamp - 400 meter', '1:02.06', '595', 8), ('Tienkamp - 110 meter horden', '21.23 s', '506', 8), ('Tienkamp - Discuswerpen', '20.43 m', '344', 8), ('Tienkamp - Polsstokhoogspringen', '1.51 m', '318', 8), ('Tienkamp - Speerwerpen', '25.26 m', '406', 8), ('Tienkamp - 1500 meter', '4:58.64', '492', 8), ('Vijfkamp Mannen', '2192 p', '438', 8), ('Tienkamp', '4160 p', '416', 8)]",16,2,1,7,3,2,8,8,5
Onbekend,Hegelund Niels,5660670,17,Danmark,Man,270,Zonder specialiteit,20,1,15,181,83,[],12,7,0,2,3,4,4,0,0
Discuswerpen,Heikkinen Toivo,5531354,22,Suomi,Man,1300,Werpers,20,4,16,161,50,"[('Kogelstoten', '8.74 m', '85', 7), ('Discuswerpen', '31.64 m', '155', 7), ('Kogelslingeren', '29.68 m', '74', 7), ('Speerwerpen', '31.68 m', '121', 7)]",15,9,1,2,2,2,8,5,7
1.500 meter,Heinle Fernanda,4964494,33,Deutschland,Vrouw,49260,Middenafstandslopers,20,14,16,174,43,"[('800 meter', '2:17.46', '1009', 8), ('1.500 meter', '4:22.88', '1105', 8), ('3.000 meter steeplechase', '14:35.28', '1060', 8)]",20,1,19,19,0,0,0,12,9
Onbekend,Heiss Kristian,5659169,17,Deutschland,Man,400,Zonder specialiteit,12,1,14,185,84,[],13,7,5,1,2,7,1,0,0
Onbekend,Helgesen Ella,5658100,16,Norge,Vrouw,60,Zonder specialiteit,19,1,15,163,59,[],7,2,1,1,2,3,3,0,0
Onbekend,Henestrosa Suzelly,5658261,23,México,Vrouw,880,Zonder specialiteit,18,1,14,172,71,[],14,7,10,3,3,2,3,0,0
Onbekend,Henningsen Bela,5658761,15,Deutschland,Man,110,Zonder specialiteit,19,1,14,169,71,[],11,5,2,3,2,3,2,0,0
Onbekend,Henríquez Edurne,5658257,22,Colombia,Vrouw,1010,Zonder specialiteit,16,1,14,170,64,[],18,2,1,9,3,3,3,0,0
Onbekend,Herman Radosław,5639755,15,Polska,Man,560,Snelwandelaars,14,1,15,183,88,"[('10 km snelwandelen', '1h:04:39.53', '514', 8), ('20 km snelwandelen', '2h:05:30.36', '530', 8), ('50 km snelwandelen', '5h:23:45.51', '441', 8)]",16,1,3,7,2,1,0,7,6
Onbekend,Hermannsdóttir Sóldís,5660157,18,Ísland,Vrouw,400,Zonder specialiteit,16,1,14,174,70,[],11,6,0,8,1,3,5,0,0
Onbekend,Hermoso Mariela,5659178,17,España,Vrouw,270,Zonder specialiteit,13,1,14,168,63,[],15,2,2,1,1,2,0,0,0
Onbekend,Herrera Celso,5660695,18,El Salvador,Man,1020,Zonder specialiteit,17,1,15,177,79,[],19,5,6,7,1,1,3,0,0
Onbekend,Herrón Ángela,5658439,22,Costa Rica,Vrouw,100,Zonder specialiteit,11,1,15,171,64,[],6,3,1,2,2,6,2,0,0
Hinkstapspringen,Hester Alan,5101488,34,United States,Man,14790,Springers,16,14,15,168,64,"[('Hoogspringen', '1.48 m', '589', 7), ('Polsstokhoogspringen', '4.11 m', '611', 7), ('Verspringen', '5.43 m', '597', 7), ('Hinkstapspringen', '11.24 m', '606', 7)]",19,0,0,2,10,16,0,9,11
Onbekend,Heutz Emil Alexander,5659389,16,Deutschland,Man,880,Zonder specialiteit,12,1,14,178,77,[],8,3,0,4,0,1,10,0,0
Onbekend,Heuvel Senn,5653925,14,Nederland,Man,690,Meerkampers,19,1,14,160,61,"[('Vijfkamp Mannen - Verspringen', '2.10 m', '328', 8), ('Vijfkamp Mannen - Speerwerpen', '21.14 m', '339', 8), ('Vijfkamp Mannen - 200 meter', '28.57 s', '486', 8), ('Vijfkamp Mannen - Discuswerpen', '17.78 m', '299', 8), ('Vijfkamp Mannen - 1500 meter', '4:56.74', '512', 8), ('Tienkamp - 100 meter', '14.22 s', '465', 8), ('Tienkamp - Verspringen', '2.13 m', '333', 8), ('Tienkamp - Kogelstoten', '4.44 m', '251', 8), ('Tienkamp - Hoogspringen', '0.39 m', '232', 8), ('Tienkamp - 400 meter', '1:03.07', '548', 8), ('Tienkamp - 110 meter horden', '21.62 s', '451', 8), ('Tienkamp - Discuswerpen', '17.47 m', '294', 8), ('Tienkamp - Polsstokhoogspringen', '1.31 m', '276', 8), ('Tienkamp - Speerwerpen', '21.11 m', '339', 8), ('Tienkamp - 1500 meter', '4:55.94', '520', 8), ('Vijfkamp Mannen', '1964 p', '393', 8), ('Tienkamp', '3709 p', '371', 8)]",17,3,4,5,3,1,6,6,7
Onbekend,Hill Themba,5658670,21,South Africa,Vrouw,450,Zonder specialiteit,13,1,15,187,79,[],9,1,2,3,9,3,2,0,0
Onbekend,Hineva Liliya,5658321,24,Bulgaria,Vrouw,1660,Zonder specialiteit,19,1,14,182,79,[],19,3,10,3,0,3,1,0,0
Onbekend,Hintikka Jere,5659152,16,Suomi,Man,530,Zonder specialiteit,20,1,15,173,74,[],15,3,7,3,0,8,3,0,0
Onbekend,Hintnaus Lúcia,5660243,15,Brasil,Vrouw,300,Zonder specialiteit,17,1,15,158,52,[],10,3,3,3,1,8,3,0,0
Onbekend,Hlevnjak Ruža,5658359,23,Hrvatska,Vrouw,500,Zonder specialiteit,18,1,14,169,65,[],17,1,0,5,4,3,2,0,0
Onbekend,Hmied Fatima,5658740,21,Al-Maghrib,Vrouw,210,Zonder specialiteit,18,1,15,171,69,[],11,2,7,2,3,3,1,0,0
Onbekend,Hobrack Arne,5658213,16,Deutschland,Man,260,Zonder specialiteit,13,1,15,178,76,[],15,2,2,3,3,5,1,0,0
Onbekend,Hobusch Patricia,5580166,17,Deutschland,Vrouw,4740,Middenafstandslopers,16,1,16,183,85,"[('800 meter', '2:36.23', '700', 8), ('1.500 meter', '5:12.64', '696', 8), ('3.000 meter steeplechase', '16:27.31', '778', 8)]",9,1,14,7,1,7,3,7,6
Onbekend,Hočevar Aleksander,5660273,21,Slovenija,Man,840,Zonder specialiteit,16,1,15,179,77,[],14,6,2,5,1,10,3,0,0
Onbekend,Hochstetter Mara,5636994,15,Deutschland,Vrouw,470,Meerkampers,12,1,14,172,70,"[('Vijfkamp Vrouwen - 100 meter horden', '21.66 s', '554', 8), ('Vijfkamp Vrouwen - Hoogspringen', '0.48 m', '314', 8), ('Vijfkamp Vrouwen - Kogelstoten', '5.45 m', '320', 8), ('Vijfkamp Vrouwen - Verspringen', '2.03 m', '390', 8), ('Vijfkamp Vrouwen - 800 meter', '2:47.88', '519', 8), ('Zevenkamp - 100 meter horden', '21.82 s', '533', 8), ('Zevenkamp - Hoogspringen', '0.49 m', '320', 8), ('Zevenkamp - Kogelstoten', '5.33 m', '313', 8), ('Zevenkamp - 200 meter', '30.69 s', '387', 8), ('Zevenkamp - Verspringen', '2.00 m', '384', 8), ('Zevenkamp - Speerwerpen', '18.00 m', '379', 8), ('Zevenkamp - 800 meter', '2:49.49', '491', 8), ('Vijfkamp Vrouwen', '2097 p', '419', 8), ('Zevenkamp', '2807 p', '401', 8)]",15,6,3,3,3,3,3,6,7
Onbekend,Hofman Sam,5643196,17,Nederland,Man,230,Springers,11,2,15,170,67,"[('Hoogspringen', '0.56 m', '0', 7), ('Polsstokhoogspringen', '1.64 m', '0', 7), ('Verspringen', '2.36 m', '0', 7), ('Hinkstapspringen', '4.52 m', '0', 7)]",12,1,2,2,2,7,0,4,4
Onbekend,Holc Olga,5660780,16,Polska,Vrouw,100,Zonder specialiteit,13,1,15,162,58,[],8,4,2,3,1,6,1,0,0
Onbekend,Höllwarth Erwin,5660069,17,Österreich,Man,840,Zonder specialiteit,20,1,14,170,69,[],13,1,1,10,2,1,1,0,0
Onbekend,Holman Jose,5658896,17,United States,Man,870,Zonder specialiteit,14,1,15,172,77,[],19,2,2,6,3,7,1,0,0
Onbekend,Holstein Kim,5660461,18,Switzerland,Vrouw,580,Zonder specialiteit,17,1,14,182,77,[],15,9,2,3,3,1,2,0,0
Onbekend,Holtz Chantal,5660769,23,Lëtzebuerg,Vrouw,1120,Zonder specialiteit,11,1,15,173,66,[],11,1,2,4,7,10,2,0,0
Onbekend,Homoki Xavér,5659482,16,Magyarország,Man,140,Zonder specialiteit,11,1,14,167,66,[],9,6,2,5,1,2,2,0,0
Onbekend,Hong Kayden,5660417,15,Singapore,Man,1430,Zonder specialiteit,13,1,15,156,60,[],17,8,10,0,1,4,1,0,0
Onbekend,Hovland Klara,5658476,22,Norge,Vrouw,160,Zonder specialiteit,20,1,14,179,69,[],8,4,2,3,7,3,2,0,0
Onbekend,Hovmand Andrea,5659510,18,Danmark,Vrouw,360,Zonder specialiteit,15,1,14,174,68,[],16,6,2,2,3,1,1,0,0
Onbekend,Hoy Chloe,5659999,16,Canada,Vrouw,120,Zonder specialiteit,20,1,14,154,50,[],12,2,4,2,3,2,3,0,0
Onbekend,Hruby Bruno,5658462,18,Österreich,Man,690,Zonder specialiteit,19,1,15,169,73,[],19,5,2,2,2,1,3,0,0
Onbekend,Hua Zixuan,5658082,23,China,Vrouw,100,Zonder specialiteit,20,1,15,165,63,[],11,5,2,2,3,1,3,0,0
3.000 meter steeplechase,Huntley Julia,5056538,32,United States,Vrouw,35480,Middenafstandslopers,17,12,16,159,55,"[('800 meter', '2:21.32', '946', 8), ('1.500 meter', '4:39.17', '971', 8), ('3.000 meter steeplechase', '14:47.80', '1029', 8)]",18,0,19,16,2,2,0,10,11
Onbekend,Hurdle Steve,5660824,18,Barbados,Man,350,Zonder specialiteit,15,1,15,191,88,[],14,3,3,3,1,3,8,0,0
Onbekend,Hurtado Marcelo,5660686,22,Perú,Man,890,Zonder specialiteit,20,1,15,185,89,[],14,3,3,10,6,0,2,0,0
Onbekend,Huss Corinne,5658494,21,Lëtzebuerg,Vrouw,900,Zonder specialiteit,14,1,14,168,64,[],12,3,10,1,1,7,1,0,0
Kogelslingeren,Hussein Jonathan,5102563,32,Danmark,Man,11000,Werpers,20,10,15,185,76,"[('Kogelstoten', '14.75 m', '541', 7), ('Discuswerpen', '49.85 m', '577', 7), ('Kogelslingeren', '49.82 m', '517', 7), ('Speerwerpen', '51.82 m', '565', 7)]",19,14,0,0,3,0,13,11,9
Onbekend,Huzman Ethan,5660578,24,Yisra'el,Man,1340,Zonder specialiteit,11,1,15,191,88,[],20,7,9,2,1,2,1,0,0
Onbekend,Hvass John,5660727,16,Danmark,Man,270,Zonder specialiteit,18,1,15,160,60,[],15,4,2,3,1,3,5,0,0
Onbekend,Hýllová Liliána,5660137,17,Slovensko,Vrouw,870,Zonder specialiteit,20,1,15,154,54,[],19,1,2,1,1,6,3,0,0
Onbekend,Hyssälä Tove,5660457,17,Suomi,Vrouw,130,Zonder specialiteit,13,1,14,157,51,[],13,1,4,3,3,1,1,0,0
Onbekend,Hyypiä Sisko,5660456,16,Suomi,Vrouw,1120,Zonder specialiteit,13,1,15,172,64,[],15,0,1,10,3,3,3,0,0
Onbekend,Iacazio Lara,5659156,17,Italia,Vrouw,1030,Zonder specialiteit,13,1,14,173,69,[],13,1,3,3,10,1,1,0,0
3.000 meter steeplechase,Iaccarino Diana,4665648,41,Italia,Vrouw,4930,Middenafstandslopers,11,15,11,165,76,"[('800 meter', '2:42.48', '598', 7), ('1.500 meter', '5:22.71', '613', 7), ('3.000 meter steeplechase', '16:48.03', '726', 7)]",7,0,9,3,0,0,0,4,5
Onbekend,Iacoboni Antonella,5575216,17,Italia,Vrouw,470,Middenafstandslopers,20,2,16,179,80,"[('800 meter', '2:45.41', '550', 8), ('1.500 meter', '5:32.58', '532', 8), ('3.000 meter steeplechase', '17:40.53', '593', 8)]",11,3,1,6,1,2,3,6,8
Onbekend,Ibarrola Marcos,5660558,21,México,Man,820,Zonder specialiteit,20,1,15,188,88,[],16,7,3,2,2,5,9,0,0
Onbekend,Ibeas Carles,5659404,16,España,Man,290,Zonder specialiteit,11,1,15,177,75,[],12,2,6,0,2,2,7,0,0
Onbekend,Ibrahim Adebayo,5660642,18,Nigeria,Man,430,Zonder specialiteit,19,1,15,165,62,[],6,2,2,1,1,2,9,0,0
Onbekend,Ibsen Valdemar,5658250,23,Danmark,Man,90,Zonder specialiteit,14,1,15,183,83,[],8,3,4,2,5,3,4,0,0
Onbekend,Idrissi Shada,5658994,16,Al-Maghrib,Vrouw,550,Zonder specialiteit,17,1,14,152,48,[],17,1,2,2,5,7,1,0,0
Onbekend,Ieronimidou Mikaella,5660271,21,Cyprus,Vrouw,390,Zonder specialiteit,16,1,15,168,63,[],7,2,4,3,3,1,9,0,0
Onbekend,Ige Nourbese,5651388,16,Nigeria,Vrouw,940,Werpers,16,1,15,171,65,"[('Kogelstoten', '3.88 m', '0', 7), ('Discuswerpen', '16.37 m', '0', 7), ('Kogelslingeren', '13.75 m', '0', 7), ('Speerwerpen', '14.34 m', '0', 7)]",9,3,0,2,2,2,1,9,9
Kogelstoten,Ignat Iustin,5554641,20,România,Man,1150,Werpers,17,2,20,162,65,"[('Kogelstoten', '8.58 m', '73', 7), ('Discuswerpen', '29.14 m', '97', 7), ('Kogelslingeren', '27.00 m', '16', 7), ('Speerwerpen', '29.25 m', '67', 7)]",8,10,3,5,2,3,4,5,5
Onbekend,Ignatov Spas,5659531,19,Bulgaria,Man,720,Zonder specialiteit,20,1,14,166,66,[],18,2,1,7,1,2,1,0,0
Onbekend,Iguarán Àxel,5658773,23,Colombia,Man,820,Zonder specialiteit,16,1,15,177,76,[],18,3,3,8,6,1,3,0,0
Onbekend,Ikodinović Dragomir,5658704,16,Srbija,Man,1770,Zonder specialiteit,20,1,14,168,70,[],8,2,10,0,1,1,10,0,0
Onbekend,Ilerika Ige,5658687,17,Nigeria,Vrouw,920,Zonder specialiteit,16,1,15,175,67,[],14,2,3,10,2,2,2,0,0
Onbekend,Ilievski Branimir,5660297,21,FYR Makedonija,Man,220,Zonder specialiteit,15,1,14,178,74,[],10,1,7,5,3,2,0,0,0
Onbekend,Impagliazzo Alvaro,5659031,16,Italia,Man,540,Zonder specialiteit,14,1,14,178,78,[],16,8,5,1,3,1,3,0,0
Onbekend,Inamoto Yuna,5658675,23,Nippon,Vrouw,330,Zonder specialiteit,15,1,15,175,71,[],11,8,1,4,3,2,0,0,0
Onbekend,Iness Jason,5660020,14,United States,Man,320,Sprinters,13,1,14,172,72,[],10,2,3,8,1,2,3,6,4
Onbekend,Ingraham Bradley,5660706,22,Bahamas,Man,750,Zonder specialiteit,14,1,15,183,79,[],10,3,2,7,0,10,3,0,0
Onbekend,Ingraham Chris,5660583,23,Bahamas,Man,990,Zonder specialiteit,11,1,15,173,67,[],8,1,1,10,2,3,0,0,0
Onbekend,Inuma Irene,5660387,17,Perú,Vrouw,270,Zonder specialiteit,20,1,14,157,52,[],14,2,3,0,4,7,3,0,0
Onbekend,Isinbaeva Pelageya,5660739,17,Rossiya,Vrouw,120,Zonder specialiteit,19,1,15,159,54,[],11,3,3,1,6,1,1,0,0
Onbekend,Isla Aurkene,5658355,24,Chile,Vrouw,210,Zonder specialiteit,11,1,15,186,82,[],10,2,3,2,7,2,1,0,0
Onbekend,Isleifsdóttir Ædís,5658475,23,Ísland,Vrouw,90,Zonder specialiteit,16,1,15,167,68,[],6,4,0,1,3,1,5,0,0
Onbekend,Israilevich Ethan,5658107,20,Yisra'el,Man,590,Zonder specialiteit,18,1,15,193,94,[],8,3,1,9,3,6,3,0,0
Onbekend,Istrăţescu Estera,5648269,17,România,Vrouw,790,Zonder specialiteit,18,1,15,178,71,[],19,3,3,5,2,2,2,0,0
Onbekend,Iwamaru Shizuka,5658625,17,Nippon,Vrouw,1690,Zonder specialiteit,13,1,15,159,54,[],20,10,3,3,3,3,6,0,0
Onbekend,Iwaniuk Grzegorz,5657446,20,Polska,Man,880,Sprinters,13,1,15,170,73,"[('100 meter', '13.90 s', '604', 8), ('200 meter', '27.46 s', '674', 8), ('400 meter', '1:00.84', '725', 8), ('110 meter horden', '20.47 s', '715', 8), ('400 meter horden', '1:10.58', '749', 8)]",15,5,1,9,6,2,0,5,2
Onbekend,Izing Endre,5659798,16,Magyarország,Man,610,Zonder specialiteit,12,1,14,177,78,[],18,2,3,2,5,0,2,0,0
Onbekend,Jääger Gilbert,5658695,20,Eesti,Man,220,Zonder specialiteit,20,1,14,190,84,[],6,5,6,2,2,7,1,0,0
Onbekend,Jablečníková Bára,5660723,17,Česká republika,Vrouw,980,Sprinters,18,1,15,161,52,[],12,0,2,10,3,2,1,4,4
Onbekend,Jacobs Alexa,5659647,17,United States,Vrouw,110,Zonder specialiteit,16,1,14,165,62,[],7,4,3,5,5,5,2,0,0
Onbekend,Jacobsen Marius,5660278,21,Norge,Man,880,Zonder specialiteit,20,1,14,169,68,[],6,1,3,10,7,1,1,0,0
Onbekend,Jácome Freddy,5549855,18,Ecuador,Man,370,Zonder specialiteit,20,3,15,183,92,[],16,5,4,2,1,2,3,0,0
Onbekend,Jagersberger Romy,5660473,19,Österreich,Vrouw,490,Zonder specialiteit,20,1,15,162,63,[],17,3,7,3,3,3,1,0,0
Onbekend,Jaimes Víctor,5658607,17,Venezuela,Man,870,Zonder specialiteit,19,1,15,173,67,[],7,0,10,3,3,3,2,0,0
Onbekend,Jakob Kalle,5660367,17,Deutschland,Man,250,Zonder specialiteit,16,1,14,161,62,[],6,2,1,8,2,1,1,0,0
Zevenkamp,James Lara,4969413,33,Great Britain,Vrouw,5750,Meerkampers,19,12,20,176,70,"[('Vijfkamp Vrouwen - 100 meter horden', '20.79 s', '673', 8), ('Vijfkamp Vrouwen - Hoogspringen', '0.96 m', '628', 8), ('Vijfkamp Vrouwen - Kogelstoten', '8.01 m', '471', 8), ('Vijfkamp Vrouwen - Verspringen', '3.44 m', '661', 8), ('Vijfkamp Vrouwen - 800 meter', '2:44.43', '581', 8), ('Zevenkamp - 100 meter horden', '20.38 s', '728', 8), ('Zevenkamp - Hoogspringen', '0.97 m', '635', 8), ('Zevenkamp - Kogelstoten', '8.25 m', '485', 8), ('Zevenkamp - 200 meter', '29.00 s', '558', 8), ('Zevenkamp - Verspringen', '3.50 m', '673', 8), ('Zevenkamp - Speerwerpen', '29.28 m', '617', 8), ('Zevenkamp - 800 meter', '2:38.03', '694', 8), ('Vijfkamp Vrouwen', '3014 p', '603', 8), ('Zevenkamp', '4390 p', '627', 8)]",20,1,0,2,3,9,12,9,10
Onbekend,Jarencio Fermin,5658432,21,Pilipinas,Man,1350,Zonder specialiteit,19,1,15,177,77,[],20,1,6,3,1,2,9,0,0
Onbekend,Jarquín Anyel,5660826,17,Costa Rica,Vrouw,930,Zonder specialiteit,17,1,15,177,71,[],6,3,3,7,1,10,0,0,0
Kogelstoten,Jarvis Samuel,4825116,37,United States,Man,9420,Werpers,18,15,14,172,70,"[('Kogelstoten', '13.25 m', '427', 7), ('Discuswerpen', '43.67 m', '434', 7), ('Kogelslingeren', '41.97 m', '344', 7), ('Speerwerpen', '44.72 m', '408', 7)]",19,12,0,0,0,0,12,8,8
Onbekend,Jasiukevičius Ovidijus,5658722,15,Lietuva,Man,660,Zonder specialiteit,17,1,14,168,65,[],17,2,3,1,2,1,8,0,0
Onbekend,Jaspar Glenn,5659092,16,België,Man,2030,Werpers,18,1,15,167,68,[],20,10,0,2,2,1,2,4,8
Onbekend,Jati Sebastian,5658779,19,Indonesia,Man,620,Zonder specialiteit,19,1,14,172,73,[],18,2,2,1,1,5,2,0,0
Onbekend,Jedlička Bohuš,5659395,17,Česká republika,Man,850,Springers,15,1,14,167,66,[],10,2,3,1,8,9,1,3,6
Onbekend,Jelic Nemanja,5658650,22,Srbija,Man,970,Zonder specialiteit,19,1,14,190,86,[],8,5,2,1,2,1,10,0,0
Onbekend,Jemelík Přemysl,5651408,15,Česká republika,Man,1280,Springers,18,1,15,168,69,"[('Hoogspringen', '0.77 m', '31', 7), ('Polsstokhoogspringen', '2.21 m', '60', 7), ('Verspringen', '3.14 m', '101', 7), ('Hinkstapspringen', '6.14 m', '69', 7)]",18,4,1,1,3,9,4,7,7
Onbekend,Jenei Grigore,5660671,21,România,Man,480,Zonder specialiteit,20,1,15,178,77,[],14,8,1,3,2,1,2,0,0
Onbekend,Jenner Angel,5655926,15,United States,Man,690,Werpers,12,1,14,161,65,"[('Kogelstoten', '7.55 m', '0', 7), ('Discuswerpen', '26.04 m', '26', 7), ('Kogelslingeren', '24.82 m', '0', 7), ('Speerwerpen', '26.90 m', '16', 7)]",7,9,2,2,2,0,6,6,6
Onbekend,Jensdóttir Erlen,5658665,19,Ísland,Vrouw,1240,Zonder specialiteit,16,1,14,176,68,[],18,3,8,9,3,2,1,0,0
Onbekend,Jerez Cristina,5455322,20,Argentina,Vrouw,1590,Langeafstandslopers,20,1,11,173,75,"[('5.000 meter', '20:50.87', '538', 8), ('10.000 meter', '45:02.71', '555', 8), ('Marathon', '3h:11:15.67', '567', 8)]",9,2,11,2,2,8,3,8,7
Onbekend,Jeseničnik Pavla,5658319,20,Slovenija,Vrouw,130,Zonder specialiteit,12,1,15,183,72,[],6,1,1,1,7,0,3,0,0
Onbekend,Jeseničnik Sandi,5653488,16,Slovenija,Man,310,Sprinters,19,1,16,167,67,"[('100 meter', '14.22 s', '542', 8), ('200 meter', '28.41 s', '584', 8), ('400 meter', '1:03.08', '632', 8), ('110 meter horden', '21.34 s', '606', 8), ('400 meter horden', '1:13.15', '657', 8)]",14,5,3,4,2,2,1,5,6
Onbekend,Jesinová Miloslava,5660730,23,Slovensko,Vrouw,600,Zonder specialiteit,11,1,15,173,67,[],15,1,1,3,2,2,9,0,0
Onbekend,Jesionkowski Piotr,5562216,17,Polska,Man,790,Langeafstandslopers,20,1,16,189,90,"[('5.000 meter', '17:56.71', '507', 8), ('10.000 meter', '41:54.24', '473', 8), ('Marathon', '2h:51:14.31', '525', 8)]",6,2,9,5,2,3,3,4,8
Onbekend,Jessen Anne,5660104,17,Danmark,Vrouw,500,Zonder specialiteit,12,1,14,165,60,[],8,3,2,9,1,2,3,0,0
Onbekend,Jessen Laurits,5659921,16,Danmark,Man,680,Zonder specialiteit,15,1,14,161,63,[],18,3,1,7,1,0,2,0,0
Onbekend,Jian Yingxiu,5660793,22,China,Man,970,Zonder specialiteit,11,1,15,185,83,[],12,1,2,2,10,3,2,0,0
Onbekend,Jirouch Vladan,5615099,16,Česká republika,Man,400,Snelwandelaars,20,1,15,173,80,"[('10 km snelwandelen', '1h:03:29.49', '564', 8), ('20 km snelwandelen', '2h:04:50.65', '544', 8), ('50 km snelwandelen', '5h:20:44.53', '467', 8)]",14,4,6,3,2,6,2,4,7
Onbekend,Jirounek David,5645286,15,Česká republika,Man,790,Meerkampers,18,1,16,171,70,"[('Vijfkamp Mannen - Verspringen', '2.83 m', '442', 8), ('Vijfkamp Mannen - Speerwerpen', '24.61 m', '395', 8), ('Vijfkamp Mannen - 200 meter', '27.71 s', '577', 8), ('Vijfkamp Mannen - Discuswerpen', '21.76 m', '367', 8), ('Vijfkamp Mannen - 1500 meter', '4:52.19', '557', 8), ('Tienkamp - 100 meter', '13.79 s', '556', 8), ('Tienkamp - Verspringen', '2.87 m', '448', 8), ('Tienkamp - Kogelstoten', '6.30 m', '356', 8), ('Tienkamp - Hoogspringen', '0.58 m', '345', 8), ('Tienkamp - 400 meter', '1:01.32', '629', 8), ('Tienkamp - 110 meter horden', '20.95 s', '545', 8), ('Tienkamp - Discuswerpen', '21.78 m', '367', 8), ('Tienkamp - Polsstokhoogspringen', '1.77 m', '373', 8), ('Tienkamp - Speerwerpen', '24.00 m', '385', 8), ('Tienkamp - 1500 meter', '4:52.26', '557', 8), ('Vijfkamp Mannen', '2338 p', '468', 8), ('Tienkamp', '4561 p', '456', 8)]",14,8,5,6,2,3,1,6,7
400 meter horden,Johannsen Karen,5007995,32,Danmark,Vrouw,11220,Sprinters,19,11,16,161,50,"[('100 meter', '13.53 s', '882', 8), ('200 meter', '27.20 s', '829', 8), ('400 meter', '1:02.24', '871', 8), ('100 meter horden', '19.54 s', '862', 8), ('400 meter horden', '1:10.27', '965', 8)]",15,10,2,12,4,0,0,13,13
Onbekend,Johns Scott,5633777,17,United States,Man,1450,Middenafstandslopers,16,1,16,160,61,"[('800 meter', '2:24.78', '677', 8), ('1.500 meter', '4:43.24', '711', 8), ('3.000 meter steeplechase', '14:12.34', '694', 8)]",10,3,11,6,3,3,2,8,6
Hoogspringen,Johnson Ella,5532987,19,Great Britain,Vrouw,1300,Springers,20,3,17,181,77,"[('Hoogspringen', '0.99 m', '277', 7), ('Polsstokhoogspringen', '2.27 m', '284', 7), ('Verspringen', '3.56 m', '370', 7), ('Hinkstapspringen', '6.81 m', '332', 7)]",14,3,2,6,7,10,3,6,7
