Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Impagliozzo Ferdinando,5661899,14,Italia,Man,550,Zonder specialiteit,15,1,15,174,72,[],16,2,2,1,2,2,8,0,0
Onbekend,Imrak Ali,5663604,19,Türkiye,Man,910,Zonder specialiteit,19,1,15,179,76,[],19,7,4,3,2,1,3,0,0
Onbekend,Inan Meryem,5661267,20,Türkiye,Vrouw,480,Zonder specialiteit,17,1,15,167,65,[],11,3,2,2,9,5,3,0,0
Onbekend,Incierte Ezequiel,5662538,14,España,Man,490,Zonder specialiteit,14,1,15,168,71,[],11,1,5,1,9,2,4,0,0
Onbekend,Iness Amanda,5662741,14,United States,Vrouw,200,Zonder specialiteit,13,1,15,164,55,[],9,2,7,0,3,2,6,0,0
Onbekend,Iordache Tomescu,5662872,17,România,Man,1150,Zonder specialiteit,15,1,14,171,76,[],17,2,3,2,0,3,10,0,0
Onbekend,Iotti Bras,5659643,15,Brasil,Man,380,Zonder specialiteit,20,1,14,171,76,[],13,7,2,7,2,2,0,0,0
Onbekend,Iovan Patricia,5646358,21,România,Vrouw,1750,Sprinters,19,1,16,184,82,"[('100 meter', '14.40 s', '728', 9), ('200 meter', '28.69 s', '695', 9), ('400 meter', '1:06.13', '721', 9), ('100 meter horden', '20.55 s', '737', 9), ('400 meter horden', '1:14.58', '823', 9)]",12,3,2,9,5,3,1,10,3
Onbekend,Ipavec Hana,5661328,18,Slovenija,Vrouw,1290,Zonder specialiteit,20,1,14,165,56,[],19,9,1,5,1,5,2,0,0
Onbekend,Irakleous Paulina,5663491,18,Cyprus,Vrouw,280,Zonder specialiteit,11,1,15,171,65,[],15,5,1,2,3,2,1,0,0
Zevenkamp,Irons Sarah,5440205,22,United States,Vrouw,1590,Meerkampers,20,4,20,168,64,"[('Vijfkamp Vrouwen - 100 meter horden', '20.72 s', '682', 9), ('Vijfkamp Vrouwen - Hoogspringen', '0.65 m', '425', 9), ('Vijfkamp Vrouwen - Kogelstoten', '7.86 m', '462', 9), ('Vijfkamp Vrouwen - Verspringen', '2.68 m', '515', 9), ('Vijfkamp Vrouwen - 800 meter', '2:42.11', '622', 9), ('Zevenkamp - 100 meter horden', '20.50 s', '712', 9), ('Zevenkamp - Hoogspringen', '0.65 m', '425', 9), ('Zevenkamp - Kogelstoten', '8.37 m', '492', 9), ('Zevenkamp - 200 meter', '28.22 s', '637', 9), ('Zevenkamp - Verspringen', '2.66 m', '511', 9), ('Zevenkamp - Speerwerpen', '26.89 m', '567', 9), ('Zevenkamp - 800 meter', '2:41.08', '640', 9), ('Vijfkamp Vrouwen', '2706 p', '541', 9), ('Zevenkamp', '3984 p', '569', 9)]",12,9,1,5,5,2,3,6,10
Onbekend,Irvine Beth,5662019,17,Great Britain,Vrouw,290,Zonder specialiteit,18,1,14,158,51,[],6,0,8,1,4,1,1,0,0
Onbekend,Irvine Maria,5663352,17,New Zealand,Vrouw,980,Zonder specialiteit,15,1,15,169,58,[],11,10,0,2,2,3,3,0,0
Onbekend,Isaac Oluremi,5663688,16,Nigeria,Vrouw,150,Zonder specialiteit,13,1,15,175,68,[],13,3,2,2,2,3,3,0,0
Onbekend,Isenberg Roman,5662281,14,Deutschland,Man,340,Zonder specialiteit,15,1,15,160,59,[],10,3,7,6,7,3,2,0,0
Onbekend,Ishihara Yoshiko,5661286,19,Nippon,Vrouw,160,Zonder specialiteit,11,1,14,171,66,[],12,2,5,6,3,1,3,0,0
Onbekend,Isim Türkan,5662218,15,Türkiye,Vrouw,780,Zonder specialiteit,13,1,15,162,57,[],12,2,10,3,3,3,3,0,0
Onbekend,Isinbaeva Tamara,5663486,17,Rossiya,Vrouw,860,Zonder specialiteit,17,1,15,158,55,[],18,1,3,2,3,2,9,0,0
Onbekend,Ivanov Serafim,5663628,16,Belarus,Man,760,Zonder specialiteit,11,1,15,177,76,[],16,2,4,3,0,4,9,0,0
Onbekend,Ivanova Arina,5663446,19,Belarus,Vrouw,180,Zonder specialiteit,17,1,15,170,65,[],8,2,3,1,4,6,6,0,0
Onbekend,Ivanovski Petar,5663567,15,FYR Makedonija,Man,940,Zonder specialiteit,14,1,15,162,62,[],12,2,1,3,10,3,2,0,0
Onbekend,Ivasiv Rhostislav,5662700,22,Ukrajina,Man,560,Zonder specialiteit,19,1,15,182,80,[],8,3,9,0,2,0,2,0,0
Onbekend,Iwan Maciej,5662443,16,Polska,Man,240,Zonder specialiteit,16,1,15,178,81,[],8,2,7,1,6,2,5,0,0
Onbekend,Izawa Naoko,5662237,23,Nippon,Vrouw,160,Zonder specialiteit,14,1,14,159,57,[],7,0,2,3,1,3,7,0,0
Onbekend,Jabłoński Paweł,5612459,17,Polska,Man,1670,Snelwandelaars,20,1,16,190,97,"[('10 km snelwandelen', '1h:03:36.82', '559', 9), ('20 km snelwandelen', '2h:03:41.85', '569', 9), ('50 km snelwandelen', '5h:18:59.95', '483', 9)]",18,2,6,0,10,3,2,8,6
Onbekend,Jackson Alexandria,5653123,16,United States,Vrouw,680,Springers,17,1,15,168,62,"[('Hoogspringen', '0.63 m', '0', 9), ('Polsstokhoogspringen', '1.51 m', '0', 9), ('Verspringen', '2.25 m', '21', 9), ('Hinkstapspringen', '4.22 m', '0', 9)]",6,3,2,1,3,9,2,7,4
Verspringen,Jacques Valdemir,5090795,30,Brasil,Man,17250,Springers,18,13,16,184,79,"[('Hoogspringen', '1.38 m', '510', 9), ('Polsstokhoogspringen', '3.48 m', '428', 9), ('Verspringen', '5.81 m', '679', 9), ('Hinkstapspringen', '9.77 m', '451', 9)]",18,2,2,7,0,15,1,12,14
Onbekend,Jacquin Viviane,5662535,17,France,Vrouw,630,Zonder specialiteit,17,1,14,164,57,[],18,1,3,1,2,2,7,0,0
Onbekend,Jahlová Karolína,5637496,17,Česká republika,Vrouw,330,Meerkampers,13,1,15,170,67,"[('Vijfkamp Vrouwen - 100 meter horden', '21.75 s', '542', 9), ('Vijfkamp Vrouwen - Hoogspringen', '0.47 m', '307', 9), ('Vijfkamp Vrouwen - Kogelstoten', '4.68 m', '275', 9), ('Vijfkamp Vrouwen - Verspringen', '1.99 m', '382', 9), ('Vijfkamp Vrouwen - 800 meter', '2:48.10', '516', 9), ('Zevenkamp - 100 meter horden', '21.83 s', '531', 9), ('Zevenkamp - Hoogspringen', '0.46 m', '301', 9), ('Zevenkamp - Kogelstoten', '4.66 m', '274', 9), ('Zevenkamp - 200 meter', '30.74 s', '382', 9), ('Zevenkamp - Verspringen', '1.98 m', '380', 9), ('Zevenkamp - Speerwerpen', '16.98 m', '358', 9), ('Zevenkamp - 800 meter', '2:47.48', '527', 9), ('Vijfkamp Vrouwen', '2022 p', '404', 9), ('Zevenkamp', '2753 p', '393', 9)]",6,3,3,3,1,4,6,6,7
Onbekend,Jakić Mila,5661367,23,Srbija,Vrouw,430,Zonder specialiteit,20,1,14,179,76,[],10,1,3,2,9,1,0,0,0
Onbekend,Jakić Slavimir,5662212,21,Srbija,Man,40,Zonder specialiteit,13,1,14,174,71,[],6,1,0,2,3,0,3,0,0
Onbekend,Jakomin Borut,5662223,20,Slovenija,Man,830,Zonder specialiteit,17,1,14,182,83,[],19,2,5,3,2,3,3,0,0
Onbekend,Jakubczak Sylwester,5661844,17,Polska,Man,260,Zonder specialiteit,19,1,14,180,78,[],10,1,1,3,2,0,8,0,0
20 km snelwandelen,James Jason,5572427,29,United States,Man,1100,Snelwandelaars,20,3,16,176,75,"[('10 km snelwandelen', '1h:03:23.94', '568', 9), ('20 km snelwandelen', '2h:01:43.88', '612', 9), ('50 km snelwandelen', '5h:19:14.68', '481', 9)]",20,2,6,2,4,0,1,6,5
Onbekend,Janchyshyn Boleslav,5661171,16,Ukrajina,Man,1050,Zonder specialiteit,16,1,14,177,76,[],15,1,7,3,3,2,10,0,0
Onbekend,Jano Chaya,5661589,20,Yisra'el,Vrouw,1410,Zonder specialiteit,15,1,15,170,66,[],20,3,2,3,2,9,3,0,0
Onbekend,Jans Jadwiga,5579281,26,Polska,Vrouw,2520,Sprinters,18,2,14,178,73,"[('100 meter', '14.29 s', '748', 9), ('200 meter', '28.96 s', '671', 9), ('400 meter', '1:06.22', '718', 9), ('100 meter horden', '20.75 s', '713', 9), ('400 meter horden', '1:15.83', '782', 9)]",6,4,2,9,2,2,2,11,9
Onbekend,Janukiewicz Przemysław,5662420,16,Polska,Man,340,Zonder specialiteit,17,1,14,180,77,[],16,0,2,2,1,4,3,0,0
Onbekend,Jarabo Cuauhtémoc,5662215,24,México,Man,1300,Zonder specialiteit,15,1,15,174,79,[],17,10,1,2,0,1,8,0,0
400 meter horden,Jardine James,4906365,37,Great Britain,Man,5350,Sprinters,13,14,14,193,80,"[('100 meter', '13.02 s', '773', 8), ('200 meter', '26.42 s', '772', 8), ('400 meter', '58.45 s', '825', 8), ('110 meter horden', '19.31 s', '859', 8), ('400 meter horden', '1:06.53', '894', 8)]",17,3,0,11,8,0,0,9,4
Onbekend,Jaremska Monika,5582779,17,Polska,Vrouw,1200,Werpers,20,1,16,171,68,"[('Kogelstoten', '8.09 m', '69', 8), ('Discuswerpen', '30.49 m', '140', 8), ('Kogelslingeren', '26.45 m', '97', 8), ('Speerwerpen', '24.16 m', '122', 8)]",12,10,1,1,5,3,5,7,7
Onbekend,Jarmuż Lech,5661884,17,Polska,Man,830,Zonder specialiteit,18,1,14,176,74,[],13,6,10,2,2,3,1,0,0
Onbekend,Järve Renata,5662757,16,Eesti,Vrouw,80,Zonder specialiteit,18,1,15,167,59,[],8,5,2,1,1,1,4,0,0
Onbekend,Jasiukevičius Deividas,5663823,21,Lietuva,Man,390,Zonder specialiteit,15,1,15,173,72,[],12,7,3,1,3,8,2,0,0
Onbekend,Jasiukevičius Paulius,5663434,23,Lietuva,Man,500,Zonder specialiteit,17,1,15,180,78,[],15,8,1,1,2,0,2,0,0
Onbekend,Jeglič Juri,5663493,18,Slovenija,Man,50,Zonder specialiteit,20,1,15,170,74,[],8,2,2,1,2,1,2,0,0
Onbekend,Jeglič Vilma,5661525,15,Slovenija,Vrouw,290,Zonder specialiteit,18,1,14,158,53,[],10,1,2,3,1,8,2,0,0
Onbekend,Jendřejková Jaromíra,5663052,15,Česká republika,Vrouw,370,Langeafstandslopers,12,1,14,168,62,[],9,0,8,3,1,2,2,4,5
Onbekend,Jenko Demitrij,5662890,19,Slovenija,Man,190,Zonder specialiteit,17,1,14,192,93,[],10,3,5,7,5,3,1,0,0
Onbekend,Jenni Jonathan,5647271,14,Deutschland,Man,580,Langeafstandslopers,19,1,15,171,71,"[('5.000 meter', '18:07.24', '480', 9), ('10.000 meter', '42:27.39', '436', 9), ('Marathon', '2h:51:46.43', '516', 9)]",15,2,6,2,3,2,3,7,7
Onbekend,Jensen Adam,5661151,23,Danmark,Man,290,Zonder specialiteit,11,1,15,188,87,[],14,4,0,3,7,0,2,0,0
Onbekend,Jensen Atle,5663349,16,Norge,Man,170,Zonder specialiteit,17,1,15,162,64,[],13,3,2,1,4,4,2,0,0
Onbekend,Jesień Stefan,5661554,16,Polska,Man,210,Zonder specialiteit,12,1,15,168,64,[],7,7,1,2,3,1,3,0,0
Onbekend,Jević Veran,5661443,18,Srbija,Man,1000,Zonder specialiteit,20,1,15,188,88,[],9,1,2,3,10,9,2,0,0
Onbekend,Jiménez Gabriela,5661398,21,Costa Rica,Vrouw,830,Zonder specialiteit,19,1,14,179,74,[],19,3,7,3,1,3,0,0,0
Onbekend,Jiménez Sandra,5662720,17,Ecuador,Vrouw,60,Zonder specialiteit,13,1,15,168,64,[],9,1,3,3,3,0,1,0,0
5.000 meter,Jirásek Bronislav,4838078,37,Česká republika,Man,20190,Langeafstandslopers,13,15,11,183,86,"[('5.000 meter', '15:21.28', '906', 9), ('10.000 meter', '36:59.42', '801', 9), ('Marathon', '2h:31:27.68', '842', 9)]",20,0,17,9,0,0,0,11,13
Onbekend,Joachimowska Iwona,5662840,14,Polska,Vrouw,290,Zonder specialiteit,16,1,15,158,52,[],14,7,3,1,2,2,3,0,0
Onbekend,Johanovská Soňa,5663471,17,Česká republika,Vrouw,1280,Zonder specialiteit,13,1,15,160,58,[],20,9,3,2,2,3,1,0,0
Kogelstoten,Johnson Ashlee,4976672,35,Canada,Vrouw,2360,Werpers,12,11,16,181,77,"[('Kogelstoten', '10.84 m', '289', 8), ('Discuswerpen', '36.90 m', '291', 8), ('Kogelslingeren', '31.39 m', '223', 8), ('Speerwerpen', '29.72 m', '283', 8)]",6,10,0,0,2,0,7,5,9
Onbekend,Jolobe Willie,5641482,17,South Africa,Man,1760,Snelwandelaars,18,1,16,177,77,"[('10 km snelwandelen', '1h:01:31.65', '648', 9), ('20 km snelwandelen', '2h:00:00.42', '650', 9), ('50 km snelwandelen', '5h:05:40.73', '599', 9)]",16,8,10,0,1,0,3,7,6
Onbekend,Jonassen Thor,5663262,23,Norge,Man,590,Zonder specialiteit,14,1,14,181,79,[],18,1,1,4,1,1,3,0,0
Onbekend,Joubert Jerome,5663450,22,Lëtzebuerg,Man,1130,Zonder specialiteit,17,1,15,171,66,[],20,5,3,4,2,8,1,0,0
Onbekend,Jourdain Daisy,5663736,18,México,Vrouw,1190,Zonder specialiteit,20,1,15,171,62,[],17,5,3,3,9,8,3,0,0
Onbekend,Joyeux Adèle,5662438,16,France,Vrouw,140,Zonder specialiteit,14,1,14,152,52,[],12,5,5,1,3,2,3,0,0
Onbekend,Jozinović Franjo,5661702,15,Hrvatska,Man,240,Zonder specialiteit,12,1,15,166,71,[],9,1,0,8,3,3,2,0,0
3.000 meter steeplechase,Juhl Noah,5003520,34,Danmark,Man,14620,Middenafstandslopers,20,14,17,190,82,"[('800 meter', '2:09.18', '956', 9), ('1.500 meter', '4:19.84', '922', 9), ('3.000 meter steeplechase', '12:35.43', '987', 9)]",20,0,14,10,0,0,0,12,13
Onbekend,Julião Dores,5627980,18,Portugal,Vrouw,1040,Middenafstandslopers,13,1,14,159,59,"[('800 meter', '2:42.85', '592', 9), ('1.500 meter', '5:18.71', '646', 9), ('3.000 meter steeplechase', '17:17.64', '651', 9)]",6,2,9,9,0,2,1,5,6
Onbekend,Júlíusson Fróðmar,5663748,20,Ísland,Man,410,Zonder specialiteit,17,1,15,185,85,[],16,0,7,5,2,1,1,0,0
Onbekend,Jurczyk Lucyna,5622593,16,Polska,Vrouw,690,Middenafstandslopers,18,1,16,166,64,"[('800 meter', '2:48.47', '499', 9), ('1.500 meter', '5:33.38', '525', 9), ('3.000 meter steeplechase', '17:51.36', '566', 9)]",9,2,2,2,7,3,3,7,8
Onbekend,Jurendic Damir,5661699,17,Hrvatska,Man,1410,Sprinters,11,1,15,172,71,"[('100 meter', '14.04 s', '577', 9), ('200 meter', '28.01 s', '622', 9), ('400 meter', '1:01.99', '677', 9), ('110 meter horden', '20.91 s', '660', 9), ('400 meter horden', '1:11.63', '712', 9)]",18,9,2,3,9,3,1,5,5
Onbekend,Justin Fridolin,5661220,19,Slovenija,Man,770,Zonder specialiteit,18,1,15,183,77,[],15,9,7,2,4,2,1,0,0
Onbekend,Kachler Aberle,5663735,19,Österreich,Man,230,Zonder specialiteit,19,1,15,188,85,[],7,8,2,4,1,3,4,0,0
Discuswerpen,Kačiušytė Vita,5019604,32,Lietuva,Vrouw,7730,Werpers,20,11,18,164,52,"[('Kogelstoten', '12.22 m', '399', 8), ('Discuswerpen', '45.19 m', '486', 8), ('Kogelslingeren', '37.98 m', '391', 8), ('Speerwerpen', '35.93 m', '463', 8)]",14,12,0,3,3,1,11,11,11
Onbekend,Kacovský Čeněk,5663468,17,Česká republika,Man,830,Springers,18,1,15,176,72,"[('Hoogspringen', '0.72 m', '0', 9), ('Polsstokhoogspringen', '2.07 m', '20', 9), ('Verspringen', '2.88 m', '45', 9), ('Hinkstapspringen', '5.64 m', '16', 9)]",17,3,1,1,3,9,2,3,5
Onbekend,Käfer Daniel,5651971,16,Österreich,Man,250,Zonder specialiteit,19,1,14,170,74,[],14,6,3,3,6,2,0,0,0
Onbekend,Kahramanoglu Mirela,5663304,14,Türkiye,Vrouw,930,Zonder specialiteit,12,1,15,165,60,[],6,9,9,6,0,2,0,0,0
Onbekend,Kairey Devaradhana,5661331,22,India,Vrouw,140,Zonder specialiteit,20,1,14,183,80,[],12,3,4,2,5,4,0,0,0
Onbekend,Kalinin Vasiliy,5663000,16,Rossiya,Man,580,Zonder specialiteit,20,1,15,162,60,[],17,1,3,2,3,3,8,0,0
Onbekend,Kalli Soso,5663717,16,Hellas,Vrouw,340,Zonder specialiteit,16,1,15,167,62,[],7,2,2,0,6,3,8,0,0
Onbekend,Kamber Tore,5661496,16,Deutschland,Man,130,Zonder specialiteit,15,1,15,180,83,[],12,3,3,3,3,2,5,0,0
Onbekend,Kanakubo Aoi,5661591,24,Nippon,Vrouw,970,Zonder specialiteit,13,1,15,174,76,[],9,0,1,2,8,10,5,0,0
Onbekend,Kania Krystyna,5662147,16,Polska,Vrouw,920,Meerkampers,18,1,15,164,56,[],11,2,3,1,2,8,9,7,6
Onbekend,Kanikli Antria,5661575,23,Cyprus,Vrouw,260,Zonder specialiteit,14,1,15,185,77,[],9,1,1,6,7,3,3,0,0
100 meter,Kannenberg Jonas,5371426,22,Brasil,Man,8790,Sprinters,20,3,19,178,89,"[('100 meter', '12.50 s', '872', 9), ('200 meter', '25.58 s', '852', 9), ('400 meter', '56.39 s', '911', 9), ('110 meter horden', '19.49 s', '837', 9), ('400 meter horden', '1:07.05', '875', 9)]",17,4,3,16,3,2,0,8,9
Onbekend,Kapinos Vasilisa,5661953,16,Ukrajina,Vrouw,1420,Meerkampers,16,1,15,165,62,[],19,10,3,3,3,3,1,4,6
Onbekend,Karaca Sülbiye,5663488,24,Türkiye,Vrouw,140,Zonder specialiteit,14,1,15,167,65,[],10,4,6,2,2,3,2,0,0
Onbekend,Karanikolou Anysia,5662445,16,Hellas,Vrouw,530,Zonder specialiteit,16,1,15,178,69,[],13,0,6,1,1,3,9,0,0
Onbekend,Karbei Karl,5550969,17,Switzerland,Man,2410,Langeafstandslopers,20,2,15,192,101,"[('5.000 meter', '17:42.31', '544', 9), ('10.000 meter', '41:19.36', '512', 9), ('Marathon', '2h:48:27.51', '569', 9)]",18,2,11,3,2,0,0,7,8
Onbekend,Karlik Jakiv,5656248,16,Ukrajina,Man,950,Middenafstandslopers,15,1,14,161,65,"[('800 meter', '2:36.08', '475', 9), ('1.500 meter', '5:04.57', '518', 9), ('3.000 meter steeplechase', '15:18.11', '495', 9)]",11,2,2,1,3,2,10,6,5
Onbekend,Karlsson Impi,5661770,15,Suomi,Vrouw,500,Zonder specialiteit,16,1,15,165,60,[],18,2,4,1,3,4,2,0,0
Onbekend,Kartsoni Pinelopi,5662457,15,Hellas,Vrouw,930,Werpers,18,1,14,172,68,[],17,0,2,6,2,2,8,6,7
Onbekend,Kashina Luiza,5662883,21,Rossiya,Vrouw,700,Zonder specialiteit,12,1,14,172,67,[],6,9,1,4,2,2,7,0,0
Onbekend,Kask Priidu,5661741,14,Eesti,Man,580,Zonder specialiteit,17,1,15,161,58,[],13,9,2,3,3,3,1,0,0
Onbekend,Katefioglou Tiverios,5662481,15,Hellas,Man,620,Langeafstandslopers,15,1,15,176,74,"[('5.000 meter', '18:11.60', '469', 9), ('10.000 meter', '42:02.40', '464', 9), ('Marathon', '2h:50:36.21', '535', 9)]",8,8,8,2,3,1,2,4,7
Onbekend,Kaya Kivilcim,5663422,15,Türkiye,Vrouw,410,Zonder specialiteit,12,1,15,159,51,[],10,5,3,8,1,5,2,0,0
Onbekend,Kazeem Sade,5563856,20,Nigeria,Vrouw,750,Langeafstandslopers,17,3,15,161,61,"[('5.000 meter', '21:00.76', '516', 9), ('10.000 meter', '45:47.30', '511', 9), ('Marathon', '3h:11:29.24', '564', 9)]",9,5,7,1,2,3,3,6,9
Onbekend,Kaźmierczak Jerzy,5630450,18,Polska,Man,640,Langeafstandslopers,17,1,16,172,75,"[('5.000 meter', '17:41.96', '545', 9), ('10.000 meter', '41:37.49', '491', 9), ('Marathon', '2h:47:46.43', '580', 9)]",10,3,9,4,2,3,1,5,7
Onbekend,Kean Nicole,5642874,14,Great Britain,Vrouw,260,Springers,14,1,16,165,61,"[('Hoogspringen', '0.44 m', '0', 9), ('Polsstokhoogspringen', '1.16 m', '0', 9), ('Verspringen', '1.87 m', '0', 9), ('Hinkstapspringen', '3.38 m', '0', 9)]",8,3,3,3,1,4,2,5,7
Onbekend,Keane Lucas,5662234,24,Ireland,Man,230,Zonder specialiteit,20,1,15,191,88,[],6,1,1,1,2,5,8,0,0
Onbekend,Keerles Keiti,5663724,21,Eesti,Vrouw,850,Zonder specialiteit,19,1,15,176,74,[],10,10,2,1,1,6,1,0,0
Onbekend,Keith Jayden,5598503,17,Great Britain,Man,1380,Middenafstandslopers,17,1,16,171,77,"[('800 meter', '2:23.55', '699', 9), ('1.500 meter', '4:45.29', '692', 9), ('3.000 meter steeplechase', '14:01.35', '727', 9)]",17,3,10,6,3,2,1,6,5
Onbekend,Kelley Brooke,5571278,17,United States,Vrouw,1860,Meerkampers,20,1,16,171,74,"[('Vijfkamp Vrouwen - 100 meter horden', '20.63 s', '694', 9), ('Vijfkamp Vrouwen - Hoogspringen', '0.49 m', '320', 9), ('Vijfkamp Vrouwen - Kogelstoten', '6.80 m', '400', 9), ('Vijfkamp Vrouwen - Verspringen', '2.51 m', '482', 9), ('Vijfkamp Vrouwen - 800 meter', '2:42.07', '623', 9), ('Zevenkamp - 100 meter horden', '20.64 s', '693', 9), ('Zevenkamp - Hoogspringen', '0.50 m', '327', 9), ('Zevenkamp - Kogelstoten', '6.91 m', '406', 9), ('Zevenkamp - 200 meter', '29.16 s', '542', 9), ('Zevenkamp - Verspringen', '2.47 m', '475', 9), ('Zevenkamp - Speerwerpen', '25.53 m', '538', 9), ('Zevenkamp - 800 meter', '2:41.26', '637', 9), ('Vijfkamp Vrouwen', '2519 p', '504', 9), ('Zevenkamp', '3618 p', '517', 9)]",12,4,2,10,4,2,10,7,7
Onbekend,Kelly Olivia,5662865,14,United States,Vrouw,360,Meerkampers,13,1,14,152,50,[],9,3,5,3,3,5,3,7,7
Onbekend,Kemloten Ruth,5661251,24,Switzerland,Vrouw,1480,Zonder specialiteit,12,1,14,162,63,[],19,6,1,2,3,2,10,0,0
Onbekend,Kerbr Radovan,5662821,17,Česká republika,Man,720,Zonder specialiteit,20,1,15,169,71,[],17,1,2,1,2,9,1,0,0
Onbekend,Kerić Mirna,5574020,18,Hrvatska,Vrouw,2080,Langeafstandslopers,20,1,16,154,53,"[('5.000 meter', '20:28.75', '586', 9), ('10.000 meter', '44:27.46', '591', 9), ('Marathon', '3h:07:26.68', '621', 9)]",20,8,9,6,3,3,3,6,8
Onbekend,Kermali Khalida,5661236,19,Al-Jazā'ir,Vrouw,310,Zonder specialiteit,20,1,15,180,76,[],15,0,1,3,5,3,2,0,0
Vijfkamp Vrouwen,Kess Zuzi,5426432,21,Deutschland,Vrouw,3550,Meerkampers,20,4,19,186,90,"[('Vijfkamp Vrouwen - 100 meter horden', '20.27 s', '743', 9), ('Vijfkamp Vrouwen - Hoogspringen', '1.13 m', '740', 9), ('Vijfkamp Vrouwen - Kogelstoten', '7.95 m', '467', 9), ('Vijfkamp Vrouwen - Verspringen', '3.45 m', '663', 9), ('Vijfkamp Vrouwen - 800 meter', '2:42.42', '616', 9), ('Zevenkamp - 100 meter horden', '20.64 s', '693', 9), ('Zevenkamp - Hoogspringen', '1.08 m', '707', 9), ('Zevenkamp - Kogelstoten', '7.79 m', '458', 9), ('Zevenkamp - 200 meter', '30.11 s', '446', 9), ('Zevenkamp - Verspringen', '3.40 m', '653', 9), ('Zevenkamp - Speerwerpen', '30.26 m', '638', 9), ('Zevenkamp - 800 meter', '2:46.05', '552', 9), ('Vijfkamp Vrouwen', '3229 p', '646', 9), ('Zevenkamp', '4147 p', '592', 9)]",12,2,2,0,10,10,10,9,8
Onbekend,Khan Scott,5661228,24,New Zealand,Man,430,Zonder specialiteit,19,1,14,185,88,[],11,2,7,3,3,2,8,0,0
Onbekend,Khanna Atyantika,5663612,21,India,Man,480,Zonder specialiteit,20,1,15,178,74,[],17,2,3,2,3,1,5,0,0
Onbekend,Khanna Banasuta,5663496,18,India,Vrouw,440,Zonder specialiteit,13,1,15,175,69,[],11,9,2,2,1,3,3,0,0
Onbekend,Khlusovych Valentyna,5662891,18,Ukrajina,Vrouw,200,Zonder specialiteit,17,1,15,182,72,[],7,3,0,3,2,7,3,0,0
Onbekend,Khoo Kayden,5663689,15,Singapore,Man,1600,Zonder specialiteit,15,1,15,164,67,[],19,2,2,10,3,4,2,0,0
Onbekend,Khumalo Bina,5663211,18,South Africa,Vrouw,410,Zonder specialiteit,13,1,14,165,67,[],8,3,6,1,2,8,1,0,0
Onbekend,Kiehl Nina,5660055,17,Deutschland,Vrouw,740,Middenafstandslopers,19,1,15,159,53,"[('800 meter', '2:44.92', '558', 9), ('1.500 meter', '5:25.20', '592', 9), ('3.000 meter steeplechase', '17:34.82', '607', 9)]",16,1,7,8,3,2,3,5,4
Onbekend,Kiely Maya,5661231,23,Ireland,Vrouw,590,Zonder specialiteit,15,1,14,185,78,[],15,2,3,9,2,3,3,0,0
Onbekend,Kiesel Michelle,5661705,17,United States,Vrouw,1220,Zonder specialiteit,13,1,14,166,60,[],17,7,10,3,1,3,1,0,0
Onbekend,Kiilerich Mia,5663408,24,Danmark,Vrouw,110,Zonder specialiteit,11,1,15,181,74,[],9,0,3,2,3,6,2,0,0
Onbekend,Kiisu Hinge,5661150,16,Eesti,Vrouw,480,Zonder specialiteit,18,1,15,167,63,[],11,3,8,6,3,8,3,0,0
Onbekend,Kilinç Özkan,5663306,17,Türkiye,Man,460,Zonder specialiteit,13,1,15,178,77,[],16,3,3,1,1,4,7,0,0
Onbekend,Killbery Samantha,5662058,15,Great Britain,Vrouw,450,Zonder specialiteit,19,1,14,156,52,[],16,2,1,3,4,2,7,0,0
Onbekend,Kinigadner Jens,5663193,24,Österreich,Man,330,Zonder specialiteit,14,1,15,196,97,[],6,1,1,3,8,3,1,0,0
Onbekend,Kips Heiti,5663523,22,Eesti,Man,740,Zonder specialiteit,13,1,15,185,82,[],16,1,9,3,2,1,1,0,0
Onbekend,Kirk Pilar,5662233,19,Jamaica,Vrouw,630,Zonder specialiteit,15,1,14,179,76,[],18,3,1,6,2,1,2,0,0
Onbekend,Kirkeby Malthe,5662204,17,Danmark,Man,70,Zonder specialiteit,16,1,15,185,89,[],9,1,3,1,4,1,3,0,0
Onbekend,Kirkeby Philip,5662988,19,Danmark,Man,1100,Zonder specialiteit,14,1,15,182,84,[],16,1,2,2,3,10,2,0,0
Onbekend,Kirner Derek,5656275,17,Deutschland,Man,380,Zonder specialiteit,11,1,14,174,73,[],9,1,8,4,6,1,3,0,0
Onbekend,Kiryakova Boyka,5661527,19,Bulgaria,Vrouw,120,Zonder specialiteit,16,1,14,179,69,[],12,3,3,3,2,1,3,0,0
50 km snelwandelen,Kiryakova Zara,5557260,27,Bulgaria,Vrouw,2840,Snelwandelaars,19,3,16,183,81,"[('10 km snelwandelen', '1h:04:21.45', '767', 9), ('20 km snelwandelen', '2h:11:55.84', '697', 9), ('50 km snelwandelen', '5h:18:47.40', '708', 9)]",10,3,10,5,6,2,2,11,9
Onbekend,Kiu Giselle,5663454,19,Singapore,Vrouw,950,Zonder specialiteit,13,1,15,175,66,[],19,7,0,6,3,1,5,0,0
