Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Carranza Nayara,5656749,15,España,Vrouw,800,Werpers,16,1,15,165,59,"[('Kogelstoten', '6.17 m', '0', 8), ('Discuswerpen', '21.58 m', '0', 8), ('Kogelslingeren', '17.31 m', '0', 8), ('Speerwerpen', '16.49 m', '0', 8)]",6,10,1,2,1,7,2,6,5
Vijfkamp Mannen,Carrascón Albino,5084772,32,España,Man,9600,Meerkampers,20,14,13,173,61,"[('Vijfkamp Mannen - Verspringen', '3.56 m', '556', 9), ('Vijfkamp Mannen - Speerwerpen', '34.98 m', '562', 9), ('Vijfkamp Mannen - 200 meter', '26.90 s', '662', 9), ('Vijfkamp Mannen - Discuswerpen', '29.47 m', '497', 9), ('Vijfkamp Mannen - 1500 meter', '4:43.11', '649', 9), ('Tienkamp - 100 meter', '13.69 s', '578', 9), ('Tienkamp - Verspringen', '3.55 m', '555', 9), ('Tienkamp - Kogelstoten', '7.54 m', '427', 9), ('Tienkamp - Hoogspringen', '0.82 m', '488', 9), ('Tienkamp - 400 meter', '1:01.33', '629', 9), ('Tienkamp - 110 meter horden', '20.72 s', '578', 9), ('Tienkamp - Discuswerpen', '29.39 m', '495', 9), ('Tienkamp - Polsstokhoogspringen', '2.43 m', '512', 9), ('Tienkamp - Speerwerpen', '33.72 m', '542', 9), ('Tienkamp - 1500 meter', '4:50.52', '574', 9), ('Vijfkamp Mannen', '2926 p', '585', 9), ('Tienkamp', '5378 p', '538', 9)]",19,4,0,2,4,3,7,12,13
Onbekend,Carretero Amor,5627384,15,España,Vrouw,990,Springers,16,1,12,165,59,"[('Hoogspringen', '0.64 m', '0', 8), ('Polsstokhoogspringen', '1.50 m', '0', 8), ('Verspringen', '2.29 m', '31', 8), ('Hinkstapspringen', '4.26 m', '0', 8)]",17,4,6,3,3,8,3,7,5
Onbekend,Carstens Lene,5662459,14,Danmark,Vrouw,860,Zonder specialiteit,17,1,15,148,46,[],7,8,10,2,2,3,3,0,0
Kogelslingeren,Cartier Sydney,4968118,34,France,Man,6160,Werpers,14,11,17,189,83,"[('Kogelstoten', '13.68 m', '460', 8), ('Discuswerpen', '46.46 m', '499', 8), ('Kogelslingeren', '47.48 m', '465', 8), ('Speerwerpen', '50.48 m', '535', 8)]",14,12,0,0,5,0,13,6,9
Onbekend,Caruana Fiorenza,5643593,17,Italia,Vrouw,1090,Meerkampers,13,1,15,164,56,"[('Vijfkamp Vrouwen - 100 meter horden', '21.66 s', '554', 9), ('Vijfkamp Vrouwen - Hoogspringen', '0.47 m', '307', 9), ('Vijfkamp Vrouwen - Kogelstoten', '3.66 m', '215', 9), ('Vijfkamp Vrouwen - Verspringen', '1.88 m', '361', 9), ('Vijfkamp Vrouwen - 800 meter', '2:44.01', '588', 9), ('Zevenkamp - 100 meter horden', '21.53 s', '572', 9), ('Zevenkamp - Hoogspringen', '0.46 m', '301', 9), ('Zevenkamp - Kogelstoten', '3.71 m', '218', 9), ('Zevenkamp - 200 meter', '30.72 s', '384', 9), ('Zevenkamp - Verspringen', '1.83 m', '351', 9), ('Zevenkamp - Speerwerpen', '14.34 m', '302', 9), ('Zevenkamp - 800 meter', '2:43.51', '597', 9), ('Vijfkamp Vrouwen', '2025 p', '405', 9), ('Zevenkamp', '2725 p', '389', 9)]",8,3,10,2,7,2,3,8,5
1.500 meter,Caruana Malcolm,5212953,35,Malta,Man,2540,Middenafstandslopers,19,9,11,185,74,"[('800 meter', '2:24.32', '685', 9), ('1.500 meter', '4:41.48', '726', 9), ('3.000 meter steeplechase', '14:12.58', '693', 9)]",19,0,7,5,0,0,0,9,9
Onbekend,Caruana Zachary,5509018,20,Malta,Man,2220,Middenafstandslopers,20,1,11,184,84,"[('800 meter', '2:23.79', '695', 9), ('1.500 meter', '4:42.04', '721', 9), ('3.000 meter steeplechase', '13:58.85', '735', 9)]",14,1,11,7,0,2,2,8,9
Onbekend,Casagranda Daniele,5608927,17,Italia,Man,1400,Sprinters,18,2,16,188,94,"[('100 meter', '13.71 s', '640', 9), ('200 meter', '27.30 s', '689', 9), ('400 meter', '1:00.45', '742', 9), ('110 meter horden', '20.54 s', '706', 9), ('400 meter horden', '1:10.62', '748', 9)]",13,5,1,9,1,3,2,9,8
Onbekend,Casamayor Narciso,5649285,17,España,Man,1290,Langeafstandslopers,15,1,15,174,73,"[('5.000 meter', '17:21.59', '597', 9), ('10.000 meter', '40:44.53', '550', 9), ('Marathon', '2h:47:16.28', '588', 9)]",14,2,9,9,3,4,2,4,6
Onbekend,Casamayor Teodora,5662474,17,España,Vrouw,70,Zonder specialiteit,14,1,15,170,66,[],9,3,3,3,2,3,0,0,0
Onbekend,Casares Marcelo,5656610,17,España,Man,1220,Springers,15,1,14,159,60,"[('Hoogspringen', '0.85 m', '94', 8), ('Polsstokhoogspringen', '2.51 m', '147', 8), ('Verspringen', '3.39 m', '155', 8), ('Hinkstapspringen', '6.91 m', '150', 8)]",13,3,3,3,8,10,3,5,4
Onbekend,Casla Agustí,5536694,17,España,Man,850,Snelwandelaars,18,2,16,183,96,"[('10 km snelwandelen', '1h:02:42.93', '597', 8), ('20 km snelwandelen', '2h:01:23.83', '619', 8), ('50 km snelwandelen', '5h:11:51.13', '545', 8)]",8,2,8,0,5,8,4,7,6
Onbekend,Cassidy Jasmine,5661280,23,New Zealand,Vrouw,160,Zonder specialiteit,11,1,15,170,62,[],7,1,1,6,2,6,2,0,0
Onbekend,Castañeda Araceli,5662209,22,Chile,Vrouw,590,Zonder specialiteit,13,1,15,181,75,[],10,3,3,2,1,9,2,0,0
Onbekend,Castelán Hortensia,5660798,22,México,Vrouw,1110,Zonder specialiteit,18,1,15,170,71,[],19,3,8,2,2,6,7,0,0
Tienkamp,Castelao Anacleto,4838692,37,España,Man,8430,Meerkampers,20,13,15,171,63,"[('Vijfkamp Mannen - Verspringen', '4.55 m', '711', 9), ('Vijfkamp Mannen - Speerwerpen', '40.47 m', '650', 9), ('Vijfkamp Mannen - 200 meter', '24.45 s', '920', 9), ('Vijfkamp Mannen - Discuswerpen', '35.67 m', '601', 9), ('Vijfkamp Mannen - 1500 meter', '4:32.75', '753', 9), ('Tienkamp - 100 meter', '12.02 s', '934', 9), ('Tienkamp - Verspringen', '4.77 m', '746', 9), ('Tienkamp - Kogelstoten', '9.78 m', '554', 9), ('Tienkamp - Hoogspringen', '0.90 m', '535', 9), ('Tienkamp - 400 meter', '54.68 s', '940', 9), ('Tienkamp - 110 meter horden', '18.41 s', '903', 9), ('Tienkamp - Discuswerpen', '35.45 m', '598', 9), ('Tienkamp - Polsstokhoogspringen', '2.86 m', '603', 9), ('Tienkamp - Speerwerpen', '41.99 m', '675', 9), ('Tienkamp - 1500 meter', '4:29.13', '790', 9), ('Vijfkamp Mannen', '3635 p', '727', 9), ('Tienkamp', '7278 p', '728', 9)]",18,11,0,13,8,0,0,10,10
Onbekend,Castelar Luz María,5661162,18,México,Vrouw,480,Zonder specialiteit,14,1,15,173,65,[],17,1,3,1,3,6,1,0,0
Onbekend,Castells Penélope,5662401,15,España,Vrouw,1140,Zonder specialiteit,14,1,15,155,51,[],17,2,10,2,1,3,3,0,0
5.000 meter,Castelo Cesário,5554018,20,Portugal,Man,1020,Langeafstandslopers,20,2,19,167,67,"[('5.000 meter', '17:19.55', '602', 9), ('10.000 meter', '41:37.79', '491', 9), ('Marathon', '2h:46:08.22', '606', 9)]",17,1,9,2,1,2,1,5,5
Onbekend,Castiello Giancarlo,5661837,16,Italia,Man,80,Zonder specialiteit,20,1,15,176,72,[],10,4,2,3,2,2,3,0,0
Onbekend,Castillo Luis Mari,5654394,17,España,Man,70,Zonder specialiteit,20,1,13,182,85,[],6,6,2,3,3,3,1,0,0
Onbekend,Castillo Wilson,5662887,16,Perú,Man,1390,Zonder specialiteit,13,1,15,163,60,[],19,2,10,3,1,0,1,0,0
Onbekend,Castiñeira Mikel,5659342,17,España,Man,1560,Sprinters,16,1,12,183,85,"[('100 meter', '13.64 s', '654', 9), ('200 meter', '27.45 s', '675', 9), ('400 meter', '1:01.10', '714', 9), ('110 meter horden', '20.57 s', '702', 9), ('400 meter horden', '1:11.17', '728', 9)]",15,5,0,10,3,5,3,9,4
Onbekend,Castles Katie,5662044,16,Australia,Vrouw,280,Zonder specialiteit,19,1,15,160,55,[],7,6,2,3,6,7,1,0,0
Onbekend,Castro Catherine,5654705,16,United States,Vrouw,510,Springers,12,1,15,171,70,"[('Hoogspringen', '0.73 m', '52', 8), ('Polsstokhoogspringen', '1.80 m', '106', 8), ('Verspringen', '2.58 m', '109', 8), ('Hinkstapspringen', '5.15 m', '110', 8)]",13,3,1,2,7,8,2,6,5
Onbekend,Castro Monica,5662924,15,United States,Vrouw,510,Zonder specialiteit,20,1,15,162,57,[],17,2,2,3,6,2,2,0,0
Onbekend,Catracchia Auro,5659883,17,Italia,Man,1080,Sprinters,13,1,14,190,87,"[('100 meter', '13.99 s', '586', 9), ('200 meter', '27.65 s', '656', 9), ('400 meter', '1:01.45', '700', 9), ('110 meter horden', '20.98 s', '651', 9), ('400 meter horden', '1:11.82', '705', 9)]",14,3,2,10,1,3,0,4,7
Onbekend,Catracchia Clara,5650619,17,Italia,Vrouw,1010,Middenafstandslopers,13,1,13,175,72,"[('800 meter', '2:44.75', '560', 9), ('1.500 meter', '5:29.35', '558', 9), ('3.000 meter steeplechase', '17:40.58', '593', 9)]",17,1,3,9,3,3,1,5,4
Onbekend,Cavallero Viviana,5661679,16,Argentina,Vrouw,1010,Zonder specialiteit,11,1,15,169,65,[],6,7,3,1,10,3,3,0,0
Onbekend,Cayasso Jessica,5661597,19,Costa Rica,Vrouw,460,Zonder specialiteit,15,1,15,168,61,[],15,4,2,8,6,4,1,0,0
Onbekend,Cea Naldo,5662208,15,Uruguay,Man,150,Zonder specialiteit,13,1,15,176,74,[],13,2,2,2,0,2,4,0,0
Onbekend,Cea Uriel,5627896,18,El Salvador,Man,20,Zonder specialiteit,13,1,11,188,91,[],7,3,3,2,3,2,3,0,0
Onbekend,Ceccarelli Alina,5662647,15,Italia,Vrouw,620,Werpers,15,1,15,155,55,[],16,6,2,1,7,3,6,5,6
Onbekend,Cederqvist Thea,5660852,15,Sverige,Vrouw,880,Sprinters,14,1,15,169,62,"[('100 meter', '15.87 s', '469', 9), ('200 meter', '31.75 s', '421', 9), ('400 meter', '1:12.00', '495', 9), ('100 meter horden', '22.20 s', '534', 9), ('400 meter horden', '1:20.94', '615', 9)]",8,1,1,1,3,10,3,6,5
Onbekend,Celik Sema,5661449,20,Türkiye,Vrouw,1080,Zonder specialiteit,16,1,15,181,72,[],18,9,2,0,2,2,0,0,0
Onbekend,Cellay Pilar,5661678,15,Argentina,Vrouw,430,Sprinters,14,1,15,173,65,"[('100 meter', '14.85 s', '649', 9), ('200 meter', '30.07 s', '572', 9), ('400 meter', '1:08.49', '630', 9), ('100 meter horden', '21.34 s', '640', 9), ('400 meter horden', '1:18.55', '693', 9)]",11,7,3,5,2,1,3,7,5
Onbekend,Cengarle Michelangelo,5663063,16,Italia,Man,640,Zonder specialiteit,13,1,15,175,71,[],18,0,2,1,3,7,2,0,0
Onbekend,Centeno Gabriela,5661240,23,Costa Rica,Vrouw,800,Zonder specialiteit,14,1,15,174,70,[],19,2,4,7,3,3,3,0,0
Onbekend,Cepeda Ubaldo,5660011,17,España,Man,600,Springers,14,1,13,176,82,"[('Hoogspringen', '0.76 m', '23', 8), ('Polsstokhoogspringen', '2.04 m', '11', 8), ('Verspringen', '2.88 m', '45', 8), ('Hinkstapspringen', '5.52 m', '4', 8)]",13,1,3,1,3,9,0,7,5
Onbekend,Ceriani Gaspare,5603613,18,Italia,Man,1320,Werpers,17,1,13,167,78,"[('Kogelstoten', '8.68 m', '81', 8), ('Discuswerpen', '30.36 m', '126', 8), ('Kogelslingeren', '28.95 m', '58', 8), ('Speerwerpen', '29.56 m', '74', 8)]",11,10,2,1,1,1,9,3,4
Onbekend,Černigoj Urh,5661009,18,Slovenija,Man,120,Zonder specialiteit,20,1,15,182,77,[],7,2,3,2,2,6,2,0,0
Onbekend,Cesar Vera,5660806,21,Slovenija,Vrouw,1010,Zonder specialiteit,17,1,15,170,62,[],13,10,3,1,1,3,3,0,0
Onbekend,Cesar Zlatko,5660746,19,Slovenija,Man,540,Zonder specialiteit,18,1,15,174,72,[],13,5,9,2,0,1,3,0,0
Onbekend,Ceschia Elsa,5661809,17,Italia,Vrouw,780,Zonder specialiteit,17,1,15,152,49,[],9,2,2,1,6,10,6,0,0
Onbekend,Cesini Marilena,5662011,14,Italia,Vrouw,830,Meerkampers,15,1,15,154,49,[],17,3,0,3,6,3,1,7,7
400 meter horden,Cetchuti Mary Grace,5421290,22,Malta,Vrouw,2740,Sprinters,20,3,15,181,72,"[('100 meter', '14.09 s', '783', 9), ('200 meter', '27.94 s', '763', 9), ('400 meter', '1:04.37', '789', 9), ('100 meter horden', '20.43 s', '752', 9), ('400 meter horden', '1:12.88', '879', 9)]",8,10,2,9,2,4,2,10,9
Onbekend,Chaiza Maribel,5660892,17,Perú,Vrouw,80,Zonder specialiteit,11,1,15,151,47,[],10,4,3,2,1,2,1,0,0
Onbekend,Chakrabarty Carutama,5661275,20,India,Vrouw,220,Zonder specialiteit,13,1,15,177,74,[],13,2,3,3,7,2,0,0,0
Onbekend,Chalmers Elliot,5645277,17,Great Britain,Man,1380,Snelwandelaars,16,1,15,185,85,"[('10 km snelwandelen', '1h:03:00.58', '584', 8), ('20 km snelwandelen', '2h:02:52.83', '587', 8), ('50 km snelwandelen', '5h:13:11.10', '533', 8)]",18,3,10,2,2,2,7,3,6
3.000 meter steeplechase,Champretavy Ferruccio,5061531,31,Italia,Man,35880,Middenafstandslopers,20,11,14,188,88,"[('800 meter', '2:03.77', '1053', 9), ('1.500 meter', '4:11.90', '994', 9), ('3.000 meter steeplechase', '12:15.59', '1046', 9)]",18,2,20,16,2,0,0,11,9
Onbekend,Chapelle Abdallah,5660523,17,France,Man,750,Zonder specialiteit,12,1,15,176,77,[],16,3,1,2,2,9,7,0,0
Onbekend,Charría Ekain,5661085,20,Colombia,Man,1630,Zonder specialiteit,12,1,15,188,89,[],20,3,2,2,10,2,1,0,0
Onbekend,Chattopadhayay Asija,5660749,20,India,Vrouw,110,Zonder specialiteit,11,1,15,177,65,[],10,1,6,3,2,2,3,0,0
Onbekend,Chaturvedi Jambunathan,5661381,23,India,Man,80,Zonder specialiteit,19,1,15,169,69,[],10,0,3,3,4,1,1,0,0
Onbekend,Chebana Hassan,5660582,24,Al-Jazā'ir,Man,770,Zonder specialiteit,20,1,15,178,83,[],19,1,2,5,7,2,2,0,0
Onbekend,Checa Wilson,5660710,16,Ecuador,Man,640,Zonder specialiteit,11,1,15,159,58,[],18,3,2,3,2,6,2,0,0
Onbekend,Chemin Antonin,5556215,17,France,Man,1200,Sprinters,13,2,17,185,97,"[('100 meter', '13.84 s', '615', 9), ('200 meter', '27.32 s', '687', 9), ('400 meter', '1:00.98', '719', 9), ('110 meter horden', '21.01 s', '647', 9), ('400 meter horden', '1:11.63', '712', 9)]",6,2,3,10,1,2,6,6,6
Onbekend,Chenani Vincenzo,5662294,14,Italia,Man,70,Zonder specialiteit,14,1,15,171,71,[],9,1,3,3,4,2,1,0,0
Onbekend,Cheng Yuping,5618029,20,China,Vrouw,260,Snelwandelaars,19,1,11,173,64,"[('10 km snelwandelen', '1h:10:15.87', '537', 8), ('20 km snelwandelen', '2h:21:27.06', '511', 8), ('50 km snelwandelen', '5h:51:12.63', '448', 8)]",14,5,6,0,2,2,3,2,6
Onbekend,Cherif Hicham,5662435,16,France,Man,190,Zonder specialiteit,14,1,15,182,82,[],14,4,1,2,0,1,3,0,0
Onbekend,Chernozemski Tsvetan,5660748,23,Bulgaria,Man,410,Zonder specialiteit,20,1,15,176,76,[],9,3,7,3,8,3,1,0,0
Onbekend,Chesnokov Vladimir,5660635,22,Belarus,Man,1520,Zonder specialiteit,20,1,15,194,96,[],18,1,2,5,10,8,1,0,0
Onbekend,Chia Adamo,5565193,17,Italia,Man,1560,Langeafstandslopers,20,1,15,177,82,"[('5.000 meter', '17:51.39', '521', 9), ('10.000 meter', '41:14.62', '517', 9), ('Marathon', '2h:50:23.17', '538', 9)]",11,2,11,1,5,2,1,6,5
Onbekend,Chiarcosso Alessia,5647298,16,Italia,Vrouw,400,Springers,20,1,15,172,62,"[('Hoogspringen', '0.41 m', '0', 8), ('Polsstokhoogspringen', '1.08 m', '0', 8), ('Verspringen', '1.64 m', '0', 8), ('Hinkstapspringen', '3.20 m', '0', 8)]",12,1,6,1,2,3,3,6,7
Onbekend,Chica Cintia,5548497,17,España,Vrouw,1460,Sprinters,19,1,13,177,81,"[('100 meter', '14.66 s', '682', 9), ('200 meter', '28.88 s', '678', 9), ('400 meter', '1:06.41', '710', 9), ('100 meter horden', '20.77 s', '710', 9), ('400 meter horden', '1:15.12', '806', 9)]",17,8,2,7,9,1,2,5,8
Onbekend,Chicas Ruth,5661384,20,El Salvador,Vrouw,780,Zonder specialiteit,19,1,15,188,84,[],15,2,1,9,7,1,0,0,0
Onbekend,Chihab Hassan,5661403,16,Al-Maghrib,Man,870,Zonder specialiteit,18,1,15,177,76,[],16,2,2,9,4,3,2,0,0
Onbekend,Chin Hui Ching Batari,5661469,16,Malaysia,Vrouw,640,Zonder specialiteit,11,1,15,172,65,[],15,3,1,1,1,2,9,0,0
Onbekend,Chmielewska Klaudia,5643885,14,Polska,Vrouw,50,Zonder specialiteit,17,1,13,156,53,[],7,1,2,1,5,1,2,0,0
Onbekend,Chmielius Eimantas,5660902,16,Lietuva,Man,1270,Zonder specialiteit,17,1,15,181,80,[],20,3,3,3,3,0,8,0,0
Onbekend,Choi Cayden,5662917,17,Singapore,Man,590,Zonder specialiteit,19,1,15,183,78,[],18,3,1,2,1,3,2,0,0
Onbekend,Cholakova Petra,5660618,20,Bulgaria,Vrouw,200,Zonder specialiteit,19,1,15,158,56,[],6,2,7,5,3,4,3,0,0
Onbekend,Cholewa Tomasz,5662418,14,Polska,Man,160,Zonder specialiteit,13,1,15,171,65,[],13,4,1,3,3,2,2,0,0
Onbekend,Chong Nur,5661405,22,Singapore,Vrouw,110,Zonder specialiteit,15,1,15,182,78,[],7,1,1,3,6,0,1,0,0
Onbekend,Choo Aidan,5662726,22,Singapore,Man,1020,Zonder specialiteit,17,1,15,183,83,[],19,1,3,2,3,9,2,0,0
Onbekend,Choo Kuntum,5660910,18,Malaysia,Vrouw,210,Zonder specialiteit,12,1,15,164,54,[],11,7,4,2,3,3,2,0,0
Onbekend,Christie Danae,5661542,20,Bahamas,Vrouw,870,Zonder specialiteit,11,1,15,177,71,[],8,10,2,7,3,3,1,0,0
Onbekend,Chukunyere Enomwoyi,5660715,23,Nigeria,Vrouw,1020,Zonder specialiteit,11,1,15,181,74,[],16,3,9,8,0,4,2,0,0
Onbekend,Church Alyssa,5662347,17,United States,Vrouw,1040,Sprinters,11,1,15,171,66,"[('100 meter', '14.74 s', '668', 9), ('200 meter', '29.27 s', '643', 9), ('400 meter', '1:07.25', '678', 9), ('100 meter horden', '20.67 s', '722', 9), ('400 meter horden', '1:15.79', '784', 9)]",8,1,3,10,8,1,3,5,7
Onbekend,Chwalibogowski Borys,5660188,17,Polska,Man,310,Zonder specialiteit,14,1,14,173,74,[],9,7,8,2,0,2,2,0,0
5.000 meter,Ciantar Harvey,5212958,31,Malta,Man,3790,Langeafstandslopers,19,10,12,178,69,"[('5.000 meter', '16:44.11', '693', 9), ('10.000 meter', '40:05.47', '594', 9), ('Marathon', '2h:41:34.79', '679', 9)]",13,2,9,6,3,0,1,7,12
Onbekend,Ciappara Antonella,5662390,14,Malta,Vrouw,460,Zonder specialiteit,18,1,15,151,51,[],17,3,2,3,2,1,1,0,0
Polsstokhoogspringen,Ciappara Saviour,5212973,30,Malta,Man,4310,Springers,18,10,11,167,67,"[('Hoogspringen', '1.05 m', '251', 8), ('Polsstokhoogspringen', '3.05 m', '304', 8), ('Verspringen', '4.11 m', '311', 8), ('Hinkstapspringen', '8.03 m', '268', 8)]",14,1,0,2,7,10,0,10,11
Hoogspringen,Ciapparoni Artemio,4895982,35,Italia,Man,21650,Springers,20,12,17,191,52,"[('Hoogspringen', '1.70 m', '761', 8), ('Polsstokhoogspringen', '4.34 m', '677', 8), ('Verspringen', '5.65 m', '645', 8), ('Hinkstapspringen', '11.47 m', '630', 8)]",18,0,5,0,12,18,0,9,8
Onbekend,Cikarska Isabella,5660770,21,FYR Makedonija,Vrouw,530,Zonder specialiteit,18,1,15,174,71,[],18,2,2,3,4,1,2,0,0
Onbekend,Cillien Dominique,5661477,22,Lëtzebuerg,Man,100,Zonder specialiteit,12,1,15,188,87,[],10,3,2,2,5,3,2,0,0
Onbekend,Cinardi Luisa,5662184,16,Italia,Vrouw,340,Zonder specialiteit,18,1,15,172,66,[],9,5,2,0,0,1,8,0,0
10 km snelwandelen,Cini Giuseppe,5212965,29,Malta,Man,6240,Snelwandelaars,20,10,11,171,65,"[('10 km snelwandelen', '56:00.22', '883', 8), ('20 km snelwandelen', '1h:51:11.15', '842', 8), ('50 km snelwandelen', '4h:47:10.25', '761', 8)]",14,1,12,3,5,0,1,12,10
Vijfkamp Mannen,Cini Joshua,5592460,24,Malta,Man,2050,Meerkampers,19,3,17,185,87,"[('Vijfkamp Mannen - Verspringen', '4.32 m', '675', 9), ('Vijfkamp Mannen - Speerwerpen', '30.05 m', '483', 9), ('Vijfkamp Mannen - 200 meter', '26.39 s', '716', 9), ('Vijfkamp Mannen - Discuswerpen', '23.48 m', '396', 9), ('Vijfkamp Mannen - 1500 meter', '4:42.60', '654', 9), ('Tienkamp - 100 meter', '13.30 s', '661', 9), ('Tienkamp - Verspringen', '4.22 m', '660', 9), ('Tienkamp - Kogelstoten', '6.25 m', '354', 9), ('Tienkamp - Hoogspringen', '1.00 m', '595', 9), ('Tienkamp - 400 meter', '59.84 s', '699', 9), ('Tienkamp - 110 meter horden', '19.93 s', '689', 9), ('Tienkamp - Discuswerpen', '23.40 m', '394', 9), ('Tienkamp - Polsstokhoogspringen', '2.61 m', '550', 9), ('Tienkamp - Speerwerpen', '29.36 m', '471', 9), ('Tienkamp - 1500 meter', '4:49.24', '587', 9), ('Vijfkamp Mannen', '2924 p', '585', 9), ('Tienkamp', '5660 p', '566', 9)]",12,3,3,10,4,8,3,10,7
Hinkstapspringen,Cintrón Angels,5084760,36,España,Vrouw,7500,Springers,15,14,15,178,67,"[('Hoogspringen', '1.16 m', '424', 8), ('Polsstokhoogspringen', '2.77 m', '473', 8), ('Verspringen', '3.91 m', '463', 8), ('Hinkstapspringen', '8.02 m', '494', 8)]",11,0,0,2,8,13,0,6,9
Onbekend,Ciołek Maria,5661902,16,Polska,Vrouw,970,Meerkampers,12,1,15,155,50,[],20,2,1,5,3,3,3,6,4
Onbekend,Clarke-Lewis Michelle,5660970,20,Bahamas,Vrouw,550,Zonder specialiteit,19,1,15,172,66,[],16,1,3,1,2,2,8,0,0
Onbekend,Clemens Ralph,5662913,15,Lëtzebuerg,Man,630,Zonder specialiteit,13,1,15,174,73,[],11,2,4,2,5,9,3,0,0
Onbekend,Clemente Xiomara,5662603,17,España,Vrouw,1660,Zonder specialiteit,14,1,15,161,59,[],20,2,1,3,1,0,10,0,0
Onbekend,Cocchini Elio,5662600,17,Italia,Man,800,Zonder specialiteit,13,1,15,170,69,[],14,2,10,5,2,2,3,0,0
Onbekend,Codarini Roberto,5646446,19,Italia,Man,1080,Meerkampers,19,1,15,196,95,"[('Vijfkamp Mannen - Verspringen', '2.04 m', '319', 9), ('Vijfkamp Mannen - Speerwerpen', '25.06 m', '402', 9), ('Vijfkamp Mannen - 200 meter', '28.51 s', '492', 9), ('Vijfkamp Mannen - Discuswerpen', '22.35 m', '377', 9), ('Vijfkamp Mannen - 1500 meter', '5:10.11', '377', 9), ('Tienkamp - 100 meter', '14.30 s', '448', 9), ('Tienkamp - Verspringen', '2.07 m', '323', 9), ('Tienkamp - Kogelstoten', '6.50 m', '368', 9), ('Tienkamp - Hoogspringen', '0.55 m', '327', 9), ('Tienkamp - 400 meter', '1:03.28', '538', 9), ('Tienkamp - 110 meter horden', '21.52 s', '465', 9), ('Tienkamp - Discuswerpen', '22.05 m', '372', 9), ('Tienkamp - Polsstokhoogspringen', '1.39 m', '293', 9), ('Tienkamp - Speerwerpen', '24.43 m', '392', 9), ('Tienkamp - 1500 meter', '5:10.30', '375', 9), ('Vijfkamp Mannen', '1967 p', '393', 9), ('Tienkamp', '3901 p', '390', 9)]",19,7,1,3,3,2,2,8,4
Onbekend,Codina Ayoze,5504867,19,España,Man,2070,Meerkampers,20,2,18,166,68,"[('Vijfkamp Mannen - Verspringen', '3.93 m', '614', 9), ('Vijfkamp Mannen - Speerwerpen', '21.05 m', '338', 9), ('Vijfkamp Mannen - 200 meter', '27.44 s', '605', 9), ('Vijfkamp Mannen - Discuswerpen', '16.78 m', '283', 9), ('Vijfkamp Mannen - 1500 meter', '4:39.49', '685', 9), ('Tienkamp - 100 meter', '13.66 s', '584', 9), ('Tienkamp - Verspringen', '3.92 m', '613', 9), ('Tienkamp - Kogelstoten', '4.15 m', '235', 9), ('Tienkamp - Hoogspringen', '0.85 m', '505', 9), ('Tienkamp - 400 meter', '59.97 s', '693', 9), ('Tienkamp - 110 meter horden', '20.38 s', '625', 9), ('Tienkamp - Discuswerpen', '16.89 m', '284', 9), ('Tienkamp - Polsstokhoogspringen', '2.35 m', '495', 9), ('Tienkamp - Speerwerpen', '21.33 m', '342', 9), ('Tienkamp - 1500 meter', '4:38.19', '698', 9), ('Vijfkamp Mannen', '2525 p', '505', 9), ('Tienkamp', '5074 p', '507', 9)]",18,3,8,8,2,9,2,7,8
Onbekend,Coerdt Chloe,5539133,17,Switzerland,Vrouw,1380,Snelwandelaars,20,3,19,180,81,"[('10 km snelwandelen', '1h:06:10.21', '696', 8), ('20 km snelwandelen', '2h:12:37.28', '683', 8), ('50 km snelwandelen', '5h:29:00.16', '626', 8)]",10,5,10,2,8,1,1,6,6
Onbekend,Cohen Xavier,5663039,16,Argentina,Man,280,Zonder specialiteit,18,1,15,177,74,[],14,3,1,3,3,2,7,0,0
Onbekend,Colaço Ulisses,5662477,17,Portugal,Man,70,Zonder specialiteit,19,1,15,171,67,[],6,2,3,3,0,1,5,0,0
Onbekend,Colangeli Andrea,5662638,15,Italia,Man,180,Zonder specialiteit,11,1,15,162,63,[],14,3,2,3,1,3,3,0,0
Onbekend,Colas Annette,5661862,16,France,Vrouw,1450,Zonder specialiteit,17,1,15,161,52,[],19,1,1,2,10,2,4,0,0
Onbekend,Colas Maximilien,5661945,15,France,Man,980,Zonder specialiteit,19,1,15,167,68,[],19,1,2,8,3,3,1,0,0
Onbekend,Colautti Nahum,5660907,23,Yisra'el,Man,940,Zonder specialiteit,12,1,15,184,76,[],19,2,2,2,8,4,5,0,0
Onbekend,Collignon Lilian,5662521,14,France,Man,560,Zonder specialiteit,13,1,15,179,80,[],17,6,2,3,2,6,3,0,0
Onbekend,Collins Kasey,5662022,17,Australia,Vrouw,410,Zonder specialiteit,16,1,15,154,49,[],8,9,2,3,3,3,3,0,0
Onbekend,Coloccini Diana,5574861,19,Argentina,Vrouw,1330,Langeafstandslopers,20,2,18,184,77,"[('5.000 meter', '20:30.01', '583', 9), ('10.000 meter', '45:02.50', '556', 9), ('Marathon', '3h:06:22.84', '636', 9)]",14,1,10,3,1,3,2,8,4
