Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Verspringen,Mpountouli Nana,5075542,31,Hellas,Vrouw,15860,Springers,20,12,16,172,67,2025-02-23 09:43:20,16,1,0,8,15,15,0,9,8
Onbekend,Gafa’ Nicoletta,5590798,17,Italia,Vrouw,1870,Werpers,20,1,18,176,82,2025-02-23 09:43:50,16,11,2,0,1,2,5,6,8
Verspringen,Mixalios Xristoforos,5179105,28,Hellas,Man,7320,Springers,20,10,16,189,86,2025-02-23 09:45:34,10,2,1,9,9,14,1,10,10
3.000 meter steeplechase,Pouspourika Stamatia,5127144,30,Hellas,Vrouw,17370,Middenafstandslopers,20,11,17,172,66,2025-02-23 09:52:18,13,1,13,17,5,2,0,11,11
Onbekend,Mistral Joana,5610151,16,España,Vrouw,750,Snelwandelaars,20,1,16,166,64,2025-02-23 10:03:13,6,3,8,3,7,3,3,6,8
Onbekend,Lerma Ixeya,5636578,15,España,Vrouw,880,Springers,17,1,17,155,53,2025-02-23 10:03:28,17,1,2,2,3,7,3,7,5
Onbekend,Ojeda Amaia,5661868,17,España,Vrouw,2220,Langeafstandslopers,11,1,16,172,65,2025-02-23 10:03:57,19,10,10,2,3,3,3,4,5
Onbekend,Aramburu Pedro,5636576,17,España,Man,1420,Middenafstandslopers,17,1,16,186,84,2025-02-23 10:04:07,11,1,6,10,1,1,2,9,6
Onbekend,Muelas Trinidad,5639758,16,España,Vrouw,870,Sprinters,15,1,15,162,64,2025-02-23 10:04:15,17,8,0,5,3,1,2,5,7
Onbekend,Acebo José Juan,5653210,15,España,Man,490,Sprinters,12,1,17,158,60,2025-02-23 10:04:24,14,6,1,5,2,6,2,5,6
Onbekend,Di Dario Monique,5538255,18,Italia,Vrouw,1680,Middenafstandslopers,20,1,20,165,72,2025-02-23 10:08:22,19,2,8,8,2,2,9,7,6
10.000 meter,Rosa Arminda,4901522,36,Portugal,Vrouw,19240,Langeafstandslopers,18,13,16,180,65,2025-02-23 10:12:09,18,0,18,10,0,0,0,9,10
Polsstokhoogspringen,Dimitrova Maria,4903085,36,Bulgaria,Vrouw,6180,Springers,20,15,15,179,61,2025-02-23 10:14:48,13,0,0,1,10,9,0,8,10
Onbekend,Liebe Alyssa,5615019,15,Deutschland,Vrouw,840,Springers,20,1,14,175,73,2025-02-23 10:26:14,14,3,3,5,4,9,3,4,6
Onbekend,Holguín Ithaisa,5552067,17,España,Vrouw,4230,Werpers,20,2,14,186,90,2025-02-23 10:27:34,6,14,3,3,2,1,8,5,8
Onbekend,Claussen Florentine,5610462,17,Deutschland,Vrouw,820,Springers,16,1,15,177,75,2025-02-23 10:27:56,12,3,3,1,5,10,1,6,6
Onbekend,Depp Alina,5601440,17,Deutschland,Vrouw,1430,Werpers,13,1,15,167,69,2025-02-23 10:28:11,20,7,0,2,3,2,9,6,6
Onbekend,Bernasconi Matthias,5548384,17,Switzerland,Man,2500,Werpers,20,2,14,190,102,2025-02-23 11:27:24,20,7,1,2,10,2,10,5,8
1.500 meter,Spadaro Gianni,5141788,29,Italia,Man,5160,Middenafstandslopers,19,8,18,188,92,2025-02-23 11:36:31,9,1,4,11,8,3,0,12,9
3.000 meter steeplechase,Gafà Loretta,5315236,27,Italia,Vrouw,6530,Middenafstandslopers,20,6,18,155,33,2025-02-23 11:36:34,16,0,9,12,1,1,1,13,7
Onbekend,Correale Ennio,5575073,18,Italia,Man,3260,Snelwandelaars,20,2,19,169,75,2025-02-23 11:43:19,15,3,12,1,9,4,4,8,9
Verspringen,Jacquemin Tiphaine,4698361,40,France,Vrouw,29050,Springers,20,19,14,172,65,2025-02-23 11:43:31,19,0,0,11,3,17,0,7,6
50 km snelwandelen,Elias Lily,4895414,35,France,Vrouw,45580,Snelwandelaars,20,15,15,178,42,2025-02-23 11:43:45,18,0,16,1,0,0,0,17,18
100 meter,Darras Tom,4909083,35,France,Man,21930,Sprinters,18,14,14,167,66,2025-02-23 11:48:24,17,10,0,18,0,0,0,9,10
200 meter,Espinosa Jimmy,5189919,30,France,Man,39530,Sprinters,20,10,15,165,63,2025-02-23 11:48:49,19,15,1,20,0,6,0,9,11
200 meter,Hebert Margaux,4971422,33,France,Vrouw,32730,Sprinters,20,14,14,180,69,2025-02-23 11:49:04,17,14,0,20,0,0,1,10,11
3.000 meter steeplechase,Josse Fiona,4909081,35,France,Vrouw,29890,Middenafstandslopers,18,14,15,185,64,2025-02-23 11:49:38,14,0,19,13,0,0,0,10,7
1.500 meter,Wood Claude,5141027,29,France,Vrouw,15890,Middenafstandslopers,20,9,14,167,58,2025-02-23 11:49:45,15,4,17,12,6,1,2,9,11
5.000 meter,Cherif Dylan,5102336,31,France,Man,56310,Langeafstandslopers,20,12,14,165,54,2025-02-23 11:50:11,20,0,20,19,1,0,0,10,12
Marathon,Jezequel Fabien,4964825,33,France,Man,42920,Langeafstandslopers,19,14,14,180,58,2025-02-23 11:50:23,18,1,20,15,0,1,0,14,11
10.000 meter,Navarro Auguste,5166671,29,France,Man,36290,Langeafstandslopers,20,9,15,177,48,2025-02-23 11:50:41,18,2,20,13,0,4,6,10,10
Marathon,Besse Victoire,5091303,30,France,Vrouw,26330,Langeafstandslopers,19,9,16,185,59,2025-02-23 11:50:49,14,1,19,10,0,2,2,11,11
5.000 meter,Cosson Justine,4994310,33,France,Vrouw,23590,Langeafstandslopers,20,12,14,170,65,2025-02-23 11:50:57,18,0,19,11,0,0,3,10,11
10.000 meter,Lecoeur Suzanne,4900949,36,France,Vrouw,33230,Langeafstandslopers,16,16,17,174,55,2025-02-23 11:51:06,20,0,20,10,0,0,0,8,11
10 km snelwandelen,Baudet Jean Philippe,4968360,36,France,Man,41080,Snelwandelaars,20,15,15,182,63,2025-02-23 11:51:34,18,0,20,0,6,0,0,7,17
20 km snelwandelen,Arnal Marine,4953206,34,France,Vrouw,60020,Snelwandelaars,17,14,14,169,49,2025-02-23 11:51:46,19,0,20,1,3,0,0,10,20
10 km snelwandelen,Marty Eloïse,5094136,30,France,Vrouw,51440,Snelwandelaars,20,10,17,186,61,2025-02-23 11:51:56,16,0,20,0,2,0,6,8,19
Polsstokhoogspringen,Peres Gwendoline,4900963,36,France,Vrouw,22370,Springers,17,15,15,176,74,2025-02-23 11:52:41,17,0,0,0,16,17,0,9,7
Hoogspringen,Prudhomme Gaëtan,4986016,33,France,Man,32580,Springers,17,13,14,193,78,2025-02-23 11:52:49,17,0,0,0,15,19,0,9,11
Polsstokhoogspringen,Cormier Fabien,5037862,33,France,Man,46290,Springers,20,13,18,189,67,2025-02-23 11:53:05,19,0,0,0,19,20,1,9,9
Kogelslingeren,Amrani Naïa,5023043,32,France,Vrouw,37520,Werpers,20,13,17,176,88,2025-02-23 11:53:54,17,18,0,0,4,1,18,7,10
Kogelstoten,Baudin Océane,5129384,29,France,Vrouw,15350,Werpers,20,10,14,178,73,2025-02-23 11:54:11,19,15,2,3,1,3,15,9,6
Discuswerpen,Guery Adrienne,4924053,35,France,Vrouw,28310,Werpers,20,14,16,178,77,2025-02-23 11:54:40,20,18,1,0,0,0,17,8,7
Vijfkamp Mannen,Carriere Jean-Charles,4900976,35,France,Man,10250,Meerkampers,18,15,14,186,77,2025-02-23 11:55:12,12,13,0,11,7,0,0,9,10
Vijfkamp Vrouwen,Andreu Pierrette,5049800,33,France,Vrouw,4660,Meerkampers,18,11,16,181,73,2025-02-23 11:55:40,14,10,5,11,8,0,0,10,9
100 meter,Condruc Jean,5023019,33,România,Man,34950,Sprinters,19,15,14,179,71,2025-02-23 12:00:02,19,1,2,20,1,1,0,10,12
400 meter horden,Gorie Ignatie,5091767,32,România,Man,11900,Sprinters,20,15,13,183,79,2025-02-23 12:00:17,20,1,1,12,9,1,1,11,12
1.500 meter,Vasilică Georgina,4975329,36,România,Vrouw,12770,Middenafstandslopers,16,17,12,169,50,2025-02-23 12:00:52,17,0,11,10,0,0,0,9,11
Marathon,Ivan Miruna,5178718,28,România,Vrouw,6260,Langeafstandslopers,20,9,14,161,62,2025-02-23 12:01:23,18,8,13,6,8,3,3,12,7
10 km snelwandelen,Nistor Şerban,5122842,29,România,Man,15270,Snelwandelaars,20,11,14,198,103,2025-02-23 12:01:51,15,2,17,1,7,1,3,10,10
20 km snelwandelen,Simioncencu Ada,5094585,30,România,Vrouw,19510,Snelwandelaars,20,16,14,177,48,2025-02-23 12:02:25,15,1,13,1,11,0,0,13,14
Discuswerpen,Anca Ieremia,5135853,29,România,Man,9900,Werpers,20,12,15,198,98,2025-02-23 12:03:19,15,14,2,2,2,1,6,12,11
100 meter,Salagas Mosxos,5097368,30,Hellas,Man,23700,Sprinters,20,12,17,174,78,2025-02-23 12:07:54,20,14,1,18,0,0,1,11,11
3.000 meter steeplechase,McNeill Ciaran,4981621,36,Great Britain,Man,6570,Middenafstandslopers,19,14,15,181,58,2025-02-23 12:08:58,15,0,10,8,1,0,0,11,9
400 meter horden,Francis Ray,4945162,35,Barbados,Man,15630,Sprinters,19,14,15,186,71,2025-02-23 12:25:48,16,0,0,16,13,0,0,9,7
Onbekend,Jonkers Will,5574771,17,Nederland,Man,1330,Sprinters,20,2,14,183,92,2025-02-23 12:28:18,16,9,1,4,8,3,3,6,8
Onbekend,van Nieuwenhoven Bianca,5568771,19,Nederland,Vrouw,1850,Springers,20,1,13,179,75,2025-02-23 12:29:02,19,4,3,3,8,6,1,10,5
5.000 meter,Sergouniotis Antonis,5222086,28,Hellas,Man,17960,Langeafstandslopers,20,9,18,171,70,2025-02-23 12:31:34,16,2,17,14,2,3,1,10,10
Onbekend,Guarda Fernanda,5589761,18,Italia,Vrouw,1020,Meerkampers,20,1,19,172,76,2025-02-23 13:02:23,19,3,2,6,5,3,2,4,6
Onbekend,Cardon Lou,5562534,18,France,Vrouw,2770,Langeafstandslopers,20,2,20,173,74,2025-02-23 13:04:03,9,3,10,11,3,3,0,9,6
Onbekend,Tay Emma,5605787,18,Singapore,Vrouw,1980,Sprinters,16,2,16,173,71,2025-02-23 13:06:32,19,4,2,9,9,2,3,8,6
Onbekend,Lounici Imane,5610757,17,Al-Jazā'ir,Vrouw,1700,Langeafstandslopers,14,2,17,166,68,2025-02-23 13:28:13,18,3,10,3,2,1,5,5,8
Onbekend,Tampieri Celeste,5638575,17,Italia,Man,2430,Sprinters,14,1,15,194,97,2025-02-23 13:41:25,16,2,2,12,1,2,1,6,9
Onbekend,Talotti Costanza,5582087,17,Italia,Vrouw,6170,Sprinters,20,1,15,185,83,2025-02-23 13:41:56,18,3,1,15,3,1,4,5,8
Onbekend,D'Orsogna Giada,5617718,17,Italia,Vrouw,1160,Snelwandelaars,20,1,15,178,76,2025-02-23 13:42:11,19,1,7,7,5,2,7,6,5
Onbekend,Sacco Samuele,5571120,17,Italia,Man,2330,Werpers,20,1,15,196,105,2025-02-23 13:42:38,15,7,1,3,2,2,11,9,6
Kogelslingeren,Krnáč Leopold,5081616,30,Česká republika,Man,14520,Werpers,19,12,17,178,76,2025-02-23 13:43:31,14,11,0,2,2,2,12,14,14
110 meter horden,Čábela Julius,5284514,25,Česká republika,Man,11320,Sprinters,20,8,17,182,88,2025-02-23 13:44:18,15,4,1,16,9,1,1,10,9
1.500 meter,Yurduseven Berna,5039887,33,Türkiye,Vrouw,17410,Middenafstandslopers,16,12,14,161,53,2025-02-23 13:45:07,19,0,17,12,0,0,0,11,10
200 meter,Hložek Drahomír,5388094,22,Česká republika,Man,5160,Sprinters,20,5,18,182,85,2025-02-23 13:45:13,18,4,1,12,0,1,4,8,11
10 km snelwandelen,Abanilla Alma,4970982,35,Pilipinas,Vrouw,28280,Snelwandelaars,20,15,13,174,60,2025-02-23 13:45:57,20,0,18,0,2,0,0,13,14
Tienkamp,Wardhaugh Oliver,4766993,38,Great Britain,Man,22080,Meerkampers,15,19,14,190,68,2025-02-23 13:46:05,15,11,0,14,7,0,0,9,8
100 meter horden,Machníková Danuše,5443377,22,Česká republika,Vrouw,3320,Sprinters,20,5,16,163,65,2025-02-23 13:46:12,10,3,2,11,8,2,3,10,9
Onbekend,Vincenzi Valentino,5571119,17,Italia,Man,7130,Sprinters,20,2,16,172,73,2025-02-23 13:46:52,20,9,2,15,0,6,1,7,6
Onbekend,Naccarato Gemma,5582085,17,Italia,Vrouw,4680,Middenafstandslopers,20,1,15,165,69,2025-02-23 13:49:22,19,1,3,14,2,1,1,8,8
Hoogspringen,Kremzová Drahomíra,5443375,20,Česká republika,Vrouw,1840,Springers,20,4,17,183,87,2025-02-23 13:51:31,16,2,1,3,8,9,1,8,8
Hinkstapspringen,Scheel Carolin,5520366,20,Deutschland,Vrouw,4440,Springers,20,3,20,173,70,2025-02-23 13:54:04,18,2,1,3,11,13,2,5,8
Onbekend,Moine Yacine,5618077,15,France,Man,2010,Sprinters,20,1,15,157,62,2025-02-23 13:57:30,20,10,0,6,3,1,3,7,5
Onbekend,Lesage Alexanne,5656644,16,France,Vrouw,1900,Sprinters,18,1,16,174,72,2025-02-23 13:57:47,19,6,1,4,9,0,2,8,8
Discuswerpen,Le Bras Anne-Marie,5051665,31,France,Vrouw,9910,Werpers,14,14,14,171,77,2025-02-23 14:10:28,6,13,0,3,3,2,10,12,12
Onbekend,Bouzas Oier,5624732,16,España,Man,980,Sprinters,20,1,14,182,87,2025-02-23 14:19:27,18,9,2,6,2,2,2,6,6
Onbekend,Ayerbe Fe,5634179,15,España,Vrouw,930,Werpers,20,1,16,153,51,2025-02-23 14:19:32,15,5,4,3,3,1,8,8,6
Onbekend,Taurisano Yuri,5656466,15,Italia,Man,1120,Sprinters,19,1,14,170,71,2025-02-23 14:19:40,9,3,3,10,3,2,1,6,8
Marathon,Stewart Dakota,4928049,36,United States,Man,27890,Langeafstandslopers,20,15,14,171,58,2025-02-23 14:55:26,19,0,19,2,0,4,0,11,10
100 meter,Van Blitterswijk Anissa,4898529,35,België,Vrouw,18070,Sprinters,19,14,14,179,72,2025-02-23 14:58:01,18,10,2,17,0,0,0,10,8
3.000 meter steeplechase,Muroi Yuma,4894841,35,Nippon,Man,15900,Middenafstandslopers,19,15,16,193,66,2025-02-23 14:58:05,20,1,15,14,0,0,0,8,8
Tienkamp,Fontes Arsénio,4941661,35,Portugal,Man,6160,Meerkampers,20,13,14,183,74,2025-02-23 14:58:11,20,6,3,11,5,3,0,10,8
10.000 meter,Saliwa Jeff,4888218,36,South Africa,Man,24490,Langeafstandslopers,18,17,15,180,67,2025-02-23 14:58:16,16,0,18,10,0,0,0,9,10
1.500 meter,Nekrasov Sokrat,4945941,36,Belarus,Man,35120,Middenafstandslopers,17,16,14,173,48,2025-02-23 14:58:19,19,0,20,12,0,0,0,8,9
Kogelstoten,Lorenzato Patrícia,4900283,36,Brasil,Vrouw,22520,Werpers,18,16,14,174,64,2025-02-23 14:58:22,17,17,0,0,0,0,15,6,8
Onbekend,Armas Tamara,5561326,18,España,Vrouw,2310,Sprinters,19,1,11,174,71,2025-02-23 15:04:02,19,5,1,9,10,3,3,9,7
1.500 meter,Xirdari Arxontoula,4993488,33,Hellas,Vrouw,36680,Middenafstandslopers,20,14,15,171,44,2025-02-23 15:13:14,19,0,18,18,0,2,0,9,10
Onbekend,Cruz Demétrio,5629041,28,Portugal,Man,590,Snelwandelaars,15,1,16,173,81,2025-02-23 15:27:10,7,2,9,3,6,0,2,6,7
Hinkstapspringen,Boston Juan,5008477,33,United States,Man,14800,Springers,20,14,16,177,75,2025-02-23 16:00:33,19,1,0,1,13,15,0,11,8
Vijfkamp Mannen,Kourkourikis Karolos,4987659,33,Hellas,Man,5830,Meerkampers,19,14,17,179,74,2025-02-23 16:14:13,20,6,6,7,5,3,0,8,11
Onbekend,Tomala Wojciech,5607276,17,Polska,Man,5700,Sprinters,20,1,14,184,92,2025-02-23 16:15:34,20,3,2,14,8,3,1,4,7
Onbekend,Iwanowska Teresa,5604766,17,Polska,Vrouw,5460,Meerkampers,20,1,15,186,84,2025-02-23 16:19:18,19,2,2,14,3,9,1,8,6
Kogelslingeren,Borek Konrad,5566758,21,Polska,Man,3510,Werpers,20,3,16,185,76,2025-02-23 16:25:34,20,12,0,1,3,1,5,9,6
Onbekend,Mazur Artur,5515852,19,Polska,Man,5290,Springers,20,2,16,194,96,2025-02-23 16:27:15,17,1,0,3,6,14,3,6,6
Zevenkamp,Wojak Barbara,5566789,18,Polska,Vrouw,2510,Meerkampers,20,3,15,170,71,2025-02-23 16:27:43,20,6,1,3,3,1,9,7,10
Onbekend,Przybyszewski Ignacy,5607067,18,Polska,Man,1610,Middenafstandslopers,20,1,16,187,85,2025-02-23 16:29:00,15,4,11,1,6,3,2,7,7
Onbekend,Xalari Velissaria,5573036,19,Hellas,Vrouw,1550,Sprinters,20,2,17,168,63,2025-02-23 16:45:36,7,10,3,9,3,3,2,8,5
Onbekend,Kontomati Danai,5656461,17,Hellas,Vrouw,980,Meerkampers,15,1,15,175,71,2025-02-23 16:45:45,10,3,3,10,3,2,6,5,5
Marathon,Gallegos Alicia,5199201,29,United States,Vrouw,25300,Langeafstandslopers,20,10,17,178,69,2025-02-23 17:02:48,20,0,19,12,2,0,1,9,9
1.500 meter,McCluskey Tia,5106373,32,Great Britain,Vrouw,5680,Middenafstandslopers,19,10,16,167,46,2025-02-23 17:06:47,15,1,11,9,1,0,0,10,11
Discuswerpen,Mendoza Sonia,5061591,31,Colombia,Vrouw,26630,Werpers,20,14,17,173,83,2025-02-23 17:22:39,15,18,1,0,0,1,16,10,10
Onbekend,Siddhanta Jayant,5576070,17,India,Man,2280,Sprinters,20,2,18,182,94,2025-02-23 17:30:28,14,10,1,11,3,1,2,6,6
Onbekend,Siljanoski Dobri,5572746,17,FYR Makedonija,Man,3130,Sprinters,19,2,18,177,87,2025-02-23 17:30:54,8,0,2,12,10,4,2,5,7
Onbekend,Wozniak Yannis,5617021,17,France,Man,2390,Sprinters,13,1,16,191,99,2025-02-23 17:31:12,7,10,0,11,2,2,3,7,7
200 meter,Miloc Sofia,4934353,35,Uruguay,Vrouw,13820,Sprinters,18,15,16,187,71,2025-02-23 17:31:41,18,10,3,16,0,0,0,10,8
Onbekend,Sellers Patricia,5607736,17,United States,Vrouw,2480,Sprinters,19,1,17,168,65,2025-02-23 17:31:44,10,8,2,12,2,1,2,6,6
Onbekend,Augustinus Tamara,5546651,17,Nederland,Vrouw,3610,Middenafstandslopers,20,2,19,172,77,2025-02-23 17:32:08,13,6,9,13,3,1,1,7,8
3.000 meter steeplechase,Bernsdorf Fernanda,5089712,32,Deutschland,Vrouw,20920,Middenafstandslopers,20,11,16,174,55,2025-02-23 17:32:17,19,1,16,16,2,1,0,11,7
Onbekend,Tan Dewi,5607169,17,Malaysia,Vrouw,1590,Middenafstandslopers,20,2,17,155,57,2025-02-23 17:32:34,15,2,9,10,1,6,2,7,6
Onbekend,Buráková Milena,5609137,17,Slovensko,Vrouw,2180,Langeafstandslopers,20,2,17,177,73,2025-02-23 17:32:53,10,2,10,7,3,1,2,9,10
Onbekend,Volkova Evgeniya,5641847,17,Rossiya,Vrouw,1920,Langeafstandslopers,20,1,18,176,70,2025-02-23 17:33:07,14,2,11,8,1,2,2,6,6
Onbekend,Remington Gregory,5566537,17,United States,Man,1970,Snelwandelaars,20,2,16,162,69,2025-02-23 17:33:23,9,4,10,1,10,2,3,9,8
Onbekend,Rodríguez Johnny,5569932,17,Costa Rica,Man,2400,Snelwandelaars,20,2,18,182,93,2025-02-23 17:33:45,13,2,12,2,1,2,4,7,8
Onbekend,Timiryazeva Irina,5554956,17,Belarus,Vrouw,2690,Springers,20,1,15,167,71,2025-02-23 17:33:59,17,1,2,6,6,12,1,7,8
Onbekend,Guery Anaïs,5563371,17,France,Vrouw,3010,Springers,20,1,16,169,76,2025-02-23 17:34:10,10,1,4,7,6,13,2,7,5
Onbekend,Sincinelli Rocco,5536478,17,Italia,Man,1490,Werpers,20,2,17,190,100,2025-02-23 17:35:00,8,10,1,4,3,3,8,7,6
Onbekend,Zanettini Alighiero,5553511,17,Italia,Man,3060,Werpers,20,2,18,188,98,2025-02-23 17:35:20,8,12,3,2,1,3,9,8,8
Onbekend,Lucchi Agata,5546591,17,Italia,Vrouw,2070,Werpers,20,2,17,177,85,2025-02-23 17:35:38,15,10,2,1,5,2,9,6,9
Onbekend,Franco Ophélie,5662015,15,France,Vrouw,1790,Sprinters,12,1,15,153,50,2025-02-23 17:47:26,20,10,2,5,3,3,2,6,7
Onbekend,Albert Thierry,5651179,15,France,Man,1150,Middenafstandslopers,20,1,12,172,75,2025-02-23 17:48:54,15,5,7,10,0,1,2,5,7
Onbekend,Lambert Gabrielle,5659013,15,France,Vrouw,2540,Springers,13,1,15,165,57,2025-02-23 17:49:14,18,10,2,0,4,10,3,8,7
Onbekend,Celades Peio,5610149,16,España,Man,2330,Werpers,20,1,18,173,83,2025-02-23 17:52:17,16,12,1,2,1,3,8,4,6
200 meter,Garabaya Martín,4995484,33,España,Man,56530,Sprinters,20,12,20,173,64,2025-02-23 17:56:07,20,20,0,20,2,0,0,12,8
100 meter,Lapetra Emma,5241248,26,España,Vrouw,24790,Sprinters,20,3,19,182,74,2025-02-23 17:56:24,14,0,1,19,12,2,2,6,11
Speerwerpen,Briones Jofre,5065402,32,España,Man,54880,Werpers,20,13,18,169,64,2025-02-23 17:56:55,20,20,0,3,1,0,19,10,9
Onbekend,Luís Adriana,5656151,17,Portugal,Vrouw,1010,Springers,16,1,13,166,58,2025-02-23 18:06:57,18,2,3,1,8,3,1,8,4
Onbekend,Santos Ricardo,5582241,16,Portugal,Man,790,Springers,20,1,12,174,78,2025-02-23 18:07:06,7,3,1,5,3,9,0,7,7
Onbekend,Sampaio Iris,5556378,19,Portugal,Vrouw,250,Middenafstandslopers,15,1,12,174,70,2025-02-23 18:07:14,6,3,3,6,1,2,2,7,6
Onbekend,Vicente Liberto,5578895,18,Portugal,Man,1570,Springers,20,2,14,169,77,2025-02-23 18:07:21,7,2,3,3,9,6,3,6,10
Hoogspringen,Vasques Olinda,5513165,18,Portugal,Vrouw,840,Springers,20,3,14,168,74,2025-02-23 18:07:29,6,2,0,3,6,7,1,7,9
Onbekend,Velasques Vera,5539437,17,Portugal,Vrouw,2460,Sprinters,20,2,15,172,73,2025-02-23 18:07:36,11,12,3,7,1,0,3,5,7
Onbekend,Rios Emílio,5603625,17,Portugal,Man,710,Langeafstandslopers,20,1,15,174,76,2025-02-23 18:07:43,15,2,9,1,3,2,3,5,4
Onbekend,Steel Samantha,5662108,17,Great Britain,Vrouw,1580,Springers,13,1,14,168,63,2025-02-23 18:11:04,19,1,1,8,3,6,2,9,7
Onbekend,Reidford Carla,5662110,17,Great Britain,Vrouw,780,Springers,11,1,15,170,64,2025-02-23 18:11:20,12,3,2,1,7,9,1,7,3
Onbekend,Giordano Lucio,5630637,17,Italia,Man,1710,Sprinters,17,1,16,176,80,2025-02-23 18:11:41,19,2,2,10,1,2,2,5,8
Onbekend,Iachini Abramo,5656419,16,Italia,Man,710,Sprinters,16,1,16,173,71,2025-02-23 18:11:48,16,2,2,9,2,2,2,3,3
Onbekend,Nestori Giovanni,5624942,17,Italia,Man,730,Sprinters,19,1,16,183,85,2025-02-23 18:11:52,15,3,2,9,3,1,2,6,4
Onbekend,Proserpio Peter,5650997,14,Italia,Man,430,Sprinters,20,1,16,165,64,2025-02-23 18:11:57,14,2,2,6,3,2,3,7,6
Onbekend,Tozzi Artemio,5643766,16,Italia,Man,1180,Sprinters,20,1,16,172,80,2025-02-23 18:12:01,7,8,3,3,9,2,1,7,8
Onbekend,Buticchi Giusi,5648723,14,Italia,Vrouw,890,Sprinters,18,1,15,174,69,2025-02-23 18:12:05,18,1,1,6,3,1,1,7,7
Onbekend,Ibermajerová Alexandra,5608751,17,Česká republika,Vrouw,1960,Sprinters,20,2,16,161,64,2025-02-23 18:12:09,15,4,2,11,2,3,1,9,6
Onbekend,Malverdi Rebecca,5617443,16,Italia,Vrouw,820,Sprinters,20,2,15,183,83,2025-02-23 18:12:13,14,2,3,9,8,1,1,5,6
Onbekend,Muzzolon Sabrina,5644989,17,Italia,Vrouw,1720,Sprinters,12,1,16,171,63,2025-02-23 18:12:18,13,0,3,11,6,1,3,8,3
Onbekend,Shaw Laura,5551794,17,Great Britain,Vrouw,1450,Sprinters,20,2,16,166,69,2025-02-23 18:12:22,10,7,1,11,3,0,4,6,5
Onbekend,Carbajal Ícaro,5574829,17,España,Man,1260,Middenafstandslopers,19,2,16,170,81,2025-02-23 18:12:27,7,2,10,8,1,2,2,4,6
Onbekend,Dassi Filippo,5637225,14,Italia,Man,470,Middenafstandslopers,20,1,16,172,75,2025-02-23 18:12:32,9,1,4,4,8,1,1,5,7
Onbekend,Filippuzzi Mabel,5627721,15,Italia,Vrouw,630,Middenafstandslopers,17,1,15,171,64,2025-02-23 18:12:37,11,6,7,1,2,2,2,8,7
Onbekend,Zupin Diletta,5640716,16,Italia,Vrouw,1310,Middenafstandslopers,14,1,16,158,62,2025-02-23 18:12:41,19,2,3,3,1,7,4,6,8
Onbekend,Boccoli Francis,5612652,16,Brasil,Man,1000,Langeafstandslopers,15,2,16,182,89,2025-02-23 18:12:45,10,2,10,2,3,1,2,5,7
100 meter,Magdoń Karol,5211675,28,Polska,Man,35650,Sprinters,20,10,14,182,76,2025-02-23 18:12:46,20,16,1,20,3,1,0,12,10
Onbekend,Di Maio Fernando,5662182,14,Italia,Man,880,Langeafstandslopers,19,1,15,167,67,2025-02-23 18:12:49,19,1,6,3,3,1,1,6,6
Onbekend,Lombardo Giandomenico,5592646,16,Italia,Man,310,Langeafstandslopers,20,2,16,164,71,2025-02-23 18:12:55,14,2,6,4,3,1,1,6,4
Onbekend,Amistadi Ursula,5640715,15,Italia,Vrouw,900,Langeafstandslopers,14,2,14,163,60,2025-02-23 18:13:00,19,1,6,4,1,3,2,3,7
Onbekend,Alfaro Arkaitz,5641612,17,España,Man,1630,Snelwandelaars,17,1,16,172,73,2025-02-23 18:13:05,7,3,10,2,3,3,1,9,8
200 meter,Fedaczyński Albert,5238529,27,Polska,Man,23730,Sprinters,20,6,16,169,74,2025-02-23 18:13:14,16,14,3,18,2,1,0,10,8
Onbekend,Battistelli Nicolò,5616483,17,Italia,Man,1600,Springers,20,2,15,183,88,2025-02-23 18:13:15,15,1,1,10,2,1,0,5,9
Onbekend,Osovych Karl,5639104,17,Österreich,Man,1690,Springers,16,1,16,174,75,2025-02-23 18:13:26,17,7,0,1,1,11,3,5,5
Onbekend,Pomposo Andrea,5565203,16,Italia,Man,1740,Springers,20,2,16,175,85,2025-02-23 18:13:30,9,1,1,3,1,10,9,7,7
Onbekend,Adorni Michelle,5622581,16,Italia,Vrouw,1130,Springers,16,1,15,170,68,2025-02-23 18:13:35,16,9,3,1,6,5,2,7,8
Onbekend,Zlatarić Seka,5657459,15,Srbija,Vrouw,1000,Zonder specialiteit,17,1,14,169,62,2025-02-23 18:13:35,20,1,1,1,7,2,1,0,0
Onbekend,Ramos Firmina,5636875,17,Portugal,Vrouw,500,Springers,14,1,15,158,57,2025-02-23 18:13:40,7,3,2,1,2,8,1,7,6
Onbekend,Rojas Makayla,5571087,17,United States,Vrouw,410,Springers,18,3,16,174,74,2025-02-23 18:13:44,10,1,1,1,1,8,2,5,5
Onbekend,Amâncio Lauro,5638176,17,Brasil,Man,820,Werpers,17,1,16,171,74,2025-02-23 18:13:48,15,2,1,2,2,3,9,4,4
Onbekend,Di Felice Alberto,5640717,15,Italia,Man,450,Werpers,19,1,15,169,70,2025-02-23 18:13:56,12,7,3,2,3,1,3,5,8
