Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Romeu Atílio,5630352,18,Brasil,Man,970,Meerkampers,17,1,13,187,87,2025-02-24 13:34:18,17,7,3,1,5,2,2,6,8
Onbekend,Tesser Olívia,5638177,14,Brasil,Vrouw,490,Werpers,16,1,13,163,56,2025-02-24 13:34:20,13,1,4,7,2,3,5,8,5
Onbekend,Cavalieri Delma,5641983,17,Brasil,Vrouw,950,Springers,20,1,14,160,58,2025-02-24 13:34:24,12,3,2,2,1,9,1,5,8
Onbekend,Bertuci Pablo,5643620,15,Brasil,Man,790,Sprinters,20,1,12,154,58,2025-02-24 13:34:27,14,3,2,9,2,1,3,6,6
Onbekend,Costa Domitila,5628938,27,Brasil,Vrouw,970,Snelwandelaars,20,1,18,177,73,2025-02-24 13:34:30,8,3,10,5,5,1,2,5,5
Onbekend,Nisotakis Dakis,5545875,19,Hellas,Man,3530,Sprinters,20,3,16,190,89,2025-02-24 13:36:46,19,7,3,13,1,1,3,7,7
Onbekend,Sáinz Daniel,5585252,18,España,Man,2310,Snelwandelaars,18,2,19,167,68,2025-02-24 13:49:31,6,3,9,3,11,1,4,8,9
Onbekend,Iriarte Assumpció,5546942,17,España,Vrouw,3490,Snelwandelaars,20,2,16,179,85,2025-02-24 13:51:06,16,1,13,0,2,2,7,5,9
Onbekend,Milán Iñaki,5551303,18,España,Man,2720,Werpers,20,2,19,181,84,2025-02-24 14:21:46,13,12,2,2,8,3,5,8,7
Onbekend,Paris Cyrielle,5481476,19,France,Vrouw,3080,Springers,20,2,14,168,71,2025-02-24 14:37:19,17,2,6,0,8,11,2,10,6
Onbekend,Miani Ernesto,5650556,17,Italia,Man,1080,Werpers,15,1,16,162,63,2025-02-24 14:37:45,18,8,1,3,2,1,7,7,5
Onbekend,Gutiérrez Javier,5642924,16,Argentina,Man,1000,Langeafstandslopers,18,1,14,173,76,2025-02-24 16:09:56,8,3,8,7,2,3,3,9,7
Onbekend,Martínez Margarita,5602757,17,Argentina,Vrouw,1960,Meerkampers,20,1,16,163,62,2025-02-24 16:10:16,18,10,1,7,1,7,2,5,8
Onbekend,Matthews Ian,5607905,17,Jamaica,Man,1400,Sprinters,20,2,15,182,85,2025-02-24 16:18:16,16,10,3,9,1,3,2,6,4
Onbekend,Quiroz Tania,5604240,17,Perú,Vrouw,1370,Langeafstandslopers,20,2,15,165,68,2025-02-24 16:18:28,18,6,7,9,1,2,1,7,7
Onbekend,Marino Marcelo,5601315,17,Argentina,Man,2260,Snelwandelaars,19,2,15,187,87,2025-02-24 16:18:40,15,1,12,1,1,2,2,6,7
Onbekend,Marzetti Piergiorgio,5605570,17,Italia,Man,1990,Springers,20,1,16,187,90,2025-02-24 16:44:27,20,1,3,2,8,10,2,7,6
Onbekend,Moloney Zachary,5548309,17,United States,Man,2110,Springers,20,2,15,184,97,2025-02-24 17:12:56,10,3,0,3,10,9,3,8,9
10 km snelwandelen,Falconer Laura,5319719,24,Great Britain,Vrouw,11330,Snelwandelaars,20,6,14,169,65,2025-02-24 17:21:05,19,0,16,0,7,1,1,9,8
3.000 meter steeplechase,de Almeida Luís,5069641,31,Portugal,Man,7260,Middenafstandslopers,20,11,16,190,88,2025-02-24 17:24:39,19,0,6,15,0,0,1,6,8
800 meter,Drache Augustin,5299401,25,Deutschland,Man,9730,Middenafstandslopers,19,6,15,169,69,2025-02-24 17:28:46,13,5,16,6,2,5,3,10,8
1.500 meter,Meineke Mats,5295249,25,Deutschland,Man,17090,Middenafstandslopers,19,6,15,173,79,2025-02-24 17:29:03,10,5,18,3,0,9,3,9,10
Onbekend,Kusters Danique,5273648,25,Nederland,Vrouw,6510,Middenafstandslopers,17,3,10,171,68,2025-02-24 17:29:15,19,8,15,2,2,1,5,9,7
800 meter,Vivian Leticia,5287499,25,Brasil,Vrouw,15790,Middenafstandslopers,20,6,18,167,71,2025-02-24 17:29:25,20,6,18,5,1,1,5,9,8
Speerwerpen,Gardiner Danielle,5272693,25,Great Britain,Vrouw,32750,Werpers,20,6,19,182,87,2025-02-24 17:29:49,20,20,3,1,3,5,2,10,10
Onbekend,Loisel Emma,5553539,17,France,Vrouw,4070,Snelwandelaars,20,2,15,164,73,2025-02-24 17:30:37,19,2,13,3,2,3,2,6,6
Onbekend,Jean Christelle,5610233,17,France,Vrouw,1880,Springers,13,1,16,179,77,2025-02-24 17:30:49,17,2,2,2,10,9,1,6,7
Onbekend,Voisin Omar,5594072,17,France,Man,1970,Springers,20,2,16,176,84,2025-02-24 17:31:05,18,1,3,3,6,10,1,6,9
Onbekend,Alves Diana,5571197,17,Brasil,Vrouw,1590,Langeafstandslopers,20,1,15,180,84,2025-02-24 17:37:23,18,1,10,1,3,1,2,7,5
Onbekend,Apollo Ivano,5632984,17,Italia,Man,1790,Sprinters,20,1,13,181,88,2025-02-24 17:48:18,20,4,3,10,3,2,2,8,7
Onbekend,Pauwe Elias,5539188,17,Nederland,Man,2050,Werpers,20,1,14,166,77,2025-02-24 18:33:54,9,9,1,3,3,1,11,8,7
Onbekend,Boquete Jacqueline,5662556,17,Switzerland,Vrouw,1780,Werpers,18,1,14,160,61,2025-02-24 18:43:36,20,3,1,2,8,3,8,7,6
Onbekend,Drozd Dorota,5646243,24,Polska,Vrouw,2040,Meerkampers,20,1,15,174,67,2025-02-24 18:52:26,19,3,3,6,3,2,0,10,8
Onbekend,Brodowska Izabela,5646229,17,Polska,Vrouw,250,Springers,19,1,16,159,56,2025-02-24 18:53:17,6,2,0,6,2,7,1,4,4
Onbekend,Dzikowski Henryk,5646219,23,Polska,Man,1610,Snelwandelaars,15,2,15,184,90,2025-02-24 18:53:26,12,3,10,6,5,1,1,7,9
Onbekend,Myśliwiec Czesław,5646214,16,Polska,Man,1890,Langeafstandslopers,18,2,15,178,81,2025-02-24 18:53:56,7,2,10,9,4,1,2,5,8
Onbekend,Krawczyk Ludmiła,5646211,15,Polska,Vrouw,550,Middenafstandslopers,17,1,17,152,49,2025-02-24 18:54:02,16,1,4,5,3,1,1,7,5
Onbekend,Kot Jacek,5646226,20,Polska,Man,1650,Springers,15,1,16,184,84,2025-02-24 18:54:19,8,2,0,3,3,10,1,6,10
Onbekend,Hnat Wacław,5656423,15,Polska,Man,1460,Meerkampers,14,1,15,176,78,2025-02-24 18:54:25,13,1,2,10,3,2,10,6,6
Onbekend,Delcourt Nicolas,5661727,17,France,Man,750,Zonder specialiteit,16,1,14,172,73,2025-02-24 19:24:45,18,3,8,2,7,2,1,0,0
10 km snelwandelen,Payne Freya,5055732,31,Great Britain,Vrouw,15710,Snelwandelaars,20,10,16,172,70,2025-02-24 19:50:34,18,0,17,6,3,0,0,12,12
Onbekend,Davenport Ariana,5619110,22,United States,Vrouw,1220,Snelwandelaars,20,1,13,187,82,2025-02-24 20:29:08,15,3,7,4,5,1,2,4,10
Onbekend,Caldwell Dalton,5646757,14,United States,Man,1020,Werpers,13,1,15,153,52,2025-02-24 20:55:34,15,5,2,3,2,1,10,6,6
3.000 meter steeplechase,Kralj Jakob,5150125,29,Slovenija,Man,8020,Middenafstandslopers,20,8,15,173,73,2025-02-24 21:17:43,16,0,13,7,10,0,1,11,11
Onbekend,Watelet Nathan,5548535,18,België,Man,2840,Langeafstandslopers,20,2,15,176,83,2025-02-24 21:17:53,14,1,12,3,1,2,2,9,8
Verspringen,Mol Wout,5505941,27,België,Man,3460,Springers,20,4,16,179,79,2025-02-24 21:18:11,15,4,2,5,6,12,3,9,8
Hoogspringen,Milovanovic Isa,4567848,43,Sverige,Vrouw,22210,Springers,11,20,15,175,95,2025-02-24 21:21:18,18,0,0,0,4,10,0,8,8
10 km snelwandelen,Wasaborg Hampus,4863194,39,Sverige,Man,9280,Snelwandelaars,20,15,16,190,67,2025-02-24 21:21:34,19,0,14,0,4,0,0,4,5
Onbekend,Dachsberg Per,5603727,17,Sverige,Man,920,Werpers,14,1,15,177,81,2025-02-24 21:22:28,10,3,1,3,3,2,10,5,7
Onbekend,Ross Patricia,5626138,18,United States,Vrouw,1740,Meerkampers,15,1,15,174,68,2025-02-24 21:23:12,7,3,9,7,3,6,2,9,9
100 meter,James Davandrea,5529625,19,Barbados,Vrouw,3110,Sprinters,20,3,18,174,72,2025-02-24 21:56:34,14,9,3,12,2,2,1,8,8
Onbekend,Jacobsen Kayla,5651606,17,Great Britain,Vrouw,2100,Middenafstandslopers,15,1,15,180,73,2025-02-24 22:04:24,18,0,7,10,3,1,2,8,8
Onbekend,Wirth David,5627580,15,Deutschland,Man,850,Meerkampers,17,1,16,186,90,2025-02-24 22:11:58,13,2,2,1,5,8,3,8,8
200 meter,Imbroda Adela,5421981,22,España,Vrouw,7760,Sprinters,20,4,16,179,73,2025-02-24 23:15:30,8,1,2,15,2,6,1,5,9
Onbekend,Tierraseca Fernando,5590436,17,España,Man,3980,Langeafstandslopers,15,1,16,174,81,2025-02-25 01:03:14,16,3,13,3,1,9,3,7,7
Onbekend,Fraga Alda,5659329,16,Portugal,Vrouw,1000,Snelwandelaars,15,1,15,152,50,2025-02-25 01:04:12,10,2,8,0,7,2,8,7,8
Onbekend,Arroyo Antón,5594448,17,España,Man,2230,Werpers,20,2,17,183,91,2025-02-25 01:05:40,18,2,2,1,3,7,11,5,6
Onbekend,de Larrea Kilian,5541052,17,España,Man,10420,Snelwandelaars,20,2,13,182,97,2025-02-25 01:11:40,17,1,17,3,2,2,2,5,5
Onbekend,Murray Mya,5628469,17,United States,Vrouw,1630,Zonder specialiteit,17,1,14,172,67,2025-02-25 01:23:53,19,10,6,3,3,1,0,0,0
Onbekend,Feigenbrugel Lou,5594842,17,France,Vrouw,1520,Middenafstandslopers,20,1,15,179,79,2025-02-25 01:31:49,17,4,9,5,1,7,3,7,8
Onbekend,Kuusk Evelin,5579928,17,Eesti,Vrouw,1050,Sprinters,20,2,17,169,72,2025-02-25 07:13:17,12,8,2,8,6,2,4,6,8
Onbekend,Solomon Yitzhak,5569502,17,Yisra'el,Man,3880,Langeafstandslopers,20,2,15,190,98,2025-02-25 07:13:30,12,9,13,3,1,2,3,6,8
Onbekend,Tinkler Donna,5582537,17,Ireland,Vrouw,1800,Snelwandelaars,20,1,14,167,69,2025-02-25 08:21:52,19,1,10,2,1,3,2,7,7
Onbekend,Świątek Szymon,5556226,17,Polska,Man,590,Meerkampers,20,2,14,172,81,2025-02-25 08:22:10,13,6,1,6,8,3,2,6,6
Onbekend,Carrato Antonia,5589750,18,Italia,Vrouw,2310,Middenafstandslopers,16,1,12,175,79,2025-02-25 08:24:24,11,2,11,10,2,2,3,8,6
Onbekend,Mauri Cristian,5633743,16,Italia,Man,990,Zonder specialiteit,19,1,14,173,78,2025-02-25 08:25:40,12,2,10,0,4,2,8,0,0
Marathon,Hudáková Drahomíra,5115033,30,Slovensko,Vrouw,31620,Langeafstandslopers,19,9,15,173,63,2025-02-25 08:26:38,20,4,20,9,3,1,2,10,11
Onbekend,Huntelaar Lisa,5662937,17,Nederland,Vrouw,1580,Springers,15,1,15,164,57,2025-02-25 08:57:13,19,3,3,2,4,10,3,4,5
Onbekend,Bos Heleen,5662938,15,Nederland,Vrouw,1330,Werpers,12,1,14,156,55,2025-02-25 08:57:21,19,1,1,3,7,3,9,4,6
Onbekend,Knollema Helmut,5559741,17,Nederland,Man,2290,Meerkampers,20,1,16,169,78,2025-02-25 08:57:25,17,9,2,3,3,3,11,7,6
Onbekend,Licci Pietro,5661787,15,Switzerland,Man,1020,Zonder specialiteit,13,1,15,161,61,2025-02-25 09:29:44,9,5,2,10,1,3,2,0,0
Onbekend,Baldauf Terrance,5593934,17,Österreich,Man,4020,Werpers,20,3,18,177,85,2025-02-25 09:49:01,19,1,3,3,2,3,13,8,6
Onbekend,Yoshimi Aimi,5576914,17,Nippon,Vrouw,2810,Werpers,20,2,17,174,77,2025-02-25 10:06:28,20,11,2,2,1,3,1,7,7
800 meter,Foschiatti Ferruccio,5264007,28,Italia,Man,14230,Middenafstandslopers,20,6,17,163,60,2025-02-25 10:23:16,19,2,9,17,4,3,0,11,7
10.000 meter,Dillard Diego,5161371,28,United States,Man,44300,Langeafstandslopers,20,11,14,178,48,2025-02-25 10:23:22,19,2,20,11,1,2,1,16,12
10 km snelwandelen,Companys Isaura,5237802,26,España,Vrouw,35670,Snelwandelaars,20,9,17,172,73,2025-02-25 10:24:44,20,0,20,3,8,1,1,8,13
Kogelstoten,Pudzianowski Patryk,5194266,27,Polska,Man,33720,Werpers,20,7,16,188,104,2025-02-25 10:28:59,18,20,2,3,2,3,10,11,10
1.500 meter,Potts Vincent,5175208,28,United States,Man,33540,Middenafstandslopers,18,10,15,168,56,2025-02-25 10:36:25,20,1,19,17,1,1,3,11,9
Onbekend,Clijsters Gianni,5562337,17,België,Man,1280,Meerkampers,20,1,16,178,87,2025-02-25 10:39:04,16,2,2,5,10,1,2,6,8
Onbekend,Stevesijns Casper,5639648,17,België,Man,2220,Sprinters,16,1,16,166,69,2025-02-25 10:39:29,18,3,2,11,1,3,2,8,6
400 meter horden,Deroost Koen,5505840,26,België,Man,3780,Sprinters,20,4,17,187,92,2025-02-25 10:39:46,7,3,1,12,6,3,1,10,8
1.500 meter,Depauw Arne,5505915,29,België,Man,1960,Middenafstandslopers,20,4,17,170,70,2025-02-25 10:40:05,17,2,8,10,3,3,2,9,4
Kogelstoten,Haase Sabri,5505948,30,België,Man,1420,Werpers,19,4,17,195,96,2025-02-25 10:40:20,12,7,0,0,1,0,7,8,10
Onbekend,Delforge Mathias,5629872,18,België,Man,1400,Werpers,18,1,18,174,76,2025-02-25 10:40:35,12,3,1,2,3,2,11,4,4
Onbekend,Rodrigues Domingos,5653368,15,Portugal,Man,370,Snelwandelaars,11,1,15,179,77,2025-02-25 10:52:02,10,1,6,2,7,2,3,7,4
Onbekend,Guterres Romeu,5647417,17,Portugal,Man,140,Springers,11,1,16,176,78,2025-02-25 10:52:14,6,6,1,2,3,3,3,3,3
Onbekend,Freire Arlete,5651979,17,Portugal,Vrouw,1810,Sprinters,19,1,17,179,72,2025-02-25 10:54:28,20,2,1,8,3,3,4,7,8
Onbekend,Zagalo Tibúrcio,5656174,17,Portugal,Man,780,Werpers,13,1,15,186,85,2025-02-25 10:54:41,16,9,1,4,2,2,3,5,6
Onbekend,Pedrosa Modesto,5653367,17,Portugal,Man,1300,Werpers,12,1,14,182,86,2025-02-25 10:54:48,16,2,3,0,4,3,11,4,4
Onbekend,Paneira Oriana,5640418,17,Portugal,Vrouw,1280,Werpers,14,1,13,177,73,2025-02-25 10:55:04,7,1,2,2,9,2,7,8,8
Onbekend,Anunciada Ivo,5640419,16,Portugal,Man,520,Werpers,15,1,14,180,87,2025-02-25 10:55:26,16,1,3,1,1,1,7,6,5
Onbekend,Nunes Soraia,5651980,15,Portugal,Vrouw,470,Meerkampers,19,1,16,161,57,2025-02-25 10:55:35,10,3,3,2,3,3,8,5,6
Onbekend,Sorokin Mikhail,5623722,21,Belarus,Man,2220,Middenafstandslopers,20,2,15,194,96,2025-02-25 11:31:00,18,3,9,11,3,2,1,5,5
Onbekend,Novikov Svyatoslav,5584188,17,Belarus,Man,2780,Werpers,20,2,15,186,91,2025-02-25 11:32:52,15,4,3,10,2,3,12,8,7
Onbekend,Okubo Ai,5629473,16,Nippon,Vrouw,1240,Werpers,19,1,15,165,65,2025-02-25 11:33:30,18,9,1,5,1,3,6,6,7
Onbekend,Saravia Alicia,5605614,16,Perú,Vrouw,3720,Werpers,19,2,15,174,70,2025-02-25 11:35:33,20,2,0,1,6,3,13,5,6
110 meter horden,Lakakis Alfredos,5298753,25,Hellas,Man,28500,Sprinters,20,6,18,171,84,2025-02-25 13:31:15,18,2,2,20,1,1,1,10,10
400 meter horden,English Hamish,5285655,25,Great Britain,Man,31210,Sprinters,20,7,16,183,89,2025-02-25 13:31:21,19,4,1,20,1,1,3,7,8
Speerwerpen,Bērziņš Ziedonis,5277063,25,Latvija,Man,31650,Werpers,20,6,16,178,86,2025-02-25 13:31:51,20,20,3,3,3,0,3,7,8
Kogelstoten,Mosberg Serge,5278664,25,Deutschland,Man,32240,Werpers,20,6,13,180,76,2025-02-25 13:31:56,19,20,2,1,2,3,1,8,10
Onbekend,Sieger Tim,5569312,18,Deutschland,Man,4400,Sprinters,20,1,11,179,82,2025-02-25 13:32:01,19,3,2,14,2,1,3,5,5
200 meter,Richards Gianna,5283257,25,United States,Vrouw,31330,Sprinters,20,6,19,183,79,2025-02-25 13:32:09,18,1,2,20,2,2,2,9,9
Onbekend,Schenke Bernd,5530433,18,Deutschland,Man,5150,Sprinters,20,1,18,175,83,2025-02-25 14:57:11,18,1,2,14,2,3,3,6,6
Onbekend,Fauvel Garance,5589981,17,France,Vrouw,3380,Langeafstandslopers,20,1,15,181,77,2025-02-25 16:04:17,17,3,13,4,2,3,2,7,8
110 meter horden,Henao Arsenio,4906403,38,España,Man,5060,Sprinters,19,15,13,174,69,2025-02-25 16:44:24,17,0,0,8,2,0,0,8,8
Vijfkamp Mannen,Lampreave Manex,5038644,32,España,Man,6370,Meerkampers,20,12,12,180,77,2025-02-25 16:44:32,14,3,1,0,3,1,9,12,11
10 km snelwandelen,Monje Arrate,5208291,30,España,Vrouw,3170,Snelwandelaars,20,5,13,167,59,2025-02-25 16:44:41,15,0,12,1,2,3,4,8,9
Onbekend,Prevost Antoine,5539210,17,France,Man,3080,Sprinters,20,2,15,188,101,2025-02-25 16:59:24,19,4,2,8,12,0,4,7,6
Hinkstapspringen,Ketterer Siiri,5560963,19,Suomi,Vrouw,2620,Springers,20,2,16,159,56,2025-02-25 17:04:04,20,2,3,1,2,11,3,7,8
200 meter,Hek Inge,5045308,31,Nederland,Vrouw,4840,Sprinters,20,8,16,182,80,2025-02-25 17:04:41,10,10,0,11,0,2,7,11,9
Onbekend,Mpampasanidis Aleksis,5664006,16,Hellas,Man,860,Zonder specialiteit,16,1,15,173,73,2025-02-25 17:05:05,16,1,1,1,3,9,7,0,0
400 meter horden,Barlow Sasha,5093630,30,United States,Vrouw,6020,Sprinters,20,7,17,186,66,2025-02-25 17:06:44,15,13,1,11,10,2,2,10,9
Onbekend,Sirajuddin Pandu,5548394,17,Indonesia,Man,1490,Sprinters,20,2,19,186,90,2025-02-25 17:56:16,8,1,2,10,7,2,4,8,8
400 meter,Tonchev Zhelyazko,5440210,27,Bulgaria,Man,4230,Sprinters,20,6,15,164,59,2025-02-25 19:16:57,16,9,3,11,6,3,2,11,7
Verspringen,Blanco Prudencio,5335434,24,México,Man,4190,Springers,20,6,15,182,73,2025-02-25 19:18:43,19,7,1,2,6,12,2,10,9
Kogelstoten,Karavelov Yordan,5440245,28,Bulgaria,Man,6440,Werpers,20,5,14,174,78,2025-02-25 19:19:12,12,8,1,3,3,3,10,13,12
Kogelslingeren,Niebuhr Niklas,5121462,30,Deutschland,Man,3660,Werpers,20,7,15,176,73,2025-02-25 19:19:25,20,11,3,1,3,0,11,7,7
800 meter,Borges Isabel,5364916,25,España,Vrouw,9730,Middenafstandslopers,20,5,17,178,68,2025-02-25 19:25:39,20,3,9,13,2,1,3,12,12
5.000 meter,Colombi Dario,5205999,28,Italia,Man,9980,Langeafstandslopers,20,8,16,186,71,2025-02-25 19:25:48,15,3,14,11,3,0,2,12,10
Hinkstapspringen,Ovidiu Otilia,5146918,30,România,Vrouw,10700,Springers,20,7,17,174,60,2025-02-25 19:26:00,18,3,2,6,12,14,2,12,11
Kogelslingeren,Pianissolla Wesley,5078752,30,Brasil,Man,7060,Werpers,20,8,16,178,83,2025-02-25 19:26:08,15,12,1,0,8,2,10,12,10
Kogelslingeren,Atmatsidou Anatoli,5101917,30,Hellas,Vrouw,10150,Werpers,20,8,17,173,76,2025-02-25 19:26:14,15,11,3,2,5,0,14,12,11
100 meter horden,Lalova Darina,5440091,23,Bulgaria,Vrouw,3830,Sprinters,20,5,15,169,63,2025-02-25 19:27:50,20,9,3,11,2,2,2,9,8
3.000 meter steeplechase,Rusinova Aleksandrina,5440222,27,Bulgaria,Vrouw,6200,Middenafstandslopers,20,6,15,174,65,2025-02-25 19:28:20,17,1,11,9,3,2,1,10,13
20 km snelwandelen,Lukanova Linda,5440234,31,Bulgaria,Vrouw,3760,Snelwandelaars,19,6,15,182,73,2025-02-25 19:29:20,14,0,10,2,7,0,0,10,11
Verspringen,Petkova Zora,5440241,29,Bulgaria,Vrouw,4240,Springers,20,6,15,171,62,2025-02-25 19:29:45,17,2,0,3,8,10,1,12,4
Kogelstoten,Abbà Delfina,5392362,24,Italia,Vrouw,3180,Werpers,20,5,15,166,69,2025-02-25 19:30:28,9,8,3,2,0,1,12,10,8
Discuswerpen,Balakova Mila,5498598,21,Bulgaria,Vrouw,1930,Werpers,20,4,15,177,74,2025-02-25 19:30:48,13,8,3,1,2,3,10,7,9
Zevenkamp,Krueg Lotta,5187962,29,Deutschland,Vrouw,5140,Meerkampers,20,9,15,161,56,2025-02-25 19:31:09,10,7,2,5,3,3,3,11,12
Vijfkamp Vrouwen,Battión Celia,5326766,24,Argentina,Vrouw,1720,Meerkampers,20,5,15,176,77,2025-02-25 19:31:15,7,3,4,10,4,10,3,7,7
Onbekend,Ferraz Manuel,5630420,17,Portugal,Man,1210,Sprinters,17,1,17,170,73,2025-02-25 20:12:54,20,3,2,8,2,2,2,5,3
Onbekend,Harrington Odhran,5590881,17,Ireland,Man,980,Sprinters,20,1,15,186,94,2025-02-25 20:13:04,16,3,3,9,4,3,8,4,4
Onbekend,Lo Conte Tony,5565142,17,Italia,Man,1230,Sprinters,20,2,17,183,90,2025-02-25 20:13:14,12,5,2,10,1,3,3,7,7
Onbekend,Ruciński Mikołaj,5567276,17,Polska,Man,1340,Sprinters,20,2,16,183,94,2025-02-25 20:13:23,9,5,3,10,4,2,2,8,6
Onbekend,Aleixo Catalina,5621379,17,Portugal,Vrouw,670,Sprinters,20,1,15,168,71,2025-02-25 20:13:34,8,3,2,6,0,1,2,8,8
Onbekend,Finlay Sadhbh,5598690,17,Ireland,Vrouw,910,Sprinters,20,1,16,163,66,2025-02-25 20:13:43,12,5,2,9,4,1,7,5,6
Onbekend,Hlöðversdóttir Rún,5600018,17,Ísland,Vrouw,1080,Sprinters,19,1,18,176,76,2025-02-25 20:13:52,15,2,1,10,2,4,2,5,7
Onbekend,Pinho Palmira,5627591,17,Portugal,Vrouw,1730,Sprinters,20,1,16,159,63,2025-02-25 20:14:02,15,6,3,11,2,0,5,8,7
Onbekend,Piteira Salomé,5582331,17,Portugal,Vrouw,1820,Sprinters,20,2,16,167,69,2025-02-25 20:14:12,15,5,1,11,2,2,1,8,7
Onbekend,Rego Gabriela,5621380,17,Portugal,Vrouw,190,Sprinters,19,1,16,166,66,2025-02-25 20:14:33,6,3,3,5,1,1,2,6,5
Onbekend,Guarda Adão,5659561,17,Portugal,Man,1210,Middenafstandslopers,10,1,15,173,74,2025-02-25 20:15:13,9,0,6,10,2,3,3,8,8
Onbekend,Serpa Arsénio,5560213,17,Portugal,Man,2190,Middenafstandslopers,20,2,17,195,107,2025-02-25 20:15:23,17,1,2,2,3,8,9,9,9
Onbekend,Lopes Maribel,5613884,17,Portugal,Vrouw,490,Middenafstandslopers,19,2,18,165,69,2025-02-25 20:15:33,6,2,6,3,2,3,1,8,5
Onbekend,Nullotti Tiziano,5537807,17,Italia,Man,1060,Snelwandelaars,20,3,18,187,97,2025-02-25 20:15:46,11,2,10,3,1,1,2,7,7
Onbekend,Petržálek Alexandr,5598843,17,Česká republika,Man,810,Snelwandelaars,20,2,17,185,87,2025-02-25 20:15:59,16,2,6,3,2,7,1,4,8
Onbekend,Kass Vaiki,5600785,17,Eesti,Vrouw,1230,Snelwandelaars,20,2,15,178,77,2025-02-25 20:16:09,17,0,9,0,3,6,3,4,8
Onbekend,Roldão Juliana,5617991,17,Portugal,Vrouw,1350,Snelwandelaars,20,1,16,166,69,2025-02-25 20:16:20,12,3,10,2,1,1,1,8,5
Onbekend,van de Wal Mohamed,5564946,17,Nederland,Man,1310,Springers,20,2,17,193,101,2025-02-25 20:16:33,12,1,2,4,2,10,1,7,5
Onbekend,Helder Sílvia,5597282,17,Portugal,Vrouw,770,Springers,20,1,18,162,62,2025-02-25 20:16:46,6,0,2,3,4,9,3,8,5
Onbekend,Lechkova Tsvetanka,5599106,17,Bulgaria,Vrouw,1870,Springers,20,2,17,174,76,2025-02-25 20:16:56,18,2,1,2,3,10,3,8,7
Onbekend,van der Bilt Yvon,5581796,17,Nederland,Vrouw,1720,Springers,20,2,18,167,71,2025-02-25 20:17:08,20,9,3,2,2,7,2,6,7
Onbekend,Bruin Alexander,5570680,17,Nederland,Man,930,Werpers,20,2,16,174,80,2025-02-25 20:17:22,9,10,1,2,4,1,2,5,6
Onbekend,Leão Guilherme,5551417,17,Portugal,Man,590,Werpers,20,2,18,184,97,2025-02-25 20:17:35,15,7,4,3,2,2,1,5,7
Onbekend,Amado Ana Cristina,5554053,17,Portugal,Vrouw,5050,Werpers,20,2,15,173,82,2025-02-25 20:17:48,14,14,2,3,3,3,2,8,7
Onbekend,Araújo Lúcia,5549031,17,Portugal,Vrouw,630,Werpers,20,2,20,177,81,2025-02-25 20:18:02,13,8,1,3,2,1,3,6,6
Onbekend,Soeiro Ana Filipa,5643233,17,Portugal,Vrouw,960,Werpers,16,1,18,173,71,2025-02-25 20:18:15,17,7,1,3,3,2,6,8,5
Onbekend,Velasques Rosa,5662497,17,Portugal,Vrouw,870,Werpers,11,1,15,171,63,2025-02-25 20:18:24,18,8,3,0,4,2,6,5,4
Onbekend,Munhão Irina,5656758,17,Portugal,Vrouw,1080,Meerkampers,12,1,14,160,56,2025-02-25 20:18:35,19,1,3,3,1,4,3,7,7
Onbekend,Ramires Viviana,5539515,17,Portugal,Vrouw,960,Meerkampers,20,3,17,178,87,2025-02-25 20:18:46,18,6,3,3,1,2,5,6,7
Onbekend,Taveira Idália,5551420,17,Portugal,Vrouw,900,Meerkampers,20,1,17,177,86,2025-02-25 20:18:55,18,6,1,4,4,3,0,6,7
Onbekend,de Kok Lizet,5589310,17,Nederland,Vrouw,3230,Meerkampers,20,1,16,160,62,2025-02-25 20:27:52,15,13,3,3,4,7,4,8,8
400 meter,Danielsen Sigrun,5406350,22,Norge,Vrouw,8410,Sprinters,20,6,14,180,76,2025-02-25 20:29:08,13,11,3,15,3,2,2,10,10
Verspringen,Abascal Sebastián,5398417,22,España,Man,12720,Springers,20,6,16,175,76,2025-02-25 20:29:27,19,3,1,14,0,16,2,9,9
Onbekend,Niskopoulos Parasxos,5546177,17,Hellas,Man,11160,Snelwandelaars,20,2,14,176,73,2025-02-25 20:31:55,14,5,17,3,2,1,2,6,8
Onbekend,Sita Rania,5539903,17,Hellas,Vrouw,14340,Snelwandelaars,20,2,13,175,67,2025-02-25 20:32:36,17,2,18,3,3,2,1,7,7
Onbekend,Martsikali Kali,5551616,17,Hellas,Vrouw,3990,Springers,20,2,14,164,70,2025-02-25 20:33:22,13,1,1,2,10,13,2,8,7
Onbekend,Karafotia Orea,5579025,18,Hellas,Vrouw,3930,Sprinters,20,2,17,177,77,2025-02-25 20:36:13,19,1,2,13,8,2,3,8,5
Onbekend,Tolbert Jeffrey,5562679,17,United States,Man,2840,Werpers,20,1,11,170,81,2025-02-25 21:01:52,20,5,1,3,3,2,11,8,7
Onbekend,Nava Ladislao,5648739,16,México,Man,1220,Werpers,16,1,14,171,72,2025-02-25 21:02:13,18,3,2,8,6,2,2,8,5
