Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Hoogspringen,Tomlinson Iona,5487083,24,Great Britain,Vrouw,3660,Springers,20,4,19,162,51,2025-02-16 16:29:45,19,2,0,2,7,8,1,11,9
Onbekend,Agius Finn,5592415,16,Malta,Man,1510,Meerkampers,12,2,18,170,83,2025-02-16 16:47:28,8,2,1,11,8,1,0,5,7
Onbekend,Cunha Vitorino,5560424,20,Portugal,Man,1510,Springers,20,2,18,174,72,2025-02-16 16:50:44,18,1,3,1,4,8,2,9,5
100 meter,Sobera Jerónimo,5211495,30,España,Man,32240,Sprinters,20,11,16,181,75,2025-02-16 17:01:45,20,12,0,20,1,2,1,10,11
400 meter,Hermosilla Aura,5280718,28,España,Vrouw,28930,Sprinters,20,8,16,171,55,2025-02-16 17:02:17,16,12,3,20,2,2,1,9,6
Onbekend,Valentinetti Federica,5606495,24,Italia,Vrouw,1470,Werpers,20,2,16,178,71,2025-02-16 17:04:10,14,8,1,3,6,3,9,8,8
5.000 meter,Pinto Cesária,5569098,20,Portugal,Vrouw,2060,Langeafstandslopers,20,3,16,169,59,2025-02-16 17:04:22,16,1,6,3,2,0,1,5,11
Onbekend,Savoca Alberico,5553593,17,Italia,Man,5820,Langeafstandslopers,20,2,13,193,87,2025-02-16 17:04:35,20,2,14,3,1,1,5,4,7
3.000 meter steeplechase,Vilaça Isaura,5569093,22,Portugal,Vrouw,1490,Middenafstandslopers,20,3,17,179,69,2025-02-16 17:04:46,16,2,10,4,3,1,1,3,9
Discuswerpen,Peneva Desislava,4805086,38,Bulgaria,Vrouw,12130,Werpers,19,18,16,188,75,2025-02-16 17:20:05,16,9,0,0,1,0,8,7,9
Tienkamp,Hristov Stoyan,4991811,34,Bulgaria,Man,7390,Meerkampers,20,12,16,187,80,2025-02-16 17:20:13,19,0,0,10,10,0,3,12,11
Onbekend,Giordano Lucio,5630637,17,Italia,Man,1620,Sprinters,17,1,16,176,80,2025-02-16 17:21:07,19,2,2,10,1,2,2,5,8
Onbekend,Iachini Abramo,5656419,16,Italia,Man,690,Sprinters,15,1,15,172,71,2025-02-16 17:21:13,16,2,2,9,2,2,2,3,3
Onbekend,Proserpio Peter,5650997,14,Italia,Man,410,Sprinters,20,1,15,164,63,2025-02-16 17:21:18,14,2,2,6,3,2,3,7,6
Onbekend,Tozzi Artemio,5643766,16,Italia,Man,1170,Sprinters,20,1,15,171,78,2025-02-16 17:21:23,7,8,3,3,9,2,1,7,8
Onbekend,Buticchi Giusi,5648723,14,Italia,Vrouw,880,Sprinters,17,1,15,173,68,2025-02-16 17:21:26,18,1,1,6,3,1,1,7,7
Onbekend,Ibermajerová Alexandra,5608751,17,Česká republika,Vrouw,1870,Sprinters,20,2,15,161,63,2025-02-16 17:21:30,15,4,2,11,2,3,1,9,6
Onbekend,Malverdi Rebecca,5617443,16,Italia,Vrouw,810,Sprinters,20,1,16,183,83,2025-02-16 17:21:35,14,2,3,9,8,1,1,5,6
Onbekend,Muzzolon Sabrina,5644989,17,Italia,Vrouw,1640,Sprinters,11,1,16,171,63,2025-02-16 17:21:38,13,0,3,11,6,1,3,8,3
Onbekend,Oude Monninkhof Aniek,5562356,17,Nederland,Vrouw,2400,Sprinters,20,2,15,168,74,2025-02-16 17:21:43,12,4,2,12,2,6,4,6,5
Onbekend,Shaw Laura,5551794,17,Great Britain,Vrouw,1380,Sprinters,20,2,15,166,69,2025-02-16 17:21:47,10,7,1,11,3,0,4,6,5
Onbekend,Carbajal Ícaro,5574829,17,España,Man,1210,Middenafstandslopers,19,2,16,169,80,2025-02-16 17:21:51,7,2,10,8,1,2,2,4,6
Onbekend,Dassi Filippo,5637225,14,Italia,Man,470,Middenafstandslopers,20,1,16,171,75,2025-02-16 17:21:56,9,1,4,4,8,1,1,5,7
Onbekend,Filippuzzi Mabel,5627721,15,Italia,Vrouw,600,Middenafstandslopers,17,1,15,171,63,2025-02-16 17:22:01,11,6,7,1,2,2,2,8,7
Onbekend,Zupin Diletta,5640716,16,Italia,Vrouw,1290,Middenafstandslopers,15,1,15,157,61,2025-02-16 17:22:06,19,2,3,3,1,7,4,6,8
Onbekend,Boccoli Francis,5612652,16,Brasil,Man,960,Langeafstandslopers,15,1,16,181,89,2025-02-16 17:22:11,10,2,10,2,3,1,2,5,7
Onbekend,Lombardo Giandomenico,5592646,16,Italia,Man,310,Langeafstandslopers,19,2,16,164,70,2025-02-16 17:22:15,14,2,6,4,3,1,1,6,4
Onbekend,Amistadi Ursula,5640715,15,Italia,Vrouw,900,Langeafstandslopers,14,2,15,163,60,2025-02-16 17:22:20,19,1,6,4,1,3,2,3,7
Onbekend,Alfaro Arkaitz,5641612,17,España,Man,1570,Snelwandelaars,17,1,15,172,73,2025-02-16 17:22:25,7,3,10,2,3,3,1,9,8
Onbekend,Dekeyser Christopher,5612076,16,België,Man,1620,Snelwandelaars,20,1,16,170,80,2025-02-16 17:22:30,19,2,10,2,3,3,3,7,4
Onbekend,Beer Astrid,5560993,17,Österreich,Vrouw,1940,Snelwandelaars,20,3,15,164,68,2025-02-16 17:22:34,17,2,7,3,10,2,2,9,8
Onbekend,Battistelli Nicolò,5616483,17,Italia,Man,1600,Springers,19,2,15,183,88,2025-02-16 17:22:44,15,1,1,10,2,1,0,5,9
Onbekend,Osovych Karl,5639104,17,Österreich,Man,1610,Springers,15,1,16,173,74,2025-02-16 17:22:55,17,7,0,1,1,11,3,4,5
Onbekend,Pomposo Andrea,5565203,16,Italia,Man,1700,Springers,20,2,16,174,84,2025-02-16 17:22:59,9,1,1,3,1,10,9,7,6
Onbekend,Adorni Michelle,5622581,16,Italia,Vrouw,1120,Springers,15,1,16,169,68,2025-02-16 17:23:03,16,9,3,1,6,5,2,7,8
Onbekend,Ramos Firmina,5636875,17,Portugal,Vrouw,490,Springers,14,1,15,158,56,2025-02-16 17:23:08,7,3,2,1,2,8,1,7,6
Onbekend,Rojas Makayla,5571087,17,United States,Vrouw,400,Springers,18,3,15,174,74,2025-02-16 17:23:13,10,1,1,1,1,8,2,5,5
Onbekend,Amâncio Lauro,5638176,17,Brasil,Man,820,Werpers,16,1,16,170,73,2025-02-16 17:23:17,15,2,1,2,2,3,9,4,4
Onbekend,Monzón Donato,5644326,15,España,Man,1680,Werpers,20,1,15,166,68,2025-02-16 17:23:21,18,2,2,3,9,2,8,8,7
Onbekend,Nieto Leonardo,5590437,17,España,Man,1010,Werpers,20,2,17,178,85,2025-02-16 17:23:30,18,3,2,3,1,2,7,7,7
Onbekend,Ortis Ezio,5578803,17,Italia,Man,870,Werpers,20,1,16,187,98,2025-02-16 17:23:34,12,7,1,1,5,1,9,5,7
Onbekend,Brustia Alessia,5656420,17,Italia,Vrouw,540,Werpers,18,1,15,163,64,2025-02-16 17:23:39,10,9,3,0,1,2,3,4,4
Onbekend,Nobre Idalina,5641777,17,Portugal,Vrouw,1210,Werpers,14,1,15,174,73,2025-02-16 17:23:53,14,2,3,9,1,3,10,4,5
Onbekend,Lima Eurico,5548710,18,Portugal,Man,5200,Snelwandelaars,20,2,17,191,99,2025-02-16 17:23:54,19,3,14,2,4,3,3,8,7
Onbekend,Papini Giulia,5653555,16,Italia,Vrouw,350,Werpers,11,1,15,183,75,2025-02-16 17:23:58,14,1,1,5,1,5,6,6,6
Tienkamp,Dezi Gigi,4983963,33,Italia,Man,14220,Meerkampers,20,10,16,179,78,2025-02-16 17:24:03,20,13,0,17,3,3,0,7,7
Onbekend,Nestori Giovanni,5624942,17,Italia,Man,720,Sprinters,18,1,15,182,84,2025-02-16 17:25:09,15,3,2,9,3,1,2,6,4
Onbekend,Conte Melissa,5617895,17,Italia,Vrouw,680,Werpers,17,1,15,180,74,2025-02-16 17:25:54,17,2,1,7,3,2,5,5,7
Onbekend,Mancinelli Enza,5536962,18,Italia,Vrouw,2770,Middenafstandslopers,20,2,16,182,83,2025-02-16 17:26:21,11,2,11,7,8,1,1,9,9
Discuswerpen,Smolińska Róża,5079560,32,Polska,Vrouw,12550,Werpers,18,12,17,167,60,2025-02-16 17:40:27,11,16,1,1,0,0,13,9,7
3.000 meter steeplechase,Griffin Juan,5271587,31,United States,Man,7870,Middenafstandslopers,20,7,16,187,77,2025-02-16 18:25:11,17,1,11,8,2,1,0,13,12
Onbekend,McGuffie Louie,5529108,18,Great Britain,Man,3100,Snelwandelaars,20,2,11,172,76,2025-02-16 18:36:39,17,2,13,3,6,2,2,6,6
Onbekend,Claessens Lieke,5659315,17,Nederland,Vrouw,1140,Zonder specialiteit,11,1,14,168,64,2025-02-16 18:39:27,18,2,2,3,9,1,2,0,0
Onbekend,Veselinovski Georgi,5654292,15,FYR Makedonija,Man,910,Zonder specialiteit,19,1,14,164,63,2025-02-16 18:41:49,11,9,3,2,2,3,9,0,0
3.000 meter steeplechase,Bojtor Renáta,5362739,23,Magyarország,Vrouw,4140,Middenafstandslopers,20,4,16,182,82,2025-02-16 18:56:09,18,4,9,13,3,2,3,8,8
10 km snelwandelen,Lallement Marianne,5053130,31,France,Vrouw,8370,Snelwandelaars,20,10,15,171,63,2025-02-16 19:10:12,13,0,12,14,8,0,1,9,10
Zevenkamp,Sevillano Itxaso,4952906,34,España,Vrouw,11910,Meerkampers,20,13,17,176,69,2025-02-16 19:11:48,20,9,0,14,13,0,4,9,11
3.000 meter steeplechase,Champretavy Ferruccio,5061531,31,Italia,Man,36130,Middenafstandslopers,20,11,16,188,88,2025-02-16 19:13:59,18,2,20,16,2,0,0,11,9
Onbekend,Skriba Magdolna,5659489,14,Magyarország,Vrouw,1750,Zonder specialiteit,14,1,14,160,56,2025-02-16 19:21:02,7,1,10,1,3,1,10,0,0
Onbekend,Főnök Kinga,5659490,17,Magyarország,Vrouw,1340,Sprinters,13,1,15,171,65,2025-02-16 19:21:10,8,9,3,10,0,5,2,5,5
Onbekend,Andrijašević Andro,5629885,17,Hrvatska,Man,2200,Sprinters,20,1,16,179,82,2025-02-16 19:32:05,16,1,1,9,10,2,1,9,6
Onbekend,Aragó Miguel,5658928,15,España,Man,1270,Springers,17,1,15,152,54,2025-02-16 19:34:02,19,3,2,3,7,6,3,4,8
100 meter,Merchán Eduardo,4602980,42,España,Man,11310,Sprinters,15,18,11,173,80,2025-02-16 19:46:18,20,6,0,4,0,0,0,9,7
Hoogspringen,Fauli Romano,5045200,32,Italia,Man,37200,Springers,20,12,17,184,77,2025-02-16 19:52:54,16,0,0,0,17,20,2,10,8
Onbekend,Ponce Julián,5649406,17,Ecuador,Man,1230,Snelwandelaars,15,1,15,172,72,2025-02-16 19:53:23,18,5,3,3,10,1,2,5,4
50 km snelwandelen,Miconi Livia,5087381,31,Italia,Vrouw,48080,Snelwandelaars,20,10,18,167,57,2025-02-16 19:53:50,19,2,20,1,2,0,8,12,18
50 km snelwandelen,Defrancesco Nino,5091943,31,Italia,Man,39070,Snelwandelaars,20,10,17,171,67,2025-02-16 19:54:12,19,0,20,2,0,9,1,10,16
Onbekend,Cajilema Aníbal,5529962,18,España,Man,3980,Sprinters,20,2,16,180,87,2025-02-16 20:00:02,20,11,4,11,6,2,2,3,8
Onbekend,Bardají Xaquín,5449476,20,España,Man,9680,Sprinters,20,4,19,186,96,2025-02-16 20:02:03,17,13,1,15,2,2,6,6,9
3.000 meter steeplechase,James Ananda,5240429,27,Jamaica,Vrouw,13760,Middenafstandslopers,20,7,15,164,58,2025-02-16 20:03:12,20,2,16,12,2,3,5,11,10
Onbekend,Coscubiela Bernat,5547459,20,España,Man,910,Sprinters,18,1,11,181,78,2025-02-16 20:19:48,10,1,3,10,2,2,3,8,4
400 meter,Melgar Dailos,5522867,22,España,Man,1470,Sprinters,20,3,17,166,66,2025-02-16 20:20:08,7,5,3,11,3,2,1,8,6
Marathon,Cerviño Olvido,5124250,29,España,Vrouw,30630,Langeafstandslopers,20,11,16,188,64,2025-02-16 20:22:39,18,2,19,11,1,0,2,15,10
Onbekend,McFadden Hayden,5635165,16,Great Britain,Man,1650,Springers,18,1,15,165,69,2025-02-16 21:04:14,20,2,1,1,9,7,4,5,8
Hinkstapspringen,Stanisławska Kalina,5579329,21,Polska,Vrouw,2540,Springers,20,2,17,171,58,2025-02-16 21:14:49,11,3,1,5,5,8,2,10,11
Marathon,Evers Adri,4999774,34,Nederland,Man,10280,Langeafstandslopers,19,13,12,177,73,2025-02-16 21:26:31,13,0,15,10,0,0,0,10,10
Onbekend,Gafa’ Nicoletta,5590798,17,Italia,Vrouw,1850,Werpers,20,1,17,175,81,2025-02-16 21:32:38,16,11,2,0,1,2,5,6,8
Onbekend,Hnat Wacław,5656423,15,Polska,Man,1410,Meerkampers,13,1,15,176,77,2025-02-16 21:46:27,13,1,2,10,3,2,10,6,6
Onbekend,Kot Jacek,5646226,20,Polska,Man,1600,Springers,15,1,15,184,84,2025-02-16 21:49:17,8,2,0,3,3,10,1,6,10
Onbekend,Bollhalder Greta,5555861,17,Switzerland,Vrouw,4960,Langeafstandslopers,20,2,15,184,82,2025-02-16 21:55:27,11,2,14,2,3,1,3,7,7
Onbekend,Schule Edgar,5637415,14,United States,Man,710,Springers,17,1,15,173,71,2025-02-16 21:57:16,11,1,3,3,9,2,2,6,6
Onbekend,Holcomb Logan,5637416,16,United States,Man,1320,Werpers,19,1,17,161,65,2025-02-16 21:57:34,19,2,3,2,2,2,8,8,5
Vijfkamp Vrouwen,Kankaanpää Piia-Noora,5441773,21,Suomi,Vrouw,3510,Meerkampers,20,5,16,170,70,2025-02-16 21:58:24,20,5,3,11,1,3,4,11,7
Onbekend,Błaszczyk Alicja,5624632,15,Polska,Vrouw,840,Springers,20,1,16,158,59,2025-02-16 21:58:39,16,3,3,3,4,9,1,6,5
Onbekend,Raco Birnas,5614767,16,Bosna i Hercegovina,Man,1040,Springers,20,2,17,176,76,2025-02-16 21:58:52,19,3,3,0,7,2,3,6,6
Onbekend,Cachia Laura,5600834,18,Malta,Vrouw,1430,Snelwandelaars,20,2,17,162,60,2025-02-16 21:59:10,15,7,9,2,9,2,3,5,5
Onbekend,Giovanella Allan,5588530,19,Brasil,Man,1490,Snelwandelaars,16,2,16,164,69,2025-02-16 22:00:03,17,2,11,1,4,2,3,5,6
Onbekend,Pakuła Helena,5647755,16,Polska,Vrouw,1740,Middenafstandslopers,20,1,15,163,62,2025-02-16 22:00:27,20,1,3,9,3,0,2,7,7
Onbekend,Becattelli Clarabella,5500941,19,Italia,Vrouw,1950,Middenafstandslopers,20,3,17,161,66,2025-02-16 22:01:02,12,4,12,3,3,2,3,6,6
Zevenkamp,Mur Gràcia,5555779,18,España,Vrouw,1520,Meerkampers,20,2,19,170,71,2025-02-16 22:01:46,20,2,3,4,2,5,3,7,8
Onbekend,Chica Cintia,5548497,17,España,Vrouw,1350,Meerkampers,20,1,14,177,81,2025-02-16 22:05:33,17,8,2,7,9,1,2,7,5
110 meter horden,Ballestín Jon Andoni,5084727,34,España,Man,5770,Sprinters,17,14,15,172,73,2025-02-16 22:11:11,11,11,0,7,3,0,0,8,10
Onbekend,Anquela Camino,5539199,17,España,Vrouw,5130,Langeafstandslopers,20,2,16,177,81,2025-02-16 22:11:22,8,3,14,1,9,0,2,7,8
200 meter,Bazo Aquilino,5090779,32,España,Man,8030,Sprinters,19,13,15,180,79,2025-02-16 22:11:25,12,12,0,12,1,0,0,7,11
400 meter,Burgos Mauro,5084728,31,España,Man,11710,Sprinters,20,14,16,186,83,2025-02-16 22:11:39,13,12,0,11,1,0,0,11,13
400 meter horden,Góngora Bernat,5084729,31,España,Man,18450,Sprinters,20,14,15,178,69,2025-02-16 22:11:51,18,14,1,12,2,1,0,13,14
100 meter horden,Marcos Elsa,5084734,32,España,Vrouw,8470,Sprinters,19,13,15,187,81,2025-02-16 22:12:06,14,9,0,13,0,0,0,10,11
200 meter,Oteiza Ane,5084735,32,España,Vrouw,7840,Sprinters,15,13,15,173,64,2025-02-16 22:12:15,7,10,0,7,0,0,0,12,12
800 meter,Granda Aleix,5084739,32,España,Man,11820,Middenafstandslopers,19,15,15,186,83,2025-02-16 22:12:46,7,1,13,13,1,1,0,10,11
1.500 meter,Mariscal Milagros,5084742,34,España,Vrouw,9520,Middenafstandslopers,19,14,16,166,68,2025-02-16 22:13:01,14,0,11,10,1,0,0,11,13
Marathon,Ávila Emiliano,5090778,30,España,Man,17800,Langeafstandslopers,20,11,15,173,81,2025-02-16 22:13:18,14,0,17,4,1,1,2,11,12
5.000 meter,Bezoya Aritz,5084744,36,España,Man,11690,Langeafstandslopers,16,15,17,176,60,2025-02-16 22:13:29,13,0,14,5,0,0,0,12,10
10.000 meter,San Cristóbal Miquel,5241161,27,España,Man,32380,Langeafstandslopers,20,8,17,181,72,2025-02-16 22:13:45,20,5,20,7,4,2,2,10,8
10.000 meter,Colunga Soraya,5084747,30,España,Vrouw,13140,Langeafstandslopers,19,12,16,168,58,2025-02-16 22:14:11,13,1,16,5,2,0,1,11,12
5.000 meter,Bonilla Covadonga,5234802,26,España,Vrouw,21690,Langeafstandslopers,20,8,16,176,71,2025-02-16 22:14:40,14,4,19,10,4,2,1,7,8
50 km snelwandelen,Barreiro Erlantz,5084750,30,España,Man,14810,Snelwandelaars,20,14,17,183,93,2025-02-16 22:14:51,18,0,16,5,10,0,0,11,11
20 km snelwandelen,Dorronsoro Kerman,5084751,32,España,Man,11110,Snelwandelaars,15,14,15,189,87,2025-02-16 22:15:06,8,0,15,5,8,0,0,9,12
10 km snelwandelen,Montiagut Venancio,5084752,34,España,Man,18980,Snelwandelaars,19,14,17,175,62,2025-02-16 22:15:20,20,0,16,3,6,0,0,13,13
Kogelslingeren,Carpeni Carmelo,4831376,37,Italia,Man,6250,Werpers,20,12,17,193,86,2025-02-16 22:15:35,20,13,0,0,7,0,9,8,8
Onbekend,Chaparro Xiana,5546952,17,España,Vrouw,1260,Langeafstandslopers,20,1,15,160,68,2025-02-16 22:15:44,16,3,8,9,2,2,1,7,5
10 km snelwandelen,Tudela Ion,5288270,25,España,Man,8850,Snelwandelaars,20,6,16,176,79,2025-02-16 22:15:49,20,5,15,7,11,1,1,8,9
50 km snelwandelen,Membrilla Jimena,5084754,36,España,Vrouw,14580,Snelwandelaars,19,15,14,172,50,2025-02-16 22:16:01,19,0,15,0,10,0,0,8,12
20 km snelwandelen,Ramos Izaro,5084743,33,España,Vrouw,18190,Snelwandelaars,18,15,16,170,62,2025-02-16 22:16:15,18,0,17,3,6,0,0,6,10
Polsstokhoogspringen,Mancebo Guillem,5087694,30,España,Man,10250,Springers,20,11,16,183,82,2025-02-16 22:16:31,13,2,0,0,8,14,3,10,13
Verspringen,Melgar Sixto,5084757,33,España,Man,8760,Springers,17,14,14,182,73,2025-02-16 22:16:42,11,0,0,1,11,14,0,9,9
Hinkstapspringen,Cintrón Angels,5084760,36,España,Vrouw,7560,Springers,15,14,16,178,67,2025-02-16 22:16:57,11,0,0,2,8,13,0,6,9
Verspringen,Osipova Olesya,5129566,30,Belarus,Vrouw,11320,Springers,20,9,16,168,66,2025-02-16 22:17:13,20,2,0,1,10,16,0,8,10
Polsstokhoogspringen,Velilla Elvira,4875451,38,España,Vrouw,12540,Springers,20,16,14,171,49,2025-02-16 22:17:29,19,0,0,0,11,15,0,7,9
Hoogspringen,Zapatero Gala,5084763,34,España,Vrouw,8160,Springers,19,13,16,175,53,2025-02-16 22:17:40,17,0,0,0,8,14,0,9,9
Kogelstoten,Blázquez Marcial,5084764,33,España,Man,8110,Werpers,18,13,15,183,67,2025-02-16 22:17:50,18,12,0,1,1,0,8,11,11
Discuswerpen,Corral José Juan,5084765,31,España,Man,15220,Werpers,20,14,16,177,75,2025-02-16 22:18:20,20,15,0,1,2,1,11,12,11
Speerwerpen,Ziraldo Dennis,4869063,36,Italia,Man,9230,Werpers,19,14,16,189,86,2025-02-16 22:18:31,13,10,0,2,0,0,14,8,10
Kogelstoten,Antequera Encarna,5084768,31,España,Vrouw,13770,Werpers,20,13,18,170,54,2025-02-16 22:18:39,17,15,0,1,1,0,10,13,10
Vijfkamp Mannen,Carrascón Albino,5084772,32,España,Man,9670,Meerkampers,20,14,14,173,61,2025-02-16 22:18:57,19,4,0,2,4,3,7,12,13
Tienkamp,Etcheverry Boi,5339277,24,España,Man,3910,Meerkampers,20,5,20,173,83,2025-02-16 22:19:05,19,4,9,4,2,6,3,9,11
Tienkamp,Pondal Julián,5084773,32,España,Man,9790,Meerkampers,20,12,15,166,66,2025-02-16 22:19:19,14,0,0,8,3,10,2,14,11
Speerwerpen,Bustamante Elene,5310323,27,España,Vrouw,10410,Werpers,20,7,17,184,70,2025-02-16 22:19:56,10,12,2,2,1,2,14,12,9
Zevenkamp,Gandía Nuria,5087692,31,España,Vrouw,13590,Meerkampers,20,12,16,182,70,2025-02-16 22:20:24,16,2,2,2,6,8,8,14,14
Vijfkamp Vrouwen,Morata Eider,5169986,30,España,Vrouw,8360,Meerkampers,20,11,16,173,52,2025-02-16 22:20:33,17,2,2,4,9,13,2,12,11
400 meter,Brosien Chiara,5026646,32,Deutschland,Vrouw,33650,Sprinters,19,12,15,171,56,2025-02-16 23:34:09,18,11,1,19,0,0,1,14,11
100 meter horden,B. Tóth Julianna,4783941,38,Magyarország,Vrouw,23680,Sprinters,20,18,17,173,69,2025-02-16 23:34:29,20,0,0,14,13,0,0,13,10
50 km snelwandelen,Lalov Kaloyan,4986271,33,Bulgaria,Man,28100,Snelwandelaars,20,14,16,180,63,2025-02-16 23:34:46,18,0,19,0,5,1,0,12,12
Polsstokhoogspringen,Karlsen Elias,5018329,33,Danmark,Man,28150,Springers,18,13,16,172,67,2025-02-16 23:35:02,18,0,0,0,16,18,0,10,11
Verspringen,Krahe Johan,4944207,34,Deutschland,Man,27360,Springers,20,13,14,181,68,2025-02-16 23:35:17,20,0,0,7,9,19,0,9,11
Onbekend,Caparrós Oihan,5660857,16,España,Man,1030,Werpers,10,1,15,175,74,2025-02-16 23:36:51,12,7,1,1,1,3,9,8,6
110 meter horden,Fidanza Costantino,5415033,23,Italia,Man,8320,Sprinters,20,5,16,177,76,2025-02-16 23:56:46,18,1,2,15,11,2,1,7,10
200 meter,Feistmantl Sophie,5274202,27,Österreich,Vrouw,18510,Sprinters,20,8,15,163,60,2025-02-16 23:57:12,19,13,3,18,7,2,3,9,9
50 km snelwandelen,Di Diadoro Alberico,5383171,22,Italia,Man,8950,Snelwandelaars,20,5,16,182,86,2025-02-16 23:57:46,16,2,15,0,6,2,1,10,9
Kogelslingeren,Nana Veronica,5478077,20,Italia,Vrouw,4320,Werpers,20,4,16,176,81,2025-02-16 23:58:09,17,12,3,2,1,0,11,8,9
Polsstokhoogspringen,Crudo Annalisa,5462323,22,Italia,Vrouw,7330,Springers,20,5,17,169,69,2025-02-16 23:58:37,17,3,2,3,13,13,2,7,8
Hinkstapspringen,Zuccotti Giuliana,5371905,22,Italia,Vrouw,7650,Springers,20,5,15,166,74,2025-02-16 23:58:49,15,2,2,1,12,14,3,8,9
Onbekend,Luís Adriana,5656151,17,Portugal,Vrouw,1020,Springers,17,1,14,166,57,2025-02-17 02:35:17,18,2,3,1,8,3,1,8,4
Onbekend,Santos Ricardo,5582241,16,Portugal,Man,800,Springers,20,1,13,174,78,2025-02-17 02:35:25,7,3,1,5,3,9,0,7,7
Onbekend,Sampaio Iris,5556378,19,Portugal,Vrouw,250,Middenafstandslopers,15,1,13,174,70,2025-02-17 02:35:34,6,3,3,6,1,2,2,7,6
Onbekend,Vicente Liberto,5578895,18,Portugal,Man,1570,Springers,20,2,14,169,78,2025-02-17 02:35:43,7,2,3,3,9,6,3,6,10
Hoogspringen,Vasques Olinda,5513165,18,Portugal,Vrouw,840,Springers,20,3,15,168,75,2025-02-17 02:35:52,6,2,0,3,6,7,1,7,9
Onbekend,Velasques Vera,5539437,17,Portugal,Vrouw,2470,Sprinters,20,2,16,172,73,2025-02-17 02:36:00,11,12,3,7,1,0,3,5,7
Vijfkamp Vrouwen,Ferreira Huguette,4967538,33,France,Vrouw,6910,Meerkampers,20,12,17,180,76,2025-02-17 06:32:56,20,9,2,1,4,6,6,12,11
Onbekend,Hamon Samy,5634541,16,France,Man,1090,Werpers,20,1,17,162,67,2025-02-17 06:33:03,14,6,3,3,2,1,9,8,7
Onbekend,Perron Suzette,5614611,18,France,Vrouw,1460,Middenafstandslopers,19,2,16,165,61,2025-02-17 06:33:09,13,2,7,10,3,2,1,8,6
Onbekend,Veltmans Pieter-Jan,5657192,17,Nederland,Man,1260,Zonder specialiteit,15,1,14,166,68,2025-02-17 08:14:04,13,3,8,2,10,7,2,0,0
100 meter horden,Rajoy Verónica,5280372,25,España,Vrouw,9860,Sprinters,20,6,19,181,66,2025-02-17 09:09:59,17,9,0,14,1,1,2,13,10
Onbekend,Bryan Jesse,5504225,18,United States,Man,4880,Meerkampers,20,2,19,188,94,2025-02-17 10:18:05,16,1,3,14,9,3,3,8,7
1.500 meter,Bailly Dimitri,5043491,31,France,Man,13330,Middenafstandslopers,20,9,16,188,86,2025-02-17 10:23:17,15,1,15,10,1,0,2,13,10
Zevenkamp,Tomasi Betta,5456006,22,Italia,Vrouw,2670,Meerkampers,20,4,20,172,73,2025-02-17 10:32:48,19,3,6,11,1,7,8,7,8
Onbekend,Gavazzeni Emilia,5629981,17,Italia,Vrouw,960,Meerkampers,19,1,18,169,65,2025-02-17 10:32:54,18,2,1,8,3,3,7,6,5
Tienkamp,Felter Teofilo,5379428,24,Italia,Man,2480,Meerkampers,20,5,20,165,69,2025-02-17 10:33:00,19,2,11,8,3,8,3,5,6
Onbekend,Cuaz Cristiano,5633688,17,Italia,Man,2020,Meerkampers,20,1,19,175,80,2025-02-17 10:33:06,15,3,10,2,1,3,1,8,9
5.000 meter,Monticone Sergio,5498996,19,Italia,Man,2040,Langeafstandslopers,20,3,20,187,91,2025-02-17 10:33:12,16,9,8,3,2,2,3,8,9
Onbekend,Comel Pamela,5545683,17,Italia,Vrouw,2560,Springers,20,2,20,182,84,2025-02-17 10:33:53,17,3,2,3,10,9,3,9,6
Onbekend,Kretkowska Adrianna,5657371,17,Polska,Vrouw,1440,Snelwandelaars,13,1,16,170,69,2025-02-17 10:49:06,20,1,7,2,1,0,1,8,7
100 meter,Bouzas Julene,4594976,44,España,Vrouw,8960,Sprinters,12,17,19,160,59,2025-02-17 11:14:24,16,0,0,7,0,0,0,5,3
110 meter horden,Anderson Eetu,4554539,44,Suomi,Man,7360,Sprinters,11,17,17,184,95,2025-02-17 11:14:27,13,0,0,5,0,0,0,5,5
Kogelstoten,Gerola Giulia,4523403,46,Italia,Vrouw,9590,Werpers,11,17,14,173,70,2025-02-17 11:14:29,19,0,0,0,0,0,8,3,3
Onbekend,Sepúlveda Silvestre,5474442,20,Portugal,Man,1280,Langeafstandslopers,20,2,13,185,89,2025-02-17 11:14:31,14,3,7,2,2,10,2,7,7
Onbekend,Falcão Cristina,5546938,18,Portugal,Vrouw,1470,Zonder specialiteit,20,1,14,165,67,2025-02-17 11:14:34,16,10,1,4,9,2,3,0,0
Polsstokhoogspringen,Claretti Noemi,4423474,47,Italia,Vrouw,18490,Springers,19,20,16,179,52,2025-02-17 11:14:37,19,0,0,0,0,7,0,3,3
Onbekend,Velasques Lígia,5456749,23,Portugal,Vrouw,2210,Werpers,20,2,11,158,50,2025-02-17 11:14:41,14,5,3,3,8,2,3,10,10
Onbekend,Figueira Amanda,5435512,24,Portugal,Vrouw,2280,Meerkampers,17,2,11,166,76,2025-02-17 11:14:52,11,1,10,3,1,10,1,7,9
