Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Kalaki Popi,5532565,18,Hellas,Vrouw,1480,Snelwandelaars,20,1,11,181,84,2025-02-19 10:26:37,14,2,9,3,10,1,2,6,7
Onbekend,Salmatanis Iliodoros,5649804,17,Hellas,Man,970,Werpers,14,1,16,189,93,2025-02-19 10:26:50,12,10,2,1,3,3,3,7,7
Onbekend,Pawelec Kamil,5661491,14,Polska,Man,620,Zonder specialiteit,17,1,15,160,63,2025-02-19 10:57:15,16,7,3,5,1,7,3,0,0
Verspringen,Hoyte Deborah,5448637,22,Barbados,Vrouw,3140,Springers,20,3,19,172,64,2025-02-19 11:01:18,20,1,3,2,9,11,1,7,7
10 km snelwandelen,Halprin Maria,5478213,22,Österreich,Vrouw,3180,Snelwandelaars,20,2,19,172,67,2025-02-19 11:02:43,20,3,11,1,7,1,2,8,8
Onbekend,Góis Itelvina,5603535,17,Portugal,Vrouw,1750,Langeafstandslopers,20,1,14,176,80,2025-02-19 11:53:57,20,3,10,3,3,2,3,3,7
Onbekend,Crespo Ângelo,5656404,17,Portugal,Man,1580,Werpers,13,1,14,170,74,2025-02-19 11:54:11,17,3,2,1,3,1,10,6,8
Zevenkamp,Saudade Fortunata,4898759,35,Portugal,Vrouw,10170,Meerkampers,20,13,13,169,64,2025-02-19 11:54:23,15,7,0,14,12,0,0,10,6
Onbekend,Vila Aquilino,5565396,17,Portugal,Man,2540,Langeafstandslopers,20,1,15,180,86,2025-02-19 11:54:34,17,2,9,3,3,1,11,9,6
1.500 meter,Noronha Orlando,5038870,34,Portugal,Man,5900,Middenafstandslopers,19,11,14,165,56,2025-02-19 11:55:00,10,1,11,8,0,1,0,12,9
Speerwerpen,Webb Peter,5199195,30,United States,Man,8000,Werpers,20,9,17,187,67,2025-02-19 12:17:22,16,9,0,3,9,1,14,12,7
Onbekend,Leitão Anália,5624500,17,Portugal,Vrouw,1570,Sprinters,18,1,15,156,55,2025-02-19 12:19:23,18,10,3,8,2,3,1,5,7
110 meter horden,Henao Arsenio,4906403,38,España,Man,5020,Sprinters,18,15,13,174,69,2025-02-19 12:20:51,17,0,0,9,2,0,0,8,8
Vijfkamp Mannen,Lampreave Manex,5038644,32,España,Man,6360,Meerkampers,20,12,11,180,76,2025-02-19 12:20:59,14,3,1,0,3,1,9,12,11
10 km snelwandelen,Monje Arrate,5208291,30,España,Vrouw,3180,Snelwandelaars,20,5,12,167,60,2025-02-19 12:21:05,15,0,12,1,2,3,4,8,9
Onbekend,Resende Faustino,5533779,19,Portugal,Man,4100,Springers,20,2,19,180,83,2025-02-19 12:25:41,18,3,0,5,10,12,0,6,9
Onbekend,Sanches Vitorino,5601276,17,Portugal,Man,1480,Werpers,20,2,17,182,87,2025-02-19 12:27:06,18,10,3,2,2,2,6,7,4
100 meter,Sempere Oier,5231103,26,España,Man,32080,Sprinters,19,7,17,194,94,2025-02-19 12:29:23,18,15,3,20,1,1,3,8,10
Hoogspringen,Rosseel Maaike,4979551,34,België,Vrouw,8770,Springers,19,10,19,185,71,2025-02-19 12:29:34,20,0,5,0,14,13,0,9,7
Onbekend,Connor Shawn,5553312,17,Canada,Man,1380,Sprinters,20,2,13,173,84,2025-02-19 13:20:49,7,6,3,10,2,7,3,6,8
Onbekend,Dobriskey Mackenzie,5552608,20,Great Britain,Man,790,Langeafstandslopers,17,1,13,179,79,2025-02-19 13:34:08,7,5,9,8,3,2,3,6,6
Onbekend,McLean Craig,5579547,18,Great Britain,Man,2890,Langeafstandslopers,20,1,12,174,81,2025-02-19 13:34:35,19,0,10,3,2,2,9,9,8
Onbekend,Susic Loretta,5548726,17,Italia,Vrouw,1590,Sprinters,20,1,12,168,72,2025-02-19 14:07:38,17,2,2,9,2,0,4,8,8
200 meter,Redondo Galder,5443704,21,España,Man,19590,Sprinters,20,4,13,181,79,2025-02-19 14:15:55,19,2,4,19,2,2,6,9,7
Zevenkamp,Rennella Alice,5041281,31,Italia,Vrouw,4340,Meerkampers,20,9,17,167,57,2025-02-19 14:36:43,16,6,9,10,1,12,2,8,9
Onbekend,Segarra Ithaisa,5566189,17,España,Vrouw,1280,Sprinters,20,2,15,173,75,2025-02-19 15:29:01,14,3,2,6,3,4,1,10,8
Onbekend,de Lucas Antònia,5656314,17,España,Vrouw,1050,Meerkampers,12,1,14,166,67,2025-02-19 15:29:16,14,10,1,3,3,1,3,6,5
Onbekend,Doornbos Maartje,5659575,14,Nederland,Vrouw,590,Meerkampers,19,1,14,161,58,2025-02-19 15:34:08,14,3,1,5,2,4,8,7,6
Discuswerpen,Pérez Silvia,5486240,20,Argentina,Vrouw,2590,Werpers,20,4,15,172,74,2025-02-19 15:34:34,9,9,3,2,6,2,12,6,7
Onbekend,Derks Erwin,5563241,17,Nederland,Man,1940,Sprinters,20,1,18,179,86,2025-02-19 17:01:50,15,9,1,11,1,0,5,7,5
Onbekend,van Prooijen Jurre,5551879,17,Nederland,Man,4350,Sprinters,20,1,17,172,83,2025-02-19 17:02:19,15,4,0,14,3,2,1,5,8
Onbekend,Krayss Armando,5554783,17,Switzerland,Man,3540,Middenafstandslopers,20,2,16,190,99,2025-02-19 17:02:48,10,3,13,9,1,0,2,6,7
Onbekend,Bos Ankie,5549679,18,Nederland,Vrouw,2090,Middenafstandslopers,20,2,15,174,73,2025-02-19 17:03:13,10,1,10,11,1,0,1,7,6
Onbekend,Stisniovski Peco,5601911,17,FYR Makedonija,Man,2890,Springers,20,2,18,179,81,2025-02-19 17:04:51,20,1,2,2,7,10,1,9,9
Onbekend,Lunevičienė Agnė,5615320,17,Lietuva,Vrouw,2060,Sprinters,17,1,18,182,85,2025-02-19 17:06:34,10,2,2,10,10,3,3,8,6
Speerwerpen,Beier Detlev,5187194,29,Deutschland,Man,11140,Werpers,20,8,16,176,70,2025-02-19 17:16:18,18,11,2,0,4,5,14,11,13
Kogelslingeren,Silvosa Gràcia,5084771,30,España,Vrouw,9180,Werpers,19,13,15,185,82,2025-02-19 17:19:02,11,12,0,2,3,1,12,11,11
Onbekend,Echanove Jeremías,5592218,18,España,Man,1890,Werpers,20,1,14,175,81,2025-02-19 17:20:05,14,3,0,9,4,3,10,8,6
Onbekend,Cordobés Azucena,5538248,17,España,Vrouw,690,Sprinters,20,2,14,185,90,2025-02-19 17:20:09,13,7,6,6,4,8,2,6,5
Onbekend,Altés Florencio,5611858,17,España,Man,1010,Sprinters,20,1,15,178,81,2025-02-19 17:20:13,10,5,0,10,5,2,3,5,6
20 km snelwandelen,Peñas Delia,5289623,25,España,Vrouw,15530,Snelwandelaars,20,6,16,185,83,2025-02-19 17:43:53,11,4,18,5,7,2,2,8,11
Onbekend,Voisin Omar,5594072,17,France,Man,2030,Springers,20,2,19,176,83,2025-02-19 17:45:37,18,1,3,3,6,10,1,5,9
100 meter,Van Blitterswijk Anissa,4898529,35,België,Vrouw,18100,Sprinters,19,14,17,179,73,2025-02-19 18:23:54,18,10,3,17,0,0,0,10,8
3.000 meter steeplechase,Muroi Yuma,4894841,35,Nippon,Man,15740,Middenafstandslopers,20,15,18,193,67,2025-02-19 18:24:01,20,1,15,14,0,0,0,8,8
Marathon,Stewart Dakota,4928049,36,United States,Man,27600,Langeafstandslopers,20,14,17,171,58,2025-02-19 18:24:10,19,0,19,2,0,4,0,11,10
Tienkamp,Fontes Arsénio,4941661,35,Portugal,Man,6140,Meerkampers,20,13,18,183,74,2025-02-19 18:24:16,20,6,3,11,5,3,0,11,8
Onbekend,Rutarová Jana,5659375,17,Česká republika,Vrouw,1220,Meerkampers,11,1,15,171,60,2025-02-19 18:30:22,18,3,3,3,2,6,10,5,3
Marathon,Stuchlová Karla,5085230,30,Česká republika,Vrouw,12760,Langeafstandslopers,20,10,15,170,67,2025-02-19 18:30:38,12,4,10,9,0,2,2,14,14
Onbekend,Zniti Jasmina,5622646,16,Al-Maghrib,Vrouw,1100,Langeafstandslopers,20,1,17,166,63,2025-02-19 19:05:13,8,1,10,3,3,3,1,6,8
Onbekend,Marković Filip,5628339,16,Hrvatska,Man,1360,Meerkampers,16,1,17,186,89,2025-02-19 19:08:07,17,10,3,6,3,3,4,6,6
Onbekend,Claessens Lieke,5659315,17,Nederland,Vrouw,1140,Zonder specialiteit,11,1,14,168,64,2025-02-19 20:15:55,18,2,2,3,9,1,2,0,0
Verspringen,Jadraque Urtzi,5006738,33,España,Man,10350,Springers,20,12,19,177,69,2025-02-19 20:28:50,17,0,0,2,5,14,0,11,12
Onbekend,Meessen Timon,5578580,17,Deutschland,Man,2770,Springers,20,1,16,177,89,2025-02-19 20:30:27,20,2,3,10,4,10,3,7,6
Onbekend,Jurczyk Włodzimierz,5547452,17,Polska,Man,2610,Springers,20,3,18,173,73,2025-02-19 21:00:26,19,1,3,2,6,11,2,6,8
400 meter,Figueiredo Maicon,4996106,33,Brasil,Man,23820,Sprinters,20,13,17,180,71,2025-02-19 21:20:04,20,2,0,18,14,1,0,9,11
Hinkstapspringen,Stanisławska Kalina,5579329,21,Polska,Vrouw,2500,Springers,20,2,15,171,58,2025-02-19 21:20:19,11,3,1,5,5,8,2,10,11
Onbekend,McFadden Hayden,5635165,16,Great Britain,Man,1650,Springers,18,1,15,165,69,2025-02-19 21:23:24,20,2,1,1,9,7,4,5,8
Onbekend,Hammadou Samiah,5601425,17,Al-Jazā'ir,Vrouw,1850,Sprinters,20,2,18,160,60,2025-02-19 21:36:50,19,7,2,10,3,2,3,8,5
Onbekend,Perlangeli Adriana,5551025,17,Italia,Vrouw,2630,Sprinters,20,2,18,160,68,2025-02-19 21:37:13,16,10,2,11,2,1,2,6,8
Onbekend,Puppin Oliviero,5562284,17,Italia,Man,2690,Middenafstandslopers,20,2,19,169,83,2025-02-19 21:37:32,12,0,12,6,0,2,2,6,8
Onbekend,Pernici Azzurra,5606462,17,Italia,Vrouw,1660,Middenafstandslopers,20,1,18,166,68,2025-02-19 21:38:06,19,3,9,8,3,2,2,7,6
Onbekend,Cerrone Gennaro,5599975,17,Italia,Man,2680,Langeafstandslopers,20,2,18,186,92,2025-02-19 21:38:24,19,3,11,4,2,3,2,7,8
Onbekend,Fantauzzi Dario,5584914,17,Italia,Man,3100,Snelwandelaars,20,2,19,173,84,2025-02-19 21:38:55,16,1,12,1,4,6,3,6,8
Onbekend,Ridolfo Tullio,5620831,17,Italia,Man,1960,Snelwandelaars,20,1,18,169,70,2025-02-19 21:39:23,17,1,11,2,9,3,2,7,4
Onbekend,Northey Eva,5600755,17,Australia,Vrouw,3910,Snelwandelaars,20,2,18,158,60,2025-02-19 21:39:38,20,4,13,0,1,3,3,8,5
Onbekend,Pirlo Glory,5607635,17,Italia,Vrouw,2320,Snelwandelaars,20,2,20,171,75,2025-02-19 21:39:53,15,2,12,3,8,2,2,4,6
Onbekend,Scatena Carmine,5556073,17,Italia,Man,2560,Springers,20,2,20,183,89,2025-02-19 21:40:20,14,9,3,1,8,11,1,8,8
Onbekend,Delussu Katia,5613681,17,Italia,Vrouw,1470,Werpers,20,2,17,177,72,2025-02-19 21:40:38,14,8,1,5,3,0,10,6,5
Onbekend,La Penna Moreno,5536685,17,Italia,Man,1830,Meerkampers,20,2,17,165,75,2025-02-19 21:40:57,18,10,4,7,8,4,3,7,8
Onbekend,Verni Wilma,5617284,17,Italia,Vrouw,1970,Meerkampers,19,1,20,186,83,2025-02-19 21:41:12,14,3,2,11,7,3,7,7,7
110 meter horden,Šlégr Gabriel,5195823,27,Česká republika,Man,46540,Sprinters,20,11,15,187,83,2025-02-20 08:35:10,20,2,1,19,19,4,3,13,11
Onbekend,Eriksson Henriikka,5542557,17,Suomi,Vrouw,2150,Werpers,20,2,19,178,87,2025-02-20 13:02:32,19,10,3,3,1,3,6,9,6
Onbekend,McGowne Bailey,5627635,17,Great Britain,Man,1480,Springers,16,1,15,169,72,2025-02-20 13:54:30,19,2,3,2,5,9,1,7,7
110 meter horden,Suzzani Piergiorgio,5459104,21,Italia,Man,7650,Sprinters,20,4,18,172,77,2025-02-20 22:10:34,20,3,3,14,13,1,1,6,8
800 meter,Palmas Vladimiro,5449988,21,Italia,Man,8750,Middenafstandslopers,20,5,17,179,81,2025-02-20 22:11:09,20,2,14,13,3,3,2,10,10
Hinkstapspringen,Giacomini Yari,5487964,21,Italia,Man,7400,Springers,20,4,20,180,89,2025-02-20 22:12:05,19,1,0,3,12,14,3,7,6
Hoogspringen,Cinti Agata,5438314,21,Italia,Vrouw,5480,Springers,20,4,19,186,89,2025-02-20 22:12:36,18,6,1,2,11,13,2,8,8
Hoogspringen,Barbieri Elisabetta,5215172,27,Italia,Vrouw,18410,Springers,20,7,16,182,65,2025-02-20 22:28:07,19,2,2,2,7,18,0,11,11
Vijfkamp Mannen,Batinic Mihajlo,5541783,18,Bosna i Hercegovina,Man,1910,Meerkampers,20,3,17,183,85,2025-02-21 03:28:31,17,3,1,10,5,5,7,7,8
Onbekend,Forte Onandi,5593449,17,Jamaica,Man,1840,Springers,19,1,15,167,76,2025-02-21 10:09:51,12,10,4,0,0,10,5,4,9
200 meter,Lue Roy,5118247,31,Jamaica,Man,9850,Sprinters,20,12,17,180,65,2025-02-21 10:10:17,14,4,2,16,1,1,0,8,8
Onbekend,Wan Phillip,5576294,19,Jamaica,Man,3550,Snelwandelaars,20,2,20,170,69,2025-02-21 10:10:40,12,9,12,3,1,0,2,8,8
Hoogspringen,William Tovah,5411714,21,Jamaica,Vrouw,6950,Springers,20,4,18,187,87,2025-02-21 10:11:04,10,2,1,2,3,15,3,8,7
100 meter,Ainsley Stephen,5115004,30,Jamaica,Man,11790,Sprinters,20,12,17,169,84,2025-02-21 10:11:29,13,4,1,16,2,2,1,9,11
Kogelslingeren,Lowe Jo-Hannah,5115054,31,Jamaica,Vrouw,19820,Werpers,20,14,15,178,63,2025-02-21 10:11:53,17,14,0,1,1,0,17,10,10
50 km snelwandelen,Gray Trudy,5395881,25,Jamaica,Vrouw,20570,Snelwandelaars,20,6,16,161,58,2025-02-21 10:12:27,20,1,19,1,2,3,1,11,9
5.000 meter,Abrahams Michael,5115020,31,Jamaica,Man,18300,Langeafstandslopers,20,14,16,172,69,2025-02-21 10:12:47,14,1,17,6,2,0,0,12,8
1.500 meter,Martin Petrona,5115018,33,Jamaica,Vrouw,22280,Middenafstandslopers,20,13,15,159,43,2025-02-21 10:13:04,18,0,18,13,0,0,0,8,11
200 meter,Abrahams Patrice,5115009,30,Jamaica,Vrouw,17530,Sprinters,18,14,13,180,76,2025-02-21 10:13:26,12,10,2,17,2,2,1,12,10
Onbekend,Matthews Ian,5607905,17,Jamaica,Man,1500,Sprinters,20,1,19,181,84,2025-02-21 12:47:52,16,10,3,9,1,3,2,6,4
Onbekend,Quiroz Tania,5604240,17,Perú,Vrouw,1420,Langeafstandslopers,20,1,19,165,67,2025-02-21 12:48:22,18,6,7,9,1,2,1,7,7
Onbekend,Marino Marcelo,5601315,17,Argentina,Man,2230,Snelwandelaars,18,2,18,187,86,2025-02-21 12:49:25,15,1,12,1,1,2,2,6,7
Onbekend,Iversen Are,5599713,18,Norge,Man,1230,Sprinters,20,2,16,190,91,2025-02-22 13:03:53,14,8,3,10,2,2,1,7,6
Onbekend,Sande Arve,5566566,18,Norge,Man,1580,Middenafstandslopers,20,2,16,185,88,2025-02-22 13:04:28,10,1,9,9,2,2,4,9,8
Onbekend,Hansen Johannes,5550138,17,Norge,Man,1830,Snelwandelaars,20,2,18,188,99,2025-02-22 13:05:15,7,3,12,5,3,6,2,6,5
Onbekend,Holen Tina,5583485,17,Norge,Vrouw,2070,Snelwandelaars,20,2,18,163,68,2025-02-22 13:05:35,16,1,11,2,2,3,2,6,7
Onbekend,Helgesen Sverre,5627865,18,Norge,Man,1370,Springers,20,1,17,172,79,2025-02-22 13:06:07,11,6,3,3,8,10,1,6,7
Onbekend,Kleven Arnt,5572374,17,Norge,Man,880,Werpers,20,1,15,181,90,2025-02-22 13:07:18,10,5,1,1,2,2,10,7,4
Onbekend,Samuelsen Kristine,5572373,17,Norge,Vrouw,1400,Werpers,20,2,17,183,88,2025-02-22 13:09:01,14,7,1,5,6,1,10,6,5
Onbekend,Eriksen Karin,5541993,17,Norge,Vrouw,990,Langeafstandslopers,20,2,15,191,97,2025-02-22 13:12:16,13,2,10,8,0,3,1,5,4
Onbekend,Grímlaugsson Ingvi,5594249,17,Ísland,Man,1360,Sprinters,20,2,16,177,87,2025-02-22 13:42:04,15,6,2,9,9,1,3,8,4
Onbekend,Sacco Ludovico,5563621,17,Italia,Man,2480,Sprinters,19,1,16,168,80,2025-02-22 13:42:50,18,8,2,11,3,2,3,3,9
110 meter horden,Spasovski Tihomir,5121535,29,FYR Makedonija,Man,26880,Sprinters,20,12,16,178,66,2025-02-22 13:43:21,20,5,6,19,14,1,0,11,11
200 meter,Perminaitė Sima,5434859,21,Lietuva,Vrouw,20600,Sprinters,20,3,15,156,62,2025-02-22 13:44:04,20,7,2,19,3,1,3,8,8
Hoogspringen,Xìng Chengxin,5287537,25,China,Man,33990,Springers,20,8,20,197,83,2025-02-22 13:45:47,18,2,1,1,9,20,3,11,11
Onbekend,Herrera Leonel,5550691,18,Costa Rica,Man,1740,Langeafstandslopers,19,2,16,175,85,2025-02-22 18:33:08,20,1,9,9,1,3,3,6,6
100 meter horden,Fuentes Victoria,4949239,36,Venezuela,Vrouw,18520,Sprinters,17,16,15,173,58,2025-02-22 20:30:14,18,0,0,15,15,0,0,8,7
20 km snelwandelen,Rossouw Samantha,4859223,37,South Africa,Vrouw,26960,Snelwandelaars,18,20,16,175,66,2025-02-22 20:35:14,15,0,15,0,6,0,0,12,11
Hinkstapspringen,Howie Ross,5062275,31,Great Britain,Man,10210,Springers,20,11,15,178,74,2025-02-22 22:08:56,17,1,1,2,14,14,0,9,8
Discuswerpen,Ridgers Sean,5204899,28,Great Britain,Man,12660,Werpers,20,12,15,171,75,2025-02-22 22:09:24,14,14,1,3,2,4,14,11,11
Speerwerpen,Tweed Jordan,5150599,30,Great Britain,Man,14890,Werpers,19,10,15,181,78,2025-02-22 22:09:44,18,14,2,0,0,0,16,11,8
Speerwerpen,Melrose Abbie,5055755,31,Great Britain,Vrouw,11440,Werpers,20,11,15,171,63,2025-02-22 22:10:02,17,13,0,2,3,0,13,12,12
Marathon,Evers Adri,4999774,34,Nederland,Man,10280,Langeafstandslopers,19,13,12,177,73,2025-02-22 22:11:16,13,0,15,10,0,0,0,10,10
Marathon,Mortimer Rory,5264504,31,Great Britain,Man,7460,Langeafstandslopers,20,10,15,180,70,2025-02-22 22:11:41,16,0,14,7,2,0,0,12,8
