Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Polsstokhoogspringen,Claretti Noemi,4423474,47,Italia,Vrouw,18710,Springers,19,20,16,179,52,2025-02-20 13:53:59,19,0,0,0,0,7,0,2,3
Onbekend,Falcão Cristina,5546938,18,Portugal,Vrouw,1470,Zonder specialiteit,20,1,14,165,67,2025-02-20 13:54:04,16,10,1,4,9,2,3,0,0
Onbekend,Sepúlveda Silvestre,5474442,20,Portugal,Man,1280,Langeafstandslopers,20,2,13,185,89,2025-02-20 13:54:07,14,3,7,2,2,10,2,7,7
Kogelstoten,Gerola Giulia,4523403,46,Italia,Vrouw,9570,Werpers,11,17,14,173,70,2025-02-20 13:54:10,19,0,0,0,0,0,8,3,3
110 meter horden,Anderson Eetu,4554539,44,Suomi,Man,7350,Sprinters,11,17,17,184,95,2025-02-20 13:54:13,13,0,0,5,0,0,0,5,5
100 meter,Bouzas Julene,4594976,44,España,Vrouw,8950,Sprinters,12,17,19,160,59,2025-02-20 13:54:16,16,0,0,7,0,0,0,5,3
Onbekend,McGowne Bailey,5627635,17,Great Britain,Man,1480,Springers,16,1,15,169,72,2025-02-20 13:54:30,19,2,3,2,5,9,1,7,7
Onbekend,Kelley Brooke,5571278,17,United States,Vrouw,1830,Meerkampers,20,1,15,170,74,2025-02-20 14:02:09,12,4,2,10,4,2,10,7,7
100 meter,Kannenberg Jonas,5371426,22,Brasil,Man,8590,Sprinters,20,3,19,178,90,2025-02-20 14:04:56,17,4,3,15,3,2,0,8,9
3.000 meter steeplechase,Vilaça Isaura,5569093,22,Portugal,Vrouw,1480,Middenafstandslopers,20,3,17,179,69,2025-02-20 14:16:14,16,2,10,4,3,1,1,3,9
Onbekend,Savoca Alberico,5553593,17,Italia,Man,5810,Langeafstandslopers,20,2,13,193,87,2025-02-20 14:16:32,20,2,14,3,1,1,5,4,7
Onbekend,Valentinetti Federica,5606495,24,Italia,Vrouw,1460,Werpers,20,2,15,178,71,2025-02-20 14:16:49,14,8,1,3,6,3,9,8,8
Onbekend,Emmerich Elijah,5662333,17,United States,Man,1570,Werpers,18,1,15,162,63,2025-02-20 14:21:26,16,2,3,6,2,3,9,7,9
200 meter,Manovski Nikodemos,5047841,31,FYR Makedonija,Man,14310,Sprinters,20,14,11,178,75,2025-02-20 14:36:29,19,11,0,16,0,0,0,11,11
Onbekend,Haag Ambra,5562172,20,Switzerland,Vrouw,1340,Sprinters,18,2,16,157,61,2025-02-20 14:37:21,16,9,0,10,2,5,1,3,4
Onbekend,Arias Andrés,5547467,19,España,Man,1980,Springers,20,2,14,191,90,2025-02-20 14:39:51,20,1,2,5,4,8,3,9,8
20 km snelwandelen,Barriga Roger,5068354,31,España,Man,34460,Snelwandelaars,20,11,15,187,67,2025-02-20 14:52:32,18,0,18,1,0,0,3,16,15
Onbekend,Piña Aroa,5662363,17,España,Vrouw,1860,Meerkampers,16,1,15,165,63,2025-02-20 14:53:12,19,2,3,10,2,3,3,9,8
Onbekend,Milán Iñaki,5551303,18,España,Man,2710,Werpers,20,2,19,181,85,2025-02-20 14:53:26,13,12,2,2,8,3,5,8,7
Onbekend,Costa Domitila,5628938,27,Brasil,Vrouw,980,Snelwandelaars,20,1,18,177,73,2025-02-20 15:11:07,8,3,10,5,5,1,2,5,5
Onbekend,Bertuci Pablo,5643620,15,Brasil,Man,800,Sprinters,20,1,12,154,57,2025-02-20 15:11:09,14,3,2,9,2,1,3,6,6
Onbekend,Cavalieri Delma,5641983,17,Brasil,Vrouw,950,Springers,19,1,14,160,57,2025-02-20 15:11:10,12,3,2,2,1,9,1,5,8
Onbekend,Tesser Olívia,5638177,14,Brasil,Vrouw,490,Werpers,16,1,13,163,55,2025-02-20 15:11:12,13,1,4,7,2,3,5,8,5
Onbekend,Romeu Atílio,5630352,18,Brasil,Man,960,Meerkampers,17,1,13,187,87,2025-02-20 15:11:13,17,7,3,1,5,2,2,6,8
Onbekend,Andrade Monique,5630350,17,Brasil,Vrouw,660,Middenafstandslopers,19,1,12,165,66,2025-02-20 15:11:15,6,1,7,2,3,3,2,5,9
Onbekend,Vicençote Afonso,5647742,16,Brasil,Man,1450,Springers,18,1,13,177,77,2025-02-20 15:11:17,20,3,0,2,2,6,1,5,8
Onbekend,de Mesquista Jéssica,5651796,16,Brasil,Vrouw,1020,Springers,18,1,14,176,70,2025-02-20 15:11:19,13,1,2,1,1,10,3,8,5
Onbekend,Boas Cassandra,5655315,16,Brasil,Vrouw,1040,Meerkampers,19,1,14,155,50,2025-02-20 15:11:21,10,5,2,3,5,6,10,5,3
Onbekend,Tussi Heleonora,5660109,16,Brasil,Vrouw,820,Werpers,15,1,15,156,52,2025-02-20 15:12:08,17,2,1,2,5,3,4,8,6
Onbekend,Mineiro Kelvin,5634513,17,Brasil,Man,1490,Werpers,15,1,12,190,96,2025-02-20 15:12:15,10,4,1,3,3,2,10,6,9
Onbekend,Mountraki Xryspa,5640743,15,Hellas,Vrouw,890,Middenafstandslopers,19,1,14,167,68,2025-02-20 15:13:49,7,3,9,9,2,3,3,5,6
Onbekend,Panagiotaris Stefanos,5662378,16,Hellas,Man,690,Zonder specialiteit,17,1,15,166,68,2025-02-20 15:14:53,15,2,9,1,3,1,6,0,0
Onbekend,Rossi Leon,5606183,17,Argentina,Man,1800,Meerkampers,20,1,14,172,80,2025-02-20 15:26:43,20,8,1,7,3,7,3,8,5
Onbekend,Jenni Jonathan,5647271,14,Deutschland,Man,580,Langeafstandslopers,19,1,15,171,69,2025-02-20 15:51:14,15,2,6,2,3,2,3,7,7
Onbekend,Carmelo Alexandre,5630338,17,Portugal,Man,1380,Zonder specialiteit,19,1,15,172,77,2025-02-20 15:51:51,18,3,4,2,10,1,2,0,0
50 km snelwandelen,Lalov Kaloyan,4986271,33,Bulgaria,Man,27890,Snelwandelaars,20,15,14,180,63,2025-02-20 17:01:48,18,0,19,0,5,1,0,12,12
Vijfkamp Mannen,Baldin Guido,4955241,40,Italia,Man,2590,Meerkampers,15,12,16,195,92,2025-02-20 18:08:19,20,0,0,6,6,0,0,7,8
Kogelstoten,Guarda Peter,4955228,38,Italia,Man,3070,Werpers,14,14,16,189,97,2025-02-20 18:08:49,12,6,0,0,0,0,6,7,7
Hinkstapspringen,Pittolo Elsa,4955226,35,Italia,Vrouw,3390,Springers,14,13,13,165,64,2025-02-20 18:10:01,7,0,0,0,8,8,0,9,9
20 km snelwandelen,Zorzi Graziella,4955218,39,Italia,Vrouw,3040,Snelwandelaars,18,13,15,176,60,2025-02-20 18:11:03,17,0,5,0,6,0,0,8,8
200 meter,Turi Katiuscia,4955198,36,Italia,Vrouw,3540,Sprinters,17,13,14,167,63,2025-02-20 18:13:05,11,7,0,7,0,0,0,9,10
Verspringen,Zantomio Bettina,4998780,36,Italia,Vrouw,3830,Springers,18,12,15,159,37,2025-02-20 18:16:14,18,0,0,0,8,8,0,9,9
Onbekend,Miani Ernesto,5650556,17,Italia,Man,1050,Werpers,15,1,15,161,63,2025-02-20 19:01:01,18,8,1,3,2,1,7,7,5
Onbekend,Ayala Cecilia,5651640,15,Argentina,Vrouw,630,Springers,17,1,15,155,48,2025-02-20 19:05:37,14,3,2,5,1,8,1,5,7
Verspringen,Boychuk Alla,4765885,38,Ukrajina,Vrouw,19080,Springers,19,18,15,184,61,2025-02-20 19:05:39,20,0,0,10,10,15,0,8,8
Hoogspringen,Barraud Agrippine,4971700,34,France,Vrouw,31280,Springers,18,13,15,170,59,2025-02-20 19:07:07,18,0,0,1,18,18,0,9,8
Kogelslingeren,Riou Arnaud,4766413,38,France,Man,19630,Werpers,18,15,16,202,96,2025-02-20 19:09:23,19,16,0,0,2,0,15,8,9
Hoogspringen,Lefort Balthazar,4888872,37,France,Man,30350,Springers,20,16,16,174,46,2025-02-20 19:14:05,20,0,0,0,17,17,0,8,7
3.000 meter steeplechase,de Almeida Luís,5069641,31,Portugal,Man,7260,Middenafstandslopers,20,11,16,190,88,2025-02-20 19:30:16,19,0,6,15,0,0,1,6,8
Onbekend,Hnat Wacław,5656423,15,Polska,Man,1410,Meerkampers,13,1,14,176,77,2025-02-20 19:40:34,13,1,2,10,3,2,10,6,6
Onbekend,Kot Jacek,5646226,20,Polska,Man,1600,Springers,15,1,15,184,84,2025-02-20 19:41:39,8,2,0,3,3,10,1,6,10
Onbekend,Krawczyk Ludmiła,5646211,15,Polska,Vrouw,520,Middenafstandslopers,17,1,15,151,49,2025-02-20 19:42:34,16,1,4,5,3,1,1,7,5
Onbekend,Myśliwiec Czesław,5646214,16,Polska,Man,1840,Langeafstandslopers,19,1,15,178,81,2025-02-20 19:43:18,7,2,10,9,4,1,2,5,8
Onbekend,Dzikowski Henryk,5646219,23,Polska,Man,1570,Snelwandelaars,14,1,15,184,90,2025-02-20 19:43:41,12,3,10,6,5,1,1,7,9
Onbekend,Brodowska Izabela,5646229,17,Polska,Vrouw,230,Springers,19,1,15,159,56,2025-02-20 19:44:10,6,2,0,6,2,7,1,4,4
Onbekend,Drozd Dorota,5646243,24,Polska,Vrouw,2000,Meerkampers,20,1,14,174,67,2025-02-20 19:45:28,19,3,3,6,3,2,0,10,8
Onbekend,Boquete Jacqueline,5662556,17,Switzerland,Vrouw,1780,Werpers,17,1,15,160,60,2025-02-20 19:47:39,20,3,1,2,8,3,8,7,6
Onbekend,Bonanni Mabel,5542655,17,Italia,Vrouw,2340,Sprinters,20,2,13,164,76,2025-02-20 19:59:54,16,11,3,10,3,2,1,7,6
Onbekend,Corte-Real Augusta,5662566,16,Portugal,Vrouw,530,Werpers,12,1,15,172,64,2025-02-20 20:17:35,12,6,1,3,3,4,8,3,7
Onbekend,Bastos David,5662567,16,Portugal,Man,280,Werpers,11,1,15,176,77,2025-02-20 20:18:51,8,2,1,1,4,2,6,7,6
Kogelstoten,Burow Rosalinde,4787402,38,Deutschland,Vrouw,2030,Werpers,14,10,15,169,62,2025-02-20 20:22:24,16,4,0,0,0,0,10,8,8
Onbekend,Kollmer Wolfgang,5570965,16,Deutschland,Man,1070,Springers,20,1,14,185,95,2025-02-20 20:22:32,7,7,2,5,2,8,1,8,9
Onbekend,Witek Klara,5646244,25,Polska,Vrouw,1480,Meerkampers,11,1,16,172,70,2025-02-20 20:25:11,8,3,2,11,9,3,1,4,4
Onbekend,Becattelli Michele,5662574,15,Italia,Man,350,Zonder specialiteit,15,1,15,159,63,2025-02-20 20:26:55,13,3,8,2,0,1,1,0,0
Onbekend,Nasi Monique,5662575,15,Italia,Vrouw,1210,Zonder specialiteit,15,1,15,169,65,2025-02-20 20:27:05,9,9,10,2,3,2,5,0,0
Onbekend,Revatti Amedeo,5662576,17,Italia,Man,640,Zonder specialiteit,20,1,15,160,60,2025-02-20 20:27:13,15,9,2,3,4,4,2,0,0
Onbekend,Annibali Filippo,5662577,14,Italia,Man,380,Zonder specialiteit,11,1,15,172,70,2025-02-20 20:27:22,12,3,3,4,1,8,2,0,0
Hinkstapspringen,Crespo Palmira,5202389,30,Portugal,Vrouw,16480,Springers,20,9,13,160,46,2025-02-20 20:29:29,20,2,0,5,9,17,1,9,12
Kogelslingeren,Grey Sören,5374453,23,Deutschland,Man,4830,Werpers,20,5,20,181,92,2025-02-20 20:35:48,19,10,1,2,1,1,12,10,8
110 meter horden,Milito Ricardo,4963353,35,Argentina,Man,16690,Sprinters,20,15,17,171,64,2025-02-20 20:40:58,19,5,0,15,8,2,0,12,12
Onbekend,Brandão Liliana,5662572,14,Portugal,Vrouw,1240,Werpers,11,1,15,155,52,2025-02-20 20:41:18,7,10,3,3,3,5,9,5,6
10 km snelwandelen,Hatuel Doron,5073192,32,Yisra'el,Man,21460,Snelwandelaars,20,12,14,168,50,2025-02-20 20:42:10,20,0,17,1,11,0,1,14,12
800 meter,Foschiatti Ferruccio,5264007,28,Italia,Man,14010,Middenafstandslopers,20,6,16,163,60,2025-02-20 20:51:15,19,2,9,17,4,3,0,11,7
Onbekend,Bomben Gerry,5581542,17,Italia,Man,1140,Springers,20,1,13,185,95,2025-02-20 20:52:04,15,1,3,7,7,10,2,5,5
50 km snelwandelen,Mierzwa Aldona,5399983,27,Polska,Vrouw,4200,Snelwandelaars,19,6,14,161,48,2025-02-20 21:58:49,18,3,12,4,5,0,2,10,8
Onbekend,Sosiński Bartosz,5459751,20,Polska,Man,4750,Springers,20,2,13,180,87,2025-02-20 21:59:16,17,1,1,6,14,6,2,8,7
110 meter horden,Suzzani Piergiorgio,5459104,21,Italia,Man,7600,Sprinters,20,4,17,172,77,2025-02-20 22:10:34,20,3,3,14,13,1,1,6,8
800 meter,Palmas Vladimiro,5449988,21,Italia,Man,8720,Middenafstandslopers,20,5,15,179,81,2025-02-20 22:11:09,20,2,14,13,3,3,2,10,10
Hinkstapspringen,Giacomini Yari,5487964,21,Italia,Man,7330,Springers,20,4,18,180,89,2025-02-20 22:12:05,19,1,0,3,12,14,3,7,6
Hoogspringen,Cinti Agata,5438314,21,Italia,Vrouw,5430,Springers,20,4,17,186,89,2025-02-20 22:12:36,18,6,1,2,11,13,2,8,8
Hoogspringen,Barbieri Elisabetta,5215172,27,Italia,Vrouw,18410,Springers,20,7,16,182,65,2025-02-20 22:28:07,19,2,2,2,7,18,0,11,11
Onbekend,Radoccia Chiara,5608761,16,Italia,Vrouw,1890,Springers,20,1,16,155,58,2025-02-20 23:35:04,19,3,2,3,5,10,1,7,5
Onbekend,Wolinsky Kosma,5662641,17,Ukrajina,Man,1300,Snelwandelaars,12,1,14,170,73,2025-02-20 23:39:47,14,3,10,2,7,3,0,6,5
Onbekend,Canal Xènia,5591038,17,España,Vrouw,1770,Sprinters,20,1,15,175,74,2025-02-21 00:18:27,9,3,2,10,10,1,1,6,7
Onbekend,Ortega Manel,5641318,17,España,Man,1010,Werpers,13,1,13,167,70,2025-02-21 00:24:29,20,4,3,2,4,1,6,5,4
Onbekend,Lechuga Angustias,5566455,17,España,Vrouw,740,Meerkampers,20,2,15,186,85,2025-02-21 00:24:48,16,7,2,8,3,1,3,4,5
Onbekend,McCray Evan,5660531,17,United States,Man,1990,Sprinters,19,1,13,176,77,2025-02-21 01:26:14,11,5,3,10,8,1,1,9,9
Onbekend,Arumuvagam Yuna,5598891,17,Malaysia,Vrouw,1070,Springers,20,2,17,156,57,2025-02-21 01:26:33,17,1,3,2,4,10,2,5,6
Onbekend,Belabed Jasmina,5592343,17,Al-Maghrib,Vrouw,2150,Springers,20,2,15,157,64,2025-02-21 01:27:58,18,1,0,2,3,11,0,7,8
Onbekend,Mamistvalov Batyah,5592200,17,Yisra'el,Vrouw,1690,Springers,20,2,17,181,80,2025-02-21 01:28:07,15,5,2,3,10,4,4,8,9
Onbekend,Persitz Naarah,5596105,17,Yisra'el,Vrouw,1540,Springers,20,2,18,165,65,2025-02-21 01:28:14,15,5,0,3,2,10,2,9,6
Kogelstoten,Taishi Zhengda,5587601,21,China,Man,3920,Werpers,20,2,14,178,81,2025-02-21 01:33:12,20,13,3,2,1,3,9,4,6
5.000 meter,Meroni Giandomenico,4796134,40,Italia,Man,8690,Langeafstandslopers,12,14,16,173,74,2025-02-21 01:53:27,20,0,14,4,0,0,0,8,6
Onbekend,Murdoch Alicia,5662730,17,Great Britain,Vrouw,1360,Werpers,13,1,15,164,57,2025-02-21 02:27:01,8,5,3,0,5,3,10,7,9
Onbekend,Blair Luca,5662729,14,Great Britain,Man,540,Werpers,15,1,15,162,66,2025-02-21 02:27:45,13,1,3,2,3,2,8,5,7
Onbekend,McGuire Abi,5589891,17,Great Britain,Vrouw,1170,Springers,20,1,15,181,84,2025-02-21 02:29:58,13,2,3,5,6,10,0,8,5
Onbekend,Ballantyne Jamie,5662731,17,Great Britain,Man,1040,Zonder specialiteit,18,1,15,178,75,2025-02-21 02:30:12,15,10,1,2,2,1,1,0,0
Vijfkamp Mannen,Batinic Mihajlo,5541783,18,Bosna i Hercegovina,Man,1910,Meerkampers,20,3,17,183,85,2025-02-21 03:28:31,17,3,1,10,5,5,7,7,8
Onbekend,Wessels Matsimela,5659602,14,South Africa,Man,1280,Werpers,14,1,15,178,78,2025-02-21 03:50:21,20,8,3,3,2,3,5,6,6
Onbekend,KaSokomani Andrew,5662738,16,South Africa,Man,100,Zonder specialiteit,14,1,15,166,64,2025-02-21 03:53:16,7,6,1,2,2,2,3,0,0
Onbekend,Cronje Andy,5656206,17,South Africa,Man,1280,Zonder specialiteit,16,1,14,172,76,2025-02-21 03:53:27,20,3,3,3,0,3,9,0,0
Onbekend,Molifi Anthony,5662739,15,South Africa,Man,110,Zonder specialiteit,20,1,15,182,85,2025-02-21 03:53:40,10,1,4,3,3,3,5,0,0
Onbekend,Collins Annetjie,5659603,15,South Africa,Vrouw,170,Zonder specialiteit,15,1,15,164,60,2025-02-21 03:53:53,11,3,6,1,1,2,2,0,0
Onbekend,May Lefu,5636237,15,South Africa,Vrouw,170,Zonder specialiteit,14,1,12,173,68,2025-02-21 03:54:04,8,7,1,3,4,2,3,0,0
800 meter,Guerrero Ánder,5408969,22,España,Man,6720,Middenafstandslopers,20,5,18,178,81,2025-02-21 04:20:50,9,1,10,15,1,2,1,6,6
Onbekend,Horder Hugh,5602910,16,Australia,Man,2090,Snelwandelaars,20,1,14,185,92,2025-02-21 05:21:32,10,1,10,3,3,3,3,9,9
Onbekend,Muntz Brandon,5616165,15,Australia,Man,1480,Meerkampers,19,1,14,166,69,2025-02-21 05:22:34,6,2,10,2,2,3,9,7,6
Onbekend,Schuster Addison,5634098,17,United States,Vrouw,900,Springers,17,1,15,170,69,2025-02-21 05:35:09,11,2,2,1,9,8,3,7,5
Onbekend,Mpai Aristi,5662751,15,Hellas,Vrouw,1080,Werpers,10,1,15,170,63,2025-02-21 07:00:28,13,3,2,0,2,1,10,4,6
400 meter horden,Delgado Felisberto,4892787,35,Portugal,Man,17050,Sprinters,19,15,14,191,77,2025-02-21 09:22:52,20,0,0,17,9,0,0,6,7
10.000 meter,Coromina Virtudes,4881917,36,España,Vrouw,15160,Langeafstandslopers,18,15,14,161,58,2025-02-21 09:23:00,16,0,15,15,0,0,0,8,7
Tienkamp,Godbold Angel,5071195,31,United States,Man,8550,Meerkampers,20,11,17,176,70,2025-02-21 09:23:11,19,2,1,14,11,6,0,9,6
400 meter horden,Maza Amaia,5359911,25,España,Vrouw,5620,Sprinters,20,4,18,165,66,2025-02-21 09:27:09,18,8,2,12,2,3,1,11,10
Onbekend,Cervetto Leopoldo,5234851,26,Italia,Man,3030,Werpers,20,3,14,192,95,2025-02-21 09:42:12,15,11,0,4,3,2,10,8,8
Verspringen,Aubry Cassandra,5508920,18,France,Vrouw,2300,Springers,20,3,20,169,75,2025-02-21 10:08:04,18,3,3,7,5,10,3,8,9
Onbekend,Forte Onandi,5593449,17,Jamaica,Man,1830,Springers,19,1,15,167,76,2025-02-21 10:09:51,12,10,4,0,0,10,5,4,9
200 meter,Lue Roy,5118247,31,Jamaica,Man,9780,Sprinters,20,12,17,180,65,2025-02-21 10:10:17,14,4,2,16,1,1,0,8,8
Onbekend,Wan Phillip,5576294,19,Jamaica,Man,3550,Snelwandelaars,20,2,20,170,69,2025-02-21 10:10:40,12,9,12,3,1,0,2,8,8
Hoogspringen,William Tovah,5411714,21,Jamaica,Vrouw,6930,Springers,20,4,18,187,87,2025-02-21 10:11:04,10,2,1,2,3,15,3,8,7
100 meter,Ainsley Stephen,5115004,30,Jamaica,Man,11650,Sprinters,20,12,16,169,84,2025-02-21 10:11:29,13,4,1,16,2,2,1,9,11
Kogelslingeren,Lowe Jo-Hannah,5115054,31,Jamaica,Vrouw,19610,Werpers,20,14,15,178,63,2025-02-21 10:11:53,17,14,0,1,1,0,17,10,10
50 km snelwandelen,Gray Trudy,5395881,25,Jamaica,Vrouw,20570,Snelwandelaars,20,6,16,161,58,2025-02-21 10:12:27,20,1,19,1,2,3,1,11,9
5.000 meter,Abrahams Michael,5115020,31,Jamaica,Man,18090,Langeafstandslopers,20,14,16,172,69,2025-02-21 10:12:47,14,1,17,6,2,0,0,12,8
1.500 meter,Martin Petrona,5115018,33,Jamaica,Vrouw,21990,Middenafstandslopers,20,13,15,159,43,2025-02-21 10:13:04,18,0,18,13,0,0,0,8,11
200 meter,Abrahams Patrice,5115009,30,Jamaica,Vrouw,17250,Sprinters,18,14,13,180,76,2025-02-21 10:13:26,12,10,2,17,2,2,1,11,10
Onbekend,Cascarano Paolo,5662777,14,Italia,Man,450,Sprinters,17,1,15,168,66,2025-02-21 10:40:51,10,6,3,7,1,3,6,7,5
Onbekend,Nisotakis Dakis,5545875,19,Hellas,Man,3330,Sprinters,20,3,15,190,89,2025-02-21 11:02:53,19,7,3,13,1,1,3,7,7
Onbekend,Matthews Ian,5607905,17,Jamaica,Man,1390,Sprinters,20,2,15,181,84,2025-02-21 12:47:52,16,10,3,9,1,3,2,6,4
Onbekend,Quiroz Tania,5604240,17,Perú,Vrouw,1340,Langeafstandslopers,20,2,15,165,67,2025-02-21 12:48:22,18,6,7,9,1,2,1,7,7
Onbekend,Marino Marcelo,5601315,17,Argentina,Man,2140,Snelwandelaars,18,2,14,187,86,2025-02-21 12:49:25,15,1,12,1,1,2,2,6,7
Onbekend,Lewczuk Zbigniew,5627870,15,Polska,Man,1630,Sprinters,17,1,17,176,78,2025-02-21 13:16:31,9,0,4,11,1,3,7,7,7
Onbekend,Primerano Agostina,5624472,18,Italia,Vrouw,1310,Sprinters,14,1,18,168,69,2025-02-21 13:17:03,14,3,2,8,9,3,1,9,4
10.000 meter,Persello Cristoforo,5018274,33,Italia,Man,14400,Langeafstandslopers,18,11,16,196,71,2025-02-21 13:17:35,16,0,14,15,0,0,0,12,9
10 km snelwandelen,Casarsa Alessio,5200009,30,Italia,Man,18330,Snelwandelaars,20,8,17,175,65,2025-02-21 13:18:46,17,2,15,1,5,1,2,13,14
Onbekend,Tsatouma Sevasmia,5625023,15,Hellas,Vrouw,2080,Springers,16,1,18,175,71,2025-02-21 13:19:15,8,9,0,2,1,11,4,6,7
100 meter,Slak Miran,5233794,28,Slovenija,Man,22610,Sprinters,20,7,17,185,73,2025-02-21 13:44:16,18,6,2,18,0,3,1,12,12
400 meter horden,Tesařová Eliška,5053565,31,Česká republika,Vrouw,28230,Sprinters,20,11,14,168,64,2025-02-21 13:44:25,20,13,1,19,4,0,0,12,12
Onbekend,Comel Pamela,5545683,17,Italia,Vrouw,2510,Springers,20,2,18,182,84,2025-02-21 13:46:37,17,3,2,3,10,9,3,9,6
5.000 meter,Monticone Sergio,5498996,19,Italia,Man,2030,Langeafstandslopers,20,3,20,187,91,2025-02-21 13:46:43,16,9,8,3,2,2,3,8,9
Onbekend,Cuaz Cristiano,5633688,17,Italia,Man,2000,Meerkampers,20,1,19,175,80,2025-02-21 13:46:48,15,3,10,2,1,3,1,8,9
Tienkamp,Felter Teofilo,5379428,24,Italia,Man,2450,Meerkampers,20,5,20,165,69,2025-02-21 13:46:55,19,2,11,8,3,8,3,5,6
Onbekend,Gavazzeni Emilia,5629981,17,Italia,Vrouw,940,Meerkampers,19,1,17,169,65,2025-02-21 13:47:02,18,2,1,8,3,3,7,6,5
Zevenkamp,Tomasi Betta,5456006,22,Italia,Vrouw,2650,Meerkampers,20,4,19,172,73,2025-02-21 13:47:10,19,3,6,11,1,7,8,7,8
200 meter,Frenjo Zlata,4780767,41,Bosna i Hercegovina,Vrouw,12290,Sprinters,13,17,16,162,56,2025-02-21 14:02:54,17,0,0,13,4,0,0,7,6
Onbekend,Martínez Margarita,5602757,17,Argentina,Vrouw,1930,Meerkampers,20,1,15,162,62,2025-02-21 14:27:10,18,10,1,7,1,7,2,5,8
Onbekend,Gutiérrez Javier,5642924,16,Argentina,Man,990,Langeafstandslopers,17,1,13,173,75,2025-02-21 14:27:21,8,3,8,7,2,3,3,9,7
Discuswerpen,Field Antoine,5297547,32,Canada,Man,3730,Werpers,20,9,14,189,73,2025-02-21 14:38:26,16,9,1,1,1,1,11,11,7
Onbekend,Catherwood Landen,5560630,18,Canada,Man,1290,Langeafstandslopers,20,2,15,171,83,2025-02-21 14:41:00,10,3,10,8,2,3,3,6,6
10 km snelwandelen,Wehmeier Carin,5160519,29,Deutschland,Vrouw,13410,Snelwandelaars,20,11,16,165,60,2025-02-21 15:36:00,8,1,16,3,7,3,3,11,11
Onbekend,Águas Arcádio,5662812,17,Portugal,Man,580,Zonder specialiteit,14,1,15,169,72,2025-02-21 15:52:11,15,2,2,2,7,3,8,0,0
Onbekend,Aguado César,5646785,17,España,Man,260,Sprinters,19,1,17,166,63,2025-02-21 16:13:18,6,7,1,6,2,2,2,3,5
Onbekend,Águilas Xerome,5566173,17,España,Man,730,Sprinters,20,2,17,190,98,2025-02-21 16:13:22,9,8,3,6,2,1,1,7,7
Onbekend,Ares Beñat,5600749,18,España,Man,2360,Sprinters,18,1,17,188,89,2025-02-21 16:13:25,11,2,3,12,1,1,8,5,8
Onbekend,Lafarga Anacleto,5615804,17,España,Man,590,Sprinters,19,1,18,175,76,2025-02-21 16:13:28,7,2,2,8,3,2,3,8,6
Onbekend,Peres Gabriel,5636409,17,España,Man,1280,Sprinters,18,1,18,172,74,2025-02-21 16:13:31,17,10,2,3,1,4,2,6,5
Onbekend,Rebollo Boi,5562098,17,España,Man,1100,Sprinters,20,2,18,175,90,2025-02-21 16:13:35,8,2,1,5,9,2,2,8,8
Onbekend,Viera Levi,5662733,17,España,Man,220,Sprinters,15,1,15,162,62,2025-02-21 16:13:39,14,3,2,1,1,3,1,4,4
Onbekend,Karmona Alba,5539477,18,España,Vrouw,1230,Sprinters,20,2,18,176,77,2025-02-21 16:14:20,15,10,3,3,2,2,4,8,6
Onbekend,de los Ríos Francisco José,5627996,18,España,Man,1120,Middenafstandslopers,20,1,16,179,76,2025-02-21 16:14:26,16,2,9,1,2,2,3,7,7
Onbekend,Argüello Iria,5555780,17,España,Vrouw,2270,Middenafstandslopers,20,2,15,177,77,2025-02-21 16:14:36,13,2,12,7,2,5,0,7,8
Onbekend,Canto Xiana,5572381,17,España,Vrouw,1660,Middenafstandslopers,20,2,18,174,75,2025-02-21 16:14:40,7,1,4,11,2,3,3,8,8
Onbekend,Morató Marina,5600747,18,España,Vrouw,1220,Middenafstandslopers,15,1,16,156,60,2025-02-21 16:14:44,6,7,8,7,3,2,2,8,8
Onbekend,España Lucio,5621947,18,España,Man,2280,Langeafstandslopers,20,1,17,182,85,2025-02-21 16:14:50,20,2,4,6,0,3,8,8,9
Onbekend,Aragón Olga,5643601,17,España,Vrouw,610,Langeafstandslopers,18,1,15,172,67,2025-02-21 16:14:56,16,3,7,2,3,0,1,5,7
Onbekend,Aldana Florencio,5657925,16,España,Man,370,Snelwandelaars,15,1,15,166,67,2025-02-21 16:15:10,11,4,8,2,2,3,2,5,5
Onbekend,Bidasoa Albert,5646784,15,España,Man,780,Snelwandelaars,18,1,17,178,81,2025-02-21 16:15:16,9,2,3,0,9,1,1,8,5
Onbekend,Sarrión Emiliano,5610821,17,España,Man,1040,Snelwandelaars,20,2,16,174,78,2025-02-21 16:15:30,10,1,8,2,7,2,4,7,9
Onbekend,Arán Sabina,5578148,17,España,Vrouw,230,Snelwandelaars,20,2,18,165,68,2025-02-21 16:15:33,9,2,4,0,1,1,1,6,5
Onbekend,Lacruz Lourdes,5604076,17,España,Vrouw,1430,Snelwandelaars,16,1,18,187,88,2025-02-21 16:15:37,11,0,3,2,9,1,3,8,9
Onbekend,Montejano Eloisa,5634117,17,España,Vrouw,510,Snelwandelaars,14,1,14,176,73,2025-02-21 16:15:43,11,3,4,0,2,1,8,6,7
