Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Kogelslingeren,Navas Cristóbal,5453928,22,El Salvador,Man,5720,Werpers,20,5,18,182,77,2025-02-13 12:06:07,9,11,1,3,3,3,14,6,8
Onbekend,Endzelins Leida,5658765,15,Eesti,Vrouw,1200,Zonder specialiteit,14,1,15,170,65,2025-02-13 12:11:10,19,1,9,4,7,3,2,0,0
Tienkamp,Fontes Arsénio,4941661,35,Portugal,Man,6110,Meerkampers,20,13,18,183,74,2025-02-13 12:17:45,20,6,3,11,5,3,0,11,8
Marathon,Stewart Dakota,4928049,36,United States,Man,27050,Langeafstandslopers,20,14,15,171,59,2025-02-13 12:17:50,19,0,19,2,0,4,0,11,10
3.000 meter steeplechase,Muroi Yuma,4894841,35,Nippon,Man,15580,Middenafstandslopers,20,15,18,193,66,2025-02-13 12:17:57,20,1,15,14,0,0,0,8,8
100 meter,Van Blitterswijk Anissa,4898529,35,België,Vrouw,18040,Sprinters,19,14,16,179,73,2025-02-13 12:18:03,18,10,3,17,0,0,0,10,8
Onbekend,Gardiner Lauryn,5610679,17,Great Britain,Vrouw,1450,Snelwandelaars,20,1,16,163,64,2025-02-13 12:42:06,16,1,10,2,3,1,2,8,6
Onbekend,Gruiters Rens,5659578,17,Nederland,Man,460,Zonder specialiteit,14,1,15,175,77,2025-02-13 12:44:19,15,1,2,7,3,5,6,0,0
Onbekend,Advocaat Brigit,5659576,14,Nederland,Vrouw,110,Zonder specialiteit,12,1,15,144,43,2025-02-13 12:44:25,12,3,1,2,3,1,2,0,0
Onbekend,van Velzen Pieter,5659577,16,Nederland,Man,1450,Werpers,18,1,15,173,71,2025-02-13 12:44:42,6,10,2,3,10,1,2,7,3
Onbekend,Doornbos Maartje,5659575,14,Nederland,Vrouw,590,Meerkampers,18,1,15,160,58,2025-02-13 12:50:02,14,3,1,5,2,4,8,7,6
Onbekend,Ponce Julián,5649406,17,Ecuador,Man,1230,Snelwandelaars,14,1,15,171,71,2025-02-13 13:03:57,18,5,3,3,10,1,2,5,4
Onbekend,Claussen Florentine,5610462,17,Deutschland,Vrouw,800,Springers,15,1,14,177,75,2025-02-13 13:09:00,12,3,3,1,5,10,1,6,6
Onbekend,Madeira Luís,5627602,15,Portugal,Man,890,Sprinters,19,1,15,156,58,2025-02-13 13:37:06,17,2,3,6,8,2,2,5,7
Onbekend,Figueira Amanda,5435512,24,Portugal,Vrouw,2280,Meerkampers,17,2,11,166,76,2025-02-13 13:37:28,11,1,10,3,1,10,1,7,9
Onbekend,Velasques Lígia,5456749,23,Portugal,Vrouw,2210,Werpers,20,2,11,158,50,2025-02-13 13:37:31,14,5,3,3,8,2,3,10,10
Polsstokhoogspringen,Claretti Noemi,4423474,47,Italia,Vrouw,18470,Springers,19,20,16,179,52,2025-02-13 13:37:34,19,0,0,0,0,7,0,3,3
Onbekend,Falcão Cristina,5546938,18,Portugal,Vrouw,1470,Zonder specialiteit,20,1,14,165,68,2025-02-13 13:37:36,16,10,1,4,9,2,3,0,0
Onbekend,Sepúlveda Silvestre,5474442,20,Portugal,Man,1280,Langeafstandslopers,20,2,14,185,90,2025-02-13 13:37:39,14,3,7,2,2,10,2,7,7
Kogelstoten,Gerola Giulia,4523403,46,Italia,Vrouw,9590,Werpers,11,17,14,173,69,2025-02-13 13:37:41,19,0,0,0,0,0,8,3,3
110 meter horden,Anderson Eetu,4554539,44,Suomi,Man,7370,Sprinters,11,17,18,184,94,2025-02-13 13:37:43,13,0,0,5,0,0,0,5,5
100 meter,Bouzas Julene,4594976,44,España,Vrouw,8950,Sprinters,13,17,19,160,59,2025-02-13 13:37:45,16,0,0,7,0,0,0,5,3
Onbekend,Sekerlioglu Jäger,5659569,15,Österreich,Man,1010,Werpers,17,1,15,171,71,2025-02-13 13:50:19,15,7,1,2,7,1,8,6,8
Onbekend,Mayer Maria,5634687,17,Österreich,Vrouw,1150,Springers,20,2,16,164,59,2025-02-13 13:55:37,16,1,1,0,5,6,9,7,8
Onbekend,Lelong Morgane,5659349,17,France,Vrouw,1230,Zonder specialiteit,12,1,15,155,54,2025-02-13 14:02:44,14,1,3,3,10,3,8,0,0
Onbekend,Monteiro Mario,5659634,15,Switzerland,Man,170,Zonder specialiteit,14,1,15,172,72,2025-02-13 14:04:10,9,0,4,6,2,2,6,0,0
Onbekend,Solomon Yitzhak,5569502,17,Yisra'el,Man,3640,Langeafstandslopers,20,2,16,189,96,2025-02-13 14:10:15,12,9,13,3,1,2,3,6,8
Onbekend,Krajnc Emilia,5659638,16,Sverige,Vrouw,1580,Sprinters,17,1,15,162,58,2025-02-13 14:13:09,20,8,2,9,1,3,3,4,6
400 meter horden,Curmi Lee,5133055,31,Malta,Man,20050,Sprinters,20,10,15,181,77,2025-02-13 14:13:12,18,5,0,18,8,2,0,9,10
Onbekend,Di Blasio Giovanni,5659652,17,Italia,Man,1240,Zonder specialiteit,15,1,15,187,89,2025-02-13 14:39:03,15,1,2,8,10,3,1,0,0
Onbekend,Proserpi Fausta,5624792,15,Italia,Vrouw,1190,Meerkampers,20,1,16,168,64,2025-02-13 14:42:35,8,4,3,10,3,3,5,8,5
Onbekend,Isaac Lea,5610861,17,Switzerland,Vrouw,430,Snelwandelaars,15,1,13,172,72,2025-02-13 14:52:50,11,1,5,5,7,1,2,6,7
Onbekend,Londoño Mariña,5659661,16,Colombia,Vrouw,780,Langeafstandslopers,11,1,15,162,60,2025-02-13 14:54:07,11,1,9,8,1,2,3,4,6
Kogelstoten,Stefanowski Sebastian,5514517,21,Deutschland,Man,7050,Werpers,20,3,20,194,95,2025-02-13 15:02:42,19,14,2,3,2,5,11,9,10
Onbekend,Vavilov Stepan,5505766,18,Belarus,Man,2760,Meerkampers,20,2,18,185,100,2025-02-13 15:17:21,17,0,10,8,3,10,5,8,8
Onbekend,Milán Iñaki,5551303,18,España,Man,2680,Werpers,20,2,19,181,85,2025-02-13 15:35:51,13,12,2,2,8,3,5,8,7
20 km snelwandelen,Barriga Roger,5068354,31,España,Man,34280,Snelwandelaars,20,11,14,187,67,2025-02-13 15:38:22,18,0,18,1,0,0,3,16,15
Onbekend,Kupcewicz Dorota,5651331,17,Polska,Vrouw,1660,Werpers,12,1,14,161,58,2025-02-13 15:49:24,12,10,2,3,1,3,10,4,5
Onbekend,van de Berg Gert-Jan,5659697,15,Nederland,Man,930,Meerkampers,13,1,15,179,74,2025-02-13 15:52:05,16,8,1,3,1,6,4,7,7
400 meter horden,English Hamish,5285655,25,Great Britain,Man,31160,Sprinters,20,6,15,183,89,2025-02-13 16:13:30,19,4,1,20,1,1,3,7,8
400 meter,Grubert Malcolm,5332622,24,Deutschland,Man,31090,Sprinters,20,5,14,185,87,2025-02-13 16:13:36,18,6,3,20,3,2,0,8,6
110 meter horden,Lakakis Alfredos,5298753,25,Hellas,Man,26970,Sprinters,20,6,17,171,84,2025-02-13 16:13:40,18,2,2,20,1,1,1,10,10
Onbekend,Sieger Tim,5569312,18,Deutschland,Man,4400,Sprinters,20,1,11,179,83,2025-02-13 16:13:46,19,3,2,14,2,1,3,5,5
200 meter,Richards Gianna,5283257,25,United States,Vrouw,29660,Sprinters,20,6,18,183,80,2025-02-13 16:13:50,18,1,2,20,2,2,2,9,9
Verspringen,Saganowski Wiktor,5277825,25,Polska,Man,8350,Springers,20,6,14,182,83,2025-02-13 16:14:06,19,1,2,4,8,15,1,8,7
Speerwerpen,Bērziņš Ziedonis,5277063,25,Latvija,Man,31620,Werpers,20,6,16,178,86,2025-02-13 16:14:19,20,20,3,3,3,0,3,7,8
Speerwerpen,Gardiner Danielle,5272693,25,Great Britain,Vrouw,32670,Werpers,20,6,18,182,87,2025-02-13 16:14:26,20,20,3,1,3,5,2,10,10
Discuswerpen,Dutrieux Pieter-Jan,5286344,25,België,Man,31310,Werpers,20,6,16,187,95,2025-02-13 16:14:35,18,20,2,1,1,2,3,8,8
Kogelstoten,Mosberg Serge,5278664,25,Deutschland,Man,32190,Werpers,20,6,12,180,76,2025-02-13 16:14:43,19,20,2,1,2,3,1,8,10
20 km snelwandelen,Paranycz Agata,5298471,25,Polska,Vrouw,28150,Snelwandelaars,20,6,17,175,75,2025-02-13 16:14:50,19,3,20,1,4,2,3,10,8
Onbekend,Giordano Lucio,5630637,17,Italia,Man,1560,Sprinters,17,1,16,176,79,2025-02-13 16:15:36,19,2,2,9,1,2,2,5,8
Onbekend,Iachini Abramo,5656419,16,Italia,Man,670,Sprinters,14,1,14,172,70,2025-02-13 16:15:41,16,2,2,9,2,2,2,3,3
Onbekend,Jóhannsson Hólmþór,5639304,16,Ísland,Man,1550,Sprinters,17,1,15,177,77,2025-02-13 16:16:06,11,6,2,9,3,3,1,9,8
Onbekend,Proserpio Peter,5650997,14,Italia,Man,410,Sprinters,20,1,15,164,63,2025-02-13 16:16:10,14,2,2,6,3,2,3,7,6
Onbekend,Tozzi Artemio,5643766,16,Italia,Man,1160,Sprinters,19,1,14,171,78,2025-02-13 16:16:14,7,8,3,3,9,2,1,7,8
Onbekend,Buticchi Giusi,5648723,14,Italia,Vrouw,880,Sprinters,16,1,15,173,68,2025-02-13 16:16:18,18,1,1,6,3,1,1,7,7
Onbekend,Ibermajerová Alexandra,5608751,17,Česká republika,Vrouw,1790,Sprinters,20,1,16,160,62,2025-02-13 16:16:22,15,4,2,11,2,3,1,9,6
Onbekend,Malverdi Rebecca,5617443,16,Italia,Vrouw,770,Sprinters,20,1,15,182,82,2025-02-13 16:16:25,14,2,3,8,8,1,1,5,6
Onbekend,Muzzolon Sabrina,5644989,17,Italia,Vrouw,1570,Sprinters,12,1,15,170,62,2025-02-13 16:16:29,13,0,3,11,6,1,3,8,3
Onbekend,Oude Monninkhof Aniek,5562356,17,Nederland,Vrouw,2280,Sprinters,20,2,14,168,74,2025-02-13 16:16:34,12,4,2,12,2,6,4,5,5
Onbekend,Shaw Laura,5551794,17,Great Britain,Vrouw,1320,Sprinters,20,2,15,165,67,2025-02-13 16:16:38,10,7,1,11,3,0,4,6,5
Onbekend,Carbajal Ícaro,5574829,17,España,Man,1160,Middenafstandslopers,19,2,15,169,79,2025-02-13 16:16:42,7,2,10,8,1,2,2,4,6
Onbekend,Dassi Filippo,5637225,14,Italia,Man,460,Middenafstandslopers,20,1,15,171,74,2025-02-13 16:16:47,9,1,4,4,8,1,1,5,7
Onbekend,Filippuzzi Mabel,5627721,15,Italia,Vrouw,580,Middenafstandslopers,16,1,14,170,62,2025-02-13 16:16:51,11,6,7,1,2,2,2,8,7
Onbekend,Zupin Diletta,5640716,16,Italia,Vrouw,1270,Middenafstandslopers,14,1,14,157,60,2025-02-13 16:16:58,19,2,2,3,1,7,4,6,8
Onbekend,Boccoli Francis,5612652,16,Brasil,Man,920,Langeafstandslopers,15,1,16,181,89,2025-02-13 16:17:02,10,2,10,2,3,1,2,5,7
Onbekend,Lombardo Giandomenico,5592646,16,Italia,Man,310,Langeafstandslopers,19,2,16,164,70,2025-02-13 16:17:06,14,2,6,4,3,1,1,6,4
Onbekend,Amistadi Ursula,5640715,15,Italia,Vrouw,900,Langeafstandslopers,14,2,15,163,59,2025-02-13 16:17:11,19,1,6,4,1,3,2,3,7
Onbekend,Alfaro Arkaitz,5641612,17,España,Man,1510,Snelwandelaars,17,1,15,171,72,2025-02-13 16:17:15,7,3,10,2,3,3,1,9,8
Onbekend,Dekeyser Christopher,5612076,16,België,Man,1540,Snelwandelaars,20,1,16,170,80,2025-02-13 16:17:18,19,2,10,2,3,3,3,7,4
Onbekend,Beer Astrid,5560993,17,Österreich,Vrouw,1900,Snelwandelaars,20,3,14,163,67,2025-02-13 16:17:23,17,2,7,3,10,2,2,9,8
Onbekend,Battistelli Nicolò,5616483,17,Italia,Man,1600,Springers,19,2,15,182,87,2025-02-13 16:17:30,15,1,1,10,2,1,0,5,9
Verspringen,Ibáñez Luis,5082678,31,España,Man,10700,Springers,20,11,16,182,82,2025-02-13 16:17:34,15,0,1,8,9,15,2,11,11
Onbekend,Osovych Karl,5639104,17,Österreich,Man,1540,Springers,14,1,15,172,73,2025-02-13 16:17:39,17,7,0,1,1,11,3,4,5
Onbekend,Pomposo Andrea,5565203,16,Italia,Man,1660,Springers,20,2,16,174,83,2025-02-13 16:17:42,9,1,1,3,1,10,9,7,6
Onbekend,Adorni Michelle,5622581,16,Italia,Vrouw,1110,Springers,15,1,15,169,68,2025-02-13 16:17:46,16,9,3,1,6,5,2,7,8
Onbekend,Ramos Firmina,5636875,17,Portugal,Vrouw,490,Springers,14,1,15,157,56,2025-02-13 16:17:50,7,3,2,1,2,8,1,7,6
Onbekend,Rojas Makayla,5571087,17,United States,Vrouw,400,Springers,17,3,15,173,73,2025-02-13 16:17:55,10,1,1,1,1,8,2,5,5
Onbekend,Amâncio Lauro,5638176,17,Brasil,Man,820,Werpers,15,1,16,169,72,2025-02-13 16:17:59,15,2,1,2,2,3,9,4,4
Onbekend,Monzón Donato,5644326,15,España,Man,1680,Werpers,20,1,16,166,67,2025-02-13 16:18:04,18,2,2,3,9,2,8,8,7
Onbekend,Nieto Leonardo,5590437,17,España,Man,1010,Werpers,20,2,17,178,84,2025-02-13 16:18:09,18,3,2,3,1,2,7,7,7
Onbekend,Ortis Ezio,5578803,17,Italia,Man,870,Werpers,19,1,16,186,97,2025-02-13 16:18:14,12,6,1,1,5,1,9,5,7
Onbekend,Brustia Alessia,5656420,17,Italia,Vrouw,520,Werpers,17,1,13,163,63,2025-02-13 16:18:18,10,9,3,0,1,2,3,4,4
Onbekend,Nobre Idalina,5641777,17,Portugal,Vrouw,1160,Werpers,14,1,13,174,72,2025-02-13 16:18:21,14,2,3,9,1,3,9,4,5
Onbekend,Papini Giulia,5653555,16,Italia,Vrouw,330,Werpers,11,1,14,182,74,2025-02-13 16:18:25,14,1,1,5,1,5,6,6,6
Tienkamp,Dezi Gigi,4983963,33,Italia,Man,14210,Meerkampers,20,10,16,179,77,2025-02-13 16:18:31,20,13,0,17,3,3,0,7,7
Onbekend,Conte Melissa,5617895,17,Italia,Vrouw,660,Meerkampers,18,1,15,179,73,2025-02-13 16:19:26,17,2,1,7,3,2,5,4,7
Onbekend,McMahon Francesca,5659734,14,Great Britain,Vrouw,1140,Werpers,14,1,15,160,57,2025-02-13 16:27:09,10,9,1,1,9,2,2,8,7
Onbekend,Bone Logan,5659741,17,Great Britain,Man,320,Werpers,18,1,15,175,76,2025-02-13 16:29:13,10,7,1,0,0,3,6,6,5
Onbekend,Glass Rory,5653835,17,Great Britain,Man,1700,Werpers,11,1,14,181,81,2025-02-13 16:29:33,17,2,10,1,1,2,8,8,6
Onbekend,Sole Ben,5582151,17,Great Britain,Man,810,Werpers,20,1,15,192,98,2025-02-13 16:29:37,14,9,3,1,0,2,4,7,7
Onbekend,McBain Hamish,5594133,18,Great Britain,Man,1370,Springers,20,1,15,171,71,2025-02-13 16:30:08,16,3,1,3,2,10,0,5,7
Polsstokhoogspringen,Punton Alice,5529132,23,Great Britain,Vrouw,1240,Springers,19,3,14,181,67,2025-02-13 16:30:34,6,2,2,3,9,10,2,5,6
Onbekend,Brownlie Molly,5633969,15,Great Britain,Vrouw,990,Snelwandelaars,19,1,14,162,56,2025-02-13 16:30:48,12,1,10,2,2,3,1,6,8
Onbekend,McGuffie Louie,5529108,18,Great Britain,Man,3110,Snelwandelaars,20,2,12,172,76,2025-02-13 16:31:11,17,2,13,3,6,2,2,6,6
Onbekend,Bagci Halil,5658964,15,Türkiye,Man,1440,Zonder specialiteit,11,1,15,164,61,2025-02-13 16:31:58,18,2,10,1,2,3,1,0,0
Onbekend,Chenani Ludovico,5641918,14,Italia,Man,1290,Springers,15,1,15,164,63,2025-02-13 16:32:31,19,3,1,7,4,7,3,7,7
Onbekend,Gnani Sebastiano,5657190,14,Italia,Man,870,Langeafstandslopers,11,1,15,170,70,2025-02-13 16:33:14,18,5,8,1,1,3,3,5,5
Onbekend,Góra Blanka,5656308,14,Polska,Vrouw,1800,Werpers,16,1,15,147,45,2025-02-13 16:33:30,20,2,9,3,5,0,9,7,6
Onbekend,Scuratti Oliviero,5650957,15,Italia,Man,1060,Meerkampers,12,1,15,174,76,2025-02-13 16:34:13,19,3,3,8,5,3,6,5,6
Onbekend,Dixon Freddie,5644508,14,Great Britain,Man,680,Sprinters,20,1,14,168,70,2025-02-13 16:38:47,7,3,3,9,6,1,3,8,5
Vijfkamp Mannen,Udovč Davor,5058258,31,Slovenija,Man,6720,Meerkampers,20,11,14,182,82,2025-02-13 16:50:04,18,12,1,10,2,2,8,8,11
Onbekend,Jeanne Rebecca,5579904,17,France,Vrouw,2730,Sprinters,20,1,15,162,66,2025-02-13 16:54:44,17,2,3,12,9,1,1,6,6
10 km snelwandelen,Miligkakis Methodios,4929025,34,Hellas,Man,30210,Snelwandelaars,20,14,14,183,76,2025-02-13 17:18:36,15,0,20,0,12,0,0,10,10
Onbekend,Oldoni Maura,5644427,14,Brasil,Vrouw,1090,Werpers,11,1,15,162,60,2025-02-13 17:30:41,8,2,5,2,1,5,10,5,7
Onbekend,Dutra Sidnei,5659768,15,Brasil,Man,280,Zonder specialiteit,17,1,15,178,79,2025-02-13 17:31:06,15,6,3,3,2,2,3,0,0
Onbekend,Seabra Eliza,5659770,16,Brasil,Vrouw,340,Zonder specialiteit,19,1,15,177,73,2025-02-13 17:31:23,6,2,7,0,3,4,8,0,0
Onbekend,Soroka Maksym,5602750,17,Ukrajina,Man,1440,Meerkampers,18,1,15,190,91,2025-02-13 18:02:02,14,1,2,10,4,3,8,7,8
Onbekend,Hofer Laura,5659788,14,Österreich,Vrouw,1210,Zonder specialiteit,13,1,15,148,45,2025-02-13 18:08:51,19,2,2,1,9,0,1,0,0
Onbekend,Veltmans Pieter-Jan,5657192,17,Nederland,Man,1270,Zonder specialiteit,15,1,15,165,68,2025-02-13 18:19:12,13,3,8,2,10,7,2,0,0
Onbekend,Sleegers Lobke,5657191,14,Nederland,Vrouw,920,Springers,12,1,15,162,56,2025-02-13 18:19:16,6,2,2,6,10,0,2,7,5
Onbekend,Weijers Klaartje,5579135,17,Nederland,Vrouw,730,Meerkampers,19,1,17,165,68,2025-02-13 18:21:42,11,8,6,6,2,7,2,7,6
Onbekend,van Loon Imke,5520175,18,Nederland,Vrouw,1030,Werpers,20,3,19,180,83,2025-02-13 18:22:18,13,8,2,4,1,1,8,8,6
Onbekend,Svetličić Ivica,5537050,17,Srbija,Man,2750,Springers,20,3,19,192,100,2025-02-13 18:27:26,17,3,0,3,1,12,2,7,7
Onbekend,Cabán Silvina,5659806,14,España,Vrouw,810,Zonder specialiteit,13,1,15,169,62,2025-02-13 18:28:42,18,1,2,3,2,8,5,0,0
Onbekend,Egelmeers Sophie,5506688,18,Nederland,Vrouw,1260,Sprinters,20,2,19,165,70,2025-02-13 18:56:18,10,7,0,8,9,3,5,6,7
Onbekend,Upton Jasper,5634685,17,Australia,Man,1550,Snelwandelaars,12,1,16,161,63,2025-02-13 19:04:35,18,2,9,2,6,3,3,7,8
Onbekend,Oreni Abelardo,5598266,16,Italia,Man,1610,Springers,20,1,15,174,75,2025-02-13 19:05:37,20,1,6,1,7,8,2,6,8
Onbekend,Hendel Mathias,5659847,17,Switzerland,Man,1320,Zonder specialiteit,16,1,15,176,74,2025-02-13 19:11:19,20,2,0,3,9,1,1,0,0
Onbekend,Chaparro Xiana,5546952,17,España,Vrouw,1220,Langeafstandslopers,19,1,15,160,68,2025-02-13 19:14:21,16,3,8,9,2,2,1,7,5
Onbekend,Moragrega Manex,5546950,17,España,Man,4860,Werpers,20,1,15,173,89,2025-02-13 19:14:46,7,14,2,0,3,1,2,6,6
Onbekend,Oliver Mercedes,5599970,17,España,Vrouw,4510,Werpers,18,1,15,182,81,2025-02-13 19:15:03,15,14,4,0,7,2,2,5,7
100 meter,Merchán Eduardo,4602980,42,España,Man,11320,Sprinters,16,18,12,173,80,2025-02-13 19:25:59,20,6,0,4,0,0,0,9,7
800 meter,Hjelm Ida,5517739,19,Danmark,Vrouw,1840,Middenafstandslopers,20,3,18,168,69,2025-02-13 19:32:58,15,3,11,9,2,1,2,6,5
800 meter,Lommert Harm,5565099,19,Nederland,Man,1330,Middenafstandslopers,20,2,18,180,80,2025-02-13 19:33:44,11,9,9,4,2,2,0,6,8
50 km snelwandelen,Chaves Jorge,5533582,18,Portugal,Man,1650,Snelwandelaars,20,2,19,185,88,2025-02-13 19:33:59,17,2,7,1,9,3,2,9,6
Onbekend,Kuiper Nanne,5652122,15,Nederland,Vrouw,860,Snelwandelaars,18,1,16,162,58,2025-02-13 19:34:15,9,2,6,1,9,2,2,8,7
Onbekend,van der Heyden Nancy,5607463,18,Nederland,Vrouw,1580,Snelwandelaars,20,1,20,166,64,2025-02-13 19:34:34,18,4,9,0,8,3,1,6,6
Onbekend,Alfonso Yenny,5652229,24,Venezuela,Vrouw,1170,Springers,16,1,15,175,69,2025-02-13 19:35:22,6,0,1,7,8,10,1,6,4
10 km snelwandelen,Domenech Cecilia,5280672,25,España,Vrouw,32480,Snelwandelaars,20,6,16,178,76,2025-02-13 20:02:24,15,2,20,1,4,3,2,8,11
Onbekend,Catracchia Auro,5659883,17,Italia,Man,1080,Sprinters,13,1,15,190,86,2025-02-13 20:07:42,14,3,2,10,1,3,0,4,7
Onbekend,Bolaji Obasi,5658497,18,Nigeria,Man,990,Zonder specialiteit,18,1,15,179,72,2025-02-13 20:12:49,11,1,10,3,7,3,5,0,0
Onbekend,Choo Caleb,5658446,18,Singapore,Man,1200,Zonder specialiteit,19,1,15,168,70,2025-02-13 20:14:27,16,5,10,3,8,3,1,0,0
Hinkstapspringen,Stanisławska Kalina,5579329,21,Polska,Vrouw,2490,Springers,20,2,17,171,58,2025-02-13 20:35:52,11,3,1,5,5,8,2,10,11
Speerwerpen,Beier Detlev,5187194,29,Deutschland,Man,10980,Werpers,20,8,15,176,71,2025-02-13 21:04:46,18,11,2,0,4,5,14,11,13
10 km snelwandelen,Noti Ypapanti,5319850,24,Hellas,Vrouw,10800,Snelwandelaars,20,6,15,174,81,2025-02-13 21:08:22,19,2,16,1,6,3,3,10,11
5.000 meter,Kerepczki Kincső,5043742,33,Magyarország,Vrouw,23360,Langeafstandslopers,18,14,15,179,64,2025-02-13 21:40:10,16,0,18,13,0,0,0,11,12
Onbekend,Cozzarini Pippo,5628045,17,Italia,Man,870,Middenafstandslopers,20,1,15,171,74,2025-02-13 21:56:20,18,3,6,3,2,2,1,8,5
Onbekend,Pietrangelo Graziano,5634572,17,Italia,Man,500,Snelwandelaars,16,1,15,179,80,2025-02-13 21:56:29,16,3,2,3,3,0,3,6,7
Onbekend,Castelnuovo Santo,5578543,19,Italia,Man,1510,Snelwandelaars,20,1,12,194,95,2025-02-13 21:56:41,20,3,5,1,7,2,2,7,8
200 meter,Fillietroz Alba,4795778,38,Italia,Vrouw,2080,Sprinters,17,10,11,185,67,2025-02-13 21:56:52,19,0,0,7,6,0,0,9,7
3.000 meter steeplechase,Mungo Clara,5201134,29,Italia,Vrouw,4570,Middenafstandslopers,19,7,16,176,72,2025-02-13 21:57:10,12,3,11,12,3,1,2,9,10
Onbekend,Salierno Teresa,5659937,17,Italia,Vrouw,980,Zonder specialiteit,16,1,15,161,54,2025-02-13 21:58:48,19,3,4,3,2,8,6,0,0
Onbekend,Velasques Vera,5539437,17,Portugal,Vrouw,2460,Sprinters,20,2,15,171,72,2025-02-13 22:00:54,11,12,3,7,1,0,3,5,7
Hoogspringen,Vasques Olinda,5513165,18,Portugal,Vrouw,850,Springers,20,3,15,168,75,2025-02-13 22:01:23,6,2,0,3,6,7,1,7,9
Onbekend,Vicente Liberto,5578895,18,Portugal,Man,1590,Springers,20,2,16,169,78,2025-02-13 22:01:32,7,2,3,3,9,6,3,6,10
Onbekend,Sampaio Iris,5556378,19,Portugal,Vrouw,260,Middenafstandslopers,15,1,13,174,71,2025-02-13 22:01:42,6,3,3,6,1,2,2,7,6
Onbekend,Santos Ricardo,5582241,16,Portugal,Man,810,Springers,20,1,14,173,77,2025-02-13 22:01:51,7,3,1,5,3,9,0,7,7
Onbekend,Luís Adriana,5656151,17,Portugal,Vrouw,1020,Springers,16,1,14,166,57,2025-02-13 22:01:59,18,2,3,1,8,3,1,8,4
Onbekend,Zabeo Irma,5659956,15,Italia,Vrouw,1620,Zonder specialiteit,18,1,15,164,63,2025-02-13 22:24:17,19,1,3,4,2,10,6,0,0
Onbekend,Cozzarini Sandro,5659958,14,Italia,Man,560,Zonder specialiteit,11,1,15,168,67,2025-02-13 22:24:31,10,1,2,9,3,7,2,0,0
Onbekend,Moletta Giacomo,5659959,17,Italia,Man,880,Zonder specialiteit,12,1,15,162,59,2025-02-13 22:24:39,20,3,3,0,3,5,5,0,0
Onbekend,Gurning Gesang,5561407,21,Indonesia,Man,2490,Springers,20,2,13,163,65,2025-02-13 22:26:01,20,2,2,10,4,10,1,8,5
Onbekend,Arranz Ana María,5542804,17,España,Vrouw,5310,Langeafstandslopers,19,1,14,170,71,2025-02-13 22:34:27,17,7,14,3,3,1,3,4,6
Onbekend,Celades Nàdia,5651472,16,España,Vrouw,1610,Meerkampers,19,1,15,171,70,2025-02-13 22:35:02,19,3,3,8,1,1,8,8,6
Onbekend,Aguilar Raimundo,5636482,17,España,Man,970,Springers,19,1,14,175,78,2025-02-13 22:36:36,15,3,1,4,6,9,1,8,7
Onbekend,Ceballos Marcial,5627857,17,España,Man,1400,Snelwandelaars,18,1,14,185,84,2025-02-13 22:36:52,12,2,11,1,1,0,2,4,5
Onbekend,Quesada Ainhize,5654105,15,España,Vrouw,560,Sprinters,16,1,15,155,49,2025-02-13 22:37:57,12,1,2,7,7,1,3,8,6
Onbekend,Iribar Paula,5657487,16,España,Vrouw,900,Langeafstandslopers,12,1,14,173,68,2025-02-13 22:38:29,18,2,8,1,2,3,2,7,6
Onbekend,Traczyk Aleksander,5659969,17,Polska,Man,1600,Zonder specialiteit,12,1,15,167,71,2025-02-13 23:05:52,10,10,10,3,3,3,3,0,0
Onbekend,Schifferle Karsten,5657170,15,Deutschland,Man,1010,Werpers,14,1,15,166,62,2025-02-13 23:17:50,17,6,0,3,0,0,10,5,5
Onbekend,Aguado César,5646785,17,España,Man,240,Sprinters,18,1,16,166,63,2025-02-13 23:35:36,6,7,1,6,2,2,2,3,5
Onbekend,Águilas Xerome,5566173,17,España,Man,720,Sprinters,20,2,17,189,97,2025-02-13 23:35:40,9,8,3,5,2,1,1,7,7
Onbekend,Ares Beñat,5600749,18,España,Man,2260,Sprinters,18,1,17,188,89,2025-02-13 23:35:43,11,2,3,12,1,1,8,5,8
Onbekend,Lafarga Anacleto,5615804,17,España,Man,560,Sprinters,19,1,18,174,76,2025-02-13 23:35:46,7,2,2,8,3,2,3,8,6
Onbekend,Peres Gabriel,5636409,17,España,Man,1250,Sprinters,18,1,17,172,73,2025-02-13 23:35:50,17,10,2,3,1,4,2,6,5
Onbekend,Rebollo Boi,5562098,17,España,Man,1080,Sprinters,20,2,17,175,89,2025-02-13 23:35:53,8,2,1,5,9,2,2,8,8
Onbekend,Karmona Alba,5539477,18,España,Vrouw,1220,Sprinters,20,2,18,176,77,2025-02-13 23:36:14,15,10,3,3,2,2,4,8,6
Onbekend,Cordero Luis Alberto,5555605,17,España,Man,1970,Middenafstandslopers,20,2,17,175,85,2025-02-13 23:36:20,13,2,6,11,0,3,1,6,8
Onbekend,de los Ríos Francisco José,5627996,18,España,Man,1090,Middenafstandslopers,20,1,16,179,76,2025-02-13 23:36:24,16,2,9,1,2,2,3,7,7
