Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Noor Perwira,5569505,17,Malaysia,Man,3800,Snelwandelaars,20,2,17,189,94,2025-02-26 17:56:53,16,3,13,3,3,5,2,7,6
Onbekend,Moscardini Benjamin,5568191,17,Great Britain,Man,2520,Sprinters,20,2,16,188,98,2025-02-26 17:57:15,12,4,0,11,8,2,0,9,7
Onbekend,Saulino Pasquale,5503853,18,Italia,Man,5060,Sprinters,20,3,17,175,73,2025-02-26 17:57:30,9,4,2,14,7,3,1,8,8
Onbekend,Liewald Beatrix,5510327,18,Deutschland,Vrouw,25840,Snelwandelaars,20,2,16,163,66,2025-02-26 17:59:25,20,3,20,1,3,2,9,7,8
Hoogspringen,Gorela Giacomo,5508477,18,Italia,Man,5950,Springers,20,3,17,175,74,2025-02-26 18:00:08,12,1,3,2,8,15,1,7,6
Zevenkamp,Di Serafino Sabrina,5521173,18,Italia,Vrouw,2910,Meerkampers,20,3,17,178,79,2025-02-26 18:02:54,9,11,3,11,8,2,1,8,6
Zevenkamp,Vandenberghe Yasmina,5571622,18,België,Vrouw,1660,Meerkampers,17,2,16,187,87,2025-02-26 18:03:16,9,9,3,9,7,3,1,9,7
Onbekend,Bueno Araceli,5584561,17,Uruguay,Vrouw,2950,Snelwandelaars,20,3,17,178,77,2025-02-26 18:19:36,18,3,12,2,3,1,7,6,8
200 meter,Abrahams Patrice,5115009,30,Jamaica,Vrouw,17300,Sprinters,18,14,14,180,76,2025-02-26 18:20:05,12,10,2,17,2,2,1,11,10
1.500 meter,Martin Petrona,5115018,33,Jamaica,Vrouw,22070,Middenafstandslopers,19,13,16,159,42,2025-02-26 18:20:26,18,0,18,13,0,0,0,8,11
Onbekend,Cayirli Hasim,5599249,17,Türkiye,Man,1260,Werpers,20,2,18,171,74,2025-02-26 18:20:43,17,5,3,3,3,2,10,5,5
5.000 meter,Abrahams Michael,5115020,31,Jamaica,Man,18120,Langeafstandslopers,20,14,16,172,68,2025-02-26 18:20:46,14,0,17,6,2,0,0,12,8
Onbekend,Salah Echidna,5586504,17,Miṣr,Vrouw,1210,Werpers,20,2,14,184,84,2025-02-26 18:20:58,15,6,0,3,1,2,10,5,8
100 meter,Ainsley Stephen,5115004,30,Jamaica,Man,11650,Sprinters,19,12,17,169,84,2025-02-26 18:21:21,13,4,1,16,2,1,1,9,11
Kogelslingeren,Lowe Jo-Hannah,5115054,31,Jamaica,Vrouw,19530,Werpers,20,14,16,178,63,2025-02-26 18:21:39,17,14,0,1,1,0,17,10,10
50 km snelwandelen,Gray Trudy,5395881,25,Jamaica,Vrouw,20610,Snelwandelaars,20,6,16,161,58,2025-02-26 18:21:58,20,1,19,1,2,3,1,11,9
Onbekend,Wan Phillip,5576294,19,Jamaica,Man,3600,Snelwandelaars,20,2,17,170,70,2025-02-26 18:22:31,12,9,13,3,1,0,2,8,8
Hoogspringen,William Tovah,5411714,21,Jamaica,Vrouw,7110,Springers,20,5,18,187,87,2025-02-26 18:22:48,10,2,1,2,3,15,3,8,7
Onbekend,Forte Onandi,5593449,17,Jamaica,Man,1880,Springers,19,1,15,168,77,2025-02-26 18:23:22,12,10,4,0,0,10,5,4,9
200 meter,Lue Roy,5118247,31,Jamaica,Man,9880,Sprinters,20,12,18,180,65,2025-02-26 18:23:34,14,4,2,16,1,1,0,8,8
Onbekend,Iachini Abramo,5656419,16,Italia,Man,680,Sprinters,16,1,14,173,71,2025-02-26 18:33:03,16,2,2,9,2,2,2,3,3
Onbekend,Nestori Giovanni,5624942,17,Italia,Man,710,Sprinters,19,1,14,183,85,2025-02-26 18:33:13,15,3,2,9,3,1,2,6,4
Onbekend,Proserpio Peter,5650997,14,Italia,Man,400,Sprinters,20,1,13,165,64,2025-02-26 18:33:28,14,2,2,6,3,2,3,7,6
Onbekend,Canton Olivia,5558335,17,Italia,Vrouw,3190,Springers,20,2,18,168,73,2025-02-26 18:33:44,13,3,3,9,2,12,0,7,6
Onbekend,Tozzi Artemio,5643766,16,Italia,Man,1160,Sprinters,20,1,14,172,80,2025-02-26 18:37:57,7,8,3,3,9,2,1,7,8
Onbekend,Buticchi Giusi,5648723,14,Italia,Vrouw,860,Sprinters,18,1,13,174,69,2025-02-26 18:38:05,18,1,1,6,3,1,1,7,7
Onbekend,Ibermajerová Alexandra,5608751,17,Česká republika,Vrouw,1940,Sprinters,20,2,14,161,64,2025-02-26 18:38:20,15,4,2,11,2,3,1,9,6
Onbekend,Malverdi Rebecca,5617443,16,Italia,Vrouw,800,Sprinters,20,2,13,183,83,2025-02-26 18:38:32,14,2,3,9,8,1,1,5,6
Onbekend,Muzzolon Sabrina,5644989,17,Italia,Vrouw,1690,Sprinters,12,1,14,171,63,2025-02-26 18:38:38,13,0,3,11,6,1,3,8,3
Onbekend,Shaw Laura,5551794,17,Great Britain,Vrouw,1350,Meerkampers,19,2,14,166,69,2025-02-26 18:38:58,10,7,1,11,3,0,4,6,4
Onbekend,Carbajal Ícaro,5574829,17,España,Man,1230,Middenafstandslopers,19,2,14,170,81,2025-02-26 18:39:07,7,2,10,8,1,2,2,4,6
Onbekend,Dassi Filippo,5637225,14,Italia,Man,440,Middenafstandslopers,20,1,14,172,75,2025-02-26 18:39:14,9,1,4,4,8,1,1,5,7
Onbekend,Filippuzzi Mabel,5627721,15,Italia,Vrouw,620,Middenafstandslopers,17,1,15,171,64,2025-02-26 18:39:21,11,6,7,1,2,2,2,8,7
Onbekend,Zupin Diletta,5640716,16,Italia,Vrouw,1280,Middenafstandslopers,14,2,13,158,62,2025-02-26 18:39:29,19,2,3,3,1,7,4,6,8
Onbekend,Boccoli Francis,5612652,16,Brasil,Man,800,Snelwandelaars,14,2,14,182,89,2025-02-26 18:39:53,10,2,10,2,3,1,2,5,5
Onbekend,Di Maio Fernando,5662182,14,Italia,Man,850,Langeafstandslopers,19,1,13,167,67,2025-02-26 18:40:02,19,1,6,3,3,1,1,6,6
Onbekend,Lombardo Giandomenico,5592646,16,Italia,Man,280,Langeafstandslopers,20,2,14,164,71,2025-02-26 18:40:08,14,2,6,4,3,1,1,6,4
Onbekend,Amistadi Ursula,5640715,15,Italia,Vrouw,880,Langeafstandslopers,14,2,13,163,60,2025-02-26 18:40:15,19,1,6,4,1,3,2,3,7
Onbekend,Alfaro Arkaitz,5641612,17,España,Man,1600,Snelwandelaars,17,1,14,172,73,2025-02-26 18:40:24,7,3,10,2,3,3,1,9,8
Onbekend,Andrijašević Andro,5629885,17,Hrvatska,Man,2270,Sprinters,20,1,16,180,83,2025-02-26 18:40:25,16,1,1,9,10,2,1,9,6
Onbekend,Battistelli Nicolò,5616483,17,Italia,Man,1590,Springers,20,2,14,183,88,2025-02-26 18:40:39,15,1,1,10,2,1,0,5,9
Onbekend,Osovych Karl,5639104,17,Österreich,Man,1670,Springers,16,1,14,174,75,2025-02-26 18:41:00,17,7,0,1,1,11,3,5,5
Onbekend,Pomposo Andrea,5565203,16,Italia,Man,1720,Springers,20,2,14,175,85,2025-02-26 18:41:11,9,1,1,3,1,10,9,7,7
Onbekend,Adorni Michelle,5622581,16,Italia,Vrouw,1120,Springers,16,1,15,170,68,2025-02-26 18:41:23,16,9,3,1,6,5,2,7,8
Onbekend,Ramos Firmina,5636875,17,Portugal,Vrouw,480,Springers,14,1,14,158,57,2025-02-26 18:41:32,7,3,2,1,2,8,1,7,6
Onbekend,Rojas Makayla,5571087,17,United States,Vrouw,380,Springers,18,3,13,174,74,2025-02-26 18:41:40,10,1,1,1,1,8,2,5,5
Onbekend,Amâncio Lauro,5638176,17,Brasil,Man,790,Werpers,17,1,14,171,74,2025-02-26 18:41:47,15,2,1,2,2,3,9,4,4
Onbekend,Di Felice Alberto,5640717,15,Italia,Man,450,Werpers,19,1,15,169,70,2025-02-26 18:42:01,12,7,3,2,3,1,3,5,8
Onbekend,Monzón Donato,5644326,15,España,Man,1680,Werpers,20,1,14,167,69,2025-02-26 18:42:09,18,3,2,3,9,2,8,8,7
Onbekend,Nieto Leonardo,5590437,17,España,Man,960,Werpers,20,2,14,179,86,2025-02-26 18:42:27,18,3,2,3,1,2,7,7,7
Onbekend,Ortis Ezio,5578803,17,Italia,Man,850,Werpers,20,1,14,188,99,2025-02-26 18:42:37,12,7,1,1,5,1,9,5,7
Onbekend,Brustia Alessia,5656420,17,Italia,Vrouw,540,Werpers,18,1,15,164,66,2025-02-26 18:42:48,10,9,3,0,1,2,3,4,4
Onbekend,Conte Melissa,5617895,17,Italia,Vrouw,660,Werpers,18,1,13,180,75,2025-02-26 18:42:54,17,2,1,7,3,2,5,5,7
Onbekend,Nobre Idalina,5641777,17,Portugal,Vrouw,1220,Werpers,14,1,13,175,73,2025-02-26 18:43:02,14,2,3,9,1,3,10,4,5
Onbekend,Papini Giulia,5653555,16,Italia,Vrouw,330,Werpers,10,1,14,183,76,2025-02-26 18:43:08,14,1,1,5,1,5,6,6,6
Onbekend,Oude Monninkhof Aniek,5562356,17,Nederland,Vrouw,2390,Meerkampers,20,2,15,168,75,2025-02-26 18:45:03,12,4,2,12,2,6,4,6,3
Tienkamp,Vītols Ivo,5021848,34,Latvija,Man,8540,Meerkampers,19,14,13,187,69,2025-02-26 18:45:24,20,13,2,10,11,0,0,7,7
Onbekend,Giordano Lucio,5630637,17,Italia,Man,1850,Meerkampers,16,1,14,176,80,2025-02-26 18:46:05,19,2,2,10,1,2,2,9,4
400 meter horden,Leduc Jason,5199480,28,France,Man,22980,Sprinters,20,8,19,174,68,2025-02-26 18:54:10,18,6,2,18,14,2,0,9,9
400 meter,Guaita Roque,5175116,29,España,Man,24450,Sprinters,20,8,18,190,81,2025-02-26 18:56:07,14,14,1,18,2,2,2,10,10
1.500 meter,Muller Flavie,5267306,26,France,Vrouw,11420,Middenafstandslopers,20,7,18,181,62,2025-02-26 19:02:31,9,1,15,14,3,1,2,10,8
Speerwerpen,Romeo Patricia,5007513,32,France,Vrouw,27490,Werpers,20,11,18,179,67,2025-02-26 19:03:39,15,17,1,1,0,1,17,11,10
Hoogspringen,Paillard Albane,4945172,34,France,Vrouw,36290,Springers,20,13,16,179,74,2025-02-26 19:04:42,18,0,0,0,16,19,0,8,10
Hinkstapspringen,Chene Fares,5106266,32,France,Man,15350,Springers,20,10,18,169,55,2025-02-26 19:05:13,11,1,0,0,11,17,0,9,10
10 km snelwandelen,Grosjean Patrick,5034371,32,France,Man,16100,Snelwandelaars,17,11,18,183,79,2025-02-26 19:06:01,14,0,17,0,12,0,1,11,10
Onbekend,Leriche Mélissa,5585336,17,France,Vrouw,2290,Snelwandelaars,16,1,14,167,68,2025-02-26 19:06:24,16,2,11,4,6,3,9,6,7
Onbekend,Leon Yohann,5559916,17,France,Man,2090,Langeafstandslopers,20,1,14,173,87,2025-02-26 19:06:40,17,1,11,8,3,1,5,4,6
Onbekend,Simonnet Nina,5543041,17,France,Vrouw,1350,Meerkampers,20,2,14,165,68,2025-02-26 19:06:55,10,6,1,10,1,7,6,7,8
Onbekend,Tarantini Leo,5537218,17,Italia,Man,3730,Springers,20,1,14,193,104,2025-02-26 19:27:43,20,2,3,9,7,12,2,7,7
Onbekend,Vallejo Celso,5579203,17,España,Man,4420,Sprinters,20,2,19,183,89,2025-02-26 19:32:30,20,3,3,8,13,1,4,7,6
1.500 meter,Xirdari Arxontoula,4993488,33,Hellas,Vrouw,36220,Middenafstandslopers,20,14,14,171,44,2025-02-26 19:32:54,19,0,18,18,0,2,0,9,10
100 meter,Berga Reyes,5392684,24,España,Vrouw,7640,Sprinters,20,5,16,173,70,2025-02-26 19:43:09,13,4,3,15,3,1,1,11,9
1.500 meter,De Sousa Catherine,5255635,26,France,Vrouw,8340,Middenafstandslopers,19,6,16,185,74,2025-02-26 19:43:40,7,2,13,14,3,3,3,9,10
5.000 meter,Ferluga Arturo,5295075,25,Italia,Man,5790,Langeafstandslopers,19,6,17,183,77,2025-02-26 19:44:32,17,8,11,12,6,2,0,10,10
Hinkstapspringen,Delaeter Gladys,5289688,27,France,Vrouw,8880,Springers,20,7,15,178,76,2025-02-26 19:45:38,11,9,3,5,2,14,3,12,10
Vijfkamp Mannen,Batinic Mihajlo,5541783,18,Bosna i Hercegovina,Man,1960,Meerkampers,20,3,18,183,85,2025-02-26 19:48:12,17,3,1,10,5,5,7,7,8
Onbekend,Pommier Armelle,5574724,17,France,Vrouw,1930,Werpers,20,1,16,183,87,2025-02-26 19:48:33,13,11,2,2,2,3,4,9,5
800 meter,Benton Olivia,5060605,31,United States,Vrouw,30960,Middenafstandslopers,20,12,16,182,61,2025-02-26 19:56:21,17,1,13,19,1,1,3,11,12
Onbekend,Xalari Velissaria,5573036,19,Hellas,Vrouw,1550,Sprinters,20,2,17,168,63,2025-02-26 20:09:19,7,10,3,9,3,3,2,8,5
Onbekend,Kontomati Danai,5656461,17,Hellas,Vrouw,980,Meerkampers,15,1,15,175,71,2025-02-26 20:09:34,10,3,3,10,3,2,6,5,5
400 meter,Olszak Ireneusz,5241363,26,Polska,Man,10390,Sprinters,20,8,15,184,81,2025-02-26 20:21:58,17,14,3,14,3,3,2,9,9
400 meter,Róg Grażyna,5249866,28,Polska,Vrouw,23270,Sprinters,20,8,15,154,39,2025-02-26 20:22:44,20,14,2,18,5,1,0,7,11
400 meter horden,Wrzosek Julia,5147912,29,Polska,Vrouw,22060,Sprinters,20,9,15,171,63,2025-02-26 20:22:57,17,0,3,19,12,2,0,7,8
3.000 meter steeplechase,Przybyszewski Mirosław,5249869,27,Polska,Man,25140,Middenafstandslopers,20,9,15,186,84,2025-02-26 20:23:40,16,2,19,11,3,1,1,9,12
5.000 meter,Gołębiewska Danuta,5144455,29,Polska,Vrouw,25440,Langeafstandslopers,20,10,14,167,61,2025-02-26 20:24:00,15,2,19,12,3,0,1,11,11
Marathon,Rosiek Ewa,5130491,30,Polska,Vrouw,27710,Langeafstandslopers,20,11,14,181,73,2025-02-26 20:24:09,20,1,19,14,2,0,2,8,8
50 km snelwandelen,Jarmuż Adrian,4980027,33,Polska,Man,38440,Snelwandelaars,19,14,14,166,46,2025-02-26 20:25:08,16,0,20,0,0,0,0,14,11
20 km snelwandelen,Tarasiewicz Przemysław,5205617,27,Polska,Man,37490,Snelwandelaars,20,9,15,185,69,2025-02-26 20:25:20,19,4,20,1,2,2,3,15,11
Speerwerpen,Jurczak Barbara,5042704,31,Polska,Vrouw,34810,Werpers,20,12,15,169,58,2025-02-26 20:25:34,19,17,0,2,1,1,18,10,11
Onbekend,McFadden Hayden,5635165,16,Great Britain,Man,1680,Springers,19,1,15,165,69,2025-02-26 20:32:57,20,2,1,1,9,8,4,5,8
400 meter horden,Angeleva Viktoria,5167299,29,Bulgaria,Vrouw,30350,Sprinters,20,9,17,177,63,2025-02-26 20:37:59,20,2,2,20,11,2,2,11,10
Onbekend,Macías Gisela,5582778,18,España,Vrouw,1940,Meerkampers,20,1,12,161,62,2025-02-26 20:44:39,16,6,1,3,10,6,4,9,8
Onbekend,Pagavino Armando,5511261,18,Italia,Man,2230,Werpers,20,2,18,184,89,2025-02-26 21:04:03,6,10,3,2,2,1,10,8,7
Zevenkamp,Mastroianni Marilena,4983162,33,Italia,Vrouw,7880,Meerkampers,20,9,17,182,71,2025-02-26 21:04:21,18,15,8,7,1,5,5,10,8
Onbekend,Celotto Giannina,5585384,17,Italia,Vrouw,1790,Sprinters,18,2,17,177,75,2025-02-26 21:04:34,8,1,6,12,1,3,5,5,4
5.000 meter,Cotini Ivana,4964245,33,Italia,Vrouw,25930,Langeafstandslopers,19,13,16,176,56,2025-02-26 21:04:51,17,0,17,16,0,0,0,11,11
Onbekend,van Prooijen Jurre,5551879,17,Nederland,Man,4510,Sprinters,20,1,17,172,84,2025-02-26 21:10:13,15,4,0,14,3,2,1,6,8
Onbekend,Lunevičienė Agnė,5615320,17,Lietuva,Vrouw,2040,Sprinters,18,1,14,183,85,2025-02-26 21:10:26,10,2,2,10,10,3,3,8,6
Onbekend,Bos Ankie,5549679,18,Nederland,Vrouw,2150,Middenafstandslopers,20,2,16,174,73,2025-02-26 21:10:46,10,1,10,11,1,0,1,7,6
Onbekend,Grímlaugsson Ingvi,5594249,17,Ísland,Man,1410,Sprinters,20,2,17,178,87,2025-02-26 21:11:30,15,6,2,9,9,1,3,8,4
100 meter,Roefs Suzan,5441953,21,Nederland,Vrouw,17580,Sprinters,20,5,15,166,68,2025-02-26 21:13:27,17,13,1,18,2,2,2,7,8
800 meter,Neuhaus Benjamin,5225591,27,Deutschland,Man,26740,Middenafstandslopers,20,9,16,190,73,2025-02-26 21:14:57,18,2,15,19,2,1,3,9,9
110 meter horden,Ware Evan,5170750,29,United States,Man,24330,Sprinters,20,10,16,176,69,2025-02-26 21:18:38,20,2,3,18,14,0,1,9,10
Onbekend,Kemmer Nike,5544138,17,Deutschland,Vrouw,3050,Sprinters,20,3,16,177,82,2025-02-26 21:37:58,18,1,2,12,2,3,3,9,7
800 meter,Tur Margarida,5407750,23,España,Vrouw,6300,Middenafstandslopers,20,6,15,175,72,2025-02-26 21:39:20,19,9,12,12,2,3,3,8,10
Onbekend,Hendry Zak,5590332,20,Great Britain,Man,1120,Sprinters,20,1,14,161,56,2025-02-26 21:40:16,17,5,3,10,3,2,2,4,6
1.500 meter,Fitzpatrick Victor,5157006,30,United States,Man,10920,Middenafstandslopers,19,9,16,174,69,2025-02-26 21:42:20,11,2,14,12,0,2,2,10,12
10 km snelwandelen,Echanove Juana,5335337,23,España,Vrouw,6370,Snelwandelaars,20,4,17,171,72,2025-02-26 21:43:23,19,3,14,3,10,2,2,7,9
Onbekend,Fitchie Tia,5590369,21,Great Britain,Vrouw,1840,Springers,20,2,14,180,73,2025-02-26 21:51:22,11,2,0,3,3,10,1,4,10
Onbekend,Weißhapt Lydia,5664142,17,Deutschland,Vrouw,1680,Springers,13,1,14,149,46,2025-02-26 21:56:01,19,2,6,0,7,9,3,5,8
Onbekend,Pilger Edith,5631441,17,Deutschland,Vrouw,1750,Springers,17,1,14,182,79,2025-02-26 21:56:16,18,3,1,1,10,5,1,8,6
Onbekend,Łoś Arkadiusz,5542880,17,Polska,Man,1090,Middenafstandslopers,20,3,17,192,106,2025-02-26 21:56:59,19,9,4,3,1,2,2,4,5
Onbekend,Reder Adrian,5539657,17,Polska,Man,630,Middenafstandslopers,20,3,14,187,97,2025-02-26 21:57:13,12,3,9,1,3,4,2,6,4
Onbekend,Guil Aurora,5541935,17,España,Vrouw,750,Zonder specialiteit,20,3,14,171,77,2025-02-26 21:57:36,10,2,1,2,2,10,3,0,0
Onbekend,Siegl Jäger,5542464,17,Österreich,Man,840,Zonder specialiteit,20,4,13,186,101,2025-02-26 21:57:58,13,10,1,3,2,1,1,0,0
Onbekend,Dreier Sebastian,5575691,17,Deutschland,Man,680,Zonder specialiteit,20,2,13,175,79,2025-02-26 21:58:27,6,6,2,3,3,3,10,0,0
Vijfkamp Mannen,Kourkourikis Karolos,4987659,33,Hellas,Man,5790,Meerkampers,19,14,16,179,74,2025-02-26 22:13:35,20,6,6,6,5,3,0,8,11
3.000 meter steeplechase,Hawthorne Freya,5495139,19,Great Britain,Vrouw,2540,Middenafstandslopers,20,4,15,170,78,2025-02-26 22:16:25,10,2,10,9,7,1,1,10,9
Onbekend,Ivelja Strahinja,5558077,17,Srbija,Man,6510,Sprinters,20,2,16,172,72,2025-02-26 22:19:07,13,2,2,15,5,6,3,7,5
400 meter,Bonomi Manuela,4924132,34,Italia,Vrouw,10750,Sprinters,16,13,12,176,67,2025-02-26 22:35:52,14,6,0,15,0,1,0,9,10
Onbekend,Apostolovska Susanna,5594893,17,FYR Makedonija,Vrouw,1520,Sprinters,20,2,20,165,67,2025-02-26 23:51:52,14,10,2,9,1,2,3,7,7
Onbekend,Petsou Elvira,5553281,17,Hellas,Vrouw,2480,Snelwandelaars,20,2,17,177,78,2025-02-26 23:51:59,14,2,12,4,8,3,2,7,8
Onbekend,Frenet Covadonga,5545814,17,España,Vrouw,1470,Meerkampers,20,3,18,171,82,2025-02-26 23:52:21,18,5,3,7,4,5,9,6,8
Onbekend,Aníbal Lúcio,5627604,17,Portugal,Man,1630,Sprinters,18,1,16,167,69,2025-02-26 23:56:25,14,9,2,10,3,4,0,5,7
Onbekend,Baía Arsénio,5637771,17,Portugal,Man,460,Sprinters,13,1,17,183,83,2025-02-26 23:56:35,11,5,3,8,1,2,1,6,6
Onbekend,Pomar Miguel,5562758,17,Portugal,Man,920,Sprinters,16,1,16,179,88,2025-02-26 23:56:47,6,8,3,9,2,3,1,6,7
Onbekend,Aires Bruno,5662432,17,Portugal,Man,1600,Springers,13,1,14,163,64,2025-02-26 23:57:08,14,0,3,1,3,10,1,9,3
Onbekend,Sequeira Ofélia,5603765,17,Portugal,Vrouw,1940,Springers,20,1,15,178,74,2025-02-26 23:57:30,12,3,1,4,6,11,0,8,8
Onbekend,Mota Reinaldo,5659572,17,Portugal,Man,600,Meerkampers,15,1,15,183,84,2025-02-26 23:57:47,6,6,3,1,3,1,1,8,8
Onbekend,Sobrinho Mónica,5653751,17,Portugal,Vrouw,580,Meerkampers,17,1,15,163,61,2025-02-26 23:57:56,11,2,8,3,1,7,6,6,4
800 meter,van den Wallen Nancy,5132127,31,Nederland,Vrouw,15960,Middenafstandslopers,20,11,16,166,43,2025-02-27 00:01:01,16,2,15,14,1,8,0,11,12
3.000 meter steeplechase,Berkenbosch Ingrid,5445696,20,Nederland,Vrouw,21000,Middenafstandslopers,20,6,16,184,91,2025-02-27 00:01:46,19,3,19,4,2,1,2,8,7
Onbekend,Bielsa Angela,5599135,17,Argentina,Vrouw,1480,Werpers,12,1,15,183,83,2025-02-27 00:09:48,6,5,2,2,2,4,10,8,8
Onbekend,Rossi Leon,5606183,17,Argentina,Man,1810,Meerkampers,20,1,12,172,80,2025-02-27 00:11:30,20,8,1,7,3,7,3,8,5
Onbekend,Charlesworth Imogen,5634192,16,Australia,Vrouw,1750,Springers,16,1,15,168,70,2025-02-27 00:12:56,7,3,2,3,8,11,1,6,8
Onbekend,Hearn Joseph,5644162,16,Australia,Man,710,Sprinters,16,1,15,176,72,2025-02-27 00:14:23,14,5,3,8,5,1,3,8,5
Onbekend,Salkauskas Courtney,5664211,17,Australia,Vrouw,730,Zonder specialiteit,12,1,15,177,71,2025-02-27 00:14:52,14,1,3,9,1,1,2,0,0
Onbekend,Brooker Kiara,5664212,15,Australia,Vrouw,240,Zonder specialiteit,16,1,15,151,48,2025-02-27 00:15:36,8,6,4,7,2,2,3,0,0
10.000 meter,Bellachioma Christian,5501113,20,Italia,Man,8940,Langeafstandslopers,20,3,17,173,78,2025-02-27 00:24:07,15,2,16,7,3,1,2,5,10
Onbekend,Tevenet Climén,5512072,18,España,Man,3970,Werpers,20,3,16,182,97,2025-02-27 00:25:36,17,12,2,2,1,1,11,7,7
Onbekend,Rios Emílio,5603625,17,Portugal,Man,710,Langeafstandslopers,20,1,15,174,76,2025-02-27 01:52:01,15,2,9,1,3,2,3,5,4
Onbekend,Velasques Vera,5539437,17,Portugal,Vrouw,2460,Sprinters,20,2,15,172,73,2025-02-27 01:52:13,11,12,3,7,1,0,3,5,7
Hoogspringen,Vasques Olinda,5513165,18,Portugal,Vrouw,840,Springers,20,3,14,168,74,2025-02-27 01:52:23,6,2,0,3,6,7,1,7,9
Onbekend,Vicente Liberto,5578895,18,Portugal,Man,1570,Springers,20,2,14,169,77,2025-02-27 01:52:34,7,2,3,3,9,6,3,6,10
Onbekend,Sampaio Iris,5556378,19,Portugal,Vrouw,250,Middenafstandslopers,15,1,12,174,70,2025-02-27 01:52:46,6,3,3,6,1,2,2,7,6
Onbekend,Santos Ricardo,5582241,16,Portugal,Man,790,Springers,20,1,12,174,78,2025-02-27 01:52:55,7,3,1,5,3,9,0,7,7
Onbekend,Luís Adriana,5656151,17,Portugal,Vrouw,1010,Springers,16,1,13,166,58,2025-02-27 01:53:10,18,2,3,1,8,3,1,8,4
Onbekend,Patel Erika,5664238,15,United States,Vrouw,670,Springers,17,1,15,158,53,2025-02-27 03:14:22,15,0,3,3,1,9,1,4,7
Onbekend,Estévez Juan,5658908,16,Argentina,Man,1230,Sprinters,14,1,15,166,69,2025-02-27 03:17:40,18,6,2,9,3,3,2,7,6
Onbekend,Jenkins James,5654193,17,United States,Man,1240,Middenafstandslopers,18,1,16,168,67,2025-02-27 03:39:02,13,1,9,8,2,0,3,5,8
Onbekend,Connor Shawn,5553312,17,Canada,Man,1440,Sprinters,20,2,14,173,85,2025-02-27 03:55:54,7,6,3,10,2,7,3,6,8
Onbekend,Hendrix Alexandra,5547958,17,United States,Vrouw,2740,Middenafstandslopers,20,1,15,180,82,2025-02-27 03:56:54,14,2,7,10,2,1,2,9,10
Onbekend,Compton Breanna,5662866,15,United States,Vrouw,970,Meerkampers,13,1,15,161,61,2025-02-27 04:06:38,19,3,1,2,2,6,5,6,5
Onbekend,Belabed Jasmina,5592343,17,Al-Maghrib,Vrouw,2230,Springers,20,2,16,158,65,2025-02-27 04:36:01,18,1,0,2,3,11,0,7,8
Onbekend,Monroe Carter,5664388,15,United States,Man,460,Zonder specialiteit,11,1,15,166,67,2025-02-27 05:24:04,17,2,2,4,2,3,2,0,0
Onbekend,Rutledge Aaron,5661720,14,United States,Man,50,Zonder specialiteit,16,1,14,168,70,2025-02-27 05:24:10,8,3,2,2,2,2,1,0,0
Onbekend,Cobb Jordyn,5664387,14,United States,Vrouw,830,Zonder specialiteit,20,1,15,158,54,2025-02-27 05:24:14,10,0,1,2,2,10,0,0,0
Onbekend,Nathan Alexis,5661721,14,United States,Vrouw,200,Zonder specialiteit,12,1,14,153,49,2025-02-27 05:24:20,13,1,3,3,6,0,1,0,0
400 meter horden,Gorie Ignatie,5091767,32,România,Man,11820,Sprinters,20,15,13,183,79,2025-02-27 05:26:20,20,1,1,12,9,1,1,11,12
1.500 meter,Vasilică Georgina,4975329,36,România,Vrouw,12620,Middenafstandslopers,16,17,12,169,50,2025-02-27 05:27:19,17,0,11,10,0,0,0,9,11
Marathon,Ivan Miruna,5178718,28,România,Vrouw,6240,Langeafstandslopers,20,9,14,161,62,2025-02-27 05:27:46,18,8,13,6,8,3,3,12,7
20 km snelwandelen,Simioncencu Ada,5094585,30,România,Vrouw,19410,Snelwandelaars,20,16,14,177,48,2025-02-27 05:28:09,15,1,13,1,11,0,0,13,14
10 km snelwandelen,Nistor Şerban,5122842,29,România,Man,15050,Snelwandelaars,20,11,14,198,103,2025-02-27 05:28:24,15,2,17,1,7,1,3,10,10
Kogelstoten,Giurgiu Casiana,5094660,30,România,Vrouw,7070,Werpers,20,12,14,165,63,2025-02-27 05:29:18,12,13,0,2,2,1,9,8,11
Hoogspringen,Dică Anghel,5185194,28,România,Man,10380,Springers,20,10,14,188,83,2025-02-27 05:29:49,17,3,3,2,6,14,3,12,12
Discuswerpen,Koster Thea,5411693,22,Nederland,Vrouw,6750,Werpers,20,6,14,186,83,2025-02-27 06:08:44,10,14,2,3,3,3,12,6,6
Onbekend,Kuijpers Tjeerd,5664404,14,Nederland,Man,900,Zonder specialiteit,12,1,15,174,72,2025-02-27 06:12:08,8,5,10,2,1,1,1,0,0
Onbekend,Beukeboom Joanna,5577258,17,Nederland,Vrouw,1320,Snelwandelaars,20,1,14,175,74,2025-02-27 06:13:10,12,2,10,2,9,1,3,7,6
Onbekend,Chapa Adán,5664417,15,España,Man,990,Zonder specialiteit,18,1,15,162,63,2025-02-27 06:41:18,12,1,8,3,3,10,3,0,0
