MaxID,Exp,Vorm,Zorg,skill 1,skill 2,skill 3,sp1,sp2
220,1,14,12,7,3,3,0,0
220,1,15,7,8,3,3,0,0
220,1,15,8,8,4,2,0,0
220,1,15,11,7,2,2,0,0
220,1,15,10,7,3,2,0,0
220,1,14,9,7,6,6,0,0
220,1,15,13,6,5,3,0,0
220,1,14,13,6,5,3,0,0
220,1,15,14,5,3,3,0,0
220,3,16,7,7,4,3,0,0
220,1,14,10,7,6,2,0,0
220,1,15,14,4,3,2,0,0
220,1,14,13,6,3,3,0,0
220,1,15,13,6,3,3,0,0
220,1,15,13,6,2,2,0,0
220,1,14,10,7,3,3,0,0
220,1,14,13,6,3,3,0,0
220,1,15,14,6,3,2,0,0
220,1,15,8,7,3,3,4,3
220,1,15,12,7,3,3,0,0
230,1,15,12,7,6,3,0,0
230,1,15,8,8,4,4,0,0
230,1,15,13,7,4,3,0,0
230,1,14,8,8,3,2,0,0
230,1,15,7,8,3,3,0,0
230,1,15,10,7,6,4,0,0
230,1,15,6,7,6,5,0,0
230,1,15,6,8,3,3,0,0
230,1,15,6,8,3,2,0,0
230,1,15,13,6,3,3,0,0
230,1,15,13,6,4,4,0,0
230,1,14,14,6,4,2,0,0
230,2,15,12,7,2,2,4,4
230,1,15,14,6,5,3,0,0
230,1,14,15,3,2,2,0,0
230,1,15,11,7,4,3,0,0
230,1,15,15,4,2,2,0,0
230,1,15,12,7,3,3,0,0
230,1,15,8,8,3,2,0,0
230,1,15,9,8,3,2,0,0
230,1,14,9,6,5,3,6,5
230,1,15,12,7,6,4,0,0
230,1,15,6,6,6,4,6,6
230,1,15,9,8,3,2,0,0
230,1,15,11,7,3,2,0,0
230,1,15,13,7,3,3,0,0
230,1,15,14,5,5,4,0,0
230,1,15,10,8,3,3,0,0
230,1,14,11,7,5,3,0,0
230,1,15,12,7,3,1,0,0
230,1,15,9,7,6,6,0,0
230,1,15,14,5,5,4,0,0
230,1,15,10,8,4,3,0,0
230,1,14,6,8,3,2,0,0
230,1,14,8,8,3,2,0,0
230,1,15,9,8,4,3,0,0
230,1,15,6,7,6,4,0,0
230,1,14,13,6,4,4,0,0
240,1,15,7,8,3,2,0,0
240,1,15,6,8,3,3,0,0
240,1,15,10,7,6,5,0,0
240,1,15,15,3,3,3,0,0
240,1,15,10,7,6,5,0,0
240,2,19,6,7,3,2,4,4
240,1,15,9,7,6,4,0,0
240,1,14,7,7,6,3,0,0
240,1,14,14,7,3,2,0,0
240,1,14,14,6,5,4,0,0
240,1,15,8,8,3,2,0,0
240,1,15,14,6,3,2,0,0
240,1,15,10,8,3,3,0,0
240,1,16,6,7,6,2,5,3
240,1,15,8,5,4,4,7,4
240,1,15,7,8,5,4,0,0
240,1,15,10,8,3,3,0,0
240,1,16,9,5,3,3,7,5
240,1,15,14,6,5,3,0,0
240,1,15,6,7,7,3,0,0
240,1,13,12,3,3,3,7,5
240,1,14,13,7,3,3,0,0
240,1,15,14,6,4,2,0,0
240,2,19,9,4,2,1,6,5
240,1,15,8,8,3,2,0,0
240,1,14,14,6,3,3,0,0
240,1,15,6,7,7,3,0,0
240,1,15,8,8,3,2,0,0
240,1,15,13,7,3,3,0,0
240,1,15,15,4,3,1,0,0
240,1,13,6,5,3,3,7,7
240,1,15,10,7,3,3,0,0
240,1,15,12,7,3,3,0,0
240,1,15,6,3,2,2,7,6
240,1,15,6,8,3,3,0,0
240,1,15,14,6,3,3,0,0
240,1,15,14,6,3,3,0,0
240,1,15,14,7,3,2,0,0
240,1,15,9,8,2,2,0,0
240,1,15,12,7,5,3,0,0
240,1,15,15,3,2,2,0,0
240,1,15,11,7,5,3,0,0
250,1,14,6,8,2,2,0,0
250,1,14,15,4,3,3,0,0
250,1,15,7,8,3,3,0,0
250,1,15,15,5,3,3,0,0
250,1,15,13,7,3,2,0,0
250,1,15,14,6,5,2,0,0
250,1,15,11,8,3,3,0,0
250,1,15,10,7,6,4,0,0
250,1,15,13,7,5,3,0,0
250,1,15,14,6,5,4,0,0
250,1,14,9,8,3,3,0,0
250,1,15,6,8,3,2,0,0
250,1,15,10,8,3,3,0,0
250,1,14,14,6,4,4,0,0
250,1,15,8,5,4,4,7,4
250,1,15,9,8,2,2,0,0
250,1,14,6,7,6,3,0,0
250,1,15,8,3,3,3,7,6
250,1,15,7,7,6,3,0,0
250,1,15,13,7,3,3,0,0
250,1,14,12,7,4,3,0,0
250,1,13,6,6,3,3,7,6
250,1,14,10,8,3,3,0,0
250,1,14,11,8,3,3,0,0
250,1,14,8,8,5,3,0,0
250,1,15,15,5,4,3,0,0
250,1,15,6,8,2,2,0,0
250,1,15,12,7,4,3,0,0
250,1,15,14,7,3,1,0,0
250,1,14,6,8,3,2,0,0
250,1,14,7,8,3,3,0,0
250,1,14,7,8,3,3,0,0
250,1,15,7,8,3,2,0,0
250,1,15,11,7,5,3,0,0
250,1,15,12,7,3,2,0,0
250,1,15,13,7,3,3,0,0
250,1,15,6,7,6,3,0,0
250,1,15,7,8,3,3,0,0
250,1,15,15,4,3,3,0,0
250,1,14,15,6,3,3,0,0
260,1,15,15,5,4,3,0,0
260,1,15,7,8,3,3,0,0
260,1,15,9,7,6,3,0,0
260,1,15,6,8,5,2,0,0
260,1,14,6,8,6,3,0,0
260,1,15,11,8,4,3,0,0
260,1,15,10,8,5,4,0,0
260,1,15,15,5,5,3,0,0
260,1,15,11,8,3,3,0,0
260,2,15,12,6,3,3,6,5
260,1,17,7,8,3,3,0,0
260,1,15,6,5,3,3,7,7
260,1,15,7,7,7,5,0,0
260,1,15,7,6,3,3,6,6
260,1,15,9,8,3,3,0,0
260,1,15,8,8,5,3,0,0
260,1,15,15,5,3,2,0,0
260,1,15,6,8,3,3,0,0
260,1,15,8,8,3,2,0,0
260,1,14,8,7,3,1,7,6
260,1,15,15,4,2,1,0,0
260,1,15,15,5,3,3,0,0
260,1,14,15,5,5,2,0,0
260,1,15,14,7,5,4,0,0
260,1,15,15,6,3,3,0,0
260,1,15,9,8,4,3,0,0
260,1,15,14,6,3,2,0,0
260,1,13,6,6,3,3,7,6
260,1,15,13,7,5,3,0,0
260,1,14,6,8,5,2,0,0
260,1,15,7,8,3,2,0,0
260,1,15,7,8,5,3,0,0
260,1,14,15,4,2,1,0,0
260,1,15,14,6,4,4,0,0
260,1,15,11,8,3,3,0,0
260,1,14,11,8,3,3,4,3
260,1,15,6,8,6,3,0,0
270,1,15,15,6,3,3,0,0
270,1,15,15,5,5,3,0,0
270,1,15,8,8,3,3,0,0
270,1,14,13,7,3,3,0,0
270,1,14,7,6,6,6,6,5
270,1,14,13,7,6,3,0,0
270,1,15,13,7,5,3,0,0
270,1,14,13,7,3,2,0,0
270,1,15,15,5,2,2,0,0
270,1,15,14,7,4,3,0,0
270,1,15,11,8,4,2,0,0
270,1,14,15,5,4,4,0,0
270,1,15,15,5,4,3,0,0
270,1,14,12,7,5,3,0,0
270,1,17,11,6,4,3,6,4
270,1,15,15,3,3,3,0,0
270,1,14,14,7,4,3,0,0
270,1,15,7,8,3,3,0,0
270,1,15,15,4,2,2,0,0
270,1,14,15,2,2,2,0,0
270,1,15,15,5,4,3,0,0
270,1,15,15,6,4,3,0,0
270,1,15,15,5,3,3,0,0
270,1,15,13,7,3,2,0,0
270,1,15,8,7,3,1,7,6
270,1,15,15,2,2,2,0,0
270,1,15,12,8,4,3,0,0
270,1,14,9,7,6,3,0,0
270,1,14,15,3,3,2,0,0
270,1,14,10,6,4,3,7,6
270,1,14,8,8,3,3,0,0
270,1,15,11,8,3,2,0,0
270,1,15,15,6,3,3,0,0
270,1,14,15,6,3,3,0,0
270,1,15,12,7,4,4,0,0
270,1,15,9,7,6,3,0,0
270,1,15,9,8,3,3,0,0
270,1,15,7,8,3,3,0,0
270,1,17,6,7,6,2,5,3
270,1,14,13,7,3,3,0,0
270,1,15,13,6,6,3,0,0
270,1,15,10,6,4,3,7,6
270,1,15,13,7,5,3,0,0
270,1,15,13,6,6,5,0,0
270,1,15,15,5,3,3,0,0
270,1,15,15,5,5,2,0,0
270,1,15,10,7,6,5,0,0
270,1,14,7,8,3,3,0,0
270,1,15,12,7,3,3,0,0
270,1,15,15,3,3,3,0,0
270,1,11,9,5,3,3,7,6
270,1,15,12,7,5,3,0,0
280,1,15,9,8,4,3,0,0
280,1,15,15,5,3,3,0,0
280,1,18,11,6,4,3,6,4
280,1,14,13,8,2,2,0,0
280,1,15,14,7,4,4,0,0
280,1,11,9,5,3,3,7,6
280,1,15,13,7,3,3,0,0
280,1,15,11,7,5,5,0,0
280,1,14,12,7,3,2,5,5
280,1,15,6,8,3,2,0,0
280,1,15,7,7,4,4,6,6
280,1,15,12,7,3,2,5,5
280,1,15,15,5,4,2,0,0
280,1,15,15,6,3,3,0,0
280,1,15,15,3,3,2,0,0
280,1,15,15,5,3,3,0,0
280,1,14,10,8,6,4,0,0
280,1,15,14,7,4,3,0,0
280,1,14,13,7,3,3,0,0
280,1,15,6,8,3,3,0,0
280,1,14,10,8,6,3,0,0
280,1,15,6,8,2,2,0,0
280,1,15,13,7,6,5,0,0
280,1,15,9,8,3,3,0,0
280,1,15,13,7,3,3,0,0
280,1,15,10,8,6,4,0,0
280,1,15,12,6,5,3,7,4
280,1,14,6,7,3,3,7,4
280,1,15,9,7,6,3,0,0
280,1,15,9,7,3,3,6,5
280,1,15,14,6,6,2,0,0
280,1,14,13,8,3,2,0,0
280,1,15,7,7,7,3,0,0
280,1,15,13,7,3,3,0,0
280,1,14,13,7,5,2,0,0
280,1,15,15,5,3,2,0,0
280,1,15,15,5,4,4,0,0
280,1,14,12,7,6,3,0,0
280,1,15,12,7,6,3,0,0
280,1,15,12,8,5,2,0,0
280,1,15,13,7,6,3,0,0
280,1,14,14,6,6,2,0,0
280,1,15,15,6,3,3,0,0
280,1,14,7,7,7,3,0,0
280,1,15,15,6,3,3,0,0
280,1,14,15,5,3,2,0,0
290,1,15,13,7,3,3,5,5
290,1,14,8,7,3,3,7,6
290,1,15,10,8,6,3,0,0
290,1,15,10,7,5,3,7,4
290,1,14,15,6,3,2,0,0
290,1,13,7,4,3,2,8,5
290,1,15,12,7,6,2,0,0
290,1,15,14,7,5,4,0,0
290,1,15,12,8,3,3,0,0
290,1,15,14,7,5,4,0,0
290,1,14,15,5,4,4,0,0
290,1,14,7,8,3,3,0,0
290,1,15,10,7,6,4,0,0
290,1,15,15,6,3,3,0,0
290,1,14,14,7,3,3,0,0
290,1,14,13,7,3,3,0,0
290,1,14,10,7,5,3,7,4
290,1,11,6,8,3,3,7,5
290,1,14,14,7,5,3,0,0
290,1,14,16,4,3,3,0,0
290,1,14,8,8,2,2,0,0
290,1,14,7,7,7,3,0,0
290,1,15,11,7,7,3,0,0
290,1,15,12,8,5,3,0,0
290,1,15,15,5,3,3,0,0
290,2,15,14,6,4,3,6,4
290,1,15,7,7,7,3,0,0
290,1,15,14,7,4,3,0,0
290,1,15,14,7,4,3,0,0
290,1,15,10,8,3,2,0,0
290,1,16,12,4,2,2,6,6
290,1,15,14,7,3,3,0,0
290,1,15,13,7,5,2,0,0
290,1,15,15,6,3,2,0,0
290,1,14,15,6,2,2,0,0
290,1,15,13,8,2,2,0,0
290,1,15,13,8,3,2,0,0
290,1,14,6,8,3,3,0,0
290,1,15,16,3,3,3,0,0
290,1,15,6,7,3,3,7,4
290,1,15,9,8,6,3,0,0
290,1,15,11,7,3,2,6,5
290,1,15,7,8,3,3,0,0
290,1,14,11,7,3,2,6,5
290,1,15,7,7,4,4,6,6
290,1,14,14,5,4,3,6,5
300,1,15,14,6,6,3,0,0
300,1,14,10,8,4,3,0,0
300,1,15,14,7,5,3,0,0
300,1,16,12,6,5,3,7,4
300,1,15,7,8,3,3,0,0
300,1,15,10,8,5,3,0,0
300,1,15,13,7,3,3,0,0
300,1,14,13,5,4,3,7,4
300,1,15,6,5,5,5,7,6
300,1,15,11,8,6,3,0,0
300,1,13,8,8,4,3,0,0
300,1,15,8,8,3,3,0,0
300,3,15,6,7,5,4,6,6
300,1,15,10,7,7,3,0,0
300,1,15,8,8,6,4,0,0
300,1,15,16,3,2,2,0,0
300,1,14,8,8,6,3,0,0
300,1,15,10,8,3,3,0,0
300,1,15,6,8,3,3,0,0
300,1,15,10,8,3,3,0,0
300,1,15,7,8,6,5,0,0
300,1,15,10,8,4,3,0,0
300,1,15,14,7,2,2,0,0
300,1,15,9,8,3,3,0,0
300,1,15,16,4,3,3,0,0
300,1,15,12,8,5,3,0,0
300,1,15,13,4,3,3,7,5
300,1,15,12,7,3,3,6,5
300,1,15,15,5,4,4,0,0
300,1,15,6,8,5,5,0,0
300,1,14,14,7,4,3,0,0
300,1,15,15,6,3,3,0,0
300,1,15,8,8,2,2,0,0
300,1,15,7,7,7,4,0,0
300,1,15,15,6,2,2,0,0
300,1,15,8,8,3,2,0,0
300,1,15,8,7,3,3,7,6
300,1,15,14,6,6,3,0,0
310,1,15,8,8,6,4,0,0
310,1,15,16,4,3,3,0,0
310,1,15,14,7,4,4,0,0
310,1,15,14,7,3,3,0,0
310,1,15,6,8,5,2,0,0
310,1,15,14,6,6,3,0,0
310,1,15,13,5,4,3,7,4
310,1,15,11,8,3,3,0,0
310,1,14,14,7,4,4,0,0
310,1,14,14,6,6,5,0,0
310,1,14,12,8,5,2,0,0
310,1,15,14,6,5,5,0,0
310,1,15,12,7,3,3,6,5
310,1,16,14,5,4,3,6,5
310,1,16,10,4,3,3,7,6
310,1,15,6,5,5,5,7,6
310,1,14,8,3,2,2,8,6
310,1,14,12,8,5,3,0,0
310,2,16,14,6,4,3,6,4
310,1,14,10,8,3,3,0,0
310,1,15,8,8,4,4,0,0
310,1,15,15,6,3,3,0,0
310,1,15,8,8,6,3,0,0
310,1,15,12,8,5,3,0,0
310,1,15,7,4,3,2,8,5
310,1,15,16,3,2,2,0,0
310,1,15,10,8,3,3,0,0
310,1,14,16,5,3,3,0,0
310,1,14,13,8,3,3,0,0
310,1,15,6,8,3,2,0,0
310,1,15,16,3,3,2,0,0
310,1,16,13,7,3,3,5,5
310,1,12,13,5,3,3,7,6
310,1,15,15,5,3,3,0,0
310,1,15,12,8,5,2,0,0
310,1,14,14,7,6,4,0,0
310,1,15,16,5,3,3,0,0
310,1,15,13,8,3,3,0,0
310,1,15,10,8,6,3,0,0
310,1,15,13,8,3,3,0,0
310,1,15,15,6,5,2,0,0
310,1,15,9,8,3,2,0,0
310,1,15,14,7,6,4,0,0
320,1,15,9,7,7,2,0,0
320,1,15,6,8,5,2,0,0
320,1,15,8,8,4,3,0,0
320,1,14,10,8,3,3,6,4
320,1,15,12,8,3,3,0,0
320,1,15,9,8,3,3,0,0
320,1,14,13,8,5,3,0,0
320,1,17,12,4,2,2,6,6
320,1,15,10,8,6,3,5,4
320,1,15,16,3,2,2,0,0
320,1,15,10,7,7,3,0,0
320,1,15,9,8,5,3,0,0
320,1,14,8,8,3,3,0,0
320,1,15,8,3,2,2,8,6
320,1,14,9,8,5,3,0,0
320,1,15,10,8,3,3,0,0
320,1,14,15,6,4,3,0,0
320,1,15,15,6,4,3,0,0
320,1,15,7,8,7,2,0,0
320,1,15,6,7,3,2,7,6
320,1,14,15,6,3,3,0,0
320,1,15,13,8,3,3,0,0
320,1,15,9,8,3,3,0,0
320,1,15,7,8,7,2,0,0
320,1,13,14,6,5,5,6,6
320,1,17,10,4,3,3,7,6
320,1,14,6,7,3,2,7,6
320,1,15,11,8,3,3,0,0
320,1,14,10,7,6,3,6,5
320,1,15,10,7,6,3,6,5
320,1,14,6,8,7,3,0,0
320,1,15,16,5,3,3,0,0
320,1,15,13,8,4,3,0,0
320,1,15,12,8,5,3,0,0
320,1,15,11,8,6,5,0,0
320,1,15,16,3,3,3,0,0
320,1,15,16,5,3,3,0,0
320,1,15,13,7,5,5,0,0
320,1,15,10,7,3,2,7,4
320,1,14,14,7,3,3,0,0
320,1,15,7,8,2,2,0,0
320,1,15,15,6,4,3,0,0
320,1,15,10,8,3,3,6,4
320,1,15,15,6,3,3,0,0
320,1,14,11,8,6,2,0,0
320,1,14,16,5,3,3,0,0
320,1,15,14,6,6,5,0,0
320,1,14,11,8,5,3,0,0
320,1,16,13,4,3,3,7,5
330,1,15,15,6,3,3,0,0
330,1,14,9,8,6,3,0,0
330,1,14,15,6,3,3,5,5
330,1,14,16,5,3,3,0,0
330,1,15,8,8,2,2,0,0
330,1,15,8,8,3,3,0,0
330,1,15,15,6,3,3,5,5
330,1,15,9,8,3,3,0,0
330,2,14,8,6,3,3,7,6
330,1,15,13,8,5,3,0,0
330,1,14,6,7,7,2,0,0
330,1,15,12,8,6,5,0,0
330,1,15,13,8,3,2,0,0
330,1,15,11,8,4,3,0,0
330,1,15,14,7,3,3,0,0
330,1,14,14,7,2,2,0,0
330,1,14,13,8,3,3,0,0
330,1,14,9,8,5,2,0,0
330,1,15,8,8,3,3,0,0
330,1,14,12,8,3,2,0,0
330,1,14,10,8,3,3,0,0
330,1,15,10,8,3,2,0,0
330,1,15,6,7,7,2,0,0
330,1,15,14,7,6,3,0,0
330,1,15,14,7,3,2,0,0
330,1,15,9,8,5,2,0,0
330,1,15,8,8,4,3,0,0
330,1,15,11,8,6,2,0,0
330,1,15,12,8,6,3,0,0
330,1,15,10,8,4,3,0,0
330,1,15,9,8,6,3,0,0
330,1,15,10,8,6,3,5,4
330,1,15,8,8,6,3,4,3
330,1,15,6,8,7,3,0,0
330,1,15,11,8,5,3,0,0
330,1,15,13,7,6,4,0,0
330,1,14,8,8,3,3,0,0
330,1,14,13,8,3,2,0,0
330,1,15,11,8,5,3,0,0
330,1,15,12,8,3,2,0,0
340,1,15,11,8,6,2,0,0
340,1,15,13,8,3,3,0,0
340,1,14,16,6,4,3,0,0
340,1,15,8,8,5,3,0,0
340,1,15,13,4,3,2,7,5
340,1,14,13,4,3,2,7,5
340,1,14,10,7,6,3,7,4
340,1,15,16,5,5,4,0,0
340,1,15,15,7,3,2,0,0
340,1,15,10,8,3,3,0,0
340,1,15,10,8,3,3,0,0
340,1,14,7,8,2,2,6,5
340,1,15,6,8,7,4,0,0
340,1,15,16,3,2,2,0,0
340,1,15,12,8,5,5,0,0
340,1,14,13,8,3,3,0,0
340,1,15,14,7,3,2,0,0
340,1,15,16,5,3,3,0,0
340,1,14,16,5,5,4,0,0
340,1,15,16,4,3,2,0,0
340,1,15,16,3,3,2,0,0
340,1,15,8,8,7,2,0,0
340,1,15,9,8,3,1,0,0
340,1,14,9,8,5,3,0,0
340,1,15,16,5,4,3,0,0
340,1,14,16,3,3,2,0,0
340,1,16,10,7,3,2,7,4
340,1,14,10,8,3,3,0,0
340,1,15,14,7,4,3,0,0
340,1,15,12,8,3,2,0,0
340,1,15,14,7,2,2,0,0
340,1,15,9,4,4,3,8,5
340,1,15,16,3,3,2,0,0
340,1,15,7,8,5,3,0,0
340,1,15,7,8,3,3,0,0
340,1,15,12,7,7,6,0,0
340,1,15,7,8,5,4,0,0
340,1,15,13,8,3,3,0,0
340,1,15,14,7,3,2,0,0
340,1,15,10,8,5,2,0,0
340,1,15,13,8,5,3,0,0
340,1,15,16,5,3,3,0,0
340,1,14,9,8,6,4,0,0
350,1,15,16,6,4,3,0,0
350,1,14,10,7,6,3,7,4
350,1,14,15,7,3,3,0,0
350,1,15,6,5,3,3,8,5
350,1,15,14,8,3,3,0,0
350,1,14,12,8,6,4,0,0
350,1,14,14,8,3,3,0,0
350,1,15,12,8,6,2,0,0
350,1,15,14,6,5,5,6,6
350,1,15,15,7,3,2,0,0
350,1,15,12,7,7,6,0,0
350,1,15,13,7,7,3,0,0
350,1,14,12,8,6,2,0,0
350,1,15,15,6,5,4,0,0
350,1,13,10,6,4,3,7,6
350,1,14,16,4,3,3,0,0
350,1,16,12,8,4,3,5,5
350,1,15,16,3,2,2,0,0
350,1,14,7,5,4,3,8,6
350,1,15,10,8,3,3,0,0
350,1,14,9,8,4,3,0,0
350,1,15,16,5,3,3,0,0
350,1,15,7,8,2,2,6,5
350,1,15,11,8,5,3,0,0
350,1,15,10,8,7,5,0,0
350,1,15,9,8,6,4,0,0
350,1,13,6,8,3,1,5,4
350,1,15,15,7,3,3,0,0
350,1,15,7,8,3,3,0,0
350,1,15,14,7,6,5,0,0
350,1,15,7,8,4,3,0,0
350,1,15,6,7,6,4,7,6
350,1,18,8,7,5,5,6,5
350,1,15,16,5,3,2,0,0
350,1,15,7,8,7,3,0,0
350,1,15,13,8,3,3,0,0
350,1,15,9,8,5,3,0,0
350,1,14,16,5,3,2,0,0
350,1,15,6,7,3,3,7,5
350,1,15,8,8,5,3,0,0
350,1,15,15,7,3,2,0,0
350,2,16,8,6,3,3,7,6
350,1,13,16,6,3,3,5,4
350,1,15,11,8,3,3,0,0
350,1,15,13,8,6,2,0,0
350,1,14,7,8,6,4,0,0
360,1,14,7,8,5,2,0,0
360,1,15,12,7,7,2,0,0
360,3,15,16,5,4,3,0,0
360,1,15,16,4,3,3,0,0
360,1,14,12,7,7,2,0,0
360,1,15,6,8,5,3,0,0
360,1,15,10,8,5,3,0,0
360,1,15,11,7,6,3,6,5
360,1,15,14,6,6,6,0,0
360,1,15,11,7,3,3,7,5
360,1,15,10,7,6,3,7,4
360,1,14,10,8,5,3,0,0
360,1,14,16,6,3,2,0,0
360,1,15,15,7,4,2,0,0
360,1,15,16,6,3,2,0,0
360,1,14,9,8,3,2,0,0
360,1,15,12,7,3,3,7,4
360,1,15,16,5,3,2,0,0
360,1,14,13,8,3,2,0,0
360,1,15,16,3,3,3,0,0
360,1,14,16,3,3,3,0,0
360,1,15,12,8,6,4,0,0
360,1,15,7,8,6,4,0,0
360,1,14,16,6,3,3,5,4
360,1,15,15,7,3,2,0,0
360,2,14,10,8,5,5,6,4
360,1,15,12,8,3,2,0,0
360,8,15,7,6,0,0,6,0
360,1,15,7,5,4,3,8,6
360,1,15,15,7,3,3,0,0
360,1,15,16,3,3,3,0,0
360,1,15,16,3,2,2,0,0
360,1,14,15,7,4,3,0,0
360,1,15,10,6,4,3,7,6
360,1,14,6,6,3,2,8,6
360,1,15,11,8,5,3,0,0
360,1,15,15,7,4,3,0,0
360,1,15,9,8,3,2,0,0
360,1,15,9,8,4,3,0,0
360,1,13,16,5,3,3,0,0
360,1,15,14,8,3,3,0,0
360,1,15,10,8,2,2,7,5
360,1,15,6,9,3,3,0,0
360,1,15,12,7,7,4,0,0
370,3,15,16,5,4,3,0,0
370,1,14,6,8,3,1,5,4
370,1,15,15,7,2,2,0,0
370,1,15,13,8,3,2,0,0
370,1,15,16,6,5,4,0,0
370,1,15,7,8,5,2,0,0
370,1,14,16,5,3,2,0,0
370,1,15,15,7,3,2,0,0
370,1,15,7,9,4,3,0,0
370,1,15,7,9,3,3,0,0
370,1,14,12,8,3,3,0,0
370,1,15,13,7,7,5,0,0
370,1,14,12,8,7,2,0,0
370,1,15,14,7,4,3,0,0
370,1,15,10,8,2,2,7,5
370,1,15,13,8,3,2,0,0
370,1,15,12,8,4,3,0,0
370,1,15,15,7,3,2,0,0
370,8,16,7,6,0,0,6,0
370,1,15,13,8,3,1,0,0
370,1,15,11,5,3,3,8,5
370,1,15,12,8,7,2,0,0
370,1,15,15,7,3,3,0,0
370,1,14,6,9,3,2,0,0
370,1,14,7,9,3,3,0,0
370,1,15,16,5,3,2,0,0
370,1,14,11,5,3,3,8,5
370,1,15,16,4,3,3,0,0
370,1,15,15,7,6,3,0,0
370,1,15,16,6,3,2,0,0
370,1,14,16,5,3,3,0,0
380,1,15,9,9,3,2,0,0
380,1,14,8,8,6,3,0,0
380,1,14,9,8,6,3,0,0
380,1,14,14,5,5,5,7,5
380,1,14,9,9,3,2,0,0
380,1,15,16,6,5,3,0,0
380,1,15,6,8,7,3,0,0
380,1,14,11,8,7,4,0,0
380,1,15,16,3,3,1,0,0
380,1,15,9,9,3,3,0,0
380,2,14,16,6,3,2,0,0
380,1,15,8,8,6,3,0,0
380,1,15,9,9,2,2,0,0
380,1,15,15,7,3,3,0,0
380,3,14,10,8,2,1,5,5
380,1,15,12,8,5,3,6,4
380,1,18,8,7,5,5,6,5
380,1,15,15,7,3,3,5,4
380,1,15,11,8,3,3,0,0
380,1,15,6,9,3,1,0,0
380,1,14,15,6,6,4,0,0
380,1,15,12,8,4,3,0,0
380,1,15,16,5,3,3,0,0
380,1,15,6,9,3,2,0,0
380,1,14,6,8,7,3,0,0
380,1,15,12,8,3,3,0,0
380,1,15,16,3,3,3,0,0
380,1,15,8,8,6,3,0,0
380,1,14,10,5,4,4,8,6
380,1,15,15,7,5,3,0,0
380,1,15,6,9,3,2,0,0
380,1,15,9,9,4,3,0,0
380,1,15,16,5,4,3,0,0
380,1,14,7,9,3,3,0,0
380,1,15,13,7,7,3,0,0
380,1,15,7,8,6,5,6,4
380,1,14,11,8,3,3,0,0
380,1,12,6,9,3,3,0,0
380,1,14,10,8,5,3,0,0
380,1,15,16,5,3,2,0,0
380,1,15,15,6,6,4,0,0
380,1,15,14,8,3,3,0,0
380,1,14,14,8,3,2,0,0
390,1,15,13,8,3,2,0,0
390,1,15,10,8,5,3,0,0
390,1,15,9,8,7,3,0,0
390,1,14,11,8,5,4,0,0
390,1,15,7,9,3,2,0,0
390,1,15,16,7,3,3,0,0
390,1,15,16,5,3,3,0,0
390,1,15,10,9,3,3,0,0
390,1,15,6,9,3,2,0,0
390,2,13,7,8,7,3,6,5
390,1,15,9,8,6,3,0,0
390,1,15,10,9,2,2,0,0
390,1,13,6,9,3,3,0,0
390,1,15,9,9,4,3,0,0
390,1,16,7,6,4,4,7,7
390,1,15,13,7,7,3,0,0
390,1,14,13,8,7,4,0,0
390,1,14,8,9,3,3,0,0
390,1,15,9,8,7,4,0,0
390,1,15,6,8,6,4,0,0
390,1,14,12,8,7,4,0,0
390,1,15,16,5,4,3,0,0
390,1,14,14,8,6,3,0,0
390,1,17,12,8,4,3,5,5
390,1,15,12,8,7,4,0,0
390,1,15,11,8,3,3,0,0
390,1,15,15,6,6,6,0,0
390,1,15,8,9,3,3,0,0
390,1,14,10,9,3,3,0,0
390,2,15,16,6,3,2,0,0
390,1,15,10,5,4,4,8,6
390,1,15,7,9,3,3,0,0
390,1,15,16,5,5,3,0,0
390,1,15,14,5,5,5,7,5
390,1,15,14,8,4,4,0,0
390,1,15,16,7,3,3,0,0
390,1,15,7,9,4,3,0,0
390,1,15,9,8,3,3,5,5
390,1,15,14,6,6,4,7,4
390,1,14,13,8,3,2,0,0
390,1,15,10,8,7,3,4,3
390,1,17,6,6,6,3,8,3
390,1,15,14,8,3,2,0,0
390,1,15,13,8,3,3,0,0
400,1,14,12,8,7,3,0,0
400,1,15,6,9,4,3,0,0
400,1,18,10,8,3,2,6,5
400,1,15,13,7,7,5,0,0
400,1,15,16,5,4,3,0,0
400,1,14,11,6,6,4,7,5
400,1,14,11,7,7,5,0,0
400,3,15,10,8,2,1,5,5
400,1,15,14,6,6,4,7,4
400,1,15,7,6,6,3,8,5
400,1,15,8,9,3,3,0,0
400,1,15,11,7,7,5,0,0
400,1,14,16,6,3,3,0,0
400,1,14,14,8,6,3,0,0
400,1,14,8,9,4,2,0,0
400,2,15,15,7,3,2,0,0
400,1,15,14,8,5,3,0,0
400,1,15,11,6,6,4,7,5
400,1,13,13,8,5,5,4,3
400,1,14,10,9,5,4,0,0
400,1,15,14,7,4,3,7,5
400,1,14,14,6,3,3,7,6
400,1,15,17,3,2,2,0,0
400,1,14,16,6,3,3,0,0
400,1,14,16,6,3,3,0,0
400,1,15,8,9,4,2,0,0
400,1,15,8,9,4,3,0,0
400,1,15,9,9,5,2,0,0
400,1,15,13,8,7,4,0,0
400,1,15,7,8,7,3,0,0
400,1,14,8,9,4,3,0,0
400,1,15,12,8,6,3,5,4
400,1,14,6,9,5,5,0,0
